AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestMission	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	FALSE	FALSE	auch_basic	Mission	FALSE	0	5	19093	mission_secrettalking	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-9830	4861	1380	<$>13139</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Secret Talking	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	auch_basic.jpg	36600	359	867	TRUE	TRUE	3200	FALSE	None	<$>13139</>	0	0	<$>13139</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_auch_basic.jpg	auch_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7540	4986	1380	auch_basic_btn	None	None	TRUE	TRUE
2500	FALSE	FALSE	dun_alq02	Mission	FALSE	0	5	19094	mission_dun_alq_db	FALSE	0	0	0	0	1	6155	38258	29	GranadoEspada	6014	39327	48	<$>7985</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Demoniac Al Quelt Moreza, Arcade	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq02.jpg	86500	0	2600.504	TRUE	TRUE	3200	FALSE	None	<$>7985</>	0	0	<$>7985</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	2	1	FALSE	thumb_dun_alq02.jpg	dun_alq02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	6155	38258	29	None	None	None	TRUE	TRUE
2500	FALSE	FALSE	dun_ttr02	Mission	FALSE	0	5	19095	mission_dun_ttr_db	FALSE	0	0	0	0	1	-55707	-31199	0	GranadoEspada	-58438	-30405	429	<$>47765</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Demoniac Tetra, Catacomb	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr02.jpg	120250	-11304.531	-7515.861	TRUE	TRUE	3200	FALSE	None	<$>47765</>	0	0	<$>47765</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	2.1	1	FALSE	thumb_dun_ttr02.jpg	dun_ttr02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-55707	-31199	0	None	None	None	TRUE	TRUE
2500	FALSE	FALSE	dun_ptv03	Mission	FALSE	0	5	19096	mission_dun_ptv_db	FALSE	0	0	0	0	1	11976	10591	0	GranadoEspada	11976	10591	0	<$>7987</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Demoniac Porto Bello, The Hold	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv03.jpg	59500	0	703.169	TRUE	TRUE	3200	FALSE	None	<$>7987</>	0	0	<$>7987</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	2.1	1	FALSE	thumb_dun_ptv03.jpg	dun_ptv03	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	11976	10591	0	None	None	None	TRUE	TRUE
2500	TRUE	FALSE	dun_tor02	Mission	TRUE	0	5	19097	mission_dun_tor_db	FALSE	0	0	0	0	1	4014	-27748	-2000	GranadoEspada	-27030	7200	200	<$>47431</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Demoniac Dr. Torsche's Mansion, Grand Library	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor02.jpg	105100	2300	8000	FALSE	TRUE	3200	FALSE	None	<$>47431</>	0	0	<$>47431</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.9	0.9	TRUE	thumb_dun_tor02.jpg	dun_tor02	6000	FALSE	PARTYWAR	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	4014	-27748	-2000	None	dun_tor02	None	TRUE	FALSE
35000	FALSE	FALSE	coim_basic	Mission	FALSE	0	5	19098	mission_clair	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7818	4093	336	<$>47767</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Return of the Cannon-trooper	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_jose.jpg	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>47766</>	0	0	<$>47766</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_coim_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7818	4093	336	None	None	None	TRUE	TRUE
35000	FALSE	FALSE	mission_lostship	Mission	FALSE	0	20	19099	mission_clair2	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-599	5115	725	<$>47565</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Clair, entrusted job from Coratazar	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_lostship.jpg	25000	1400	-1100	TRUE	TRUE	3200	FALSE	None	<$>47768</>	0	0	<$>47768</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_lostship	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-599	5115	725	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_jaq_treasure	Mission	FALSE	0	10	19100	mission_treasure_feso	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>47769</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission - MysticTreasure Maiden	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14345.731	0	0	TRUE	TRUE	3200	FALSE	None	<$>11647</>	0	0	<$>11647</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	thumb_dummy.jpg	mission_jaq_treasure	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_jaq_treasure	Mission	FALSE	0	10	19101	mission_treasure_feso2	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>47770</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission- ForgottenTreasure Maiden	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14345.731	0	0	TRUE	TRUE	3200	FALSE	None	<$>11648</>	0	0	<$>11648</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	thumb_dummy.jpg	mission_jaq_treasure	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	mission_secrettower02	Secrettower	FALSE	0	10	19102	mission_sctw02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1.83	-24374.467	1115.08	<$>47771</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Secret Tower 2F	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_secrettower02.jpg	43000	0	-6943.13	TRUE	TRUE	3200	FALSE	None	<$>47771</>	0	0	<$>47771</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	mission_secrettower02.jpg	mission_secrettower02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1.83	-24374.467	1115.08	auch_basic_btn	None	None	TRUE	TRUE
3000	TRUE	FALSE	dun_secrettower_boss	Secrettower_Boss	FALSE	0	10	19103	mission_sctw_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-5959.248	-1.39	<$>47772</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Top Of Secret Tower	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_secrettower_boss.jpg	14950	0	0	FALSE	TRUE	3200	FALSE	None	<$>47772</>	0	0	<$>47772</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	dun_secrettower_boss.jpg	dun_secrettower_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-5959.248	-1.39	auch_basic_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	mission_hothouse	Mission	FALSE	0	5	19104	mission_hothouse	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5544	1261	1694	<$>47773</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Hothouse Of Gigante Island	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14950	0	0	TRUE	TRUE	3200	FALSE	None	<$>47773</>	0	0	<$>47773</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	0	FALSE	thumb_dummy.jpg	mission_hothouse	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-5544	1261	1694	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	fld_gig	Mission	FALSE	0	5	19105	mission_hothouse_bridge	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-9782	-2563	169	<$>47529</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The outskirts of a Gigante Island	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14950	0	0	TRUE	TRUE	3200	FALSE	None	<$>47529</>	0	0	<$>47529</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_ProtectEggs	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-9782	-2563	169	None	None	None	TRUE	FALSE
3000	TRUE	FALSE	dun_pycu01	Mission	FALSE	0	5	19106	mission_pet	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	83	-1372	23	<$>47774</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Hiding fungus cave	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14950	0	0	TRUE	TRUE	3200	FALSE	None	<$>47774</>	0	0	<$>47774</>	FALSE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	dun_pycu01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	83	-1372	23	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_jaq_treasure	Mission	FALSE	0	10	19107	mission_treasure_feso3	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>47775</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission- Regendary Treasure Maiden	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14345.731	0	0	TRUE	TRUE	3200	FALSE	None	<$>11649</>	0	0	<$>11649</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	thumb_dummy.jpg	mission_jaq_treasure	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ptv01	Mission	FALSE	0	5	19108	mission_Calyce_Mamons1	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-8707	-11158	5333	<$>47776</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Porto Bello, A deserted quay1	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14950	0	0	TRUE	TRUE	3200	FALSE	None	<$>47776</>	0	0	<$>47776</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	btl_ptv01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	83	-1372	23	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ptv01	Mission	FALSE	3	5	19109	mission_Calyce_Mamons2	FALSE	214	12453	-87457	4044	1	12037	-87601	4044	GranadoEspada	-8707	-11158	5333	<$>47777</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Porto Bello, A deserted quay2	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	171600	0	0	TRUE	TRUE	3200	FALSE	None	<$>47777</>	0	0	<$>47777</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_btl_ptv01.jpg	btl_ptv01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	83	-86372	4054	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	dun_tor_boss	Mission	FALSE	0	10	19110	mission_selva	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1091	-2074	-50	<$>11880</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Montoro's Secret Room	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	15000	-1600	0	TRUE	TRUE	3200	FALSE	None	<$>47778</>	0	0	<$>47778</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	dun_tor_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-5900	20	200	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	btl_ktv04	Mission	FALSE	3	5	19111	mission_selva_clash	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	5169	-1172	187	<$>47779</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Clash	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	70192.641	8699.49	782.164	TRUE	TRUE	3200	FALSE	None	<$>47779</>	0	0	<$>47779</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	btl_ktv04	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	5169	-1172	187	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_jaq_treasure	Mission	FALSE	0	10	19112	mission_treasure_feso4	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>47780</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission- Ethereal Treasure Maiden	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	14345.731	0	0	TRUE	TRUE	3200	FALSE	None	<$>11650</>	0	0	<$>11650</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	thumb_dummy.jpg	mission_jaq_treasure	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	btl_erc01	Mission	FALSE	3	5	19113	mission_erc_01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1083	-30764	-3120	<$>47781</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Save the Errac Village	2	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	17913.264	1131.566	-1700.333	TRUE	TRUE	4000	FALSE	None	<$>47781</>	0	0	<$>47781</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	0	FALSE	thumb_dummy.jpg	btl_erc01	4000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	-1083	-30764	-3120	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	btl_erc01	Mission	FALSE	3	5	19114	mission_erc_02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1083	-30764	-3120	<$>47782</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Protect, Ania!	2	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	17913.264	1131.566	-1700.333	TRUE	TRUE	4000	FALSE	None	<$>47782</>	0	0	<$>47782</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	0	FALSE	thumb_dummy.jpg	btl_erc01	4000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	-1083	-30764	-3120	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_erc01	Mission	FALSE	3	5	19115	mission_erc_03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	17663	-18415	0	<$>47783</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Oculta fortress	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	121558.547	-183.832	2852.554	TRUE	TRUE	3200	FALSE	None	<$>47783</>	0	0	<$>47783</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	TRUE	thumb_dummy.jpg	dun_erc01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	17663	-18415	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	erc_basic	Mission	FALSE	3	5	19116	mission_erc_04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-4530	-262	-3	<$>47784</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Errac, dos de la tierra	2	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	17913.264	1131.566	-1700.333	TRUE	TRUE	4000	FALSE	None	<$>47784</>	0	0	<$>47784</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	TRUE	thumb_dummy.jpg	erc_basic	4000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	-5356.745	405.932	-15.981	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_erc_boss	Dun_Errac	FALSE	3	15	19117	mission_erc_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	122	-1154	9	<$>47785</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Oculta , general's room	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_erc_boss.jpg	25910	-95.602	918.204	TRUE	TRUE	3200	FALSE	None	<$>6592</>	0	0	<$>6592</>	TRUE	FALSE	TRUE	4000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_erc_boss.jpg	dun_erc_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	122	-1154	9	None	None	None	TRUE	TRUE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	10	19118	mission_dun_gold_c	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>47786</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Gold Dungeon	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_dun_gold.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>47786</>	0	0	<$>47786</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	10	19119	mission_dun_gold_b	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>47787</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Gold Dungeon	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_dun_gold.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>47787</>	0	0	<$>47787</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	10	19120	mission_dun_gold_a	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>47788</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Gold Dungeon	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_dun_gold.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>47788</>	0	0	<$>47788</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_thefortress	Event_Mission	FALSE	0	10	19124	mission_thefortress_o_c	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	780	700	<$>8312</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Fortress	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_thefortress_o.jpg	22000	0	-3400	TRUE	TRUE	3200	FALSE	None	<$>8312</>	0	0	<$>47789</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	thumb_dummy.jpg	mission_thefortress	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	780	700	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_thefortress	Event_Mission	FALSE	0	10	19125	mission_thefortress_o_b	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	780	700	<$>47790</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Fortress	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_thefortress_o.jpg	22000	0	-3400	TRUE	TRUE	3200	FALSE	None	<$>47790</>	0	0	<$>47790</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0.5	FALSE	thumb_dummy.jpg	mission_thefortress	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	780	700	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_thefortress	Event_Mission	FALSE	0	10	19126	mission_thefortress_o_a	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	780	700	<$>47791</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Fortress	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_thefortress_o.jpg	22000	0	-3400	TRUE	TRUE	3200	FALSE	None	<$>47791</>	0	0	<$>47791</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0.5	FALSE	thumb_dummy.jpg	mission_thefortress	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	780	700	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_liberty	Event_Mission	FALSE	0	10	19127	mission_liberty_c	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1563	739	-143	<$>47792</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Liberty Training Center	10	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_liberty.jpg	50000	0	0	TRUE	TRUE	3200	FALSE	None	<$>47792</>	0	0	<$>47792</>	TRUE	FALSE	TRUE	35000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_liberty	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	35000	35000	0	-1563	739	-143	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_liberty	Event_Mission	FALSE	0	10	19128	mission_liberty_b	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1563	739	-143	<$>47793</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Liberty Training Center	10	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_liberty.jpg	50000	0	0	TRUE	TRUE	3200	FALSE	None	<$>47793</>	0	0	<$>47793</>	TRUE	FALSE	TRUE	35000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_liberty	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	35000	35000	0	-1563	739	-143	None	None	None	TRUE	FALSE
