ASTD	ATK	AttachEffectIndex	AttachModelIndex	BLK	BlkSound	BlowSound	Bone	ClassID	ClassName	DEAD	DIE1	DN	DeadEffect	DieSound	DyingTime	Gender	HIT	HitDummy	HitSound	Hits	IDL	IdleSound	Job	Mass	Name	NumSet	OriginalDEADAni	PICK	PreDelay	RUN	RootNode	SET	STD	SelfHitEffect	SkillAni	TargetHitEffect	TopDummy	UP1	VarKDType	WLK
monster_diertrich_astd	monster_diertrich_atk	None	Monster_bristia_infantry7	None	None	None	monster_dietrich_f_set	16763	Monster_Dietrich_Wep_RW	monster_ancientfightcasm_dead	monster_com	monster_com	mon_dead01	None	300	M	monster_jd_hit	Bip01 Spine1	None	1	monster_diertrich_astd	None	1	9	<$>194217</>	1	YES	None	0	monster_diertrich_arun	Bip01	monster_dietrich_f_set	monster_diertrich_astd	HIT_Blood_Human	monster_diertrich	None	Bip01 Head	monster_com	1	pc_wlk_diertrich_f_no
monster_diertrich_astd	monster_diertrich_atk	None	None	None	None	None	monster_dietrich_f_set	16771	Monster_Dietrich_Nowep	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	1	monster_diertrich_astd	None	1	9	<$>156131</>	1	YES	None	0	monster_diertrich_arun	Bip01	monster_dietrich_f_set	monster_diertrich_astd	HIT_Blood_Human	monster_diertrich	None	Bip01 Head	None	1	None
monster_muertos_fgt_m_astd	monster_muertos_fgt_m_atk	None	Monster_Arm_Paladin_atk	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier2_set	16781	Monster_VanGuard_Undead	monster_undead_sword_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_muertos_fgt_m_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_muertos_fgt_m_idl	None	1	9	<$>166206</>	1	YES	None	0	monster_muertos_fgt_m_run	Bip01	monster_illier_soldier2_set	monster_muertos_fgt_m_std	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	monster_muertos_fgt_m_wlk
monster_bedelkinggolem_astd	monster_bedelkinggolem_atk	None	None	None	None	monster_ruincruger_blow.ogg	monster_bedelkiggolem_set	16870	Monster_bedelkinggolem_mission	monster_bedelkinggolem_dead	None	None	mon_dead01	monster_ruincruger_die.ogg	4500	M	monster_ruincruger_hit	Bip01 Spine1	monster_ruincruger_hit.ogg	1	monster_bedelkinggolem_idl	None	1	9	<$>166191</>	1	YES	None	0	monster_ruincruger_run	Bip01	monster_bedelkiggolem_set	monster_bedelkinggolem_astd	HIT_Blood_DemonS	monster_bedelkinggolem	None	Bip01 Head	None	0	monster_ruincruger_wlk
monster_cruz_astd	None	None	None	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier1_set	16880	Monster_illierSoldier1_Nowep	monster_calyce_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_std_fgt_m	None	1	9	<$>166200</>	1	YES	None	0	monster_cruz_run	Bip01	monster_illier_soldier1_set	monster_std_fgt_m	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	monster_illier_soldier1_wlk
monster_sctm_astd	None	None	None	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier1_set	16890	Monster_illierMedic	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_sctm_astd	None	1	9	<$>166374</>	1	YES	None	0	monster_sctm_arun	Bip01	monster_illier_soldier1_set	monster_sctm_astd	HIT_Blood_Human	monster_sct_m	None	Bip01 Head	None	1	monster_sctm_arun
monster_ift_astd	monster_ift_atk	None	Monster_Berthe	None	None	monster_muertos_sct_f_blow.ogg	monster_amy_set	16900	Monster_Amy_Wep	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_ift_astd	None	1	9	<$>166375</>	3	YES	None	0	monster_ift_arun	Bip01	monster_amy_set	monster_ift_astd	HIT_Blood_Human	monster_amy	None	Bip01 Head	None	1	pc_wlk_amy_f_no
quest_auchsoldier_astd	quest_auchsoldier_atk	None	Monster_Monblerant_Bedel	None	None	monster_muertos_fgt_m_blow.ogg	npc_illier_bethell_set	16910	Monster_Monblerant_Bedel_Wep	monster_brother01_dead	monster_com	monster_com	mon_dead01	monster_muertos_fgt_m_die.ogg	0	M	quest_gracielo_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	npc_illier_bethell_std	None	1	9	<$>157055</>	1	NO	None	0	quest_auchsoldier_run	Bip01	npc_illier_bethell_set	npc_illier_bethell_std	HIT_Blood_Human	monster_bedel	None	Bip01 Head	monster_com	1	quest_auchsoldier_wlk
monster_eqt_astd	monster_eqt_atk	None	Monster_Arm_Paladin_atk	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldierb_set	16911	Monster_illierSoldierb1	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_eqt_astd	None	1	9	<$>194218</>	1	YES	None	0	monster_eqt_arun	Bip01	monster_illier_soldierb_set	monster_eqt_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_eqt_astd	monster_eqt_atk	None	Monster_Arm_Paladin_atk	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldierb_set	16912	Monster_illierSoldierb2	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_eqt_astd	None	1	9	<$>194218</>	1	YES	None	0	monster_eqt_arun	Bip01	monster_illier_soldierb_set	monster_eqt_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_lg_astd	monster_lg_atk	None	Monster_VanGuard_Melee	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldierb_set	16913	Monster_IllierSoldierb_Melee	monster_ania_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_lg_astd	None	1	9	<$>194219</>	1	YES	None	0	monster_lg_arun	Bip01	monster_illier_soldierb_set	monster_lg_astd	HIT_Blood_Human	monster_skl	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_fre_astd	monster_fre_atk	None	Monster_VanGuard_Shooting	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldierb_set	16914	Monster_IllierSoldierb_Shoot	monster_ancientfightcasm_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_fre_astd	None	1	9	<$>194220</>	1	YES	None	0	monster_fre_arun	Bip01	monster_illier_soldierb_set	monster_fre_astd	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermA_set	16915	Monster_IllierSoldier_Magic_1	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194221</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermA_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermB_set	16916	Monster_IllierSoldier_Magic_2	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194222</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermB_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermC_set	16917	Monster_IllierSoldier_Magic_3	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194223</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermC_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermD_set	16918	Monster_IllierSoldier_Magic_4	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194224</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermD_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermE_set	16919	Monster_IllierSoldier_Magic_5	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194225</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermE_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_astd_solderm	monster_atk_solderm	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_illier_soldiermF_set	16920	Monster_IllierSoldier_Magic_6	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	1	monster_astd_solderm	None	1	9	<$>194226</>	1	YES	None	0	monster_arun_solderm	Bip01	monster_illier_soldiermF_set	monster_astd_solderm	HIT_Blood_Human	monster_solderm	None	Bip01 Head	None	1	monster_wlk_solderm
monster_dgs_astd	monster_dgs_atk	None	Monster_bristia_thief4	None	None	None	monster_illier_soldierb_set	16921	Monster_illierSoldierb3	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	2	monster_dgs_astd	None	1	9	<$>194218</>	1	YES	None	0	monster_dgs_arun	Bip01	monster_illier_soldierb_set	monster_dgs_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_fl_astd	monster_fl_atk	None	Monster_bristia_thief5	None	None	None	monster_illier_soldierb_set	16922	Monster_illierSoldierb4	monster_dandswampmon_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	1	monster_fl_astd	None	1	9	<$>194218</>	1	YES	None	0	monster_fl_arun	Bip01	monster_illier_soldierb_set	monster_fl_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_gtb_astd	monster_gtb_atk	None	Monster_bristia_thief6	None	None	None	monster_illier_soldierb_set	16923	Monster_illierSoldierb5	monster_ania_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	2	monster_gtb_astd	None	1	9	<$>194218</>	1	YES	None	0	monster_gtb_arun	Bip01	monster_illier_soldierb_set	monster_gtb_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_eqt_astd	monster_eqt_atk	None	Monster_Arm_Paladin_atk	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier1_set	16924	Monster_illierSoldierw1	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_eqt_astd	None	1	9	<$>194227</>	1	YES	None	0	monster_eqt_arun	Bip01	monster_illier_soldier1_set	monster_eqt_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_eqt_astd	monster_eqt_atk	None	Monster_Arm_Paladin_atk	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier2_set	16925	Monster_illierSoldierw2	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_eqt_astd	None	1	9	<$>194227</>	1	YES	None	0	monster_eqt_arun	Bip01	monster_illier_soldier2_set	monster_eqt_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_lg_astd	monster_lg_atk	None	Monster_VanGuard_Melee	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier1_set	16926	Monster_IllierSoldierw_Melee	monster_ania_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_lg_astd	None	1	9	<$>194228</>	1	YES	None	0	monster_lg_arun	Bip01	monster_illier_soldier1_set	monster_lg_astd	HIT_Blood_Human	monster_skl	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_fre_astd	monster_fre_atk	None	Monster_VanGuard_Shooting	None	None	monster_muertos_fgt_m_blow.ogg	monster_illier_soldier2_set	16927	Monster_IllierSoldierw_Shoot	monster_ancientfightcasm_dead	None	None	mon_dead01	monster_muertos_fgt_m_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_muertos_fgt_m_hit.ogg	1	monster_fre_astd	None	1	9	<$>194229</>	1	YES	None	0	monster_fre_arun	Bip01	monster_illier_soldier2_set	monster_fre_astd	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_dgs_astd	monster_dgs_atk	None	Monster_bristia_thief4	None	None	None	monster_illier_soldier1_set	16928	Monster_illierSoldierw3	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	2	monster_dgs_astd	None	1	9	<$>194227</>	1	YES	None	0	monster_dgs_arun	Bip01	monster_illier_soldier1_set	monster_dgs_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_fl_astd	monster_fl_atk	None	Monster_bristia_thief5	None	None	None	monster_illier_soldier2_set	16929	Monster_illierSoldierw4	monster_dandswampmon_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	1	monster_fl_astd	None	1	9	<$>194227</>	1	YES	None	0	monster_fl_arun	Bip01	monster_illier_soldier2_set	monster_fl_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_gtb_astd	monster_gtb_atk	None	Monster_bristia_thief6	None	None	None	monster_illier_soldier2_set	16930	Monster_illierSoldierw5	monster_ania_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	2	monster_gtb_astd	None	1	9	<$>194227</>	1	YES	None	0	monster_gtb_arun	Bip01	monster_illier_soldier2_set	monster_gtb_astd	HIT_Blood_Human	Monster_Bristia	None	Bip01 Head	None	1	pc_wlk_fgt_m_no
monster_leonele_astd	monster_leonele_atk	None	Monster_RoyalRoad_Sol1	None	None	None	monster_illier_soldier2_set	16931	Monster_IllierSoldierw_Mission_1	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	3	monster_leonele_idl	None	1	9	<$>194230</>	1	YES	None	0	monster_leonele_run	Bip01	monster_illier_soldier2_set	monster_leonele_std	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	monster_leonele_run
monster_cleonele_astd	monster_cleonele_atk	None	Monster_RoyalRoad_Sol2	None	None	None	monster_illier_soldier1_set	16932	Monster_IllierSoldierw_Mission_2	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	3	monster_cleonele_aidl	None	1	9	<$>194231</>	1	YES	None	0	monster_cleonele_run	Bip01	monster_illier_soldier1_set	monster_cleonele_astd	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	monster_cleonele_run
monster_leonele_astd	monster_leonele_atk	None	Monster_RoyalRoad_Sol1	None	None	None	monster_illier_soldierb_set	16933	Monster_IllierSoldierb_Mission_3	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	3	monster_leonele_idl	None	1	9	<$>194232</>	1	YES	None	0	monster_leonele_run	Bip01	monster_illier_soldierb_set	monster_leonele_std	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	None	1	monster_leonele_run
monster_joshua_astd	monster_joshua_atk	None	Monster_Berthe	None	None	monster_muertos_sct_f_blow.ogg	monster_joshua_set	16934	Monster_Joshua	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	2	monster_joshua_set	None	1	9	<$>189380</>	1	YES	None	0	monster_joshua_arun	Bip01	monster_joshua_set	monster_joshua_set	HIT_Blood_Human	monster_joshua	None	Bip01 Head	None	1	monster_joshua_wlk
monster_astd_levin	monster_atk_levin	None	Monster_Levin	None	None	None	monster_levin_set	16935	Monster_Levin_Wep	None	monster_com	monster_com	mon_dead01	None	300	M	None	Bip01 Spine1	None	1	monster_astd_levin	None	1	9	<$>110799</>	1	YES	None	0	monster_arun_levin	Bip01	monster_levin_set	monster_astd_levin	HIT_Blood_Human	Monster_Tuto	None	Bip01 Head	monster_com	1	None
monster_joshua_astd	monster_joshua_atk	None	Monster_Berthe	None	None	monster_muertos_sct_f_blow.ogg	monster_joshua_set	16936	Monster_Joshua_Raid	npc_armonia_paladinm1_dead	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_jd_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	2	monster_joshua_set	None	1	9	<$>189380</>	1	YES	None	0	monster_joshua_wlk	Bip01	monster_joshua_set	monster_joshua_set	HIT_Blood_Human	monster_joshua	None	Bip01 Head	None	1	monster_joshua_wlk
monster_kael_std	monster_kael_atk	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_kael_set	16937	Monster_Kael	None	None	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_kael_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	3	monster_kael_idl	None	1	9	<$>167386</>	1	YES	None	0	monster_kael_run	Bip01	monster_kael_set	monster_kael_astd	HIT_Blood_Human	monster_kael	None	Bip01 Head	None	1	monster_kael_wlk
monster_kael_astd	monster_kael_atk	None	Monster_Kael	None	None	monster_muertos_sct_f_blow.ogg	monster_kael_set	16938	Monster_Kael_atk	None	monster_kael	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_kael_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	3	monster_kael_idl	None	1	9	<$>167386</>	1	YES	None	0	monster_kael_arun	Bip01	monster_kael_set	monster_kael_astd	HIT_Blood_Human	monster_kael	None	Bip01 Head	None	1	monster_kael_wlk
monster_kaelrare_astd	monster_kaelrare_atk	None	None	None	None	monster_muertos_sct_f_blow.ogg	monster_kaelrare_set	16939	Monster_Kaelrare	None	monster_kael	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_kael_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	3	monster_kaelrare_astd	None	1	9	<$>189373</>	1	YES	None	0	monster_kaelrare_arun	Bip01	monster_kaelrare_set	monster_kaelrare_astd	HIT_Blood_Human	monster_kaelrare	None	Bip01 Head	None	1	monster_kael_wlk
monster_kaelrare_astd	monster_kaelrare_atk	None	Monster_Kael	None	None	monster_muertos_sct_f_blow.ogg	monster_kaelrare_set	16940	Monster_Kaelrare_atk	None	monster_kael	None	mon_dead01	monster_elite_muertos_sct_f_die.ogg	300	M	monster_kael_hit	Bip01 Spine1	monster_elite_muertos_sct_f_hit.ogg	3	monster_kaelrare_astd	None	1	9	<$>189373</>	1	YES	None	0	monster_kaelrare_arun	Bip01	monster_kaelrare_set	monster_kaelrare_astd	HIT_Blood_Human	monster_kaelrare	None	Bip01 Head	None	1	monster_kael_wlk
monster_selane_astd	monster_selane_atk	None	None	None	None	None	monster_selane_set	16941	monster_selane	None	monster_com	monster_com	mon_dead01	None	0	M	None	Bip01 Spine1	None	1	monster_selane_astd	None	1	9	<$>104394</>	1	NO	None	0	monster_selane_arun	Bip01	monster_selane_set	monster_selane_astd	HIT_Blood_Human	monster_selane	None	Bip01 Head	monster_com	1	monster_selane_arun
monster_rosa_astd	monster_rosa_atk	None	Monster_Rosa	None	None	None	monster_rosa_set	16942	monster_rosa	None	monster_com	monster_com	mon_dead01	None	0	M	None	Bip01 Spine1	None	1	monster_rosa_astd	None	1	9	<$>98144</>	1	NO	None	0	monster_rosa_arun	Bip01	monster_rosa_set	monster_rosa_astd	HIT_Blood_Human	monster_rosa	None	Bip01 Head	monster_com	1	monster_rosa_arun
monster_fordoi_astd	monster_fordoi_atk	None	None	None	None	monster_fordoi_hit.ogg	monster_devilfordoi_set	17000	Monster_DevilFordoi	monster_fordoi_die1	monster_fordoi	monster_fordoi	mon_dead01	monster_fordoi_die.ogg	500	M	monster_fordoi_hit	Bip01 Spine1	monster_fordoi_hit.ogg	1	monster_fordoi_idl	None	1	1	<$>178391</>	1	YES	None	0	monster_fordoi_run	Bip01	monster_devilfordoi_set	monster_fordoi_astd	HIT_Blood_DemonS	Monster_Fordoi	None	Bip01 Head	monster_fordoi	0	monster_fordoi_wlk
monster_vordoi_astd	monster_vordoi_atk	None	None	None	None	monster_vordoi_hit.ogg	monster_devilvordoi_set	17001	Monster_DevilVordoi	monster_vordoi_dead	None	None	mon_dead01	monster_vordoi_die.ogg	2034	M	monster_vordoi_hit	Bip01 Spine1	monster_vordoi_hit.ogg	1	monster_vordoi_idl	None	1	9	<$>178392</>	1	YES	None	0	monster_vordoi_run	Bip01	monster_devilvordoi_set	monster_vordoi_std	HIT_Blood_DemonL	Monster_Vordoi	None	Bip01 Head	None	0	monster_vordoi_wlk
monster_gluttony_astd	monster_gluttony_atk	None	None	None	None	monster_gluttony_hit.ogg	monster_devilgluttony_set	17002	Monster_DevilGluttony	monster_gluttony_dead	None	None	mon_dead01	monster_gluttony_die.ogg	2034	M	monster_gluttony_hit	Bip01 Spine1	monster_gluttony_hit.ogg	1	monster_gluttony_idl	None	1	9	<$>178393</>	1	YES	None	0	monster_gluttony_run	Bip01	monster_devilgluttony_set	monster_gluttony_std	HIT_Blood_DemonL	Monster_Gluttony	None	Bip01 Head	None	0	monster_gluttony_wlk
monster_lavid_astd	monster_lavid_atk	None	None	monster_lavid_blk	None	monster_pollux_blow.ogg	monster_Lavid_set	17003	Monster_Lavid	monster_lavid_dead	None	None	mon_dead01	monster_pollux_die.ogg	7533	M	monster_lavid_hit	Bip01 Spine1	monster_pollux_hit.ogg	1	monster_lavid_idl	None	1	9	<$>178437</>	1	YES	None	0	monster_lavid_wlk	Bip01	monster_Lavid_set	monster_lavid_astd	HIT_Blood_Hugenoid	monster_lavid	None	Bip01 Head	None	0	monster_lavid_wlk
monster_Orden_std_2	None	None	None	None	None	None	monster_Orden_set	17004	Monster_Orden	None	None	None	mon_dead01	None	0	M	None	Bip01 Spine2	None	1	None	None	1	9	<$>133582</>	1	NO	None	0	monster_Orden_wlk	Bip01	monster_Orden_set	monster_Orden_std_2	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_Orden_wlk
monster_furholen_astd	monster_furholen_atk	None	None	None	None	monster_ortega_blow.ogg	monster_furholen_set	17005	Monster_YuruegenDevil	monster_furholen_dead	None	None	mon_dead01	monster_tyrannosaurus_die.ogg	9166	M	monster_yuruegenbeast_hit	Bip01 Spine1	monster_yufuegen_hit.ogg	6	monster_furholen_idl	None	1	9	<$>178412</>	1	YES	None	0	monster_furholen_wlk	Bip01	monster_furholen_set	monster_furholen_std	HIT_Blood_Human	monster_furholen	None	Bip01 Head	None	0	monster_furholen_wlk
monster_dorol_astd	monster_dorol_atk	None	None	None	None	monster_dorol_atk.ogg	monster_dorol_set	17006	Monster_Dorol	monster_dorol_dead	None	None	mon_dead01	monster_dorol_die.ogg	6667	M	None	Bip01 Spine1	monster_ararat_hit.ogg	1	None	None	1	9	<$>194085</>	1	YES	None	0	monster_dorol_arun	Bip01	monster_dorol_set	monster_dorol_std	HIT_Blood_Hugenoid	monster_dorol	None	Bip01 Head	None	0	monster_dorol_wlk
monster_wisp_astd	monster_wisp_atk	Monster_patrol_soul	None	None	None	monster_wisp_blow.ogg	monster_wisp_set	17007	Monster_patrol_soul	monster_wisp_dead	None	None	mon_dead01	monster_wisp_die.ogg	2033	M	monster_wisp_hit	ROOT_Dummy01	monster_wisp_hit.ogg	2	monster_wisp_idl	None	1	9	<$>194086</>	1	YES	None	0	monster_wisp_wlk	ROOT_Dummy01	monster_wisp_set	monster_wisp_std	None	None	None	ROOT_Dummy01	None	0	monster_wisp_wlk
monster_kranus_astd	monster_kranus_atk	None	None	None	None	monster_tempest_blow.ogg	monster_kranus_set	17008	Monster_kranus	monster_kranus_dead	None	None	mon_dead01	monster_tempest_die.ogg	7667	M	None	Bip01	monster_tempest_hit.ogg	2	monster_kranus_std	None	1	9	<$>178497</>	1	YES	None	0	monster_kranus_wlk	Bip01	monster_kranus_set	monster_kranus_std	HIT_Blood_Human	monster_kranus	None	Bip01	None	0	monster_kranus_wlk
monster_impguard_m_astd	monster_impguard_m_atk	None	Monster_lynn_wep	None	None	None	monster_ile_impguard_m_a_set	17009	Monster_Illier_IFG_M_A	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	3	monster_impguard_m_astd	None	1	9	<$>197795</>	1	YES	None	0	monster_impguard_arun	Bip01	monster_ile_impguard_m_a_set	monster_impguard_m_astd	HIT_Blood_Human	Monster_impguard	None	Bip01 Head	None	1	monster_impguard_m_wlk
monster_impguard_m_astd	monster_impguard_m_atk	None	Monster_lynn_wep	None	None	None	monster_ile_impguard_m_b_set	17010	Monster_Illier_IFG_M_B	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	M	None	Bip01 Spine1	None	3	monster_impguard_m_astd	None	1	9	<$>197796</>	1	YES	None	0	monster_impguard_arun	Bip01	monster_ile_impguard_m_b_set	monster_impguard_m_astd	HIT_Blood_Human	Monster_impguard	None	Bip01 Head	None	1	monster_impguard_m_wlk
monster_impguard_m_astd	monster_impguard_atk	None	Monster_lynn_wep	None	None	None	monster_ile_impguard_f_a_set	17011	Monster_Illier_IFG_F_A	monster_ancientfightcasm_dead	None	None	mon_dead01	None	300	F	None	Bip01 Spine1	None	3	monster_impguard_m_astd	None	1	9	<$>197797</>	1	YES	None	0	monster_impguard_arun	Bip01	monster_ile_impguard_f_a_set	monster_impguard_m_astd	HIT_Blood_Human	Monster_impguard	None	Bip01 Head	None	1	monster_impguard_wlk
