AR	ASPD	ASPD_Opt	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	EvationSkill_BM	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HP_Opt	HR	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP2_Opt	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MSP_Opt2	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19562	EV_AbyssArma_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>224682</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Abyss Arma Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_a_absarmaBoots	0	0	0	0	0	1000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>224683</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19562	1.6	None	27500	11	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475001	Devil_Boots_Custom	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>140827</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Strata Devil Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>32408</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	460001	1.6	None	27500	1	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475002	Tyrant_Boots_Custom	Boots	NO	15	FALSE	1	0	BOOTS	0	<$>186914</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Tyrant Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_pioneerwalker	0	0	0	Boots	0	0	0	0	5	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>186913</>	None	0	1000	0	0	No	0	0	0	0	0	1.15	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	475002	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475003	Divino_Boots_1days_10add	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>218668</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Divino's Boots	BOOTS	equip_clothe.ogg	7	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	5	0	0	0	it_a_divinoboots	10	0	0	0	0	5000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>218660</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	475003	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475004	Queenietula_Boots_1days_10add	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>218669</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Queenietula's Boots	BOOTS	equip_clothe.ogg	7	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	5	0	0	0	it_a_queenietulaboots	0	0	0	10	0	2000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>218661</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	475004	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475005	StellarBoots_1days_10add	Boots	NO	24	FALSE	1	0	BOOTS	0	<$>218696</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Pionner of Star's Boots	BOOTS	equip_clothe.ogg	10	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	20	0	0	0	it_m_stellaboots	0	0	0	0	0	7000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>218662</>	None	0	1000	0	0	No	0	0	0	0	0	1.2	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	475005	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	475006	AbyssArma_Boots_Custom	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>224682</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Abyss Arma Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_a_absarmaBoots	0	0	0	0	0	1000	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>224681</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	475006	1.6	None	27500	11	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32365</>	504001	WanderingShoes_1day	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>177297</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99931</>	None	0	1000	0	0	No	0	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	504001	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	504002	WanderingHardLeatherBoots_1day	LBoots	NO	2	FALSE	1	0	BOOTS	0	<$>177298</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99932</>	None	0	1000	0	0	No	4	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140803</>	1	504002	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	504003	WanderingChainBoots_1day	MBoots	NO	3	FALSE	1	0	BOOTS	0	<$>177299</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Grieve	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99933</>	None	0	1000	0	0	No	8	0	0	0	0	1.1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140747</>	1	504003	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32365</>	504004	WanderingShoes_7days	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>177297</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99910</>	None	0	1000	0	0	No	0	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	504004	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	504005	WanderingHardLeatherBoots_7days	LBoots	NO	2	FALSE	1	0	BOOTS	0	<$>177298</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99911</>	None	0	1000	0	0	No	4	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140803</>	1	504005	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	504006	WanderingChainBoots_7days	MBoots	NO	3	FALSE	1	0	BOOTS	0	<$>177299</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Grieve	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99912</>	None	0	1000	0	0	No	8	0	0	0	0	1.1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140747</>	1	504006	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32365</>	504007	WanderingShoes_15days	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>177297</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99890</>	None	0	1000	0	0	No	0	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	504007	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	504008	WanderingHardLeatherBoots_15days	LBoots	NO	2	FALSE	1	0	BOOTS	0	<$>177298</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99891</>	None	0	1000	0	0	No	4	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140803</>	1	504008	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	504009	WanderingChainBoots_15days	MBoots	NO	3	FALSE	1	0	BOOTS	0	<$>177299</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Wandering Merchant's Grieve	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>99892</>	None	0	1000	0	0	No	8	0	0	0	0	1.1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140747</>	1	504009	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32365</>	504010	NewbieShoes_15days	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>177300</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Newbie Graduation Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>103777</>	None	0	1000	0	0	No	0	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	504010	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	504011	Armonia_Boots_1day	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>168476</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Armonia Boots 1 day	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_a_armBoots	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>168472</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_BOOT	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	504011	1.6	None	27500	4	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	504501	Master_Boots_Metal_Ev	MBoots	NO	12	FALSE	1	0	BOOTS	0	<$>140815</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Grieves	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastergrieves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>163223</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSM2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32014</>	1	504501	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	504502	Master_Boots_Leather_Ev	LBoots	NO	9	FALSE	1	0	BOOTS	0	<$>140815</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_masterleatherboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>163225</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSL2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32336</>	1	504502	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	504503	Master_Boots_Soft_Ev	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>140815</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>163227</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	504503	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	504504	Bristia_Boots_Ev	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193338</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Bristia Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_bristiaboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>163229</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	504504	1.6	None	27500	2	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
