ClassID	ClassName	ConditionText	GetScript	Group	ItemName	ReqItem1	ReqItem1Count	ReqItem2	ReqItem2Count	ReqItem3	ReqItem3Count	ReqItem4	ReqItem4Count	ReqProp1	ReqProp1Text	ReqProp1Value	ReqProp2	ReqProp2Text	ReqProp2Value	ReqProp3	ReqProp3Text	ReqProp3Value	ReqScript
332	AF_MetalPuzzle	<$>13438</>	GET_ARTIFACT	Character	MetalPuzzle	BalanceEssence	500	None	0	None	0	None	0	Quest_171706	<$>176803</>	200	None	None	0	None	None	0	REQ_ARTIFACT
333	AF_FamilyCape	<$>13438</>	GET_ARTIFACT	Character	FamilyCape	PureEssence	500	None	0	None	0	None	0	Quest_150016	<$>176804</>	200	None	None	0	None	None	0	REQ_ARTIFACT
334	AF_DarkBloodRoseBroach	<$>13438</>	GET_ARTIFACT	Unique	DarkBloodRoseBroach	E_BlackRose	1	E_BloodyRose	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
335	AF_SellenesDarkMemory	<$>13438</>	GET_ARTIFACT	Unique	SellenesDarkMemory	E_BlackRose	1	E_SellenesMemory	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_PortGuild	<$>176781</>	600	REQ_ARTIFACT
336	AF_SellenesDarkHeart	<$>13438</>	GET_ARTIFACT	Unique	SellenesDarkHeart	E_BlackRose	1	E_SellenesHeart	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_PortGuild	<$>176781</>	600	REQ_ARTIFACT
337	AF_DarkRosePiercings	<$>13438</>	GET_ARTIFACT	Unique	DarkRosePiercings	E_BlackRose	1	ArucardPiercing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
338	AF_BlackEagleEye	<$>13438</>	GET_ARTIFACT	Unique	BlackEagleEye	E_BlackRose	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
339	AF_BlackRoseRing	<$>13438</>	GET_ARTIFACT	Unique	BlackRoseRing	E_BlackRose	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
340	AF_BlackCloverLocket	<$>13438</>	GET_ARTIFACT	Unique	BlackCloverLocket	E_BlackRose	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
341	AF_SellenessRose	<$>13438</>	GET_ARTIFACT	Unique	SellenessRose	E_BloodyRose	1	E_SellenesMemory	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_PortGuild	<$>176781</>	600	REQ_ARTIFACT
342	AF_RosesHeart	<$>13438</>	GET_ARTIFACT	Unique	RosesHeart	E_BloodyRose	1	E_SellenesHeart	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_PortGuild	<$>176781</>	600	REQ_ARTIFACT
343	AF_MastersRedNut	<$>13438</>	GET_ARTIFACT	Unique	MastersRedNut	E_BloodyRose	1	E_RepairmansNut	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
344	AF_MastersRedBolt	<$>13438</>	GET_ARTIFACT	Unique	MastersRedBolt	E_BloodyRose	1	E_RepairmansBolt	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
345	AF_ArucardRosePiercings	<$>13438</>	GET_ARTIFACT	Unique	ArucardRosePiercings	E_BloodyRose	1	ArucardPiercing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
346	AF_BloodEagleEye	<$>13438</>	GET_ARTIFACT	Unique	BloodEagleEye	E_BloodyRose	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
347	AF_BloodRoseRing	<$>13438</>	GET_ARTIFACT	Unique	BloodRoseRing	E_BloodyRose	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
348	AF_BloodRoseLocket	<$>13438</>	GET_ARTIFACT	Unique	BloodRoseLocket	E_BloodyRose	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Merchant	<$>176780</>	600	None	None	0	REQ_ARTIFACT
349	AF_Sellenessaegis	<$>13438</>	GET_ARTIFACT	Unique	Sellenessaegis	E_SellenesMemory	1	E_SellenesHeart	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
350	AF_MoonlightMastersNut	<$>13438</>	GET_ARTIFACT	Unique	MoonlightMastersNut	E_SellenesMemory	1	E_RepairmansNut	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
351	AF_MoonlightMastersBolt	<$>13438</>	GET_ARTIFACT	Unique	MoonlightMastersBolt	E_SellenesMemory	1	E_RepairmansBolt	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
352	AF_LunarEclipsePiercings	<$>13438</>	GET_ARTIFACT	Unique	LunarEclipsePiercings	E_SellenesMemory	1	ArucardPiercing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
353	AF_MoonBrightNightEagleEye	<$>13438</>	GET_ARTIFACT	Unique	MoonBrightNightEagleEye	E_SellenesMemory	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
354	AF_DarkMoonSnipersRing	<$>13438</>	GET_ARTIFACT	Unique	DarkMoonSnipersRing	E_SellenesMemory	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
355	AF_CrescentLocket	<$>13438</>	GET_ARTIFACT	Unique	CrescentLocket	E_SellenesMemory	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
356	AF_SellenesNut	<$>13438</>	GET_ARTIFACT	Unique	SellenesNut	E_SellenesHeart	1	E_RepairmansNut	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
357	AF_SellenesBolt	<$>13438</>	GET_ARTIFACT	Unique	SellenesBolt	E_SellenesHeart	1	E_RepairmansBolt	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	Bst_Slum	<$>176782</>	600	REQ_ARTIFACT
358	AF_FullMoonPiercings	<$>13438</>	GET_ARTIFACT	Unique	FullMoonPiercings	E_SellenesHeart	1	ArucardPiercing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
359	AF_GoddessesEye	<$>13438</>	GET_ARTIFACT	Unique	GoddessesEye	E_SellenesHeart	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
360	AF_MoonLightRing	<$>13438</>	GET_ARTIFACT	Unique	MoonLightRing	E_SellenesHeart	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
361	AF_GoddessesLocket	<$>13438</>	GET_ARTIFACT	Unique	GoddessesLocket	E_SellenesHeart	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_PortGuild	<$>176781</>	600	None	None	0	REQ_ARTIFACT
362	AF_MagicalToolBox	<$>13438</>	GET_ARTIFACT	Unique	MagicalToolBox	E_RepairmansNut	1	E_RepairmansBolt	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Slum	<$>176782</>	600	None	None	0	REQ_ARTIFACT
363	AF_MastersSpanner	<$>13438</>	GET_ARTIFACT	Unique	MastersSpanner	E_RepairmansNut	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Slum	<$>176782</>	600	None	None	0	REQ_ARTIFACT
364	AF_MastersHammer	<$>13438</>	GET_ARTIFACT	Unique	MastersHammer	E_RepairmansBolt	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	Bst_Slum	<$>176782</>	600	None	None	0	REQ_ARTIFACT
365	AF_ArucardEagleEye	<$>13438</>	GET_ARTIFACT	Unique	ArucardEagleEye	ArucardPiercing	1	EagleEye	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
366	AF_ArucardRing	<$>13438</>	GET_ARTIFACT	Unique	ArucardRing	ArucardPiercing	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
367	AF_ArucardLocket	<$>13438</>	GET_ARTIFACT	Unique	ArucardLocket	ArucardPiercing	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
368	AF_EagleRing	<$>13438</>	GET_ARTIFACT	Unique	EagleRing	EagleEye	1	SnipersRing	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
369	AF_EagleEyeLocket	<$>13438</>	GET_ARTIFACT	Unique	EagleEyeLocket	EagleEye	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
370	AF_SnipersLocket	<$>13438</>	GET_ARTIFACT	Unique	SnipersLocket	SnipersRing	1	CloverLocket	1	Sollarion2	500	None	0	Quest_180054	<$>199296</>	200	None	None	0	None	None	0	REQ_ARTIFACT
371	AF_OldOrdenSloth	<$>13438</>	GET_ARTIFACT	Normal	Old_Orden_Sloth	Q_Weekly_ile_01	3	Sollarion2	1500	None	0	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
372	AF_OrdenSloth	<$>13438</>	GET_ARTIFACT	Elite	Orden_Sloth	Q_Weekly_ile_01	5	Old_Orden_Sloth	1	Sollarion2	2500	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
373	AF_EliteOrdenSloth	<$>13438</>	GET_ARTIFACT	Unique	Elite_Orden_Sloth	Q_Weekly_ile_01	10	Orden_Sloth	1	Sollarion2	5000	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
374	AF_OldOrdenWrath	<$>13438</>	GET_ARTIFACT	Normal	Old_Orden_Wrath	Q_Weekly_ile_02	3	Sollarion2	1500	None	0	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
375	AF_OrdenWrath	<$>13438</>	GET_ARTIFACT	Elite	Orden_Wrath	Q_Weekly_ile_02	5	Old_Orden_Wrath	1	Sollarion2	2500	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
376	AF_EliteOrdenWrath	<$>13438</>	GET_ARTIFACT	Unique	Elite_Orden_Wrath	Q_Weekly_ile_02	10	Orden_Wrath	1	Sollarion2	5000	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
377	AF_OldOrdenGreed	<$>13438</>	GET_ARTIFACT	Normal	Old_Orden_Greed	Q_Weekly_ile_03	3	Sollarion2	1500	None	0	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
378	AF_OrdenGreed	<$>13438</>	GET_ARTIFACT	Elite	Orden_Greed	Q_Weekly_ile_03	5	Old_Orden_Greed	1	Sollarion2	2500	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
379	AF_EliteOrdenGreed	<$>13438</>	GET_ARTIFACT	Unique	Elite_Orden_Greed	Q_Weekly_ile_03	10	Orden_Greed	1	Sollarion2	5000	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
380	AF_OldOrdenEnvy	<$>13438</>	GET_ARTIFACT	Normal	Old_Orden_Envy	Q_Weekly_ile_04	3	Sollarion2	1500	None	0	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
381	AF_OrdenEnvy	<$>13438</>	GET_ARTIFACT	Elite	Orden_Envy	Q_Weekly_ile_04	5	Old_Orden_Envy	1	Sollarion2	2500	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
382	AF_EliteOrdenEnvy	<$>13438</>	GET_ARTIFACT	Unique	Elite_Orden_Envy	Q_Weekly_ile_04	10	Orden_Envy	1	Sollarion2	5000	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
383	AF_OldOrdenPride	<$>13438</>	GET_ARTIFACT	Normal	Old_Orden_Pride	Q_Weekly_ile_05	3	Sollarion2	1500	None	0	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
384	AF_OrdenPride	<$>13438</>	GET_ARTIFACT	Elite	Orden_Pride	Q_Weekly_ile_05	5	Old_Orden_Pride	1	Sollarion2	2500	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
385	AF_EliteOrdenPride	<$>13438</>	GET_ARTIFACT	Unique	Elite_Orden_Pride	Q_Weekly_ile_05	10	Orden_Pride	1	Sollarion2	5000	None	0	Quest_180068	<$>199297</>	200	None	None	0	None	None	0	REQ_ARTIFACT
386	AF_OldIlepunishment	<$>13438</>	GET_ARTIFACT	Normal	Old_Ile_punishment	Alt_Artifactetc1	3	SymbolofIllier	250	ShinyCrystal	10000	None	0	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
387	AF_Ilepunishment	<$>13438</>	GET_ARTIFACT	Elite	Ile_punishment	Old_Ile_punishment	1	Alt_Artifactetc1	3	SymbolofIllier	500	ShinyCrystal	20000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
388	AF_EliteIlepunishment	<$>13438</>	GET_ARTIFACT	Unique	Elite_Ile_punishment	Ile_punishment	1	Alt_Artifactetc1	6	SymbolofIllier	1000	ShinyCrystal	30000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
389	AF_OldArmwill	<$>13438</>	GET_ARTIFACT	Normal	Old_Arm_will	Alt_Artifactetc1	3	SymbolofArmonia	250	ShinyCrystal	10000	None	0	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
390	AF_Armwill	<$>13438</>	GET_ARTIFACT	Elite	Arm_will	Old_Arm_will	1	Alt_Artifactetc1	3	SymbolofArmonia	500	ShinyCrystal	20000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
391	AF_EliteArmwill	<$>13438</>	GET_ARTIFACT	Unique	Elite_Arm_will	Arm_will	1	Alt_Artifactetc1	3	SymbolofArmonia	1000	ShinyCrystal	30000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
392	AF_OldBsaresolve	<$>13438</>	GET_ARTIFACT	Normal	Old_Bsa_resolve	Alt_Artifactetc1	3	SymbolofBristia	250	ShinyCrystal	10000	None	0	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
393	AF_Bsaresolve	<$>13438</>	GET_ARTIFACT	Elite	Bsa_resolve	Old_Bsa_resolve	1	Alt_Artifactetc1	3	SymbolofBristia	500	ShinyCrystal	20000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
394	AF_EliteBsaresolve	<$>13438</>	GET_ARTIFACT	Unique	Elite_Bsa_resolve	Bsa_resolve	1	Alt_Artifactetc1	6	SymbolofBristia	1000	ShinyCrystal	30000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
395	AF_OldBfnundaunted	<$>13438</>	GET_ARTIFACT	Normal	Old_Bfn_undaunted	Alt_Artifactetc1	3	SymbolofVespanola	250	ShinyCrystal	10000	None	0	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
396	AF_Bfnundaunted	<$>13438</>	GET_ARTIFACT	Elite	Bfn_undaunted	Old_Bfn_undaunted	1	Alt_Artifactetc1	3	SymbolofVespanola	500	ShinyCrystal	20000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
397	AF_EliteBfnundaunted	<$>13438</>	GET_ARTIFACT	Unique	Elite_Bfn_undaunted	Bfn_undaunted	1	Alt_Artifactetc1	6	SymbolofVespanola	1000	ShinyCrystal	30000	None	None	0	None	None	0	None	None	0	REQ_ARTIFACT
