AccomplishID	AccomplishName	AccomplishPoint	CheckProperty	CheckType	ClassID	ClassName	Desc	IsContinue	RewardItem	Stage	SysMsg	Title	Type
2681	Cwar_SlayerInOneMax	50	Cwar_SlayerInOneMax, 5	CommProp	2681	Cwar_SlayerInOne, 1	<$>149107</>	TRUE	40782, 1	1	<$>148337</>	<$>28660</>	Battle_PVP
2681	Cwar_SlayerInOneMax	100	Cwar_SlayerInOneMax, 10	CommProp	2682	Cwar_SlayerInOne, 2	<$>149108</>	TRUE	40782, 1	2	<$>148337</>	<$>28661</>	Battle_PVP
2681	Cwar_SlayerInOneMax	250	Cwar_SlayerInOneMax, 25	CommProp	2683	Cwar_SlayerInOne, 3	<$>149109</>	TRUE	40782, 1	3	<$>148337</>	<$>28662</>	Battle_PVP
2681	Cwar_SlayerInOneMax	500	Cwar_SlayerInOneMax, 50	CommProp	2684	Cwar_SlayerInOne, 4	<$>149110</>	TRUE	40782, 1	4	<$>148337</>	<$>28663</>	Battle_PVP
2681	Cwar_SlayerInOneMax	1000	Cwar_SlayerInOneMax, 100	CommProp	2685	Cwar_SlayerInOne, 5	<$>149111</>	TRUE	40782, 1	5	<$>148337</>	<$>28664</>	Battle_PVP
2681	Cwar_SlayerInOneMax	10000	Cwar_SlayerInOneMax, 1000	CommProp	2686	Cwar_SlayerInOne, 6	<$>149112</>	TRUE	40782, 1	6	<$>148337</>	<$>28665</>	Battle_PVP
2701	Cwar_KillBoss	100	Cwar_KillBoss, 1	CommProp	2701	Cwar_KillBoss, 1	<$>149113</>	TRUE	40782, 1	1	<$>148337</>	<$>28672</>	Battle_PVP
2701	Cwar_KillBoss	300	Cwar_KillBoss, 3	CommProp	2702	Cwar_KillBoss, 2	<$>149114</>	TRUE	40782, 1	2	<$>148337</>	<$>28673</>	Battle_PVP
2701	Cwar_KillBoss	500	Cwar_KillBoss, 5	CommProp	2703	Cwar_KillBoss, 3	<$>149115</>	TRUE	40782, 1	3	<$>148337</>	<$>28674</>	Battle_PVP
2701	Cwar_KillBoss	700	Cwar_KillBoss, 7	CommProp	2704	Cwar_KillBoss, 4	<$>149116</>	TRUE	40782, 1	4	<$>148337</>	<$>28675</>	Battle_PVP
2701	Cwar_KillBoss	1000	Cwar_KillBoss, 10	CommProp	2705	Cwar_KillBoss, 5	<$>149117</>	TRUE	40782, 1	5	<$>148337</>	<$>28676</>	Battle_PVP
2701	Cwar_KillBoss	2000	Cwar_KillBoss, 20	CommProp	2706	Cwar_KillBoss, 6	<$>149118</>	TRUE	40782, 1	6	<$>148337</>	<$>28677</>	Battle_PVP
2721	Cwar_Helper	10	Cwar_Helper, 200	CommProp	2721	Cwar_Helper, 1	<$>149119</>	TRUE	40782, 1	1	<$>148337</>	<$>28678</>	Battle_PVP
2721	Cwar_Helper	25	Cwar_Helper, 500	CommProp	2722	Cwar_Helper, 2	<$>149120</>	TRUE	40782, 1	2	<$>148337</>	<$>28679</>	Battle_PVP
2721	Cwar_Helper	50	Cwar_Helper, 1000	CommProp	2723	Cwar_Helper, 3	<$>149121</>	TRUE	40782, 1	3	<$>148337</>	<$>28680</>	Battle_PVP
2721	Cwar_Helper	125	Cwar_Helper, 2500	CommProp	2724	Cwar_Helper, 4	<$>149122</>	TRUE	40782, 1	4	<$>148337</>	<$>28681</>	Battle_PVP
2721	Cwar_Helper	250	Cwar_Helper, 5000	CommProp	2725	Cwar_Helper, 5	<$>149123</>	TRUE	40782, 1	5	<$>148337</>	<$>28682</>	Battle_PVP
2721	Cwar_Helper	1000	Cwar_Helper, 20000	CommProp	2726	Cwar_Helper, 6	<$>149124</>	TRUE	40782, 1	6	<$>148337</>	<$>28683</>	Battle_PVP
2741	Cwar_Killer	1	Cwar_Killer, 50	CommProp	2741	Cwar_Killer, 1	<$>149125</>	TRUE	40782, 1	1	<$>148337</>	<$>28684</>	Battle_PVP
2741	Cwar_Killer	4	Cwar_Killer, 200	CommProp	2742	Cwar_Killer, 2	<$>149126</>	TRUE	40782, 1	2	<$>148337</>	<$>28685</>	Battle_PVP
2741	Cwar_Killer	10	Cwar_Killer, 500	CommProp	2743	Cwar_Killer, 3	<$>149127</>	TRUE	40782, 1	3	<$>148337</>	<$>28686</>	Battle_PVP
2741	Cwar_Killer	20	Cwar_Killer, 1000	CommProp	2744	Cwar_Killer, 4	<$>149128</>	TRUE	40782, 1	4	<$>148337</>	<$>28687</>	Battle_PVP
2741	Cwar_Killer	40	Cwar_Killer, 2000	CommProp	2745	Cwar_Killer, 5	<$>149129</>	TRUE	40782, 1	5	<$>148337</>	<$>28688</>	Battle_PVP
2741	Cwar_Killer	200	Cwar_Killer, 10000	CommProp	2746	Cwar_Killer, 6	<$>149130</>	TRUE	40782, 1	6	<$>148337</>	<$>17459</>	Battle_PVP
2761	Cwar_Ressurect	25	Cwar_Ressurect, 500	CommProp	2761	Cwar_Ressurect, 1	<$>149131</>	TRUE	40782, 1	1	<$>148337</>	<$>28727</>	Battle_PVP
2761	Cwar_Ressurect	100	Cwar_Ressurect, 2000	CommProp	2762	Cwar_Ressurect, 2	<$>149132</>	TRUE	40782, 1	2	<$>148337</>	<$>28728</>	Battle_PVP
2761	Cwar_Ressurect	250	Cwar_Ressurect, 5000	CommProp	2763	Cwar_Ressurect, 3	<$>149133</>	TRUE	40782, 1	3	<$>148337</>	<$>28729</>	Battle_PVP
2761	Cwar_Ressurect	500	Cwar_Ressurect, 10000	CommProp	2764	Cwar_Ressurect, 4	<$>149134</>	TRUE	40782, 1	4	<$>148337</>	<$>28730</>	Battle_PVP
2761	Cwar_Ressurect	1000	Cwar_Ressurect, 20000	CommProp	2765	Cwar_Ressurect, 5	<$>149135</>	TRUE	40782, 1	5	<$>148337</>	<$>28731</>	Battle_PVP
2781	Cwar_DeadInOneMax	2	Cwar_DeadInOneMax, 10	CommProp	2781	Cwar_DeadInOneMax, 1	<$>149136</>	TRUE	40782, 1	1	<$>148337</>	<$>28705</>	Battle_PVP
2781	Cwar_DeadInOneMax	5	Cwar_DeadInOneMax, 25	CommProp	2782	Cwar_DeadInOneMax, 2	<$>149137</>	TRUE	40782, 1	2	<$>148337</>	<$>28706</>	Battle_PVP
2781	Cwar_DeadInOneMax	10	Cwar_DeadInOneMax, 50	CommProp	2783	Cwar_DeadInOneMax, 3	<$>149138</>	TRUE	40782, 1	3	<$>148337</>	<$>28707</>	Battle_PVP
2781	Cwar_DeadInOneMax	16	Cwar_DeadInOneMax, 80	CommProp	2784	Cwar_DeadInOneMax, 4	<$>149139</>	TRUE	40782, 1	4	<$>148337</>	<$>28708</>	Battle_PVP
2781	Cwar_DeadInOneMax	20	Cwar_DeadInOneMax, 100	CommProp	2785	Cwar_DeadInOneMax, 5	<$>149140</>	TRUE	40782, 1	5	<$>148337</>	<$>28709</>	Battle_PVP
2781	Cwar_DeadInOneMax	100	Cwar_DeadInOneMax, 500	CommProp	2786	Cwar_DeadInOneMax, 6	<$>149141</>	TRUE	40782, 1	6	<$>148337</>	<$>28710</>	Battle_PVP
2801	Cwar_Mining	10	Cwar_Mining, 500	CommProp	2801	Cwar_Mining, 1	<$>149142</>	TRUE	40782, 1	1	<$>148337</>	<$>28722</>	Battle_PVP
2801	Cwar_Mining	40	Cwar_Mining, 2000	CommProp	2802	Cwar_Mining, 2	<$>149143</>	TRUE	40782, 1	2	<$>148337</>	<$>28723</>	Battle_PVP
2801	Cwar_Mining	100	Cwar_Mining, 5000	CommProp	2803	Cwar_Mining, 3	<$>149144</>	TRUE	40782, 1	3	<$>148337</>	<$>28724</>	Battle_PVP
2801	Cwar_Mining	200	Cwar_Mining, 10000	CommProp	2804	Cwar_Mining, 4	<$>149145</>	TRUE	40782, 1	4	<$>148337</>	<$>28725</>	Battle_PVP
2801	Cwar_Mining	400	Cwar_Mining, 20000	CommProp	2805	Cwar_Mining, 5	<$>149146</>	TRUE	40782, 1	5	<$>148337</>	<$>28726</>	Battle_PVP
2901	Cwar_RespectPoint	1	Respect_Point, 10000	CommProp	2901	Cwar_RespectPoint1	<$>149148</>	TRUE	40782, 1	1	<$>148337</>	<$>149147</>	Battle_PVP
2901	Cwar_RespectPoint	3	Respect_Point, 30000	CommProp	2902	Cwar_RespectPoint2	<$>149150</>	TRUE	40782, 1	2	<$>148337</>	<$>149149</>	Battle_PVP
2901	Cwar_RespectPoint	5	Respect_Point, 50000	CommProp	2903	Cwar_RespectPoint3	<$>149152</>	TRUE	40782, 1	3	<$>148337</>	<$>149151</>	Battle_PVP
2901	Cwar_RespectPoint	7	Respect_Point, 70000	CommProp	2904	Cwar_RespectPoint4	<$>149154</>	TRUE	40782, 1	4	<$>148337</>	<$>149153</>	Battle_PVP
2901	Cwar_RespectPoint	10	Respect_Point, 100000	CommProp	2905	Cwar_RespectPoint5	<$>149156</>	TRUE	40782, 1	5	<$>148337</>	<$>149155</>	Battle_PVP
2901	Cwar_RespectPoint	20	Respect_Point, 200000	CommProp	2906	Cwar_RespectPoint6	<$>149158</>	TRUE	40782, 1	6	<$>148337</>	<$>149157</>	Battle_PVP
2901	Cwar_RespectPoint	30	Respect_Point, 300000	CommProp	2907	Cwar_RespectPoint7	<$>149160</>	TRUE	40782, 1	7	<$>148337</>	<$>149159</>	Battle_PVP
2901	Cwar_RespectPoint	40	Respect_Point, 400000	CommProp	2908	Cwar_RespectPoint8	<$>149162</>	TRUE	40782, 1	8	<$>148337</>	<$>149161</>	Battle_PVP
2901	Cwar_RespectPoint	50	Respect_Point, 500000	CommProp	2909	Cwar_RespectPoint9	<$>149164</>	TRUE	40782, 1	9	<$>148337</>	<$>149163</>	Battle_PVP
2901	Cwar_RespectPoint	100	Respect_Point, 1000000	CommProp	2910	Cwar_RespectPoint10	<$>149166</>	TRUE	40782, 1	10	<$>148337</>	<$>149165</>	Battle_PVP
2901	Cwar_RespectPoint	200	Respect_Point, 2000000	CommProp	2911	Cwar_RespectPoint11	<$>149168</>	TRUE	40782, 1	11	<$>148337</>	<$>149167</>	Battle_PVP
2901	Cwar_RespectPoint	300	Respect_Point, 3000000	CommProp	2912	Cwar_RespectPoint12	<$>149170</>	TRUE	40782, 1	12	<$>148337</>	<$>149169</>	Battle_PVP
2901	Cwar_RespectPoint	400	Respect_Point, 4000000	CommProp	2913	Cwar_RespectPoint13	<$>149172</>	TRUE	40782, 1	13	<$>148337</>	<$>149171</>	Battle_PVP
2901	Cwar_RespectPoint	500	Respect_Point, 5000000	CommProp	2914	Cwar_RespectPoint14	<$>149174</>	TRUE	40782, 1	14	<$>148337</>	<$>149173</>	Battle_PVP
2901	Cwar_RespectPoint	700	Respect_Point, 7000000	CommProp	2915	Cwar_RespectPoint15	<$>149176</>	TRUE	40782, 1	15	<$>148337</>	<$>149175</>	Battle_PVP
2901	Cwar_RespectPoint	1000	Respect_Point, 10000000	CommProp	2916	Cwar_RespectPoint16	<$>149178</>	TRUE	40782, 1	16	<$>148337</>	<$>149177</>	Battle_PVP
2951	Cwar_RespectPoint	13	Respect_PointInOne, 2500	CommProp	2951	Cwar_RespectPointInOne1	<$>149180</>	TRUE	40782, 1	1	<$>148337</>	<$>149179</>	Battle_PVP
2951	Cwar_RespectPoint	25	Respect_PointInOne, 5000	CommProp	2952	Cwar_RespectPointInOne2	<$>149182</>	TRUE	40782, 1	2	<$>148337</>	<$>149181</>	Battle_PVP
2951	Cwar_RespectPoint	35	Respect_PointInOne, 7000	CommProp	2953	Cwar_RespectPointInOne3	<$>149184</>	TRUE	40782, 1	3	<$>148337</>	<$>149183</>	Battle_PVP
2951	Cwar_RespectPoint	50	Respect_PointInOne, 10000	CommProp	2954	Cwar_RespectPointInOne4	<$>149186</>	TRUE	40782, 1	4	<$>148337</>	<$>149185</>	Battle_PVP
2951	Cwar_RespectPoint	150	Respect_PointInOne, 30000	CommProp	2955	Cwar_RespectPointInOne5	<$>149188</>	TRUE	40782, 1	5	<$>148337</>	<$>149187</>	Battle_PVP
2951	Cwar_RespectPoint	250	Respect_PointInOne, 50000	CommProp	2956	Cwar_RespectPointInOne6	<$>149190</>	TRUE	40782, 1	6	<$>148337</>	<$>149189</>	Battle_PVP
2951	Cwar_RespectPoint	350	Respect_PointInOne, 70000	CommProp	2957	Cwar_RespectPointInOne7	<$>149192</>	TRUE	40782, 1	7	<$>148337</>	<$>149191</>	Battle_PVP
2951	Cwar_RespectPoint	500	Respect_PointInOne, 100000	CommProp	2958	Cwar_RespectPointInOne8	<$>149194</>	TRUE	40782, 1	8	<$>148337</>	<$>149193</>	Battle_PVP
2951	Cwar_RespectPoint	750	Respect_PointInOne, 150000	CommProp	2959	Cwar_RespectPointInOne9	<$>149196</>	TRUE	40782, 1	9	<$>148337</>	<$>149195</>	Battle_PVP
2951	Cwar_RespectPoint	1000	Respect_PointInOne, 200000	CommProp	2960	Cwar_RespectPointInOne10	<$>149198</>	TRUE	40782, 1	10	<$>148337</>	<$>149197</>	Battle_PVP
3101	Mission_Rank1	1	AP_Rank1, 10	CommProp	3101	Rank1Count1	<$>149200</>	TRUE	21805, 2	1	<$>148337</>	<$>149199</>	Mission
3101	Mission_Rank1	2	AP_Rank1, 20	CommProp	3102	Rank1Count2	<$>149202</>	TRUE	21805, 4	2	<$>148337</>	<$>149201</>	Mission
3101	Mission_Rank1	5	AP_Rank1, 50	CommProp	3103	Rank1Count3	<$>149204</>	TRUE	21805, 6	3	<$>148337</>	<$>149203</>	Mission
3101	Mission_Rank1	10	AP_Rank1, 100	CommProp	3104	Rank1Count4	<$>149205</>	TRUE	21803, 1	4	<$>148337</>	<$>149206</>	Mission
3101	Mission_Rank1	15	AP_Rank1, 150	CommProp	3105	Rank1Count5	<$>149207</>	TRUE	21803, 2	5	<$>148337</>	<$>149208</>	Mission
3101	Mission_Rank1	20	AP_Rank1, 200	CommProp	3106	Rank1Count6	<$>149209</>	TRUE	21803, 3	6	<$>148337</>	<$>149210</>	Mission
3101	Mission_Rank1	30	AP_Rank1, 300	CommProp	3107	Rank1Count7	<$>149211</>	TRUE	21803, 4	7	<$>148337</>	<$>149212</>	Mission
3101	Mission_Rank1	40	AP_Rank1, 400	CommProp	3108	Rank1Count8	<$>149213</>	TRUE	21803, 5	8	<$>148337</>	<$>149214</>	Mission
3101	Mission_Rank1	50	AP_Rank1, 500	CommProp	3109	Rank1Count9	<$>149215</>	TRUE	26107, 1	9	<$>148337</>	Rank 1 VIP	Mission
3101	Mission_Rank1	100	AP_Rank1, 1000	CommProp	3110	Rank1Count10	<$>149216</>	TRUE	26112, 1	10	<$>148337</>	Rank 1 VVIP	Mission
3201	Mission_Rank2	2	AP_Rank2, 10	CommProp	3201	Rank2Count1	<$>149218</>	TRUE	21805, 4	1	<$>148337</>	<$>149217</>	Mission
3201	Mission_Rank2	4	AP_Rank2, 20	CommProp	3202	Rank2Count2	<$>149220</>	TRUE	21805, 8	2	<$>148337</>	<$>149219</>	Mission
3201	Mission_Rank2	10	AP_Rank2, 50	CommProp	3203	Rank2Count3	<$>149222</>	TRUE	21805, 12	3	<$>148337</>	<$>149221</>	Mission
3201	Mission_Rank2	20	AP_Rank2, 100	CommProp	3204	Rank2Count4	<$>149223</>	TRUE	40806, 1	4	<$>148337</>	<$>149224</>	Mission
3201	Mission_Rank2	30	AP_Rank2, 150	CommProp	3205	Rank2Count5	<$>149225</>	TRUE	40806, 2	5	<$>148337</>	<$>149226</>	Mission
3201	Mission_Rank2	40	AP_Rank2, 200	CommProp	3206	Rank2Count6	<$>149227</>	TRUE	40806, 3	6	<$>148337</>	<$>149228</>	Mission
3201	Mission_Rank2	60	AP_Rank2, 300	CommProp	3207	Rank2Count7	<$>149229</>	TRUE	40806, 4	7	<$>148337</>	<$>149230</>	Mission
3201	Mission_Rank2	80	AP_Rank2, 400	CommProp	3208	Rank2Count8	<$>149231</>	TRUE	40806, 5	8	<$>148337</>	<$>149232</>	Mission
3201	Mission_Rank2	100	AP_Rank2, 500	CommProp	3209	Rank2Count9	<$>149233</>	TRUE	26108, 1	9	<$>148337</>	Rank 2 VIP	Mission
3201	Mission_Rank2	200	AP_Rank2, 1000	CommProp	3210	Rank2Count10	<$>149234</>	TRUE	26113, 1	10	<$>148337</>	Rank 2 VVIP	Mission
3301	Mission_Rank3	3	AP_Rank3, 10	CommProp	3301	Rank3Count1	<$>149236</>	TRUE	21805, 6	1	<$>148337</>	<$>149235</>	Mission
3301	Mission_Rank3	6	AP_Rank3, 20	CommProp	3302	Rank3Count2	<$>149238</>	TRUE	21805, 12	2	<$>148337</>	<$>149237</>	Mission
3301	Mission_Rank3	15	AP_Rank3, 50	CommProp	3303	Rank3Count3	<$>149240</>	TRUE	21805, 18	3	<$>148337</>	<$>149239</>	Mission
3301	Mission_Rank3	30	AP_Rank3, 100	CommProp	3304	Rank3Count4	<$>149241</>	TRUE	23595, 1	4	<$>148337</>	<$>149242</>	Mission
3301	Mission_Rank3	45	AP_Rank3, 150	CommProp	3305	Rank3Count5	<$>149243</>	TRUE	23595, 2	5	<$>148337</>	<$>149244</>	Mission
3301	Mission_Rank3	60	AP_Rank3, 200	CommProp	3306	Rank3Count6	<$>149245</>	TRUE	23595, 3	6	<$>148337</>	<$>149246</>	Mission
3301	Mission_Rank3	90	AP_Rank3, 300	CommProp	3307	Rank3Count7	<$>149247</>	TRUE	23595, 4	7	<$>148337</>	<$>149248</>	Mission
3301	Mission_Rank3	120	AP_Rank3, 400	CommProp	3308	Rank3Count8	<$>149249</>	TRUE	23595, 5	8	<$>148337</>	<$>149250</>	Mission
3301	Mission_Rank3	150	AP_Rank3, 500	CommProp	3309	Rank3Count9	<$>149251</>	TRUE	26109, 1	9	<$>148337</>	Rank 3 VIP	Mission
3301	Mission_Rank3	300	AP_Rank3, 1000	CommProp	3310	Rank3Count10	<$>149252</>	TRUE	26114, 1	10	<$>148337</>	Rank 3 VVIP	Mission
3401	Mission_Rank4	4	AP_Rank4, 10	CommProp	3401	Rank4Count1	<$>149254</>	TRUE	40805, 1	1	<$>148337</>	<$>149253</>	Mission
3401	Mission_Rank4	8	AP_Rank4, 20	CommProp	3402	Rank4Count2	<$>149256</>	TRUE	40805, 1	2	<$>148337</>	<$>149255</>	Mission
3401	Mission_Rank4	20	AP_Rank4, 50	CommProp	3403	Rank4Count3	<$>149258</>	TRUE	40805, 1	3	<$>148337</>	<$>149257</>	Mission
3401	Mission_Rank4	40	AP_Rank4, 100	CommProp	3404	Rank4Count4	<$>149259</>	TRUE	40807, 1	4	<$>148337</>	<$>149260</>	Mission
3401	Mission_Rank4	60	AP_Rank4, 150	CommProp	3405	Rank4Count5	<$>149261</>	TRUE	40807, 1	5	<$>148337</>	<$>149262</>	Mission
3401	Mission_Rank4	80	AP_Rank4, 200	CommProp	3406	Rank4Count6	<$>149263</>	TRUE	40807, 1	6	<$>148337</>	<$>149264</>	Mission
3401	Mission_Rank4	120	AP_Rank4, 300	CommProp	3407	Rank4Count7	<$>149265</>	TRUE	40807, 2	7	<$>148337</>	<$>149266</>	Mission
3401	Mission_Rank4	160	AP_Rank4, 400	CommProp	3408	Rank4Count8	<$>149267</>	TRUE	40807, 2	8	<$>148337</>	<$>149268</>	Mission
3401	Mission_Rank4	200	AP_Rank4, 500	CommProp	3409	Rank4Count9	<$>149269</>	TRUE	26110, 1	9	<$>148337</>	Rank 4 VIP	Mission
3401	Mission_Rank4	400	AP_Rank4, 1000	CommProp	3410	Rank4Count10	<$>149270</>	TRUE	26115, 1	10	<$>148337</>	Rank 4 VVIP	Mission
3501	Mission_Rank5	5	AP_Rank5, 10	CommProp	3501	Rank5Count1	<$>149272</>	TRUE	189092, 5	1	<$>148337</>	<$>149271</>	Mission
3501	Mission_Rank5	10	AP_Rank5, 20	CommProp	3502	Rank5Count2	<$>149274</>	TRUE	189092, 10	2	<$>148337</>	<$>149273</>	Mission
3501	Mission_Rank5	15	AP_Rank5, 50	CommProp	3503	Rank5Count3	<$>149276</>	TRUE	189092, 15	3	<$>148337</>	<$>149275</>	Mission
3501	Mission_Rank5	50	AP_Rank5, 100	CommProp	3504	Rank5Count4	<$>149277</>	TRUE	40808, 1	4	<$>148337</>	<$>149278</>	Mission
3501	Mission_Rank5	75	AP_Rank5, 150	CommProp	3505	Rank5Count5	<$>149279</>	TRUE	40808, 1	5	<$>148337</>	<$>149280</>	Mission
3501	Mission_Rank5	100	AP_Rank5, 200	CommProp	3506	Rank5Count6	<$>149281</>	TRUE	40808, 1	6	<$>148337</>	<$>149282</>	Mission
3501	Mission_Rank5	150	AP_Rank5, 300	CommProp	3507	Rank5Count7	<$>149283</>	TRUE	40808, 2	7	<$>148337</>	<$>149284</>	Mission
3501	Mission_Rank5	200	AP_Rank5, 400	CommProp	3508	Rank5Count8	<$>149285</>	TRUE	40808, 2	8	<$>148337</>	<$>149286</>	Mission
3501	Mission_Rank5	250	AP_Rank5, 500	CommProp	3509	Rank5Count9	<$>149287</>	TRUE	26111, 1	9	<$>148337</>	Rank 5 VIP	Mission
3501	Mission_Rank5	500	AP_Rank5, 1000	CommProp	3510	Rank5Count10	<$>149288</>	TRUE	26116, 1	10	<$>148337</>	Rank 5 VVIP	Mission
3551	Mission_Challenge	100	Challenge_MAX, 10	CommProp	3551	Challenge10	<$>154712</>	TRUE	23595, 1	1	<$>148337</>	<$>154711</>	Mission
3551	Mission_Challenge	200	Challenge_MAX, 20	CommProp	3552	Challenge20	<$>154714</>	TRUE	40807, 1	2	<$>148337</>	<$>154713</>	Mission
3551	Mission_Challenge	300	Challenge_MAX, 30	CommProp	3553	Challenge30	<$>154716</>	TRUE	40859, 1	3	<$>148337</>	<$>154715</>	Mission
3551	Mission_Challenge	400	Challenge_MAX, 40	CommProp	3554	Challenge40	<$>154718</>	TRUE	40808, 1	4	<$>148337</>	<$>154717</>	Mission
3551	Mission_Challenge	500	Challenge_MAX, 50	CommProp	3555	Challenge50	<$>154720</>	TRUE	40860, 1	5	<$>148337</>	<$>154719</>	Mission
3551	Mission_Challenge	600	Challenge_MAX, 60	CommProp	3556	Challenge60	<$>154722</>	TRUE	40860, 1	6	<$>148337</>	<$>154721</>	Mission
3551	Mission_Challenge	700	Challenge_MAX, 70	CommProp	3557	Challenge70	<$>154724</>	TRUE	40860, 1	7	<$>148337</>	<$>154723</>	Mission
3551	Mission_Challenge	800	Challenge_MAX, 80	CommProp	3558	Challenge80	<$>154726</>	TRUE	40860, 1	8	<$>148337</>	<$>154725</>	Mission
3551	Mission_Challenge	900	Challenge_MAX, 90	CommProp	3559	Challenge90	<$>154728</>	TRUE	40860, 1	9	<$>148337</>	<$>154727</>	Mission
3551	Mission_Challenge	1000	Challenge_MAX, 100	CommProp	3560	Challenge100	<$>154730</>	TRUE	40860, 1	10	<$>148337</>	<$>154729</>	Mission
5101	WeaponMake31	7	AP_WeaponMake_31, 5	CommProp	5001	WeaponMake31_1	<$>149290</>	TRUE	21924, 5	1	<$>148337</>	<$>149289</>	Item_Make
5101	WeaponMake31	14	AP_WeaponMake_31, 15	CommProp	5002	WeaponMake31_2	<$>154731</>	TRUE	21924, 10	2	<$>148337</>	<$>149291</>	Item_Make
5101	WeaponMake31	21	AP_WeaponMake_31, 30	CommProp	5003	WeaponMake31_3	<$>154732</>	TRUE	26069, 1	3	<$>148337</>	<$>149293</>	Item_Make
5101	WeaponMake31	28	AP_WeaponMake_31, 50	CommProp	5004	WeaponMake31_4	<$>154733</>	TRUE	40791, 2	4	<$>148337</>	<$>149295</>	Item_Make
5101	WeaponMake31	35	AP_WeaponMake_31, 70	CommProp	5005	WeaponMake31_5	<$>154734</>	TRUE	40791, 2	5	<$>148337</>	<$>149296</>	Item_Make
5101	WeaponMake31	42	AP_WeaponMake_31, 90	CommProp	5006	WeaponMake31_6	<$>154735</>	TRUE	40791, 2	6	<$>148337</>	<$>149297</>	Item_Make
5101	WeaponMake31	49	AP_WeaponMake_31, 110	CommProp	5007	WeaponMake31_7	<$>154736</>	TRUE	40791, 2	7	<$>148337</>	<$>149298</>	Item_Make
5101	WeaponMake31	56	AP_WeaponMake_31, 130	CommProp	5008	WeaponMake31_8	<$>154737</>	TRUE	40791, 2	8	<$>148337</>	<$>149299</>	Item_Make
5101	WeaponMake31	63	AP_WeaponMake_31, 150	CommProp	5009	WeaponMake31_9	<$>154738</>	TRUE	40791, 2	9	<$>148337</>	<$>149300</>	Item_Make
5101	WeaponMake31	70	AP_WeaponMake_31, 170	CommProp	5010	WeaponMake31_10	<$>154739</>	TRUE	40791, 2	10	<$>148337</>	<$>149301</>	Item_Make
5101	WeaponMake31	70	AP_WeaponMake_31, 200	CommProp	5011	WeaponMake31_11	<$>154740</>	TRUE	40791, 2	11	<$>148337</>	<$>149302</>	Item_Make
5121	WeaponMake32	13	AP_WeaponMake_32, 5	CommProp	5021	WeaponMake32_1	<$>149313</>	TRUE	21925, 7	1	<$>148337</>	<$>149312</>	Item_Make
5121	WeaponMake32	13	AP_WeaponMake_32, 15	CommProp	5022	WeaponMake32_2	<$>154741</>	TRUE	21925, 15	2	<$>148337</>	<$>149314</>	Item_Make
5121	WeaponMake32	26	AP_WeaponMake_32, 30	CommProp	5023	WeaponMake32_3	<$>154742</>	TRUE	26070, 1	3	<$>148337</>	<$>149316</>	Item_Make
5121	WeaponMake32	39	AP_WeaponMake_32, 50	CommProp	5024	WeaponMake32_4	<$>154743</>	TRUE	40792, 1	4	<$>148337</>	<$>149318</>	Item_Make
5121	WeaponMake32	52	AP_WeaponMake_32, 70	CommProp	5025	WeaponMake32_5	<$>154744</>	TRUE	40792, 1	5	<$>148337</>	<$>149319</>	Item_Make
5121	WeaponMake32	65	AP_WeaponMake_32, 90	CommProp	5026	WeaponMake32_6	<$>154745</>	TRUE	40792, 1	6	<$>148337</>	<$>149320</>	Item_Make
5121	WeaponMake32	78	AP_WeaponMake_32, 110	CommProp	5027	WeaponMake32_7	<$>154746</>	TRUE	40792, 1	7	<$>148337</>	<$>149321</>	Item_Make
5121	WeaponMake32	91	AP_WeaponMake_32, 130	CommProp	5028	WeaponMake32_8	<$>154747</>	TRUE	40792, 1	8	<$>148337</>	<$>149322</>	Item_Make
5121	WeaponMake32	104	AP_WeaponMake_32, 150	CommProp	5029	WeaponMake32_9	<$>154748</>	TRUE	40792, 1	9	<$>148337</>	<$>149323</>	Item_Make
5121	WeaponMake32	117	AP_WeaponMake_32, 170	CommProp	5030	WeaponMake32_10	<$>154749</>	TRUE	40792, 1	10	<$>148337</>	<$>149324</>	Item_Make
5121	WeaponMake32	130	AP_WeaponMake_32, 200	CommProp	5031	WeaponMake32_11	<$>154750</>	TRUE	40792, 1	11	<$>148337</>	<$>149325</>	Item_Make
5141	WeaponMake33	20	AP_WeaponMake_33, 5	CommProp	5041	WeaponMake33_1	<$>149336</>	TRUE	21926, 12	1	<$>148337</>	<$>149335</>	Item_Make
5141	WeaponMake33	20	AP_WeaponMake_33, 15	CommProp	5042	WeaponMake33_2	<$>154751</>	TRUE	21926, 25	2	<$>148337</>	<$>149337</>	Item_Make
5141	WeaponMake33	40	AP_WeaponMake_33, 30	CommProp	5043	WeaponMake33_3	<$>154752</>	TRUE	26071, 1	3	<$>148337</>	<$>149339</>	Item_Make
5141	WeaponMake33	60	AP_WeaponMake_33, 50	CommProp	5044	WeaponMake33_4	<$>154753</>	TRUE	40793, 1	4	<$>148337</>	<$>149341</>	Item_Make
5141	WeaponMake33	80	AP_WeaponMake_33, 70	CommProp	5045	WeaponMake33_5	<$>154754</>	TRUE	40793, 1	5	<$>148337</>	<$>149342</>	Item_Make
5141	WeaponMake33	100	AP_WeaponMake_33, 90	CommProp	5046	WeaponMake33_6	<$>154755</>	TRUE	40793, 1	6	<$>148337</>	<$>149343</>	Item_Make
