CashItemGroup	ClassID	CoolDown	RicoExchange	SetPeriod	WorldMsg	ability	arg1	arg2	cost	hour	itemID	itemname	min	period	salecost
Period	19514	0	0	0	0	PIGLING	0	0	99999	0	88400	<$>30622</>	5	0	0
Period	19515	0	0	0	0	PIGLING	0	0	99999	1	88401	<$>30623</>	0	0	0
Period	19516	0	0	0	0	HARVESTPET	0	0	99999	0	88410	<$>30624</>	5	0	0
Period	19517	0	0	0	0	HARVESTPET	0	0	99999	1	88411	<$>30625</>	0	0	0
Period	19518	0	0	0	0	SANTAGRABER	0	0	99999	0	88420	<$>30626</>	5	0	0
Period	19519	0	0	0	0	SANTAGRABER	0	0	99999	1	88421	<$>30627</>	0	0	0
Period	19520	0	0	0	0	WARESLOT	0	0	99999	0	88270	<$>30628</>	5	0	0
Period	19521	0	0	0	0	WARESLOT	0	0	99999	1	88271	<$>30629</>	0	0	0
Period	19522	0	0	0	0	WARESLOT	0	0	99999	0	88280	<$>30630</>	5	0	0
Period	19523	0	0	0	0	WARESLOT	0	0	99999	1	88281	<$>30631</>	0	0	0
Period	19524	0	0	0	0	WARESLOT	0	0	99999	0	88290	<$>30632</>	5	0	0
Period	19525	0	0	0	0	WARESLOT	0	0	99999	1	88291	<$>30633</>	0	0	0
Period	19526	0	0	0	0	none	0	0	99999	0	28101	<$>30634</>	5	0	0
Period	19527	0	0	0	0	none	0	0	99999	0	28102	<$>30635</>	5	0	0
Period	19528	0	0	0	0	none	0	0	99999	0	28103	<$>30636</>	5	0	0
Period	19529	0	0	0	0	none	0	0	99999	0	28104	<$>30637</>	5	0	0
Period	19530	0	0	0	0	none	0	0	99999	0	28105	<$>30638</>	5	0	0
Period	19531	0	0	0	0	none	0	0	99999	0	28106	<$>30639</>	5	0	0
Period	19532	0	0	0	0	none	0	0	99999	0	28107	<$>30640</>	5	0	0
Period	19533	0	0	0	0	none	0	0	99999	0	28108	<$>30641</>	5	0	0
Period	19534	0	0	0	0	none	0	0	99999	0	28109	<$>30642</>	5	0	0
Period	19535	0	0	0	0	none	0	0	99999	0	64817	<$>30353</>	5	0	0
Period	19536	0	0	0	0	none	0	0	99999	0	64818	<$>30353</>	5	0	0
Period	19537	0	0	0	0	none	0	0	99999	0	64819	<$>30353</>	5	0	0
Period	19538	0	0	0	0	none	0	0	99999	0	64820	<$>30353</>	5	0	0
Period	19539	0	0	0	0	none	0	0	99999	0	28110	<$>30643</>	5	0	0
Period	19540	0	0	0	0	none	0	0	99999	0	28111	<$>30644</>	5	0	0
Period	19541	0	0	0	0	none	0	0	99999	0	28112	<$>30645</>	5	0	0
Period	19542	0	0	0	0	none	0	0	99999	0	189262	<$>109285</>	1	0	0
Period	19543	0	0	0	0	QUESTWARP	0	0	99999	0	189286	<$>123311</>	5	0	0
Period	20001	0	0	0	0	none	0	0	99999	0	47001	<$>30646</>	0	30	0
Period	20002	0	0	0	0	none	0	0	99999	0	47002	<$>30647</>	0	30	0
Period	20003	0	0	0	0	none	0	0	99999	0	47003	<$>30648</>	0	30	0
Period	20004	0	0	0	0	none	0	0	99999	0	47004	<$>30649</>	0	30	0
Period	20005	0	0	0	0	none	0	0	99999	0	47005	<$>30650</>	0	30	0
Period	20006	0	0	0	0	none	0	0	99999	0	47006	<$>30651</>	0	30	0
Period	20007	0	0	0	0	none	0	0	99999	0	47007	<$>30652</>	0	30	0
Period	20008	0	0	0	0	none	0	0	99999	0	47008	<$>30653</>	0	30	0
Period	20009	0	0	0	0	none	0	0	99999	0	47009	<$>30654</>	0	30	0
Period	20010	0	0	0	0	none	0	0	99999	0	47010	<$>30655</>	0	30	0
Period	20011	0	0	0	0	none	0	0	99999	0	47011	<$>30656</>	0	30	0
Period	20012	0	0	0	0	none	0	0	99999	0	47012	<$>30650</>	0	30	0
Period	20013	0	0	0	0	none	0	0	99999	0	47013	<$>30650</>	0	30	0
Period	20014	0	0	0	0	none	0	0	99999	0	47014	<$>30657</>	0	30	0
Period	20015	0	0	0	0	none	0	0	99999	0	47015	<$>30658</>	0	30	0
Period	20016	0	0	0	0	none	0	0	99999	0	47016	<$>30659</>	0	30	0
Period	20017	0	0	0	0	none	0	0	99999	0	47017	<$>30646</>	0	30	0
Period	20018	0	0	0	0	none	0	0	99999	0	47018	<$>30660</>	0	30	0
Period	20019	0	0	0	0	none	0	0	99999	0	47019	<$>30661</>	0	30	0
Period	20020	0	0	0	0	none	0	0	99999	0	47020	<$>30662</>	0	30	0
Period	20021	0	0	0	0	none	0	0	99999	0	47021	<$>30663</>	0	30	0
Period	20022	0	0	0	0	none	0	0	99999	0	47022	<$>30664</>	0	30	0
Period	20023	0	0	0	0	none	0	0	99999	0	47023	<$>30665</>	0	30	0
Period	20024	0	0	0	0	none	0	0	99999	0	47024	<$>30666</>	0	30	0
Period	20025	0	0	0	0	none	0	0	99999	0	47025	<$>30667</>	0	30	0
Period	20026	0	0	0	0	none	0	0	99999	0	47026	<$>30668</>	0	30	0
Period	20027	0	0	0	0	none	0	0	99999	0	47027	<$>30669</>	0	30	0
Period	20028	0	0	0	0	none	0	0	99999	0	47028	<$>30670</>	0	30	0
Period	20029	0	0	0	0	none	0	0	99999	0	47029	<$>30671</>	0	30	0
Period	20030	0	0	0	0	none	0	0	99999	0	47030	<$>30672</>	0	30	0
Period	20031	0	0	0	0	none	0	0	99999	0	47031	<$>30673</>	0	30	0
Period	20032	0	0	0	0	none	0	0	99999	0	47032	<$>30674</>	0	30	0
Period	20033	0	0	0	0	none	0	0	99999	0	47033	<$>30675</>	0	30	0
Period	20034	0	0	0	0	none	0	0	99999	0	47034	<$>30676</>	0	30	0
Period	20035	0	0	0	0	none	0	0	99999	0	47035	<$>30677</>	0	30	0
Period	20036	0	0	0	0	none	0	0	99999	0	47036	<$>30678</>	0	30	0
Period	20037	0	0	0	0	none	0	0	99999	0	47037	<$>30679</>	0	30	0
Period	20038	0	0	0	0	none	0	0	99999	0	47038	<$>30680</>	0	30	0
Period	20039	0	0	0	0	none	0	0	99999	0	47039	<$>30681</>	0	30	0
Period	20040	0	0	0	0	none	0	0	99999	0	47040	<$>30682</>	0	30	0
Period	20041	0	0	0	0	none	0	0	99999	0	47041	<$>30683</>	0	30	0
Period	20042	0	0	0	0	none	0	0	99999	0	47042	<$>30684</>	0	30	0
Period	20043	0	0	0	0	none	0	0	99999	0	47043	<$>30685</>	0	30	0
Period	20044	0	0	0	0	none	0	0	99999	0	47044	<$>30686</>	0	30	0
Period	20045	0	0	0	0	none	0	0	99999	0	47045	<$>30687</>	0	30	0
Period	20046	0	0	0	0	none	0	0	99999	0	47046	<$>30688</>	0	30	0
Period	20047	0	0	0	0	none	0	0	99999	0	47047	<$>30689</>	0	30	0
Period	20048	0	0	0	0	none	0	0	99999	0	47048	<$>30690</>	0	30	0
Period	20049	0	0	0	0	none	0	0	99999	0	47049	<$>30691</>	0	30	0
Period	20050	0	0	0	0	none	0	0	99999	0	47050	<$>30692</>	0	30	0
Period	20051	0	0	0	0	none	0	0	99999	0	47051	<$>30693</>	0	30	0
Period	20052	0	0	0	0	none	0	0	99999	0	47052	<$>30694</>	0	30	0
Period	20053	0	0	0	0	none	0	0	99999	0	47053	<$>30695</>	0	30	0
Period	20054	0	0	0	0	none	0	0	99999	0	47054	<$>30696</>	0	30	0
Period	20055	0	0	0	0	none	0	0	99999	0	47055	<$>30697</>	0	30	0
Period	20056	0	0	0	0	none	0	0	99999	0	47056	<$>30698</>	0	30	0
Period	20057	0	0	0	0	none	0	0	99999	0	47057	<$>30699</>	0	30	0
Period	20058	0	0	0	0	none	0	0	99999	0	47058	<$>30700</>	0	30	0
Period	20059	0	0	0	0	none	0	0	99999	0	47059	<$>30701</>	0	30	0
Period	20060	0	0	0	0	none	0	0	99999	0	47060	<$>30702</>	0	30	0
Period	20061	0	0	0	0	none	0	0	99999	0	47061	<$>30703</>	0	30	0
Period	20062	0	0	0	0	none	0	0	99999	0	47062	<$>30704</>	0	30	0
Period	20063	0	0	0	0	none	0	0	99999	0	47063	<$>30705</>	0	30	0
Period	20064	0	0	0	0	none	0	0	99999	0	47064	<$>30706</>	0	30	0
Period	20065	0	0	0	0	none	0	0	99999	0	47065	<$>30707</>	0	30	0
Period	20066	0	0	0	0	none	0	0	99999	0	47066	<$>30708</>	0	30	0
Period	20067	0	0	0	0	none	0	0	99999	0	47067	<$>30709</>	0	30	0
Period	20068	0	0	0	0	none	0	0	99999	0	47068	<$>30710</>	0	30	0
Period	20069	0	0	0	0	none	0	0	99999	0	47069	<$>30711</>	0	30	0
Period	20070	0	0	0	0	none	0	0	99999	0	47070	<$>30712</>	0	30	0
Period	20071	0	0	0	0	none	0	0	99999	0	47071	<$>30713</>	0	30	0
Period	20072	0	0	0	0	none	0	0	99999	0	47072	<$>30714</>	0	30	0
Period	20073	0	0	0	0	none	0	0	99999	0	47073	<$>30715</>	0	30	0
Period	20074	0	0	0	0	none	0	0	99999	0	47074	<$>30716</>	0	30	0
Period	20075	0	0	0	0	none	0	0	99999	0	47075	<$>30717</>	0	30	0
Period	20076	0	0	0	0	none	0	0	99999	0	47076	<$>30718</>	0	30	0
Period	20077	0	0	0	0	none	0	0	99999	0	47077	<$>30719</>	0	30	0
Period	20078	0	0	0	0	none	0	0	99999	0	47078	<$>30720</>	0	30	0
Period	20079	0	0	0	0	none	0	0	99999	0	47079	<$>30721</>	0	30	0
Period	20080	0	0	0	0	none	0	0	99999	0	47080	<$>30722</>	0	30	0
Period	20081	0	0	0	0	none	0	0	99999	0	47081	<$>30723</>	0	30	0
Period	20082	0	0	0	0	none	0	0	99999	0	47082	<$>30724</>	0	30	0
Period	20083	0	0	0	0	none	0	0	99999	0	47083	<$>30725</>	0	30	0
Period	20084	0	0	0	0	none	0	0	99999	0	47084	<$>30726</>	0	30	0
Period	20085	0	0	0	0	none	0	0	99999	0	47085	<$>30727</>	0	30	0
Period	20086	0	0	0	0	none	0	0	99999	0	47086	<$>30728</>	0	30	0
Period	20087	0	0	0	0	none	0	0	99999	0	47087	<$>30729</>	0	30	0
Period	20088	0	0	0	0	none	0	0	99999	0	47088	<$>30730</>	0	30	0
Period	20089	0	0	0	0	none	0	0	99999	0	47089	<$>30648</>	0	30	0
Period	20090	0	0	0	0	none	0	0	99999	0	47090	<$>30731</>	0	30	0
Period	20091	0	0	0	0	none	0	0	99999	0	47091	<$>30732</>	0	30	0
Period	20092	0	0	0	0	none	0	0	99999	0	47092	<$>30733</>	0	30	0
Period	20093	0	0	0	0	none	0	0	99999	0	47093	<$>30650</>	0	30	0
Period	20094	0	0	0	0	none	0	0	99999	0	47094	<$>30734</>	0	30	0
Period	20095	0	0	0	0	none	0	0	99999	0	47095	<$>30735</>	0	30	0
Period	20096	0	0	0	0	none	0	0	99999	0	47096	<$>30736</>	0	30	0
Period	20097	0	0	0	0	none	0	0	99999	0	47097	<$>30737</>	0	30	0
Period	20098	0	0	0	0	none	0	0	99999	0	47098	<$>30738</>	0	30	0
Period	20099	0	0	0	0	none	0	0	99999	0	47099	<$>30739</>	0	30	0
Period	20100	0	0	0	0	none	0	0	99999	0	47100	<$>30740</>	0	30	0
Period	20101	0	0	0	0	none	0	0	99999	0	47101	<$>30741</>	0	30	0
Period	20102	0	0	0	0	none	0	0	99999	0	47102	<$>30742</>	0	30	0
Period	20103	0	0	0	0	none	0	0	99999	0	47103	<$>30743</>	0	30	0
Period	20104	0	0	0	0	none	0	0	99999	0	47104	<$>30744</>	0	30	0
Period	20105	0	0	0	0	none	0	0	99999	0	47105	<$>30745</>	0	30	0
Period	20106	0	0	0	0	none	0	0	99999	0	47106	<$>30746</>	0	30	0
Period	20107	0	0	0	0	none	0	0	99999	0	47107	<$>30747</>	0	30	0
Period	20108	0	0	0	0	none	0	0	99999	0	47108	<$>30748</>	0	30	0
Period	20109	0	0	0	0	none	0	0	99999	0	47109	<$>30749</>	0	30	0
Period	20110	0	0	0	0	none	0	0	99999	0	47110	<$>30750</>	0	30	0
Period	20111	0	0	0	0	none	0	0	99999	0	47111	<$>30751</>	0	30	0
Period	20112	0	0	0	0	none	0	0	99999	0	47112	<$>30752</>	0	30	0
Period	20113	0	0	0	0	none	0	0	99999	0	47113	<$>30753</>	0	30	0
Period	20114	0	0	0	0	none	0	0	99999	0	47114	<$>30754</>	0	30	0
Period	20115	0	0	0	0	none	0	0	99999	0	47115	<$>30755</>	0	30	0
Period	20116	0	0	0	0	none	0	0	99999	0	47116	<$>30756</>	0	30	0
Period	20117	0	0	0	0	none	0	0	99999	0	47117	<$>30757</>	0	30	0
Period	20118	0	0	0	0	none	0	0	99999	0	47118	<$>30758</>	0	30	0
Period	20119	0	0	0	0	none	0	0	99999	0	47119	<$>30759</>	0	30	0
Period	20120	0	0	0	0	none	0	0	99999	0	47120	<$>30760</>	0	30	0
Period	21001	0	0	0	0	none	0	0	99999	0	18501	<$>30761</>	0	30	0
Period	21002	0	0	0	0	none	0	0	99999	0	18502	<$>30762</>	0	30	0
Period	21003	0	0	0	0	none	0	0	99999	0	18503	<$>30763</>	0	30	0
Period	21004	0	0	0	0	none	0	0	99999	0	18504	<$>30764</>	0	30	0
Period	21005	0	0	0	0	none	0	0	99999	0	18505	<$>30765</>	0	30	0
Period	21006	0	0	0	0	none	0	0	99999	0	18506	<$>30766</>	0	30	0
Period	21007	0	0	0	0	none	0	0	99999	0	18507	<$>30767</>	0	30	0
Period	21008	0	0	0	0	none	0	0	99999	0	18508	<$>30768</>	0	30	0
Period	21009	0	0	0	0	none	0	0	99999	0	18509	<$>30769</>	0	30	0
Period	21010	0	0	0	0	none	0	0	99999	0	18510	<$>30770</>	0	30	0
Period	21011	0	0	0	0	none	0	0	99999	0	18511	<$>30771</>	0	30	0
Period	21012	0	0	0	0	none	0	0	99999	0	18512	<$>30772</>	0	30	0
Period	21013	0	0	0	0	none	0	0	99999	0	18513	<$>30773</>	0	30	0
Period	21014	0	0	0	0	none	0	0	99999	0	18514	<$>30774</>	0	30	0
Period	21015	0	0	0	0	none	0	0	99999	0	18515	<$>30775</>	0	30	0
Period	21016	0	0	0	0	none	0	0	99999	0	18516	<$>30776</>	0	30	0
Period	21017	0	0	0	0	none	0	0	99999	0	18517	<$>30777</>	0	30	0
Period	21018	0	0	0	0	none	0	0	99999	0	18518	<$>30778</>	0	30	0
Period	21019	0	0	0	0	none	0	0	99999	0	18519	<$>30779</>	0	30	0
Period	21020	0	0	0	0	none	0	0	99999	0	18520	<$>30780</>	0	30	0
Period	21021	0	0	0	0	none	0	0	99999	0	18521	<$>30781</>	0	30	0
Period	21022	0	0	0	0	none	0	0	99999	0	18522	<$>30782</>	0	30	0
Period	21023	0	0	0	0	none	0	0	99999	0	18523	<$>30783</>	0	30	0
Period	21024	0	0	0	0	none	0	0	99999	0	18524	<$>30784</>	0	30	0
Period	21025	0	0	0	0	none	0	0	99999	0	18525	<$>30785</>	0	30	0
Period	21026	0	0	0	0	none	0	0	99999	0	18526	<$>30786</>	0	30	0
Period	21027	0	0	0	0	none	0	0	99999	0	18527	<$>30787</>	0	30	0
Period	21028	0	0	0	0	none	0	0	99999	0	18528	<$>30788</>	0	30	0
Period	21029	0	0	0	0	none	0	0	99999	0	18529	<$>30789</>	0	30	0
Period	21030	0	0	0	0	none	0	0	99999	0	18530	<$>30790</>	0	30	0
Period	21031	0	0	0	0	none	0	0	99999	0	18531	<$>30791</>	0	30	0
Period	21032	0	0	0	0	none	0	0	99999	0	18532	<$>30792</>	0	30	0
Period	22001	0	0	0	0	none	0	0	99999	0	16701	<$>30793</>	0	30	0
Period	22002	0	0	0	0	none	0	0	99999	0	16702	<$>30794</>	0	30	0
Period	22003	0	0	0	0	none	0	0	99999	0	16703	<$>30795</>	0	30	0
Period	22004	0	0	0	0	none	0	0	99999	0	16704	<$>30796</>	0	30	0
Period	22005	0	0	0	0	none	0	0	99999	0	16705	<$>30797</>	0	30	0
Period	22006	0	0	0	0	none	0	0	99999	0	16706	<$>30798</>	0	30	0
Period	22007	0	0	0	0	none	0	0	99999	0	16707	<$>30799</>	0	30	0
Period	22008	0	0	0	0	none	0	0	99999	0	16708	<$>30800</>	0	30	0
Period	22009	0	0	0	0	none	0	0	99999	0	16709	<$>30801</>	0	30	0
Period	22010	0	0	0	0	none	0	0	99999	0	16710	<$>30802</>	0	30	0
Period	22011	0	0	0	0	none	0	0	99999	0	16711	<$>30803</>	0	30	0
Period	22012	0	0	0	0	none	0	0	99999	0	16712	<$>30804</>	0	30	0
Period	22013	0	0	0	0	none	0	0	99999	0	16713	<$>30805</>	0	30	0
Period	22014	0	0	0	0	none	0	0	99999	0	16714	<$>30806</>	0	30	0
Period	22015	0	0	0	0	none	0	0	99999	0	16715	<$>30807</>	0	30	0
Period	22016	0	0	0	0	none	0	0	99999	0	16716	<$>30808</>	0	30	0
Period	22017	0	0	0	0	none	0	0	99999	0	16717	<$>30809</>	0	30	0
Period	22018	0	0	0	0	none	0	0	99999	0	16718	<$>30810</>	0	30	0
Period	22019	0	0	0	0	none	0	0	99999	0	16719	<$>30811</>	0	30	0
Period	22020	0	0	0	0	none	0	0	99999	0	16720	<$>30812</>	0	30	0
Period	22021	0	0	0	0	none	0	0	99999	0	16721	<$>30813</>	0	30	0
Period	22022	0	0	0	0	none	0	0	99999	0	16722	<$>30814</>	0	30	0
Period	22023	0	0	0	0	none	0	0	99999	0	16723	<$>30815</>	0	30	0
Period	22024	0	0	0	0	none	0	0	99999	0	16724	<$>30816</>	0	30	0
Period	22025	0	0	0	0	none	0	0	99999	0	16725	<$>30817</>	0	30	0
Period	22026	0	0	0	0	none	0	0	99999	0	16726	<$>30818</>	0	30	0
Period	22027	0	0	0	0	none	0	0	99999	0	16727	<$>30819</>	0	30	0
Period	22028	0	0	0	0	none	0	0	99999	0	16728	<$>30820</>	0	30	0
Period	22029	0	0	0	0	none	0	0	99999	0	16729	<$>30821</>	0	30	0
Period	22030	0	0	0	0	none	0	0	99999	0	16730	<$>30822</>	0	30	0
Period	22031	0	0	0	0	none	0	0	99999	0	16731	<$>30823</>	0	30	0
Period	22032	0	0	0	0	none	0	0	99999	0	16732	<$>30824</>	0	30	0
Period	22033	0	0	0	0	none	0	0	99999	0	16733	<$>30825</>	0	30	0
Period	22034	0	0	0	0	none	0	0	99999	0	16734	<$>30826</>	0	30	0
Period	22035	0	0	0	0	none	0	0	99999	0	16735	<$>30827</>	0	30	0
Period	22036	0	0	0	0	none	0	0	99999	0	16736	<$>30828</>	0	30	0
Period	22037	0	0	0	0	none	0	0	99999	0	16737	<$>30829</>	0	30	0
Period	22038	0	0	0	0	none	0	0	99999	0	16738	<$>30830</>	0	30	0
Period	22039	0	0	0	0	none	0	0	99999	0	16739	<$>30831</>	0	30	0
Period	22040	0	0	0	0	none	0	0	99999	0	16740	<$>30832</>	0	30	0
Period	22041	0	0	0	0	none	0	0	99999	0	16741	<$>30833</>	0	30	0
Period	22042	0	0	0	0	none	0	0	99999	0	16742	<$>30834</>	0	30	0
Period	22043	0	0	0	0	none	0	0	99999	0	16743	<$>30835</>	0	30	0
Period	22044	0	0	0	0	none	0	0	99999	0	16744	<$>30836</>	0	30	0
Period	22045	0	0	0	0	none	0	0	99999	0	16745	<$>30837</>	0	30	0
Period	22046	0	0	0	0	none	0	0	99999	0	16746	<$>30838</>	0	30	0
Period	22047	0	0	0	0	none	0	0	99999	0	16747	<$>30839</>	0	30	0
Period	22048	0	0	0	0	none	0	0	99999	0	16748	<$>30840</>	0	30	0
Period	22049	0	0	0	0	none	0	0	99999	0	16749	<$>30841</>	0	30	0
Period	22050	0	0	0	0	none	0	0	99999	0	16750	<$>30842</>	0	30	0
Period	22051	0	0	0	0	none	0	0	99999	0	16751	<$>30843</>	0	30	0
Period	22052	0	0	0	0	none	0	0	99999	0	16752	<$>30844</>	0	30	0
Period	22053	0	0	0	0	none	0	0	99999	0	16753	<$>30845</>	0	30	0
Period	22054	0	0	0	0	none	0	0	99999	0	16754	<$>30846</>	0	30	0
Period	22055	0	0	0	0	none	0	0	99999	0	16755	<$>30847</>	0	30	0
Period	22056	0	0	0	0	none	0	0	99999	0	16756	<$>30848</>	0	30	0
Period	22057	0	0	0	0	none	0	0	99999	0	16757	<$>30849</>	0	30	0
Period	22058	0	0	0	0	none	0	0	99999	0	16758	<$>30850</>	0	30	0
Period	22059	0	0	0	0	none	0	0	99999	0	16759	<$>30851</>	0	30	0
Period	22060	0	0	0	0	none	0	0	99999	0	16760	<$>30852</>	0	30	0
Period	22061	0	0	0	0	none	0	0	99999	0	16761	<$>30853</>	0	30	0
Period	22062	0	0	0	0	none	0	0	99999	0	16762	<$>30854</>	0	30	0
Period	22063	0	0	0	0	none	0	0	99999	0	16763	<$>30855</>	0	30	0
Period	22064	0	0	0	0	none	0	0	99999	0	16764	<$>30856</>	0	30	0
Period	22065	0	0	0	0	none	0	0	99999	0	16765	<$>30857</>	0	30	0
Period	22066	0	0	0	0	none	0	0	99999	0	16766	<$>30858</>	0	30	0
Period	22067	0	0	0	0	none	0	0	99999	0	16767	<$>30859</>	0	30	0
Period	22068	0	0	0	0	none	0	0	99999	0	16768	<$>30860</>	0	30	0
Period	22069	0	0	0	0	none	0	0	99999	0	16769	<$>30861</>	0	30	0
Period	22070	0	0	0	0	none	0	0	99999	0	16770	<$>30862</>	0	30	0
Period	22071	0	0	0	0	none	0	0	99999	0	16771	<$>30863</>	0	30	0
Period	22072	0	0	0	0	none	0	0	99999	0	16772	<$>30864</>	0	30	0
Period	22073	0	0	0	0	none	0	0	99999	0	16773	<$>30865</>	0	30	0
Period	22074	0	0	0	0	none	0	0	99999	0	16774	<$>30866</>	0	30	0
Period	22075	0	0	0	0	none	0	0	99999	0	16775	<$>30867</>	0	30	0
Period	22076	0	0	0	0	none	0	0	99999	0	16776	<$>30868</>	0	30	0
Period	22077	0	0	0	0	none	0	0	99999	0	16777	<$>30869</>	0	30	0
Period	22078	0	0	0	0	none	0	0	99999	0	16778	<$>30870</>	0	30	0
Period	22079	0	0	0	0	none	0	0	99999	0	16779	<$>30871</>	0	30	0
Period	22080	0	0	0	0	none	0	0	99999	0	16780	<$>30872</>	0	30	0
Period	22081	0	0	0	0	none	0	0	99999	0	16781	<$>30873</>	0	30	0
Period	22082	0	0	0	0	none	0	0	99999	0	16782	<$>30874</>	0	30	0
Period	22083	0	0	0	0	none	0	0	99999	0	16783	<$>30875</>	0	30	0
Period	22084	0	0	0	0	none	0	0	99999	0	16784	<$>30876</>	0	30	0
Period	22085	0	0	0	0	none	0	0	99999	0	16785	<$>30877</>	0	30	0
Period	22086	0	0	0	0	none	0	0	99999	0	16786	<$>30878</>	0	30	0
Period	22087	0	0	0	0	none	0	0	99999	0	16787	<$>30879</>	0	30	0
Period	22088	0	0	0	0	none	0	0	99999	0	16788	<$>30880</>	0	30	0
Period	22089	0	0	0	0	none	0	0	99999	0	16789	<$>30881</>	0	30	0
Period	22090	0	0	0	0	none	0	0	99999	0	16790	<$>30882</>	0	30	0
Period	22091	0	0	0	0	none	0	0	99999	0	16791	<$>30883</>	0	30	0
Period	22092	0	0	0	0	none	0	0	99999	0	16792	<$>30884</>	0	30	0
Period	22093	0	0	0	0	none	0	0	99999	0	16793	<$>30885</>	0	30	0
Period	22094	0	0	0	0	none	0	0	99999	0	16794	<$>30886</>	0	30	0
Period	22095	0	0	0	0	none	0	0	99999	0	16795	<$>30887</>	0	30	0
Period	22096	0	0	0	0	none	0	0	99999	0	16796	<$>30888</>	0	30	0
Period	22097	0	0	0	0	none	0	0	99999	0	16797	<$>30889</>	0	30	0
Period	22098	0	0	0	0	none	0	0	99999	0	16798	<$>30890</>	0	30	0
Period	22099	0	0	0	0	none	0	0	99999	0	16799	<$>30891</>	0	30	0
Period	22100	0	0	0	0	none	0	0	99999	0	16800	<$>30892</>	0	30	0
Period	22101	0	0	0	0	none	0	0	99999	0	16901	<$>30893</>	0	30	0
Period	22102	0	0	0	0	none	0	0	99999	0	16902	<$>30894</>	0	30	0
Period	22103	0	0	0	0	none	0	0	99999	0	16903	<$>30895</>	0	30	0
Period	22104	0	0	0	0	none	0	0	99999	0	16904	<$>30896</>	0	30	0
Period	22105	0	0	0	0	none	0	0	99999	0	16905	<$>30897</>	0	30	0
Period	22106	0	0	0	0	none	0	0	99999	0	16906	<$>90189</>	0	30	0
Period	22107	0	0	0	0	none	0	0	99999	0	16907	<$>90190</>	0	30	0
Period	23001	0	0	0	0	none	0	0	99999	0	41501	<$>30898</>	0	1	0
Period	23002	0	0	0	0	none	0	0	99999	0	41502	<$>30899</>	0	1	0
Period	23003	0	0	0	0	none	0	0	99999	0	41503	<$>30900</>	0	1	0
Period	23004	0	0	0	0	none	0	0	99999	0	41504	<$>30901</>	0	1	0
Period	23005	0	0	0	0	none	0	0	99999	0	41505	<$>30902</>	0	1	0
Period	23006	0	0	0	0	none	0	0	99999	0	41506	<$>30903</>	0	1	0
Period	23007	0	0	0	0	none	0	0	99999	0	41507	<$>30904</>	0	1	0
Period	23008	0	0	0	0	none	0	0	99999	0	41508	<$>30905</>	0	1	0
Period	23009	0	0	0	0	none	0	0	99999	0	41509	<$>30906</>	0	1	0
Period	23010	0	0	0	0	none	0	0	99999	0	41510	<$>30907</>	0	1	0
Period	23011	0	0	0	0	none	0	0	99999	0	41511	<$>30908</>	0	1	0
Period	23012	0	0	0	0	none	0	0	99999	0	41512	<$>30909</>	0	1	0
Period	23013	0	0	0	0	none	0	0	99999	0	41513	<$>30910</>	0	1	0
Period	23014	0	0	0	0	none	0	0	99999	0	41514	<$>30911</>	0	1	0
Period	23015	0	0	0	0	none	0	0	99999	0	41515	<$>30912</>	0	1	0
Period	23016	0	0	0	0	none	0	0	99999	0	41516	<$>30913</>	0	1	0
Period	23017	0	0	0	0	none	0	0	99999	0	41517	<$>30914</>	0	1	0
Period	23018	0	0	0	0	none	0	0	99999	0	41518	<$>30915</>	0	1	0
Period	23019	0	0	0	0	none	0	0	99999	0	41519	<$>30916</>	0	1	0
Period	23020	0	0	0	0	none	0	0	99999	0	41520	<$>30310</>	0	1	0
Period	23021	0	0	0	0	none	0	0	99999	0	41521	<$>30311</>	0	1	0
Period	23022	0	0	0	0	none	0	0	99999	0	41522	<$>30917</>	0	1	0
Period	23023	0	0	0	0	none	0	0	99999	0	41523	<$>30918</>	0	1	0
Period	23024	0	0	0	0	none	0	0	99999	0	41524	<$>30919</>	0	1	0
Period	23025	0	0	0	0	none	0	0	99999	0	41525	<$>30920</>	0	1	0
Period	23026	0	0	0	0	none	0	0	99999	0	41526	<$>30921</>	0	1	0
Period	23027	0	0	0	0	none	0	0	99999	0	41527	<$>30922</>	0	1	0
Period	23028	0	0	0	0	none	0	0	99999	0	41528	<$>30923</>	0	1	0
Period	23029	0	0	0	0	none	0	0	99999	0	41529	<$>30924</>	0	1	0
Period	23030	0	0	0	0	none	0	0	99999	0	41530	<$>30925</>	0	1	0
Period	23031	0	0	0	0	none	0	0	99999	0	41531	<$>30926</>	0	1	0
Period	23032	0	0	0	0	none	0	0	99999	0	41532	<$>30927</>	0	1	0
Period	23033	0	0	0	0	none	0	0	99999	0	41533	<$>30928</>	0	1	0
Period	23034	0	0	0	0	none	0	0	99999	0	41534	<$>30929</>	0	1	0
Period	23035	0	0	0	0	none	0	0	99999	0	41535	<$>30930</>	0	1	0
Period	23036	0	0	0	0	none	0	0	99999	0	41536	<$>30313</>	0	1	0
Period	23037	0	0	0	0	none	0	0	99999	0	41537	<$>30931</>	0	1	0
Period	23038	0	0	0	0	none	0	0	99999	0	41538	<$>30932</>	0	1	0
Period	23039	0	0	0	0	none	0	0	99999	0	41539	<$>30933</>	0	1	0
Period	23040	0	0	0	0	none	0	0	99999	0	41540	<$>30934</>	0	1	0
