ApplyTime	AttachEffectIndex	BodyColor	BuffRank	BuffType	Category	ChangeDefLayer	ClassID	ClassName	CookBuffPoint	Desc	ElapsedSeconds	Emitter	EmitterLoop	Emoticon	EscHitCount	Eventbuff	ExGroupIndex	GroupIndex	HitCount	HoldAttack	HoldItem	HoldMove	HoldSkill	IgnoreMagicalSkill	IgnoreNormalHit	IgnorePhysicalSkill	IgnoreTargetting	Invisible	Name	PartReveal	Particle	Partybuffpoint	Position	Range	Save	ShowDetailInfoToOther	TargetParticle	ToolTip	Unremovable	UpdateType	WeaponReveal	WeaponTail
0	None	None	0	None	cash	0	657	ChaBuff9th	0	ChaBuff9th	0	None	NO	None	0	NO	None	1051	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134464</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>134464</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	658	Pitiless	0	Pitiless	0	None	NO	None	0	NO	None	299	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142784</>	FALSE	sariel_pitiless_buff	0	Bottom	0	FALSE	TRUE	None	<$>142785</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	659	Faith	0	Faith	0	None	NO	None	0	NO	None	251	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142786</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142787</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	660	Handsign	0	Hand Sign	0	None	NO	None	0	NO	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135497</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135498</>	YES	NORMAL	None	None
0	None	FF0000CC	0	DotBuff	debuff	0	661	Redemption2	0	Redemption	0	None	NO	None	0	NO	None	705	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132163</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>132164</>	YES	SCRIPT	None	None
0	None	FFCA67CA	0	DotBuff	debuff	0	662	Navasbreath	0	Navasbreath	0	None	NO	None	0	NO	None	542	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132165</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>132166</>	YES	SCRIPT	None	None
0	None	FFCA67CA	0	DotBuff	debuff	0	663	Callofnightmare	0	Callofnightmare	0	None	NO	None	0	NO	None	610	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132167</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>132168</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	664	SaraBless	0	SaraBless	0	None	NO	None	0	NO	None	915	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135499</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135500</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	665	MoriBless	0	MoriBless	0	None	NO	None	0	NO	None	915	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135501</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135502</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	666	Nowlorraine	0	LightingAura	0	None	NO	None	0	NO	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134079</>	FALSE	Buff_EnchantedArm	0	Bottom	0	FALSE	TRUE	None	<$>134080</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	667	Stayout	0	PsyAura	0	None	NO	None	0	NO	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134081</>	FALSE	Buff_Lplasma	0	Bottom	0	FALSE	TRUE	None	<$>134082</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	668	Dancingrabbit	0	Dancingrabbit	0	None	NO	None	0	NO	None	833	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134083</>	FALSE	rabbiit_debuff	0	Top	0	FALSE	TRUE	None	<$>155091</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	669	Dancingrabbit2	0	Dancingrabbit	0	None	NO	None	0	NO	None	834	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134085</>	FALSE	rev_debuff	0	Top	0	TRUE	TRUE	None	<$>161951</>	YES	NORMAL	None	None
0	Buff_hare	None	0	None	buff	0	670	Harebless	0	Harebless	0	None	NO	None	0	NO	None	835	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134087</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>134088</>	YES	INFINITY	None	None
0	Buff_rev	None	0	None	buff	0	671	Revbless	0	Revbless	0	None	NO	None	0	NO	None	835	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134089</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>134090</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	672	Onslaught	0	Onslaught	0	None	NO	None	0	NO	None	490	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135503</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135504</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	673	Readines	0	Readines	0	None	NO	None	0	NO	None	490	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135505</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135506</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	674	BattleCookWill	0	BattleCookWill	0	None	NO	None	0	YES	None	836	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>199314</>	FALSE	Buff_sacredprotection	0	Bottom	0	FALSE	TRUE	None	<$>199315</>	NO	NORMAL	None	None
0	None	None	100	None	buff	0	675	CliquewarHonor1	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>140526</>	FALSE	Buff_Cliquebattle01	0	Top	0	FALSE	TRUE	None	<$>140527</>	YES	INFINITY	None	None
0	None	None	100	None	buff	0	676	CliquewarHonor2	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>140528</>	FALSE	Buff_Cliquebattle02	0	Top	0	FALSE	TRUE	None	<$>140529</>	YES	INFINITY	None	None
0	None	None	100	None	buff	0	677	CliquewarHonor3	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>140530</>	FALSE	Buff_Cliquebattle03	0	Top	0	FALSE	TRUE	None	<$>140531</>	YES	INFINITY	None	None
0	None	None	100	None	buff	0	678	CliquewarHonor4	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>140532</>	FALSE	Buff_Cliquebattle04	0	Top	0	FALSE	TRUE	None	<$>140533</>	YES	INFINITY	None	None
0	None	None	100	None	buff	0	679	CliquewarHonor5	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>140534</>	FALSE	Buff_Cliquebattle05	0	Top	0	FALSE	TRUE	None	<$>140535</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	680	SiegeAttack	0	SiegeAttack	0	None	NO	None	0	NO	None	653	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135509</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135510</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	681	Protectweapon	0	ProtectWeapon	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>137326</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>137327</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	682	Protectarmor	0	ProtectArmor	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>137328</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>137329</>	NO	NORMAL	None	None
0	None	None	100	None	buff	0	683	Consilium	0	Consilium	0	None	NO	None	0	NO	None	920	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>137330</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>137331</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	684	Suppression	0	Reverse	0	None	NO	None	0	NO	None	1	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>137332</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>137333</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	685	MachinaControl	0	Machina Control	0	None	NO	None	0	NO	None	921	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142439</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142440</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	686	SoltingMachina	0	Solting Machina	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142441</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142442</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	687	Pacifista	0	Pacifista	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142443</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142444</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	688	MagicSilince	0	MagicSilince	0	None	NO	Buff_Silence	0	NO	None	922	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>142445</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142446</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	689	ElectricBoob	0	Electric Boob	0	None	NO	Buff_Silence	0	NO	None	923	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>142447</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142448</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	690	Intervention	0	Intervention	0	None	NO	None	0	NO	None	690	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>142788</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>142789</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	691	Readytoshot	0	Intervention	0	None	NO	None	0	NO	None	690	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155093</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>155094</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	692	Jokerrisky	0	Joker	0	None	NO	Buff_Silence	0	NO	None	1	0	NO	YES	NO	NO	NO	NO	NO	NO	NO	<$>120306</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152484</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	693	Diceofdeathrisky	0	Diceofdeath	0	None	NO	None	0	NO	None	63	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120308</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120309</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	694	Keycard	0	Key Card	0	None	NO	None	0	NO	None	694	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152485</>	FALSE	Buff_IHarm	0	Middle	0	FALSE	TRUE	None	<$>152486</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	695	Mando	0	Mando	0	None	NO	None	0	YES	None	752	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155095</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>155096</>	YES	NORMAL	None	None
0	None	None	0	DotBuff	debuff	0	696	PiercedWound2	0	Pierced Wound	0	None	NO	None	0	NO	None	753	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155097</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>120298</>	YES	SCRIPT	None	None
0	None	None	0	None	cash	0	697	HotTimeBuff	0	Hot	0	None	NO	None	0	NO	None	101	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161952</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161952</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	698	Event_ApplyTime	0	Event	0	None	NO	None	0	NO	None	115	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161947</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>161947</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	699	Event_ApplyTime2	0	Event	0	None	NO	None	0	NO	None	116	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161947</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161947</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	700	WindSpirits	0	WindSpirits	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120696</>	FALSE	Buff_Intensify	0	Bottom	0	FALSE	TRUE	None	<$>120697</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	701	Nature	0	Nature	0	None	NO	None	0	NO	None	828	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120698</>	FALSE	Buff_Intensify	0	Bottom	0	FALSE	TRUE	None	<$>120699</>	YES	NORMAL	None	None
0	None	None	0	DotBuff	debuff	0	702	Pressure	0	Pressure	0	None	NO	None	0	NO	None	705	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120700</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>120701</>	YES	SCRIPT	None	None
0	None	None	0	None	debuff	0	703	Temptation	0	Temptation	0	None	NO	None	0	NO	None	622	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>120702</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>120703</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	704	Novato	0	Novato	0	None	NO	None	0	NO	None	100002	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123267</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>123268</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	705	SnowRabbit	0	SnowRabbit Bless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135511</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135512</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	706	Superbia	0	Superbia	0	None	NO	None	0	NO	None	931	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152236</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152237</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	707	Confession	0	Confession	0	None	NO	None	0	NO	None	932	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152238</>	FALSE	Buff_LevelUp	0	Bottom	0	FALSE	TRUE	None	<$>152239</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	708	Luxuria	0	Luxuria	0	None	NO	None	0	NO	None	933	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152240</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>176851</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	709	Avaritia	0	Avaritia	0	None	NO	None	0	NO	None	934	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152242</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>176852</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	710	SurroundingBat_ice	0	Surrounding Bat	0	None	NO	None	0	YES	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120587</>	FALSE	icemontoropc_ssuroundbat	0	None	0	FALSE	TRUE	None	<$>120588</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	711	Elementalcontrol	0	Elemental Control	0	None	NO	None	0	YES	None	828	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155098</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>155099</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	712	Elementalspirit	0	Elemental Spirit	0	None	NO	None	0	YES	None	829	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155100</>	FALSE	BuffofQueen	0	Bottom	0	FALSE	TRUE	None	<$>155101</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	713	Elementalcontrol2	0	Elemental Control	0	None	NO	None	0	YES	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>155098</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>155099</>	NO	SCRIPT	None	None
0	None	None	0	None	cash	0	714	EXP_10THANNIVERSARY	0	10th Anniversary	0	None	NO	None	0	NO	None	104	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>176853</>	FALSE	None	0	None	0	FALSE	FALSE	None	<$>176853</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	715	WHITEDAY_EXUP100	0	whiteday	0	None	NO	None	0	NO	None	960	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161953</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120960</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	716	Rapacity	0	Rapacity	0	None	NO	None	0	NO	None	400000	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>176854</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>176855</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	717	OperationC	0	Operation : C	0	None	NO	None	0	NO	None	935	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152677</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152678</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	718	OperationA	0	Operation : A	0	None	NO	None	0	NO	None	936	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152679</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152680</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	719	OperationP	0	Operation : P	0	None	NO	None	0	NO	None	937	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152681</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152682</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	720	OperationO	0	Operation : O	0	None	NO	None	0	NO	None	938	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152683</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152684</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	721	OperationS	0	Operation : S	0	None	NO	None	0	NO	None	914	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152685</>	FALSE	None	0	Middle	0	FALSE	TRUE	None	<$>152686</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	722	Fieldmanual	0	Fieldmanual	0	None	NO	None	0	NO	None	933	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161954</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161955</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	723	Traingmanual	0	Traingmanual	0	None	NO	None	0	NO	None	933	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161956</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161957</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	724	Virgo1	0	Blue Virgo	0	None	NO	None	0	NO	None	754	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152962</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152963</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	725	Virgo2	0	Red Virgo	0	None	NO	None	0	NO	None	755	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152964</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152965</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	726	Minelauva	0	Minelauva	0	None	NO	None	0	YES	None	756	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>152966</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>152967</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	727	Reditum	0	Reditum	0	None	NO	None	0	NO	None	933	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161958</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161959</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	728	Elementalwhisper	0	Elementalwhisper	0	None	NO	None	0	YES	None	934	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161960</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161961</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	729	Wish	0	Reditum	0	None	NO	None	0	NO	None	939	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156090</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156091</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	730	Virtus	0	Reditum	0	None	NO	None	0	NO	None	940	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156092</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156093</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	731	Inhians	0	Reditum	0	None	NO	None	0	NO	None	941	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156094</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156095</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	732	Swordwound	0	Swordwound	0	None	NO	None	0	NO	None	942	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156096</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156097</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	733	DiamondDEF	0	Diamond Defense	0	None	NO	None	0	NO	None	836	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>176856</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>176857</>	YES	SCRIPT	None	None
0	None	FF7EEAE4	0	None	cash	0	734	Instructor	0	Instructor	0	None	NO	None	0	NO	None	943	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161964</>	FALSE	Buff_SymbolOfWarrior	0	Top	0	FALSE	TRUE	None	<$>161964</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	735	Reiz	0	Reiz	0	None	NO	None	0	NO	None	871	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156252</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156253</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	736	Slayer	0	Slayer	0	None	NO	None	0	NO	None	872	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156254</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>156255</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	737	Slayer2	0	Slayer	0	None	NO	None	0	NO	None	873	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156254</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>156255</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	738	Saluete	0	Saluete	0	None	NO	None	0	NO	None	881	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161965</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161966</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	739	Bloodysaluete	0	Bloodysaluete	0	None	NO	None	0	NO	None	739	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161967</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161968</>	NO	NORMAL	None	None
0	None	FFFF3636	0	DotBuff	buff	0	740	Redcourage	0	Redcou4	0	None	NO	None	0	NO	None	883	0	NO	YES	NO	NO	NO	NO	NO	NO	NO	<$>161969</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161970</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	741	Saluete2	0	Vow	0	None	NO	None	0	NO	None	881	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>161971</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161972</>	NO	NORMAL	None	None
0	None	None	0	None	cash	0	742	11thBuff	0	11thBuff	0	None	NO	None	0	NO	None	742	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193100</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>193101</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	743	Fastidiousness	0	Fastidiousness	0	None	NO	None	0	NO	None	13	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156330</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>156331</>	NO	NORMAL	None	None
0	None	FFF1F8B2	0	None	debuff	0	744	Cleaning	0	Cleaning	0	None	NO	None	0	NO	None	862	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156332</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156333</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	745	Crush	0	Crush	0	None	NO	None	0	NO	None	863	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156334</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>156335</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	746	Speedreading	0	Speedreading	0	None	NO	None	0	NO	None	13	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156480</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156481</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	747	Ravolbless	0	Ravolbless	0	None	NO	None	0	NO	None	864	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156482</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156483</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	748	Ogmashield	0	Ravolbless	0	None	NO	None	0	NO	None	865	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156484</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156485</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	749	Revolution	0	Revolution	0	None	NO	None	0	NO	None	866	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>168020</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>168021</>	NO	NORMAL	None	None
0	None	None	0	None	cash	0	750	AbyssPetBless01	0	AbyssPetBless01	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193102</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>193103</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	751	AbyssPetBless02	0	AbyssPetBless02	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193104</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>193105</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	752	AbyssPetBless03	0	AbyssPetBless03	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193106</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>193107</>	NO	INFINITY	None	None
0	None	None	0	None	debuff	0	753	OtiteCurse	0	Otite Curse	0	None	NO	None	0	NO	None	1200	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135519</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>135520</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	754	PioneerBlessJpn	0	PioneerBlessJpn	0	None	NO	None	0	NO	None	1234	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193108</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>193109</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	755	AbyssPetBless04	0	AbyssPetBless04	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>193110</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>193111</>	NO	INFINITY	None	None
