ClassID	ClassName	CommPoint	DBLDay	Desc	DropItem	Item_Enter	Item_Play	Map	MaxCount	Name	Npc	PreProperty1	PreProperty2	PreProperty3	Property	ReadyMsg	ReqAR	ReqDR	ReqPromotion	Rulletlist	Script	SuggestMax	SuggestMin	Tip	Type	Value
167	mission_fahrel_raid	0	0	None	Manual_RosaSecreta Recipe_Metal_Crystal_35 Recipe_Leather_Crystal_35 Recipe_Coat_Crystal_35 Recipe_Robe_Crystal_35 Recipe_Devil_Boots Recipe_Devil_Neck Recipe_Devil_Gloves Recipe_Devil_Earring Recipe_Devil_Belts MagicRose Nephthys_Pattern DeathWarith_Essence Cortes_Volition Yufuegen_RevengeMantra_Branch Sauterelle_Clothe Arbremon_Skin Devil_Dream	None	None	dun_clocklobby	1	<$>143496</>	DUN_CLOCK_MISSION	Viron_Fahrel_Day	None	None	None	None	79	77	4	None	Check_Mission_Week	4	-4	<$>150760</>	Week Mcc3 Sqd	0
168	mission_talos_normal	0	0	<$>166174</>	LumpOfGold Symbol_Callisto Symbol_Lykaon Symbol_Arachne Symbol_Bynw Symbol_Pegasus Talos_piece1 Talos_piece2 Talos_piece3 Talos_piece4 Talos_piece5	None	None	bedel_basic	1	<$>166154</>	NPC_MISSION_TALOS	Date_Mission_Talos	None	None	CommanderLv	None	71	69	3	None	Check_Mission_Day	0	0	<$>225038</>	Mcc3 Sqd EXTRA	30
169	mission_talos_hard	0	0	<$>166174</>	LumpOfGold Symbol_Callisto Symbol_Lykaon Symbol_Arachne Symbol_Bynw Symbol_Pegasus Talos_piece1 Talos_piece2 Talos_piece3 Talos_piece4 Talos_piece5 Recipe_TalosRing	None	None	bedel_basic	1	<$>166155</>	NPC_MISSION_TALOS	Date_Mission_Talos	None	None	CommanderLv	<$>123711</>	74	72	3	None	Check_Mission_Day	0	-2	<$>225038</>	Mcc3 Sqd EXTRA	30
170	mission_talos_hell	0	0	<$>166174</>	LumpOfPlatinum Symbol_Callisto Symbol_Lykaon Symbol_Arachne Symbol_Bynw Symbol_Pegasus Talos_piece1 Talos_piece2 Talos_piece3 Talos_piece4 Talos_piece5 Recipe_TalosRing	None	None	bedel_basic	1	<$>166156</>	NPC_MISSION_TALOS	Date_Mission_Talos	None	None	CommanderLv	<$>123711</>	81	79	4	None	Check_Mission_Day	-3	-4	<$>225038</>	Mcc3 Sqd EXTRA	30
171	mission_week_ele01	0	0	<$>187471</>	None	ShinyCrystal 500	None	fld_coim	1	<$>171005</>	NPC_WEEK_ELE_MISSION	Ele_Mission_Day	Ele_Mission_Use	None	None	None	73	73	4	GLimit_weel_ele01	Check_Mission_WeekDay	6	-4	<$>123741</>	Mcc3	0
172	mission_week_ele02	0	0	<$>187472</>	None	ShinyCrystal 500	None	fld_coim	1	<$>171003</>	NPC_WEEK_ELE_MISSION	Ele_Mission_Day	Ele_Mission_Use	None	None	None	73	73	4	GLimit_weel_ele02	Check_Mission_WeekDay	6	-4	<$>123717</>	Mcc3	0
173	mission_week_ele03	0	0	<$>187473</>	None	ShinyCrystal 500	None	fld_coim	1	<$>171009</>	NPC_WEEK_ELE_MISSION	Ele_Mission_Day	Ele_Mission_Use	None	None	None	73	73	4	GLimit_weel_ele03	Check_Mission_WeekDay	6	-4	<$>123763</>	Mcc3	0
174	mission_week_ele04	0	0	<$>187474</>	None	ShinyCrystal 500	None	fld_coim	1	<$>171000</>	NPC_WEEK_ELE_MISSION	Ele_Mission_Day	Ele_Mission_Use	None	None	None	73	73	4	GLimit_weel_ele04	Check_Mission_WeekDay	6	-4	<$>123713</>	Mcc3	0
175	mission_week_ele05	0	0	<$>187475</>	None	ShinyCrystal 500	None	fld_coim	1	<$>171007</>	NPC_WEEK_ELE_MISSION	Ele_Mission_Day	Ele_Mission_Use	None	None	None	73	73	4	GLimit_weel_ele05	Check_Mission_WeekDay	6	-4	<$>123749</>	Mcc3	0
176	mission_dun_skyroad	0	0	<$>199573</>	Recipe_OrdenEarring Recipe_Valeron_Robe Recipe_Valeron_Coat Recipe_Valeron_Leather Recipe_Valeron_Metal Recipe_Valeron_Earring Recipe_Valeron_Belt Recipe_Valeron_Neck Recipe_Valeron_Gloves Recipe_Valeron_Boots ValeronWep_Recipe_Piece Ile_Armorpiece1 Ile_Armorpiece2 Ile_Armorpiece3	None	None	dun_casile03_hard	1	<$>197747</>	DUN_CASILE03_MISSION_GATE	Mission_Skyroad_Day	None	None	CommanderLv	<$>123711</>	94	88	4	None	Check_Mission_Week	-5	-5	<$>197753</>	Week Mcc3 Sqd	30
177	mission_alt_fireriver	0	0	<$>216752</>	None	None	None	alt_basic	1	<$>215927</>	C1_ALT_NOA	Mission_Queenietula_Day	None	None	Quest_40009	<$>123711</>	85	83	4	GLimit_Mission_Queenietula	Check_Mission_Day	4	-4	<$>123763</>	Day Sqd Mcc3 EXTRA	200
178	mission_alt_fld03	0	0	<$>216752</>	None	None	None	alt_basic	1	<$>215928</>	C1_ALT_NOA	Mission_Putdf_Day	None	None	Quest_40009	<$>123711</>	85	83	4	GLimit_Mission_alt_fld03	Check_Mission_Day	4	-4	<$>123749</>	Day Sqd Mcc3 EXTRA	200
179	mission_quiritatio1	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220756</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	84	82	4	GLimit_Qiritatio_01	Check_Mission_Day	4	-4	<$>220766</>	Day Sqd Mcc3 EXTRA	0
180	mission_quiritatio2	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220757</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	84	83	4	GLimit_Qiritatio_02	Check_Mission_Day	4	-4	<$>220767</>	Day Sqd Mcc3 EXTRA	0
181	mission_quiritatio3	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220758</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	84	81	4	GLimit_Qiritatio_03	Check_Mission_Day	4	-4	<$>220767</>	Day Sqd Mcc3 EXTRA	0
182	mission_quiritatio4	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220759</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	83	81	4	GLimit_Qiritatio_04	Check_Mission_Day	4	-4	<$>220768</>	Day Sqd Mcc3 EXTRA	0
183	mission_quiritatio5	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220760</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	82	81	4	GLimit_Qiritatio_05	Check_Mission_Day	4	-4	<$>220767</>	Day Sqd Mcc3 EXTRA	0
184	mission_quiritatio6	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220761</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	82	81	4	GLimit_Qiritatio_06	Check_Mission_Day	4	-4	<$>220768</>	Day Sqd Mcc3 EXTRA	0
185	mission_quiritatio7	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220762</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	87	84	4	GLimit_Qiritatio_07	Check_Mission_Day	4	-4	<$>220769</>	Day Sqd Mcc3 EXTRA	0
186	mission_quiritatio8	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220763</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	85	84	4	GLimit_Qiritatio_08	Check_Mission_Day	4	-4	<$>220768</>	Day Sqd Mcc3 EXTRA	0
187	mission_quiritatio9	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220764</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	84	77	4	GLimit_Qiritatio_09	Check_Mission_Day	4	-4	<$>220770</>	Day Sqd Mcc3 EXTRA	0
188	mission_quiritatio10	0	0	<$>13438</>	Alt_Essence Charlot_Essence Chloe_Essence Orden_Essence Atlas_Essence Stellar_Essence	dun_alt_key -1	None	dun_qiritatio01	1	<$>220765</>	DUN_QUIRITATIO_01	Quiritatio_Today	None	None	None	<$>123711</>	86	80	4	GLimit_Qiritatio_10	Check_Mission_Day	4	-4	<$>220771</>	Day Sqd Mcc3 EXTRA	0
189	mission_darkpriest_h	0	0	<$>133140</>	black_armoniumore Recipe_AbyssArmaDagger Recipe_AbyssArmaPistol Recipe_AbyssArmaTHSword Recipe_AbyssArmaCrescent Recipe_AbyssArmaRapier Recipe_AbyssArmaKnuckle Recipe_AbyssArmaLeguard Recipe_AbyssArmaTonfa Recipe_AbyssArmaFireBrc Recipe_AbyssArmaLghtBrc Recipe_AbyssArmaIceBrc Recipe_AbyssArmaSword Recipe_AbyssArmaLute Recipe_AbyssArmaElemBrc Recipe_AbyssArmaPolearm Recipe_AbyssArmaJavelin Recipe_AbyssArmaRod Recipe_AbyssArmaStaff Recipe_AbyssArmaMainG Recipe_AbyssArmaCrossBow Recipe_AbyssArmaBlunt Recipe_AbyssArmaBayonet Recipe_AbyssArmaCannon Recipe_AbyssArmaShotgun Recipe_AbyssArmaSabre Recipe_AbyssArmaShield Recipe_AbyssArmaBook Recipe_AbyssArmaTool Recipe_AbyssArmaController Recipe_AbyssArmaPendant Recipe_AbyssArmaHeavyRifle Recipe_AbyssArmaRosario	None	None	arm_dunbasic	1	<$>223765</>	arm_necrobible	DarkPriest_H_Today	None	None	None	<$>123711</>	86	84	4	GLimit_DarkPriest_H	Check_Mission_Day	26	-2	<$>123763</>	Day Sqd Mcc3 EXTRA	0
190	mission_arm_chaos_h	0	0	<$>133140</>	black_armoniumore Recipe_AbyssArmaDagger Recipe_AbyssArmaPistol Recipe_AbyssArmaTHSword Recipe_AbyssArmaCrescent Recipe_AbyssArmaRapier Recipe_AbyssArmaKnuckle Recipe_AbyssArmaLeguard Recipe_AbyssArmaTonfa Recipe_AbyssArmaFireBrc Recipe_AbyssArmaLghtBrc Recipe_AbyssArmaIceBrc Recipe_AbyssArmaSword Recipe_AbyssArmaLute Recipe_AbyssArmaElemBrc Recipe_AbyssArmaPolearm Recipe_AbyssArmaJavelin Recipe_AbyssArmaRod Recipe_AbyssArmaStaff Recipe_AbyssArmaMainG Recipe_AbyssArmaCrossBow Recipe_AbyssArmaBlunt Recipe_AbyssArmaBayonet Recipe_AbyssArmaCannon Recipe_AbyssArmaShotgun Recipe_AbyssArmaSabre Recipe_AbyssArmaShield Recipe_AbyssArmaBook Recipe_AbyssArmaTool Recipe_AbyssArmaController Recipe_AbyssArmaPendant Recipe_AbyssArmaHeavyRifle Recipe_AbyssArmaRosario	None	None	arm_dunbasic	1	<$>223766</>	arm_necrobible	AbyssKnight_H_Today	None	None	None	<$>123711</>	83	83	4	GLimit_Arm_Day_Chaos_H_KOR	Check_Mission_Day	20	-8	<$>123749</>	Day Sqd Mcc3 EXTRA	0
191	mission_arm_madness_h	0	0	<$>133140</>	black_armoniumore Recipe_AbyssArmaDagger Recipe_AbyssArmaPistol Recipe_AbyssArmaTHSword Recipe_AbyssArmaCrescent Recipe_AbyssArmaRapier Recipe_AbyssArmaKnuckle Recipe_AbyssArmaLeguard Recipe_AbyssArmaTonfa Recipe_AbyssArmaFireBrc Recipe_AbyssArmaLghtBrc Recipe_AbyssArmaIceBrc Recipe_AbyssArmaSword Recipe_AbyssArmaLute Recipe_AbyssArmaElemBrc Recipe_AbyssArmaPolearm Recipe_AbyssArmaJavelin Recipe_AbyssArmaRod Recipe_AbyssArmaStaff Recipe_AbyssArmaMainG Recipe_AbyssArmaCrossBow Recipe_AbyssArmaBlunt Recipe_AbyssArmaBayonet Recipe_AbyssArmaCannon Recipe_AbyssArmaShotgun Recipe_AbyssArmaSabre Recipe_AbyssArmaShield Recipe_AbyssArmaBook Recipe_AbyssArmaTool Recipe_AbyssArmaController Recipe_AbyssArmaPendant Recipe_AbyssArmaHeavyRifle Recipe_AbyssArmaRosario	None	None	arm_dunbasic	1	<$>223767</>	arm_necrobible	AbyssMagic_H_Today	None	None	None	<$>123711</>	81	78	4	GLimit_Arm_Day_Mad_H	Check_Mission_Day	26	-2	<$>123763</>	Day Sqd Mcc3 EXTRA	0
192	mission_arm_hate_h	0	0	<$>133140</>	black_armoniumore Recipe_AbyssArmaDagger Recipe_AbyssArmaPistol Recipe_AbyssArmaTHSword Recipe_AbyssArmaCrescent Recipe_AbyssArmaRapier Recipe_AbyssArmaKnuckle Recipe_AbyssArmaLeguard Recipe_AbyssArmaTonfa Recipe_AbyssArmaFireBrc Recipe_AbyssArmaLghtBrc Recipe_AbyssArmaIceBrc Recipe_AbyssArmaSword Recipe_AbyssArmaLute Recipe_AbyssArmaElemBrc Recipe_AbyssArmaPolearm Recipe_AbyssArmaJavelin Recipe_AbyssArmaRod Recipe_AbyssArmaStaff Recipe_AbyssArmaMainG Recipe_AbyssArmaCrossBow Recipe_AbyssArmaBlunt Recipe_AbyssArmaBayonet Recipe_AbyssArmaCannon Recipe_AbyssArmaShotgun Recipe_AbyssArmaSabre Recipe_AbyssArmaShield Recipe_AbyssArmaBook Recipe_AbyssArmaTool Recipe_AbyssArmaController Recipe_AbyssArmaPendant Recipe_AbyssArmaHeavyRifle Recipe_AbyssArmaRosario	None	None	arm_dunbasic	1	<$>223768</>	arm_necrobible	AbyssHate_H_Today	None	None	None	<$>123711</>	83	84	4	GLimit_Arm_Day_Hate_H	Check_Mission_Day	26	-13	<$>126200</>	Day Sqd Mcc3 EXTRA	0
193	mission_arm_fury_h	0	0	<$>133140</>	black_armoniumore Recipe_AbyssArmaDagger Recipe_AbyssArmaPistol Recipe_AbyssArmaTHSword Recipe_AbyssArmaCrescent Recipe_AbyssArmaRapier Recipe_AbyssArmaKnuckle Recipe_AbyssArmaLeguard Recipe_AbyssArmaTonfa Recipe_AbyssArmaFireBrc Recipe_AbyssArmaLghtBrc Recipe_AbyssArmaIceBrc Recipe_AbyssArmaSword Recipe_AbyssArmaLute Recipe_AbyssArmaElemBrc Recipe_AbyssArmaPolearm Recipe_AbyssArmaJavelin Recipe_AbyssArmaRod Recipe_AbyssArmaStaff Recipe_AbyssArmaMainG Recipe_AbyssArmaCrossBow Recipe_AbyssArmaBlunt Recipe_AbyssArmaBayonet Recipe_AbyssArmaCannon Recipe_AbyssArmaShotgun Recipe_AbyssArmaSabre Recipe_AbyssArmaShield Recipe_AbyssArmaBook Recipe_AbyssArmaTool Recipe_AbyssArmaController Recipe_AbyssArmaPendant Recipe_AbyssArmaHeavyRifle Recipe_AbyssArmaRosario	None	None	arm_dunbasic	1	<$>223769</>	arm_necrobible	AbyssFury_H_Today	None	None	None	<$>123711</>	84	82	4	GLimit_Arm_Day_Fury_H	Check_Mission_Day	4	-4	<$>133145</>	Day Sqd Mcc3 EXTRA	0
194	mission_ifarm01	0	0	<$>225039</>	None	None	None	ifarm_basic	1	<$>223985</>	C1_IFARM_NECRO_BIBLE	MissionIfarm01	None	None	None	<$>123711</>	80	79	4	GLimit_If_arm01	Check_Mission_Day	4	-4	<$>133145</>	Day Sqd Mcc3 EXTRA	0
195	mission_ifarm02	0	0	<$>225039</>	None	None	None	ifarm_basic	1	<$>223986</>	C1_IFARM_NECRO_BIBLE	MissionIfarm02	None	None	None	<$>123711</>	80	79	4	GLimit_If_arm02	Check_Mission_Day	4	-4	<$>133145</>	Day Sqd Mcc3 EXTRA	0
196	mission_ifarm03	0	0	<$>225039</>	None	None	None	ifarm_basic	1	<$>156077</>	C1_IFARM_NECRO_BIBLE	MissionIfarm03	None	None	None	<$>123711</>	83	81	4	GLimit_If_arm03	Check_Mission_Day	4	-4	<$>133145</>	Day Sqd Mcc3 EXTRA	0
