ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsAllAttackerQuestMonster	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	-1	3900	0	0	0	29	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	350	500	34500	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19335	Monster_Ile_Elite_DevilGluttony_Hard	MELEE	0	100	0	0	0	0	0	0	0	0	1	None	420	35	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	157	10000	0	0	NEUTRAL	Gluttony	None	35	1	0	0	0	0	250	0	350	YES	YES	35	35	None	TRUE	FALSE	25	112	30	0	YES	1400	35	0	138	0	0	0	0	0	1200	0	0	0	100	100	None	200	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>171478</>	0	0	35	75	0	0	0	75	0	75	0	75	0	1680	0	90	0	Demon	1	0	0	10	YES	0	57	106	2.5	MonAndPC	1	Monster_DevilGluttony	100	YES	M	MEDIUM	300	500	0	0	CloseTarget	AwayTarget	None	None	1	2	0	0	40513	40514	0	0	1	3	200	Circle	0	0	MON_AGGRESSIVE	415	TRUE	YES	920	65	CTYPE
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19336	Monster_IllierSoldier_Magic_1_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194089</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_1	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19337	Monster_IllierSoldier_Magic_2_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194090</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_2	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19338	Monster_IllierSoldier_Magic_3_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194091</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_3	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19339	Monster_IllierSoldier_Magic_4_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194092</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_4	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19340	Monster_IllierSoldier_Magic_5_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194093</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_5	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	0	2367	0	0	0	9	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	4830	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19341	Monster_IllierSoldier_Magic_6_Hard	MAGIC	0	100	0	0	0	0	0	0	0	0	-1	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	112	10000	0	95	NEUTRAL	Illier Magic Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	120	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	850	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194094</>	0	0	80	80	0	0	0	80	0	80	0	80	0	484	0	80	0	Human	1	0	0	5	YES	0	247	115	1	MonAndPC	1	Monster_IllierSoldier_Magic_6	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	57.4	TRUE	YES	111	70	PSY
0	0	0	-1	1867	0	0	0	22	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	5250	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19342	Monster_illierSoldierb1_Hard	MELEE	0	100	0	0	0	0	0	0	0	0	-2	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	135	10000	0	92	NEUTRAL	illier Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	80	80	None	FALSE	FALSE	10	112	45	0	YES	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194095</>	0	0	80	50	0	0	0	75	0	75	0	75	0	521	0	75	0	Human	1	0	0	6	YES	0	247	260	1	MonAndPC	1	Monster_illierSoldierb1	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	128.6	TRUE	YES	111	60	ATYPE
0	0	0	-1	1867	0	0	0	22	2	0	0	0	0	Splash	0	0	None	CriticalWound	none	0	0	5	117	180	5000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19343	Monster_illierSoldierb2_Hard	MELEE	0	100	0	0	0	0	0	0	0	0	-2	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	135	10000	0	92	NEUTRAL	illier Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	80	80	None	FALSE	FALSE	10	112	45	0	YES	2500	80	0	138	0	0	0	0	0	111	0	0	0	100	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194096</>	0	0	80	50	0	0	0	75	0	75	0	75	0	521	0	75	0	Human	1	0	0	6	YES	0	247	265	1	MonAndPC	1	Monster_illierSoldierb2	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	1	3	200	Circle	0	0	MON_AGGRESSIVE	128.6	TRUE	YES	111	70	CTYPE
0	0	0	-1	1667	0	0	0	26	1	0	0	0	0	Single	0	0	None	CriticalWound	none	0	0	10	117	180	5250	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19344	Monster_IllierSoldierb_Melee_Hard	MELEE	0	100	0	0	0	0	0	0	0	0	-2	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	135	10000	0	92	NEUTRAL	illier Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	80	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	677	0	0	0	100	100	None	150	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194097</>	0	0	80	50	0	0	0	75	0	75	0	75	0	521	0	75	0	Human	1	0	0	6	YES	0	0	265	1	MonAndPC	1	Monster_IllierSoldierb_Melee	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	128.6	TRUE	YES	521	70	CTYPE
0	0	0	-1	3200	0	0	0	21	1	0	0	0	0	Single	0	0	None	CriticalWound	none	0	0	10	117	180	5250	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19345	Monster_IllierSoldierb_Shoot_Hard	SHOOT	0	100	0	0	0	0	0	0	0	0	-2	None	185	80	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	135	10000	0	92	NEUTRAL	illier Soldier	None	80	1	0	0	0	0	250	0	105	YES	YES	80	80	None	FALSE	FALSE	10	112	45	0	NO	2500	80	0	138	0	0	0	0	0	191	0	0	0	100	100	None	650	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194098</>	0	0	80	50	0	0	0	75	0	75	0	75	0	600	0	75	0	Human	1	0	0	6	YES	0	160	265	1	MonAndPC	1	Monster_IllierSoldierb_Shoot	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	128.6	TRUE	YES	147	75	CTYPE
0	0	0	-1	3400	0	0	0	15	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	250	258	4500	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	19346	Monster_illierSoldierb3_Hard	SHOOT	0	100	0	0	0	0	0	0	0	0	-2	None	156	80	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	45000	0	0	0	7	30	135	10000	0	92	NEUTRAL	illier Soldier	None	80	1	0	0	0	0	300	0	130	YES	YES	80	80	None	FALSE	FALSE	10	112	45	0	YES	1400	80	0	138	0	0	0	0	0	191	0	0	0	100	100	None	700	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>194099</>	0	0	80	50	0	0	0	75	0	75	0	75	0	450	0	75	0	Human	1	0	0	7	YES	0	145	241	1	MonAndPC	1	Monster_illierSoldierb3	100	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	53090	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	176	FALSE	YES	147	94	BTYPE
