CancelGiveItem1	CancelGiveItem2	CancelGiveItem3	CancelGiveItemValue1	CancelGiveItemValue2	CancelGiveItemValue3	CancelGiveVisValue	CancelProperty1	CancelProperty2	CancelProperty3	CancelProperty4	CancelProperty5	CancelTakeItem1	CancelTakeItem2	CancelTakeItem3	CancelTakeItemValue1	CancelTakeItemValue2	CancelTakeItemValue3	CancelTakeVisValue	CancelValue1	CancelValue2	CancelValue3	CancelValue4	CancelValue5	ClassID	ClassName	WaitScript	WaitScriptImage
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20013	Elite_20013_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20014	Elite_20014_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20015	Elite_20015_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20016	Elite_20016_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20017	Elite_20017_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20018	Elite_20018_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20019	Elite_20019_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20020	Elite_20020_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20021	Elite_20021_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20022	Elite_20022_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20023	Elite_20023_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20024	Elite_20024_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20025	Elite_20025_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20026	Elite_20026_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20027	Elite_20027_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20028	Elite_20028_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	20029	Elite_20029_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	30001	Mission_30001_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	30002	Mission_30002_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	1001001	Add_1001001_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	1002001	Add_1002001_wait	<$>52570</>	None
None	None	None	0	0	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	0	0	0	0	1003001	Add_1003001_wait	<$>52570</>	None
