AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	190074	Experimental_OgreNoir_LeatherFigther	Leather	NO	221	FALSE	1	0	0	BODY	0	<$>163160</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Ogre Noir Mail	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>205402</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	stratadevil_b	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A	5	0	0	NO	1	None	0	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	5	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>193264</>	1	190074	1.1	None	0	0	0	Armor	<$>163161</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	37	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	190075	Experimental_OgreNoir_CoatMUS	Coat	NO	193	FALSE	1	0	0	BODY	0	<$>163160</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Ogre Noir Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>205403</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	stratadevil_b	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A	5	0	0	NO	1	None	0	4	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	5	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>205404</>	1	190075	1.1	None	0	0	0	Armor	<$>163164</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	37	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	190076	Experimental_OgreNoir_Robe	Robe	NO	190	FALSE	1	0	0	BODY	0	<$>163160</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Ogre Noir Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>205405</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	stratadevil_b	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A	5	0	0	NO	1	None	0	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>205406</>	1	190076	1.1	None	0	0	0	Armor	<$>163167</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	37	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	190077	Experimental_OgreNoir_Metal	Metal	NO	250	FALSE	1	0	0	BODY	0	<$>205408</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Ogre Noir Metal Armor	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevilplate	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>205407</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	stratadevilplateb	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A	5	0	0	NO	1	None	0	4	0	0	0	0	25	0	0	0	25	0	25	0	0	0	0	5	0	6	10	10	10	0	20	10	10	4	0	0	0	0	0	0	0	<$>193264</>	1	190077	1.1	None	0	0	0	Armor	<$>163169</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	37	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	190078	Experimental_Armonia_LeatherFGT	Leather	NO	221	FALSE	1	0	0	BODY	0	<$>205410</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Experimental Santo de Blanc Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorfleather	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>205409</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	5	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>205411</>	1	190078	1.1	None	200000	0	0	Armor	<$>32032</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	190079	Experimental_Armonia_CoatMUS	Coat	NO	198	FALSE	1	0	0	BODY	0	<$>205413</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Experimental Santo de Blanc Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmormcoat	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>205412</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	5	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>205414</>	1	190079	1.1	None	200000	0	0	Armor	<$>32037</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	190080	Experimental_Armonia_Robe	Robe	NO	190	FALSE	1	0	0	BODY	0	<$>205416</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Experimental Santo de Blanc Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorrobe	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>205415</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>205417</>	1	190080	1.1	None	200000	0	0	Armor	<$>32042</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	190081	Experimental_Santuario_Metal	Metal	NO	250	FALSE	1	0	0	BODY	0	<$>205419</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Experimental Santuario Metal Armor	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmormetal	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>205418</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	25	0	0	0	25	0	25	0	0	0	0	5	0	6	10	10	10	0	20	10	10	4	0	0	0	0	0	0	0	<$>205411</>	1	190081	1.1	None	200000	0	0	Armor	<$>32044</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	190082	Experimental_SupremeDignite_Leather	Leather	NO	241	FALSE	1	0	0	BODY	0	<$>193254</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Supreme Dignite for Mail	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	30	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>205420</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_c_dignite_fgt	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN1605ARMOR	0	0	0	NO	1	None	4000000	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	5	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>193255</>	1	190082	1.1	None	220000	0	0	Armor	<$>193256</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	39	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	190083	Experimental_SupremeDignite_Coat	Coat	NO	212	FALSE	1	0	0	BODY	0	<$>193254</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Supreme Dignite for Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	30	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>205421</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_c_dignite_mus	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN1605ARMOR	0	0	0	NO	1	None	4000000	4	0	0	0	0	42	0	0	0	42	0	42	0	0	0	0	15	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>193258</>	1	190083	1.1	None	220000	0	0	Armor	<$>193259</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	39	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	190084	Experimental_SupremeDignite_Robe	Robe	NO	210	FALSE	1	0	0	BODY	0	<$>193254</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Supreme Dignite for Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	30	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>205422</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_c_dignite_WAR	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN1605ARMOR	0	0	0	NO	1	None	4000000	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	6	10	10	10	0	10	10	10	4	0	0	0	0	0	0	0	<$>193261</>	1	190084	1.1	None	220000	0	0	Armor	<$>193262</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	39	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	190085	Experimental_SupremeDignite_Plate	Metal	NO	270	FALSE	1	0	0	BODY	0	<$>193273</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	Experimental Supreme Dignite Plate	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	40	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>205423</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_c_dignite_1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN1605ARMOR	0	0	0	NO	1	None	4000000	4	0	0	0	0	29	0	0	0	29	0	29	0	0	0	0	5	0	6	10	10	10	0	20	10	10	4	0	0	0	0	0	0	0	<$>193264</>	1	190085	1.1	None	220000	0	0	Armor	<$>193265</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	39	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Leather	<$>31454</>	190086	Starmessenger_LeatherArmor	Leather	NO	241	FALSE	1	0	0	BODY	0	<$>31989</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	Starmessenger[Leather Armor]	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_clarcana	0	0	0	0	0	Armor	0	0	0	0	0	60	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>205424</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	15	0	6	15	15	15	0	15	15	20	46	0	0	0	0	0	0	0	<$>163087</>	1	190086	1.1	None	220000	0	0	Armor	<$>205425</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	45	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Coat	<$>29667</>	190087	Starmessenger_robe	Coat	NO	213	FALSE	1	0	0	BODY	0	<$>205427</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	Starmessenger[Robe]	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_deinclian	0	0	0	0	0	Armor	0	0	0	0	0	60	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>205426</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	25	0	6	20	20	20	0	15	20	15	46	0	0	0	0	0	0	0	<$>163087</>	1	190087	1.1	None	220000	0	0	Armor	<$>205428</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	45	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Robe	<$>29668</>	190088	Starmessenger_clothing	Robe	NO	210	FALSE	1	0	0	BODY	0	<$>205427</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	Starmessenger[clothing]	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_ruidestencia	0	0	0	0	0	Armor	0	0	0	0	0	60	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>205429</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	10	0	6	15	15	15	0	20	15	15	46	0	0	0	0	0	0	0	<$>163087</>	1	190088	1.1	None	220000	0	0	Armor	<$>205430</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	45	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Metal	<$>29669</>	190089	Starmessenger_Metalarmor	Metal	NO	270	FALSE	1	0	0	BODY	0	<$>205432</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	Starmessenger[Metal armor]	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_arcaneroplate	0	0	0	0	0	Armor	0	0	0	0	0	70	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>205431</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	29	0	0	0	29	0	29	0	0	0	0	15	0	6	20	20	20	0	20	20	20	46	0	0	0	0	0	0	0	<$>163087</>	1	190089	1.1	None	220000	0	0	Armor	<$>205433</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	45	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	456101	LeBlancFGT_cash	Leather	NO	178	FALSE	1	0	0	BODY	0	(#?)0012126(##)A graceful white armor beautifully sewn by the finest tailors.(?#)	0	70	-10	0	None	OldEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Pouvoir Leader Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	Le Pouvoir Leader Armor	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	18001	15	15	18003	15	15	18010	3	3	ARMOR	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(#?)0012114(##)Level 100(?#)	1	456101	1.1	None	200000	0	0	Armor	(#?)0039117(##)Leather Armor [DEF %d]\nDEF Rating [27+%d](?#)	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	27	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	456102	LeBlancWIZ_cash	Coat	NO	153	FALSE	1	0	0	BODY	0	Not Use Item	0	70	-10	0	None	OldEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Pouvoir Coat (Not Use)	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	Le Pouvoir Coat (Not Use)	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	19001	10	10	19003	15	15	19010	3	3	CLOTHE	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(#?)0012022(##)Level 100(?#)	1	456102	1.1	None	200000	0	0	Armor	(#?)0039120(##)Coat [DEF %d]\nDEF Rating [27+%d](?#)	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	27	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	456103	LeBlancSCT_cash	Leather	NO	178	FALSE	1	0	0	BODY	0	Not Use Item	0	70	-10	0	None	OldEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Pouvoir Leader Armor (Not Use)	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	Le Pouvoir Leader Armor (Not Use)	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	18001	15	15	18003	15	15	18010	3	3	ARMOR	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(#?)0012115(##)Level 100(?#)	1	456103	1.1	None	200000	0	0	Armor	(#?)0039117(##)Leather Armor [DEF %d]\nDEF Rating [27+%d](?#)	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	27	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	456104	LeBlancMUS_cash	Coat	NO	153	FALSE	1	0	0	BODY	0	(#?)0012126(##)A graceful white armor beautifully sewn by the finest tailors.(?#)	0	70	-10	0	None	OldEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Pouvoir Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	Le Pouvoir Coat	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	19001	10	10	19003	15	15	19010	3	3	CLOTHE	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(#?)0012120(##)Level 100(?#)	1	456104	1.1	None	200000	0	0	Armor	(#?)0039120(##)Coat [DEF %d]\nDEF Rating [27+%d](?#)	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	27	None	0	0	0
