AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCHA_Opt	IncCON	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	R 10331 1010	1	R 10402	1	R 10403	1	R 10404	1	R 10405	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126074	Ring2_Rapiere2_Brother2	Ring	NO	0	FALSE	1	0	RING	0	<$>86902</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Memories Rapiere	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76150</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126074	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10371 1028	1	R 10372	1	R 10373	1	R 10374	1	R 10375	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126075	Ring2_Rapiere_Garcia	Ring	NO	0	FALSE	1	0	RING	0	<$>76153</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Fugitive Rapiere	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76152</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126075	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11091 1028	1	R 11092	1	R 11093	1	R 11094	1	R 11095	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126076	Ring2_Wanted_Garcia	Ring	NO	0	FALSE	1	0	RING	0	<$>76155</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Fugitive Wanted	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76154</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_SHOOT	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126076	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10071 1017	1	R 10072	1	R 10073	1	R 10074	1	R 10075	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126077	Ring2_MasterMartialArts_Soso	Ring	NO	0	FALSE	1	0	RING	0	<$>76157</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Frost Master's Martial Arts	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76156</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126077	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20621 1035	1	R 20622	1	R 20623	1	R 20624	1	R 20625	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126078	Ring2_Prelude_Rio	Ring	NO	0	FALSE	1	0	RING	0	<$>76159</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Minstrel's Prelude	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76158</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126078	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10071 1013	1	R 10072	1	R 10073	1	R 10074	1	R 10075	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126079	Ring2_MasterMartialArts_Backho	Ring	NO	0	FALSE	1	0	RING	0	<$>76161</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Abyss Master's Martial Arts	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76160</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126079	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11731 1014	1	R 11732	1	R 11733	1	R 11734	1	R 11735	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126080	Ring2_ShadowSting_Calyce	Ring	NO	0	FALSE	1	0	RING	0	<$>76163</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Silent Stalker Shadow Sting	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76162</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_SHOOT	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126080	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10671 1015	1	R 10672	1	R 10673	1	R 10674	1	R 10675	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126081	Ring2_TestedGuard_Clair	Ring	NO	0	FALSE	1	0	RING	0	<$>86903</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Cutter's Tested Guard	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76164</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126081	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11351 1015	1	R 11352	1	R 11353	1	R 11354	1	R 11355	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126082	Ring2_DemolitionBurst2_Clair	Ring	NO	0	FALSE	1	0	RING	0	<$>86904</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Cutter's Tested Burst	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76166</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_SHOOT	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126082	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10471 1033	1	R 10472	1	R 10473	1	R 10474	1	R 10475	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126083	Ring2_Semilunar_Nar	Ring	NO	0	FALSE	1	0	RING	0	<$>76169</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Giant Semilunar	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76168</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126083	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10381 1034	1	R 10382	1	R 10383	1	R 10384	1	R 10385	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126084	Ring2_Gorgeous_Ania	Ring	NO	0	FALSE	1	0	RING	0	<$>76171</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Amazones Gorgeous	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76170</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126084	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20521 1023	1	R 20522	1	R 20523	1	R 20524	1	R 20525	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126085	Ring2_MagicofOccultism_Hellena	Ring	NO	0	FALSE	1	0	RING	0	<$>76173</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magician The Magic of Occultism	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76172</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126085	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20323 20713 1023	1	R 20423 20714	1	R 20521 20715	1	R 20534	1	R 20535	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126086	Ring2_OccultismAssitance_Hellena	Ring	NO	0	FALSE	1	0	RING	0	<$>76175</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magician Occultism Assitance	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76174</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126086	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20176 1019	1	R 20177	1	R 20178	1	R 20179	1	R 20180	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126087	Ring2_Madness_EmiliaLunatic	Ring	NO	0	FALSE	1	0	RING	0	<$>76177</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Lunatic Madness	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76176</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126087	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10861 1020	1	R 10862	1	R 10863	1	R 10864	1	R 10865	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126088	Ring2_MoonGuard_Asoka	Ring	NO	0	FALSE	1	0	RING	0	<$>76179</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Wander's Sect of MoonLight	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76178</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126088	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10681 10686	1	R 10682	1	R 10683	1	R 10684	1	R 10685	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126089	Ring2_DeathChopping_CatherineTor	Ring	NO	0	FALSE	1	0	RING	0	<$>76181</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Assassin's Death Chopping	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76180</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126089	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30171 1021	1	R 30172	1	R 30173	1	R 30174	1	R 30175	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126090	Ring2_Innocentio_Valleria	Ring	NO	0	FALSE	1	0	RING	0	<$>76183</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Purity Innocentio	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76182</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126090	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30161 30191 1021	1	R 30162 30192	1	R 30163 30193	1	R 30164 30194	1	R 30165 30195	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126091	Ring2_EnhancedTactics_Valleria	Ring	NO	0	FALSE	1	0	RING	0	<$>76185</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Purity Enhanced Tactics	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76184</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126091	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11061 1022	1	R 11062	1	R 11063	1	R 11064	1	R 11065	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126092	Ring2_Croisement_Raven	Ring	NO	0	FALSE	1	0	RING	0	<$>76187</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Butler's Croisement	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76186</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_SHOOT	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126092	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10371 1022	1	R 10372	1	R 10373	1	R 10374	1	R 10375	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126093	Ring2_Rapiere_Raven	Ring	NO	0	FALSE	1	0	RING	0	<$>76189</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Butler's Rapiere	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76188</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MELEE	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126093	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11071 1030	1	R 11072	1	R 11073	1	R 11074	1	R 11075	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126094	Ring2_Punisher_Leonele	Ring	NO	0	FALSE	1	0	RING	0	<$>76191</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Commander Punisher	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76190</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_SHOOT	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126094	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20911 1039	1	R 20912	1	R 20913	1	R 20914	1	R 20915	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126095	Ring2_Hermetisme_Beroniff	Ring	NO	0	FALSE	1	0	RING	0	<$>76193</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Alchemist's Hermetisme	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76192</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126095	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30161 30191 1039	1	R 30162 30192	1	R 30163 30193	1	R 30164 30194	1	R 30165 30195	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	126096	Ring2_EnhancedTactics_Beroniff	Ring	NO	0	FALSE	1	0	RING	0	<$>76195</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Alchemist's Enhanced Tactics	RING	None	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>76194</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ENRING_MAGIC	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	126096	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
