ClassID	ClassName	CommPoint	EGiveVisValue	ETakeVisValue	EndExMail1	EndExMail2	EndExMailValue1	EndExMailValue2	EndImage1	EndImage2	EndImage3	EndProperty1	EndProperty2	EndProperty3	EndProperty4	EndProperty5	EndPropertyValue1	EndPropertyValue2	EndPropertyValue3	EndPropertyValue4	EndPropertyValue5	EndScript1	EndScript2	EndScript3	GiveRItem1	GiveRItem2	GiveRItem3	GiveRItemValue1	GiveRItemValue2	GiveRItemValue3	LastScript	LastScriptImage	TakeQItem1	TakeQItem2	TakeQItem3	TakeQItemValue1	TakeQItemValue2	TakeQItemValue3
270	Nquest_00270_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
271	Nquest_00271_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
272	Nquest_00272_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
273	Nquest_00273_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
274	Nquest_00274_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
275	Nquest_00275_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
276	Nquest_00276_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
277	Nquest_00277_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
278	Nquest_00278_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
279	Nquest_00279_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
280	Nquest_00280_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
281	Nquest_00281_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
282	Nquest_00282_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
283	Nquest_00283_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
284	Nquest_00284_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
285	Nquest_00285_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
286	Nquest_00286_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
287	Nquest_00287_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
288	Nquest_00288_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	PioneerSymbolOrge	None	2	1	0	<$>52105</>	None	None	None	None	0	0	0
289	Nquest_00289_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	PioneerSymbolOrge	None	2	1	0	<$>52105</>	None	None	None	None	0	0	0
290	Nquest_00290_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	PioneerSymbolOrge	None	2	1	0	<$>52105</>	None	None	None	None	0	0	0
291	Nquest_00291_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	PioneerSymbolWolf	None	2	1	0	<$>52105</>	None	None	None	None	0	0	0
292	Nquest_00292_quit	16	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	PioneerSymbolWolf	None	2	1	0	<$>52105</>	None	None	None	None	0	0	0
401	Nquest_00401_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
402	Nquest_00402_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
403	Nquest_00403_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
404	Nquest_00404_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
405	Nquest_00405_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
406	Nquest_00406_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
407	Nquest_00407_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
408	Nquest_00408_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
409	Nquest_00409_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_60_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
410	Nquest_00410_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_60_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
411	Nquest_00411_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_60_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
412	Nquest_00412_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_60_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
413	Nquest_00413_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_80_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
414	Nquest_00414_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_80_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
415	Nquest_00415_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_80_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
416	Nquest_00416_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_80_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
417	Nquest_00417_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
418	Nquest_00418_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
419	Nquest_00419_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
420	Nquest_00420_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
421	Nquest_00421_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
422	Nquest_00422_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
423	Nquest_00423_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
424	Nquest_00424_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_e	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
425	Nquest_00425_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
426	Nquest_00426_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
427	Nquest_00427_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
428	Nquest_00428_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_90_n	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
429	Nquest_00429_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
430	Nquest_00430_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
431	Nquest_00431_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
432	Nquest_00432_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
433	Nquest_00433_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
434	Nquest_00434_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
435	Nquest_00435_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
436	Nquest_00436_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
437	Nquest_00437_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
438	Nquest_00438_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
439	Nquest_00439_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
440	Nquest_00440_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
441	Nquest_00441_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
442	Nquest_00442_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
443	Nquest_00443_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
444	Nquest_00444_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
445	Nquest_00445_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
446	Nquest_00446_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
447	Nquest_00447_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
448	Nquest_00448_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
449	Nquest_00449_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
450	Nquest_00450_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
451	Nquest_00451_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
452	Nquest_00452_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
453	Nquest_00453_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_S	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
454	Nquest_00454_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
455	Nquest_00455_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_c	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
456	Nquest_00456_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
457	Nquest_00457_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
458	Nquest_00458_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
459	Nquest_00459_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
460	Nquest_00460_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
461	Nquest_00461_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
462	Nquest_00462_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
463	Nquest_00463_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
464	Nquest_00464_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
465	Nquest_00465_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
466	Nquest_00466_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	HonorCard_M	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
467	Nquest_00467_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	RubassePiece	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
468	Nquest_00468_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	RubassePiece	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
469	Nquest_00469_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	StoneofSoul	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
470	Nquest_00470_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	StoneofSoul	None	None	1	0	0	<$>52096</>	None	None	None	None	0	0	0
471	Nquest_00471_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_b	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
472	Nquest_00472_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_b	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
473	Nquest_00473_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_b	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
474	Nquest_00474_quit	0	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_b	None	None	5	0	0	<$>52096</>	None	None	None	None	0	0	0
10001	Elite_10001_quit	6	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_1_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10002	Elite_10002_quit	6	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_1_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10003	Elite_10003_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10004	Elite_10004_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10005	Elite_10005_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10006	Elite_10006_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10007	Elite_10007_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10008	Elite_10008_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10009	Elite_10009_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10010	Elite_10010_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10011	Elite_10011_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10012	Elite_10012_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10013	Elite_10013_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
10014	Elite_10014_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20001	Elite_20001_quit	7	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_10_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20002	Elite_20002_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20003	Elite_20003_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20004	Elite_20004_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20005	Elite_20005_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20006	Elite_20006_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20007	Elite_20007_quit	8	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_20_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20008	Elite_20008_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20009	Elite_20009_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20010	Elite_20010_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20011	Elite_20011_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20012	Elite_20012_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20013	Elite_20013_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20014	Elite_20014_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20015	Elite_20015_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20016	Elite_20016_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20017	Elite_20017_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20018	Elite_20018_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_d	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20019	Elite_20019_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20020	Elite_20020_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20021	Elite_20021_quit	9	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_30_e	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20022	Elite_20022_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20023	Elite_20023_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
