ClassID	ClassName	Cumulative	Desc	DescFont	Grade	Legendue	MaxLegendue	MaxValue	MinLegendue	MinValue	Rarity	ReqGroupName	Script	Sound	SoundGrade	UseCashItem	Value
113087	Opt_ARM_ICE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_ICE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
113088	Opt_ARM_LGHT_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	ARM_LGHT	Option_IncATK	None	2	FALSE	0
113089	Opt_ARM_LGHT_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ARM_LGHT	Option_IncASPD	None	2	FALSE	0
113090	Opt_ARM_LGHT_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	ARM_LGHT	Option_IncMSP	None	2	FALSE	0
113091	Opt_ARM_LGHT_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	80	0	1	15	ARM_LGHT	Option_IncLghtATK	None	2	FALSE	0
113092	Opt_ARM_LGHT_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ARM_LGHT	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
113093	Opt_ARM_LGHT_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ARM_LGHT	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
113094	Opt_ARM_LGHT_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ARM_LGHT	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
113095	Opt_ARM_LGHT_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ARM_LGHT	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
113096	Opt_ARM_LGHT_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ARM_LGHT	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
113097	Opt_ARM_LGHT_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	ARM_LGHT	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
113098	Opt_ARM_LGHT_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
113099	Opt_ARM_LGHT_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
113100	Opt_ARM_LGHT_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
113101	Opt_ARM_LGHT_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
113102	Opt_ARM_LGHT_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
113103	Opt_ARM_LGHT_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ARM_LGHT	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
113104	Opt_ARMShield_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	5	0	1	5	ARM_SHIELD	Option_IncDEF	None	2	FALSE	0
113105	Opt_ARMShield_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	0	0	50	0	1	10	ARM_SHIELD	Option_IncRFIRE	None	2	FALSE	0
113106	Opt_ARMShield_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	0	0	50	0	1	10	ARM_SHIELD	Option_IncRICE	None	2	FALSE	0
113107	Opt_ARMShield_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	0	0	50	0	1	10	ARM_SHIELD	Option_IncRLGHT	None	2	FALSE	0
113108	Opt_ARMShield_IncRSTAT	TRUE	<$>94385</>	water_blue_14_ol	0	0	0	50	0	1	10	ARM_SHIELD	Option_IncRSTAT	None	2	FALSE	0
113109	Opt_ARMShield_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	0	0	15	0	1	5	ARM_SHIELD	Option_IncBLK	None	2	FALSE	0
113110	Opt_ARMShield_HumanARMShield	TRUE	<$>31123</>	bright_yellow_14_ol	1	0	0	25	0	1	180	ARM_SHIELD	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
113111	Opt_ARMShield_BeastARMShield	TRUE	<$>31124</>	bright_yellow_14_ol	1	0	0	25	0	1	150	ARM_SHIELD	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
113112	Opt_ARMShield_DemonARMShield	TRUE	<$>31125</>	bright_yellow_14_ol	1	0	0	25	0	1	150	ARM_SHIELD	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
113113	Opt_ARMShield_UndeadARMShield	TRUE	<$>31126</>	bright_yellow_14_ol	1	0	0	25	0	1	150	ARM_SHIELD	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
113114	Opt_ARMShield_GolemARMShield	TRUE	<$>31127</>	bright_yellow_14_ol	1	0	0	25	0	1	150	ARM_SHIELD	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
113115	Opt_ARMShield_IMP	TRUE	<$>31172</>	bright_yellow_14_ol	1	0	0	10	0	5	150	ARM_SHIELD	Option_IMP	sys_enchant_good.ogg	4	FALSE	0
113200	Opt_ARM_EAR_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	0	0	3500	0	1000	1	ARM_EAR	Option_IncMHP2	None	1	FALSE	0
113201	Opt_ARM_EAR_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	0	0	150	0	50	1	ARM_EAR	Option_IncMSP2	None	1	FALSE	0
113202	Opt_ARM_EAR_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
113203	Opt_ARM_EAR_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
113204	Opt_ARM_EAR_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
113205	Opt_ARM_EAR_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
113206	Opt_ARM_EAR_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
113207	Opt_ARM_EAR_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_EAR	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
113208	Opt_ARM_NECK_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	0	0	3500	0	2500	1	ARM_NECK	Option_IncMHP2	None	2	FALSE	0
113209	Opt_ARM_NECK_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	0	0	300	0	250	1	ARM_NECK	Option_IncMSP2	None	2	FALSE	0
113210	Opt_ARM_NECK_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
113211	Opt_ARM_NECK_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
113212	Opt_ARM_NECK_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
113213	Opt_ARM_NECK_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
113214	Opt_ARM_NECK_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
113215	Opt_ARM_NECK_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_NECK	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
113216	Opt_ARM_GLOVE_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	0	0	2500	0	1	1	ARM_GLOVE	Option_IncMHP2	None	1	FALSE	0
113217	Opt_ARM_GLOVE_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	0	0	100	0	1	1	ARM_GLOVE	Option_IncMSP2	None	1	FALSE	0
113218	Opt_ARM_GLOVE_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	10	0	5	2	ARM_GLOVE	Option_IncDEF	None	1	FALSE	0
113219	Opt_ARM_GLOVE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	20	0	5	2	ARM_GLOVE	Option_IncASPD	None	1	FALSE	0
113220	Opt_ARM_GLOVE_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	0	0	20	0	1	2	ARM_GLOVE	Option_IncHR	None	1	FALSE	0
113221	Opt_ARM_BELT_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	0	0	3500	0	2000	1	ARM_BELT	Option_IncMHP2	None	1	FALSE	0
113222	Opt_ARM_BELT_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	15	0	5	1	ARM_BELT	Option_IncDEF	None	1	FALSE	0
113223	Opt_ARM_BELT_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
113224	Opt_ARM_BELT_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
113225	Opt_ARM_BELT_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
113226	Opt_ARM_BELT_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
113227	Opt_ARM_BELT_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
113228	Opt_ARM_BELT_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	1	200	ARM_BELT	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
113229	Opt_ARM_BOOT_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	0	0	3000	0	1	1	ARM_BOOT	Option_IncMHP2	None	1	FALSE	0
113230	Opt_ARM_BOOT_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	10	0	5	1	ARM_BOOT	Option_IncDEF	None	1	FALSE	0
113231	Opt_ARM_BOOT_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	0	0	20	0	5	5	ARM_BOOT	Option_IncMSPD	None	1	FALSE	0
113232	Opt_ARM_BOOT_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	0	0	20	0	5	5	ARM_BOOT	Option_IncPR	None	1	FALSE	0
114001	Opt_ELITECON_MELEE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	40	0	1	2	ELITECON_MELEE	Option_IncATK	None	2	FALSE	0
114002	Opt_ELITECON_MELEE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ELITECON_MELEE	Option_IncASPD	None	2	FALSE	0
114003	Opt_ELITECON_MELEE_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	0	0	10	0	1	15	ELITECON_MELEE	Option_IncCRT	None	2	FALSE	0
114004	Opt_ELITECON_MELEE_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_MELEE	Option_IncFireATK	None	2	FALSE	0
114005	Opt_ELITECON_MELEE_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_MELEE	Option_IncIceATK	None	2	FALSE	0
114006	Opt_ELITECON_MELEE_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_MELEE	Option_IncLghtATK	None	2	FALSE	0
114007	Opt_ELITECON_MELEE_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_MELEE	Option_IncPsyATK	None	2	FALSE	0
114008	Opt_ELITECON_MELEE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ELITECON_MELEE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
114009	Opt_ELITECON_MELEE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_MELEE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
114010	Opt_ELITECON_MELEE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_MELEE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
114011	Opt_ELITECON_MELEE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_MELEE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
114012	Opt_ELITECON_MELEE_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_MELEE	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
114013	Opt_ELITECON_MELEE_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	ELITECON_MELEE	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
114014	Opt_ELITECON_MELEE_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
114015	Opt_ELITECON_MELEE_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
114016	Opt_ELITECON_MELEE_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
114017	Opt_ELITECON_MELEE_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
114018	Opt_ELITECON_MELEE_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
114019	Opt_ELITECON_MELEE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_MELEE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
114020	Opt_ELITECON_SHOOT_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	40	0	1	2	ELITECON_SHOOT	Option_IncATK	None	2	FALSE	0
114021	Opt_ELITECON_SHOOT_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ELITECON_SHOOT	Option_IncASPD	None	2	FALSE	0
114022	Opt_ELITECON_SHOOT_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	0	0	10	0	1	15	ELITECON_SHOOT	Option_IncCRT	None	2	FALSE	0
114023	Opt_ELITECON_SHOOT_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	0	0	20	0	1	15	ELITECON_SHOOT	Option_IncHR	None	2	FALSE	0
114024	Opt_ELITECON_SHOOT_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_SHOOT	Option_IncFireATK	None	2	FALSE	0
114025	Opt_ELITECON_SHOOT_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_SHOOT	Option_IncIceATK	None	2	FALSE	0
114026	Opt_ELITECON_SHOOT_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_SHOOT	Option_IncLghtATK	None	2	FALSE	0
114027	Opt_ELITECON_SHOOT_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	50	0	1	15	ELITECON_SHOOT	Option_IncPsyATK	None	2	FALSE	0
114028	Opt_ELITECON_SHOOT_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ELITECON_SHOOT	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
114029	Opt_ELITECON_SHOOT_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_SHOOT	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
114030	Opt_ELITECON_SHOOT_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_SHOOT	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
114031	Opt_ELITECON_SHOOT_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_SHOOT	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
114032	Opt_ELITECON_SHOOT_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_SHOOT	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
114033	Opt_ELITECON_SHOOT_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	ELITECON_SHOOT	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
114034	Opt_ELITECON_SHOOT_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
114035	Opt_ELITECON_SHOOT_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
114036	Opt_ELITECON_SHOOT_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
114037	Opt_ELITECON_SHOOT_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
114038	Opt_ELITECON_SHOOT_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
114039	Opt_ELITECON_SHOOT_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_SHOOT	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
114040	Opt_ELITECON_PSY_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	40	0	1	2	ELITECON_PSY	Option_IncATK	None	2	FALSE	0
114041	Opt_ELITECON_PSY_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ELITECON_PSY	Option_IncASPD	None	2	FALSE	0
114042	Opt_ELITECON_PSY_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	ELITECON_PSY	Option_IncMSP	None	2	FALSE	0
114043	Opt_ELITECON_PSY_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	80	0	1	15	ELITECON_PSY	Option_IncPsyATK	None	2	FALSE	0
114044	Opt_ELITECON_PSY_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ELITECON_PSY	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
114045	Opt_ELITECON_PSY_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_PSY	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
114046	Opt_ELITECON_PSY_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_PSY	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
114047	Opt_ELITECON_PSY_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_PSY	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
114048	Opt_ELITECON_PSY_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_PSY	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
114049	Opt_ELITECON_PSY_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	ELITECON_PSY	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
114050	Opt_ELITECON_PSY_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
114051	Opt_ELITECON_PSY_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
114052	Opt_ELITECON_PSY_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
114053	Opt_ELITECON_PSY_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
114054	Opt_ELITECON_PSY_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
114055	Opt_ELITECON_PSY_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_PSY	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
114056	Opt_ELITECON_FIRE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	40	0	1	2	ELITECON_FIRE	Option_IncATK	None	2	FALSE	0
114057	Opt_ELITECON_FIRE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ELITECON_FIRE	Option_IncASPD	None	2	FALSE	0
114058	Opt_ELITECON_FIRE_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	ELITECON_FIRE	Option_IncMSP	None	2	FALSE	0
114059	Opt_ELITECON_FIRE_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	80	0	1	15	ELITECON_FIRE	Option_IncFireATK	None	2	FALSE	0
114060	Opt_ELITECON_FIRE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ELITECON_FIRE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
114061	Opt_ELITECON_FIRE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_FIRE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
114062	Opt_ELITECON_FIRE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_FIRE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
114063	Opt_ELITECON_FIRE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_FIRE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
114064	Opt_ELITECON_FIRE_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_FIRE	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
114065	Opt_ELITECON_FIRE_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	ELITECON_FIRE	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
114066	Opt_ELITECON_FIRE_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
114067	Opt_ELITECON_FIRE_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
114068	Opt_ELITECON_FIRE_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
114069	Opt_ELITECON_FIRE_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
114070	Opt_ELITECON_FIRE_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
114071	Opt_ELITECON_FIRE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	ELITECON_FIRE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
114072	Opt_ELITECON_ICE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	40	0	1	2	ELITECON_ICE	Option_IncATK	None	2	FALSE	0
114073	Opt_ELITECON_ICE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	ELITECON_ICE	Option_IncASPD	None	2	FALSE	0
114074	Opt_ELITECON_ICE_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	ELITECON_ICE	Option_IncMSP	None	2	FALSE	0
114075	Opt_ELITECON_ICE_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	80	0	1	15	ELITECON_ICE	Option_IncIceATK	None	2	FALSE	0
114076	Opt_ELITECON_ICE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	100	0	10	190	ELITECON_ICE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
114077	Opt_ELITECON_ICE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_ICE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
114078	Opt_ELITECON_ICE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_ICE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
114079	Opt_ELITECON_ICE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	100	0	10	160	ELITECON_ICE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
