AIType	Attack	AttackHome	AutoLock	ClassID	ClassName	ClearMon	DropItem	DropLumin	Filter	HateCount	HateRange	Hatred	HomeSick	LifeTime	LtdMinion	LuminFreq	Move	MoveMax	MoveMin	Note	Rally	RunAway	ScpErrorChk	SeekRange	SelfBomb
RAID_BEAR	TRUE	TRUE	FALSE	3344	MON_RAID_BEAR	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	5000	0	<$>10771</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_SOLTIEGUS	TRUE	TRUE	FALSE	3345	MON_RAID_SOLTIEGUS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>10768</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_SOLTIEGUS_MINION	TRUE	TRUE	FALSE	3346	MON_RAID_SOLTIEGUS_MINION	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49620</>	FALSE	FALSE	FALSE	2000	FALSE
BTL_LUCIFER01_MANDRADORA	TRUE	TRUE	FALSE	3347	MON_BTL_LUCIFER01_MANDRADORA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>48572</>	FALSE	FALSE	FALSE	2000	FALSE
BTL_LUCIFER01_CARPENTERWASP	TRUE	TRUE	FALSE	3348	MON_BTL_LUCIFER01_CARPENTERWASP	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49275</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_KING_BEE	TRUE	TRUE	FALSE	3349	MON_RAID_KING_BEE	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49276</>	FALSE	FALSE	FALSE	2000	FALSE
QUEST_LUDIN03	TRUE	TRUE	FALSE	3350	MON_QUEST_LUDIN03	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51315</>	FALSE	FALSE	FALSE	2000	FALSE
QUEST_LUDIN04	TRUE	TRUE	FALSE	3351	MON_QUEST_LUDIN04	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51316</>	FALSE	FALSE	FALSE	2000	FALSE
QUEST_LUDIN05	TRUE	TRUE	FALSE	3352	MON_QUEST_LUDIN05	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51317</>	FALSE	FALSE	FALSE	2000	FALSE
FARM_GIANT	TRUE	TRUE	FALSE	3353	MON_FARM_GIANT	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	5000	0	<$>49671</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_ROSE_HEART	TRUE	TRUE	FALSE	3354	MON_RAID_ROSE_HEART	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51318</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_ROSE_STONE	FALSE	FALSE	FALSE	3355	MON_RAID_ROSE_STONE	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51319</>	FALSE	FALSE	FALSE	0	FALSE
RAID_ROSE_SPIRIT	TRUE	TRUE	FALSE	3356	MON_RAID_ROSE_SPIRIT	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51320</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_ROSE_BALL	FALSE	FALSE	FALSE	3357	MON_RAID_ROSE_BALL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51321</>	FALSE	FALSE	FALSE	0	FALSE
RAID_YURUEGEN	TRUE	TRUE	FALSE	3358	MON_RAID_YURUEGEN	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>12443</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_DINODON	TRUE	TRUE	FALSE	3359	MON_RAID_DINODON	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51322</>	FALSE	FALSE	FALSE	2000	FALSE
BTL_LUCIFER02_BIG_EGG	FALSE	FALSE	FALSE	3360	MON_BTL_LUCIFER02_BIG_EGG	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51323</>	FALSE	FALSE	FALSE	0	FALSE
RAID_COKA	TRUE	TRUE	FALSE	3361	MON_RAID_COKA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>48670</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_SIAIN	TRUE	TRUE	FALSE	3362	MON_RAID_SIAIN	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	3000	0	<$>51324</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_CRUELUZ	TRUE	TRUE	FALSE	3363	MON_RAID_CRUELUZ	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	3000	0	<$>10767</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_CRUELUZ_SUMMON	TRUE	TRUE	FALSE	3364	MON_RAID_CRUELUZ_SUMMON	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	3000	0	<$>51325</>	FALSE	FALSE	FALSE	2000	FALSE
TUTO_SCARECROW	FALSE	FALSE	FALSE	3365	MON_TUTO_SCARECROW	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51326</>	FALSE	FALSE	FALSE	0	FALSE
OSWALTS_LISA	TRUE	TRUE	FALSE	3366	MON_OSWALTS_LISA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51327</>	FALSE	FALSE	FALSE	2000	FALSE
OSWALTS_GRANDIES	TRUE	TRUE	FALSE	3367	MON_OSWALTS_GRANDIES	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51328</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_HAVESTER	TRUE	TRUE	FALSE	3368	MON_MISSION_ROSE_HAVESTER	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51329</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_SOLTIEGUS	TRUE	TRUE	FALSE	3369	MON_MISSION_ROSE_SOLTIEGUS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51330</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_HEART	TRUE	TRUE	FALSE	3370	MON_MISSION_ROSE_HEART	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51331</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_FLOWER	TRUE	TRUE	FALSE	3371	MON_MISSION_ROSE_FLOWER	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51332</>	FALSE	FALSE	FALSE	2000	FALSE
MONSTER_EINSCHWER_MISSION	TRUE	TRUE	FALSE	3372	MON_MONSTER_EINSCHWER_MISSION	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	500	<$>51333</>	FALSE	FALSE	FALSE	2000	FALSE
FARM_SCARECROW	FALSE	FALSE	FALSE	3373	MON_FARM_SCARECROW	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51334</>	FALSE	FALSE	FALSE	0	FALSE
FARM_TRAP	FALSE	FALSE	FALSE	3374	MON_FARM_TRAP	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>33952</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_ARBREMON_ARBMON	TRUE	TRUE	FALSE	3375	MON_MISSION_ARBREMON_ARBMON	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51335</>	FALSE	FALSE	FALSE	2000	FALSE
AGGRESSIVE	TRUE	FALSE	FALSE	3376	MON_AGGRESSIVE3	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>51336</>	FALSE	FALSE	FALSE	1800	FALSE
FARM_DOG	TRUE	FALSE	FALSE	3377	MON_FARM_DOG	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>51337</>	FALSE	FALSE	FALSE	1800	FALSE
MISSION_ARBREMON_KUMBA	TRUE	TRUE	FALSE	3378	MON_MISSION_ARBREMON_KUMBA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51338</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ARBREMON	TRUE	TRUE	FALSE	3379	MON_MISSION_ARBREMON	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51339</>	FALSE	FALSE	FALSE	2000	FALSE
SUMMONGATEMON_LUCIFER04	TRUE	TRUE	FALSE	3380	MON_SUMMONGATEMON_LUCIFER04	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>51340</>	FALSE	FALSE	FALSE	2000	FALSE
FARM_BEE	FALSE	FALSE	FALSE	3381	MON_FARM_BEE	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51341</>	FALSE	FALSE	FALSE	0	FALSE
BONEREBIRTH_ELITE	TRUE	FALSE	FALSE	3382	MON_BONEREBIRTH_ELITE	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51342</>	FALSE	FALSE	FALSE	2000	FALSE
BONEREBIRTH_MISSION	FALSE	FALSE	FALSE	3383	MON_BONEREBIRTH_MISSION	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51343</>	FALSE	FALSE	FALSE	2000	FALSE
BONEREBIRTH_BATTLE	TRUE	TRUE	FALSE	3384	MON_BONEREBIRTH_BATTLE	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51344</>	FALSE	FALSE	FALSE	2000	FALSE
BONEREBIRTH_BOMB	FALSE	TRUE	FALSE	3385	MON_BONEREBIRTH_BOMB	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>51345</>	FALSE	FALSE	FALSE	1500	TRUE
BONEREBIRTH_MONSTER	TRUE	FALSE	FALSE	3386	MON_BONEREBIRTH_MONSTER	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51346</>	FALSE	FALSE	FALSE	2000	FALSE
BONEREBIRTH_CRYSTAL	FALSE	FALSE	FALSE	3387	MON_BONEREBIRTH_CRYSTAL	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51347</>	FALSE	FALSE	FALSE	0	FALSE
MINOTAUROS_CASH	TRUE	FALSE	FALSE	3388	MON_MINOTAUROS_CASH	FALSE	0	Monster	None	0	0	FALSE	FALSE	0	FALSE	15	None	0	0	<$>50124</>	FALSE	FALSE	FALSE	0	FALSE
SPHINX_CASH	TRUE	FALSE	FALSE	3389	MON_SPHINX_CASH	FALSE	0	Monster	None	0	0	FALSE	FALSE	0	FALSE	15	None	0	0	<$>50125</>	FALSE	FALSE	FALSE	0	FALSE
MEDUSA_CASH	TRUE	FALSE	FALSE	3390	MON_MEDUSA_CASH	FALSE	0	Monster	None	0	0	FALSE	FALSE	0	FALSE	15	None	0	0	<$>50126</>	FALSE	FALSE	FALSE	0	FALSE
JAQDEFENCE_GATE1	FALSE	FALSE	FALSE	3391	MON_JAQDEFENCE_GATE1	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51348</>	FALSE	FALSE	FALSE	0	FALSE
JAQDEFENCE_GATE2	FALSE	FALSE	FALSE	3392	MON_JAQDEFENCE_GATE2	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51349</>	FALSE	FALSE	FALSE	0	FALSE
JAQDEFENCE_GATE3	FALSE	FALSE	FALSE	3393	MON_JAQDEFENCE_GATE3	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51350</>	FALSE	FALSE	FALSE	0	FALSE
JAQDEFENCE_GATE4	FALSE	FALSE	FALSE	3394	MON_JAQDEFENCE_GATE4	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51351</>	FALSE	FALSE	FALSE	0	FALSE
MON_JAQDEFENCE_ART	TRUE	FALSE	FALSE	3395	MON_JAQDEFENCE_ART	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51352</>	FALSE	FALSE	FALSE	0	FALSE
MON_JAQDEFENCE_BOMB	TRUE	FALSE	FALSE	3396	MON_JAQDEFENCE_BOMB	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51353</>	FALSE	FALSE	FALSE	0	FALSE
TUTO_STARTATTACK	TRUE	TRUE	FALSE	3397	MON_TUTO_STARTATTACK	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51354</>	FALSE	FALSE	FALSE	2000	FALSE
TUTO_STARTKID	TRUE	TRUE	FALSE	3398	MON_TUTO_STARTKID	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51355</>	FALSE	FALSE	FALSE	2000	FALSE
CAS_QUEST_FURY	TRUE	TRUE	FALSE	3399	MON_CAS_QUEST_FURY	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51356</>	FALSE	FALSE	FALSE	2000	FALSE
JUN_SCENE	FALSE	FALSE	FALSE	3400	MON_JUN_SCENE	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51357</>	FALSE	FALSE	FALSE	0	FALSE
JUN_SCENE2	TRUE	TRUE	FALSE	3401	MON_JUN_SCENE2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51358</>	FALSE	FALSE	FALSE	2000	FALSE
JUN_SCENE3	TRUE	FALSE	FALSE	3402	MON_JUN_SCENE3	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	300	FALSE	0	RANDOMLOCAL	500	0	<$>51359</>	FALSE	FALSE	FALSE	1500	FALSE
BILLY_SOL	TRUE	FALSE	FALSE	3403	MON_BILLY_SOL	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	None	0	0	<$>51360</>	FALSE	FALSE	FALSE	1500	FALSE
MON_INFANTRY_TIBURON	TRUE	FALSE	FALSE	3404	MON_INFANTRY_TIBURON	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>50533</>	FALSE	FALSE	FALSE	2000	FALSE
RAID_LANDOFDEATH	TRUE	FALSE	FALSE	3405	MON_RAID_LANDOFDEATH	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	RANDOMLOCAL	200	0	<$>51361</>	FALSE	FALSE	FALSE	1500	FALSE
RAID_LANDOFDEATH_4BOSS	TRUE	FALSE	FALSE	3406	MON_RAID_LANDOFDEATH_4BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51362</>	FALSE	FALSE	FALSE	1500	FALSE
RAID_LANDOFDEATH_ICEFLAME	TRUE	FALSE	FALSE	3407	MON_RAID_LANDOFDEATH_ICEFLAME	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51363</>	FALSE	FALSE	FALSE	1500	FALSE
RAID_LANDOFDEATH_SHEOL	TRUE	FALSE	FALSE	3408	MON_RAID_LANDOFDEATH_SHEOL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51364</>	FALSE	FALSE	FALSE	1500	FALSE
RAID_LANDOFDEATH_BOMB	FALSE	FALSE	FALSE	3409	MON_RAID_LANDOFDEATH_BOMB	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51365</>	FALSE	FALSE	FALSE	0	FALSE
RAID_LANDOFDEATH_HOME	FALSE	FALSE	FALSE	3410	MON_RAID_LANDOFDEATH_HOME	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51366</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_CRUELUZ	TRUE	TRUE	FALSE	3411	MON_MISSION_CRUELUZ	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51367</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_CRUELUZ_S	TRUE	TRUE	FALSE	3412	MON_MISSION_CRUELUZ_S	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51368</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_CRUELUZ_HOME	FALSE	FALSE	FALSE	3413	MON_MISSION_CRUELUZ_HOME	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51369</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_CRUELUZ_BOSS	TRUE	TRUE	FALSE	3414	MON_MISSION_CRUELUZ_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51370</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_SAUTERELLE_BOSS	TRUE	TRUE	FALSE	3415	MON_MISSION_SAUTERELLE_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51371</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_FALLINGROCK_TURRET	FALSE	FALSE	FALSE	3416	MON_MISSION_FALLINGROCK_TURRET	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51372</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_FALLINGROCK_GATE	FALSE	FALSE	FALSE	3417	MON_MISSION_FALLINGROCK_GATE	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51373</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_FALLINGROCK_HOME	FALSE	FALSE	FALSE	3418	MON_MISSION_FALLINGROCK_HOME	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51374</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_FALLINGROCK_ROCK	FALSE	FALSE	FALSE	3419	MON_MISSION_FALLINGROCK_ROCK	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51375</>	FALSE	FALSE	FALSE	0	FALSE
MISSION_FALLINGROCK_RALLY	TRUE	FALSE	FALSE	3420	MON_MISSION_FALLINGROCK_RALLY	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	500	0	<$>51376</>	R1S1	FALSE	FALSE	1500	FALSE
MISSION_FALLINGROCK_BOSS	TRUE	FALSE	FALSE	3421	MON_MISSION_FALLINGROCK_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51377</>	FALSE	FALSE	FALSE	1500	FALSE
MISSION_FALLINGROCK_BOMB	TRUE	FALSE	FALSE	3422	MON_MISSION_FALLINGROCK_BOMB	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51378</>	FALSE	FALSE	FALSE	1500	FALSE
HO_SCENE1_HO	TRUE	FALSE	FALSE	3423	MON_HO_SCENE1_HO	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50841</>	FALSE	FALSE	FALSE	0	FALSE
HO_SCENE1_GUR	TRUE	FALSE	FALSE	3424	MON_HO_SCENE1_GUR	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50842</>	FALSE	FALSE	FALSE	2000	FALSE
HO_SCENE1_SOSO	TRUE	FALSE	FALSE	3425	MON_HO_SCENE1_SOSO	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50843</>	FALSE	FALSE	FALSE	2000	FALSE
HO_SCENE1_WAN	TRUE	FALSE	FALSE	3426	MON_HO_SCENE1_WAN	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50844</>	FALSE	FALSE	FALSE	2000	FALSE
HO_SCENE1_GRA	TRUE	FALSE	FALSE	3427	MON_HO_SCENE1_GRA	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50845</>	FALSE	FALSE	FALSE	2000	FALSE
HO_SCENE1_FRITZ	FALSE	FALSE	FALSE	3428	MON_HO_SCENE1_FRITZ	FALSE	0	None	None	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>50846</>	FALSE	FALSE	FALSE	0	FALSE
HO_SCENE2_SOSO	TRUE	FALSE	FALSE	3429	MON_HO_SCENE2_SOSO	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>2839</>	FALSE	FALSE	FALSE	2000	FALSE
HO_SCENE2_HO	TRUE	FALSE	FALSE	3430	MON_HO_SCENE2_HO	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	None	0	0	<$>86</>	FALSE	FALSE	FALSE	2000	FALSE
RAT01	FALSE	FALSE	FALSE	3431	MON_RAT01	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>51379</>	FALSE	FALSE	FALSE	500	FALSE
RAT02	TRUE	FALSE	FALSE	3432	MON_RAT02	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>91</>	FALSE	FALSE	FALSE	500	FALSE
RAT03	FALSE	FALSE	FALSE	3433	MON_RAT03	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>50419</>	FALSE	FALSE	FALSE	500	FALSE
HOODLUM2	TRUE	FALSE	FALSE	3434	MON_HOODLUM2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51380</>	FALSE	FALSE	FALSE	2000	FALSE
HOODLUM3	TRUE	FALSE	FALSE	3435	MON_HOODLUM3	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51381</>	FALSE	FALSE	FALSE	2000	FALSE
TESTSOSO	TRUE	FALSE	FALSE	3436	MON_TESTSOSO	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>2839</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_EGG	TRUE	FALSE	FALSE	3437	MON_LUCIFER01_EGG	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51382</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_LARVA	TRUE	FALSE	FALSE	3438	MON_LUCIFER01_LARVA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51383</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_KID	TRUE	TRUE	FALSE	3439	MON_LUCIFER01_KID	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51384</>	FALSE	TRUE	FALSE	2900	FALSE
LUCIFER01_MOM	TRUE	FALSE	FALSE	3440	MON_LUCIFER01_MOM	FALSE	0	None	None	0	0	TRUE	FALSE	300	FALSE	0	RANDOMLOCAL	500	0	<$>51385</>	FALSE	TRUE	FALSE	1500	FALSE
LUCIFER01_STAGE1BOSS	TRUE	FALSE	FALSE	3441	MON_LUCIFER01_STAGE1BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51386</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE2BOSS	TRUE	FALSE	FALSE	3442	MON_LUCIFER01_STAGE2BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51387</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE3BOSS	TRUE	FALSE	FALSE	3443	MON_LUCIFER01_STAGE3BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51388</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE4BOSS	TRUE	FALSE	FALSE	3444	MON_LUCIFER01_STAGE4BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51389</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE5BOSS	TRUE	FALSE	FALSE	3445	MON_LUCIFER01_STAGE5BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51390</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE2ENERGE	TRUE	FALSE	FALSE	3446	MON_LUCIFER01_STAGE2ENERGE	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51391</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE2MINI	TRUE	FALSE	FALSE	3447	MON_LUCIFER01_STAGE2MINI	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51392</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE3JILL	TRUE	FALSE	FALSE	3448	MON_LUCIFER01_STAGE3JILL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51393</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE3BOSS2	TRUE	FALSE	FALSE	3449	MON_LUCIFER01_STAGE3BOSS2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51394</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_STAGE3JILL2	TRUE	FALSE	FALSE	3450	MON_LUCIFER01_STAGE3JILL2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51395</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_BAT	TRUE	FALSE	FALSE	3451	MON_LUCIFER01_BAT	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51396</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_GUARD1	TRUE	FALSE	FALSE	3452	MON_LUCIFER01_GUARD1	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51397</>	FALSE	FALSE	FALSE	2000	FALSE
LUCIFER01_GUARD2	TRUE	FALSE	FALSE	3453	MON_LUCIFER01_GUARD2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>51397</>	FALSE	FALSE	FALSE	2000	FALSE
