Bone	CamDist	CamOffset	ClassID	ClassName	Click	ClickVoice	Detect	EdgeColor	Eff1Emitter	Eff2Emitter	Eff3Emitter	Eff4Emitter	Eff5Emitter	Eff6Emitter	EffNode1	EffNode1Part	EffNode2	EffNode2Part	EffNode3	EffNode3Part	EffNode4	EffNode4Part	EffNode5	EffNode5Part	EffNode6	EffNode6Part	EffNode7	EffNode7Part	EffNode8	EffNode8Part	EngName	Enter	FileName	HP	Hidden	HitOffset	IDL	JobName	LODDist	Leave	Lock	Lv	MHP	Mass	MaterialSet	MouseOnCursor	NPCSign	NPCType	Name	Nation	NpcClassKey	NpcString01	NpcString02	NpcString03	NpcValue01	NpcValue02	NpcValue03	NpcValue04	NpcValue05	NpcValue06	NpcValue07	NpcValue08	NpcValue09	NpcValue10	NpcValue11	NpcValue12	NpcValue13	NpcValue14	NpcValue15	NpcValue16	NpcValue17	NpcValue18	NumSet	Occupation	Picking	Pose	QuestLimit	RSPD	RUN	Range	Reset	RootNode	SET	SET1	SET2	SET3	SET4	STD	Scale	Size	UseTypeName	WLK	WSPD
npc_torches_bookcase_set	150	120	60010	npc_torches_bookcase	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	torche's bookcase	FALSE	npc_torches_bookcase_set	146	FALSE	120	NPC_COM_CATHERINE_IDL	<$>151978</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151978</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_torches_bookcase_set	npc_torches_bookcase_set1	None	None	None	npc_torches_bookcase_std	1	S	FALSE	NPC_COM_CATHERINE_WLK	146
npc_victor_set	250	330	60011	MISSION_VICTOR	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	VICTOR	FALSE	VICTOR	146	FALSE	330	npc_victor_dn5	<$>2342</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>2342</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_victor_set	npc_victor_set1	npc_victor_set2	None	None	npc_victor_dn5	1.5	S	TRUE	None	146
npc_mary_set	150	120	60012	MARY	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	MARY	FALSE	MARY	146	FALSE	120	npc_mary_std	<$>47094</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>47094</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_FEMALE2	0	FALSE	Bip01	npc_mary_set	npc_mary_set1	None	None	None	npc_mary_std	1	S	TRUE	NPC_WLK_FEMAME2	146
NPC_COM_CATHERINE_SET	150	120	60013	COM_CATHERINE2	TRUE	voice_select_catherine_f_1.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Catherine	FALSE	COM_CATHERINE	146	FALSE	120	NPC_COM_CATHERINE_IDL	<$>4968</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>4968</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	NPC_COM_CATHERINE_RUN	0	FALSE	Bip01	NPC_COM_CATHERINE_SET	NPC_COM_CATHERINE_SET1	NPC_COM_CATHERINE_SET2	None	None	NPC_COM_CATHERINE_STD	0.944	S	FALSE	NPC_COM_CATHERINE_WLK	146
torse_scene_cator_set	150	120	60014	COM_CATHERINETORSCHE	TRUE	voice_select_cator_f_3.ogg,voice_select_cator_f_4.ogg,voice_select_cator_f_5.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Catherine Torsche	FALSE	NPC_TUTO_CatherineTorsche	146	FALSE	120	torse_scene03	<$>11157</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>11157</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	torse_scene_cator_set	torse_scene_cator_set1	None	None	None	torse_scene03	0.944	S	FALSE	None	146
None	150	120	60015	Trigger_Effect_None	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Black trigger	FALSE	TUTO_BLACK	146	TRUE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152004</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_TUTO_BLACK_SET	NPC_TUTO_BLACK_SET1	None	None	None	NPC_TUTO_BLACK_STD	1	S	TRUE	None	146
None	150	120	60016	EntranceArrow_Enter_Lavid	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Exit	TRUE	EXIT	146	FALSE	120	NPC_WAYPOINT_RED_STD	Exit	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	Exit	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_WAYPOINT_RED_STD	200	FALSE	ROOT_Dummy01	NPC_WAYPOINT_RED_SET	NPC_WAYPOINT_RED_SET1	None	None	None	NPC_WAYPOINT_RED_STD	1	S	TRUE	NPC_WAYPOINT_RED_STD	146
NPC_LLOYD_SET	150	120	60017	NPC_TIMEPARADOX_SHOP	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Butlur Cayenne	FALSE	LLOYD	146	FALSE	120	NPC_LLOYD_IDL1	<$>201684</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_WEAPONSHOP	Normal	<$>201685</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	NPC_LLOYD_SET	NPC_LLOYD_SET1	NPC_LLOYD_SET1	None	None	NPC_LLOYD_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_jaina_set	150	120	60018	npc_jaina	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	JAINA	FALSE	npc_jaina	146	FALSE	120	None	<$>156358</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>156358</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_jaina_set	npc_jaina_set1	None	None	None	npc_jaina_std	1	S	TRUE	None	146
NPC_AUCH_GRANDMA2_SET	150	120	70000	AUCH_GRANDMA	TRUE	voice_select_grandma_f_1.ogg,voice_select_grandma_f_2.ogg,voice_select_grandma_f_3.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Grandma	FALSE	npc_auch_grandma	146	FALSE	120	NPC_AUCH_GRANDMA2_STD	<$>11129</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>11129</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	NPC_RUN_FEMALE2	0	FALSE	Bip01	NPC_AUCH_GRANDMA2_SET	NPC_AUCH_GRANDMA2_SET1	NPC_AUCH_GRANDMA2_SET2	None	None	NPC_AUCH_GRANDMA2_STD	1	S	TRUE	NPC_WLK_FEMAME2	146
NPC_CRYSTALSKULL_SET	150	120	70001	NPC_CRYSTALSKULL	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Crystal Skull	FALSE	npc_crystalskull	146	FALSE	120	NPC_CRYSTALSKULL_IDL	<$>51894</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51894</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_CRYSTALSKULL_SET	NPC_CRYSTALSKULL_SET1	NPC_CRYSTALSKULL_SET2	None	None	NPC_CRYSTALSKULL_STD	2.5	S	TRUE	None	146
NPC_UST_FARMER_SET	150	120	70002	NPC_UST_FARMER	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Esteban	FALSE	npc_ust_farmer	146	FALSE	120	NPC_UST_FARMER_IDL	<$>151979</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>51896</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	NPC_UST_FARMER_SET	NPC_UST_FARMER_SET1	NPC_UST_FARMER_SET2	None	None	NPC_UST_FARMER_STD	1	S	TRUE	None	146
NPC_UST_FISHER_SET	150	120	70003	NPC_UST_FISHER	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Arenstos 	FALSE	npc_ust_fisher	146	FALSE	120	NPC_UST_FISHER_IDL	<$>151980</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>51898</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	NPC_UST_FISHER_SET	NPC_UST_FISHER_SET1	NPC_UST_FISHER_SET2	None	None	NPC_UST_FISHER_STD	1	S	TRUE	None	146
NPC_UST_ENGINEER_SET	150	120	70004	NPC_UST_ENGINEER	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Marcelino	FALSE	npc_ust_engineer	146	FALSE	120	NPC_UST_ENGINEER_IDL	<$>151981</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>51900</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	NPC_UST_ENGINEER_SET	NPC_UST_ENGINEER_SET1	NPC_UST_ENGINEER_SET2	None	None	NPC_UST_ENGINEER_STD	1	S	TRUE	None	146
NPC_COM_RESCUE_SET	150	120	70005	COM_RESCUE_DEAD	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Rescue Knight	FALSE	COM_RESCUE	146	FALSE	120	NPC_COM_RESCUE_DEAD	<$>4306</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151982</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	NPC_COM_RESCUE_SET	NPC_COM_RESCUE_SET1	NPC_COM_RESCUE_SET2	None	None	NPC_COM_RESCUE_DEAD	1	S	FALSE	None	146
NPC_TREESTUMP_SET	700	250	70006	NPC_TREESTUMP	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Treetump	FALSE	NPC_TREESTUMP	146	FALSE	120	NPC_TREESTUMP_STD	<$>7470</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51902</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_TREESTUMP_SET	NPC_TREESTUMP_SET1	NPC_TREESTUMP_SET2	None	None	NPC_TREESTUMP_STD	1	S	FALSE	None	146
NPC_FALLENROCK_SET	150	120	70007	NPC_FALLENROCK	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Fallen Rock	FALSE	NPC_FALLENROCK	146	FALSE	120	NPC_FALLENROCK_STD	<$>695</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>49609</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_FALLENROCK_SET	NPC_FALLENROCK_SET1	NPC_FALLENROCK_SET2	None	None	NPC_FALLENROCK_STD	1	S	FALSE	None	146
NPC_UST_WAREBROKE_SET	150	120	70008	NPC_UST_WAREBROKE	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Warehouse door	FALSE	NPC_UST_WAREBROKE	146	FALSE	120	NPC_UST_WAREBROKE_STD	<$>151983</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151984</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_UST_WAREBROKE_STD	0	FALSE	ROOT_Dummy01	NPC_UST_WAREBROKE_SET	NPC_UST_WAREBROKE_SET	NPC_UST_WAREBROKE_SET	None	None	NPC_UST_WAREBROKE_STD	1	S	TRUE	NPC_UST_WAREBROKE_STD	146
NPC_FALLENROCK_SET	150	120	70009	NPC_FALLENROCK_EVENT	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Fallen Rock	TRUE	NPC_FALLENROCK	146	FALSE	120	NPC_FALLENROCK_STD	<$>695</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>49609</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	200	FALSE	ROOT_Dummy01	NPC_FALLENROCK_SET	NPC_FALLENROCK_SET1	NPC_FALLENROCK_SET2	None	None	NPC_FALLENROCK_STD	1	S	FALSE	None	146
pet_egg_set	150	120	70010	NPC_DINO_EGG1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pet_egg_set	FALSE	pet_egg_set	146	FALSE	120	None	<$>102939</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151985</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	pet_egg_set	pet_egg_set1	None	None	None	pet_egg_std	1	S	TRUE	None	146
pet_egg_set	150	120	70011	NPC_DINO_EGG2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pet_egg_set	FALSE	pet_egg_set	146	FALSE	120	None	<$>102939</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151986</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	pet_egg_set	pet_egg_set1	None	None	None	pet_egg_std	1.5	S	TRUE	None	146
pet_egg_set	150	120	70012	NPC_DINO_EGG3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pet_egg_set	FALSE	pet_egg_set	146	FALSE	120	None	<$>102939</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151987</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	pet_egg_set	pet_egg_set1	None	None	None	pet_egg_std	2	S	TRUE	None	146
None	150	120	80001	COLONY	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Colony	FALSE	TTRL_SIGN	146	FALSE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>50253</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	200	FALSE	test_sign	NPC_TTRL_SIGN_SET	NPC_TTRL_SIGN_SET1	None	None	None	NPC_TUTO_WHITE_STD	1	S	TRUE	None	146
None	150	120	80002	HOME_SUPPORTER	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Home Supporter	TRUE	TTRL_SIGN	146	FALSE	120	None	None	1000	TRUE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>4725</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	2000	FALSE	test_sign	NPC_TTRL_SIGN_SET	NPC_TTRL_SIGN_SET1	None	None	None	NPC_TUTO_WHITE_STD	1	S	TRUE	None	146
None	150	120	80003	TRI_STATUE	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Stone Statue	TRUE	SIMIN_STONE	146	FALSE	120	None	None	1000	TRUE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151988</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	200	FALSE	test_sign	NPC_TTRL_SIGN_SET	NPC_TTRL_SIGN_SET1	None	None	None	NPC_TUTO_WHITE_STD	1	S	TRUE	None	146
None	150	120	80004	TRI_PLAG	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dungeon LV Checker	TRUE	TTRL_SIGN	146	FALSE	120	None	None	1000	TRUE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151989</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	2000	FALSE	test_sign	NPC_TTRL_SIGN_SET	NPC_TTRL_SIGN_SET1	None	None	None	NPC_TUTO_WHITE_STD	1	S	TRUE	None	146
npc_waypoint_set	500	300	80005	WAYPOINT_OFFROAD	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	e_Dummy_02	npc_waypoint_kep1	e_Dummy_01	npc_waypoint_kep2	None	None	None	None	None	None	None	None	None	None	None	None	Way Point	FALSE	WayPoint	146	FALSE	120	None	None	1200	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51907</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_waypoint_set	npc_waypoint_set1	None	None	None	npc_waypoint_std	1	S	TRUE	None	146
npc_waypoint1_set	500	300	80006	WAYPOINT_ONROAD	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	e_Dummy_02	npc_waypoint_kep1	e_Dummy_01	npc_waypoint_kep2	None	None	None	None	None	None	None	None	None	None	None	None	Way Point	FALSE	WayPoint1	146	FALSE	120	None	None	1200	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51907</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_waypoint1_set	npc_waypoint1_set1	None	None	None	npc_waypoint_std	1	S	TRUE	None	146
NPC_TreasureChest01_SET	150	120	80007	TreasureChest_Red	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_TreasureChest_kep	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Treasure chest Red	FALSE	TreasureChest01	146	FALSE	120	NPC_TreasureChest01_IDL	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151990</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_TreasureChest01_SET	NPC_TreasureChest01_SET1	None	None	None	NPC_TreasureChest01_STD	1	S	TRUE	None	146
NPC_TreasureChest03_SET	150	120	80008	TreasureChest_Blue	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_TreasureChest_kep	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Treasure chest Blue	FALSE	TreasureChest03	146	FALSE	120	NPC_treasureChest01_IDL	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151991</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_TreasureChest03_SET	NPC_TreasureChest03_SET1	None	None	None	NPC_TreasureChest03_STD	1	S	TRUE	None	146
NPC_TreasureChest02_SET	150	120	80009	TreasureChest_Green	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_TreasureChest_kep	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Treasure chest Green	FALSE	TreasureChest02	146	FALSE	120	NPC_treasureChest01_IDL	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151992</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_TreasureChest02_SET	NPC_TreasureChest02_SET1	None	None	None	NPC_TreasureChest02_STD	1	S	TRUE	None	146
NPC_ETC_PORTAL_SET	150	120	80010	WarpGate	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy01	npc_potal_center	Dummy02	None	Dummy03	npc_potal_crystal_s	Dummy04	npc_potal_crystal_s	Dummy05	npc_potal_crystal_l	Dummy06	npc_potal_crystal_l	Dummy07	npc_potal_side	Dummy08	npc_potal_side	Warp gate	TRUE	ETC_PORTAL	146	FALSE	120	None	None	1000	TRUE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>1014</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	3	369	None	200	FALSE	ROOT_Dummy01	NPC_ETC_PORTAL_SET	NPC_ETC_PORTAL_SET1	None	None	None	NPC_ETC_PORTAL_STD	1	S	TRUE	None	146
NPC_Teleportation_SET	150	120	80011	Teleportation	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	E_Dummy_center	npc_Teleportation_center	E_Dummy01	npc_Teleportation_crystal_l	E_Dummy02	npc_Teleportation_side	E_Dummy03	npc_Teleportation_side	E_Dummy04	npc_Teleportation_side	E_Dummy05	npc_Teleportation_side	E_Dummy08	npc_Teleportation_side	None	None	Warp portal	FALSE	Teleportation	146	FALSE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151993</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	NPC_Teleportation_SET	NPC_Teleportation_SET1	None	None	None	NPC_Teleportation_STD	1.5	S	FALSE	None	146
None	150	120	80012	STONE_CLICK	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Stone Statue	FALSE	SIMIN_STONE	146	FALSE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151988</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	test_sign	NPC_TTRL_SIGN_SET	NPC_TTRL_SIGN_SET1	None	None	None	NPC_TUTO_WHITE_STD	1	S	TRUE	None	146
None	150	120	80013	TutorialTrigger_Black	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Black trigger	TRUE	TUTO_BLACK	146	TRUE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151994</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	2000	FALSE	ROOT_Dummy01	NPC_TUTO_BLACK_SET	NPC_TUTO_BLACK_SET1	None	None	None	NPC_TUTO_BLACK_STD	1	S	TRUE	None	146
None	150	120	80014	TutorialTrigger_Black_3m	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Black trigger	TRUE	TUTO_BLACK	146	TRUE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151995</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	300	FALSE	ROOT_Dummy01	NPC_TUTO_BLACK_SET	NPC_TUTO_BLACK_SET1	None	None	None	NPC_TUTO_BLACK_STD	1	S	TRUE	None	146
None	150	120	80015	TutorialTrigger_Gray	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Gray trigger	TRUE	TUTO_GRAY	146	TRUE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151996</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	2000	FALSE	ROOT_Dummy01	NPC_TUTO_GRAY_SET	NPC_TUTO_GRAY_SET1	None	None	None	NPC_TUTO_GRAY_STD	1	S	TRUE	None	146
None	150	120	80016	TutorialTrigger_Gray_3m	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Gray trigger	TRUE	TUTO_GRAY	146	TRUE	120	None	None	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151997</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	400	FALSE	ROOT_Dummy01	NPC_TUTO_GRAY_SET	NPC_TUTO_GRAY_SET1	None	None	None	NPC_TUTO_GRAY_STD	1	S	TRUE	None	146
