AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	TxScpType	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>100770</>	0	IntenDivineBless	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	160008	IntensifedSteroid1	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>100769</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Intensifed Steroid ampoule	None	None	None	10000	0	FALSE	it_e_ssteroid	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>30452</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	it_e_intensteroid	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	160008	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	3	0	None	<$>34039</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>100772</>	0	IntenDivineBless	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	160009	IntensifedSSteroid1	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>100771</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Intensifed Steroid potion	None	None	None	50000	0	FALSE	it_e_ssteroid	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>30453</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	it_e_intenssteroid	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	160009	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	3	0	None	<$>34039</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	6	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	TransPotion	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	160011	TranceLiquor	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>74338</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Trance Liquor	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>34043</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	160011	FALSE	FALSE	FALSE	2	SCP_USE_ITEM_TransPotion	0	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	36000000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	160012	DrugBox_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34045</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Drug Box	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_blue	0	<$>34044</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34028</>	1	160012	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_DrugBox_JPN	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32547</>	0	None	0	Etc	<$>29982</>	Etc_EXPCard	<$>8782</>	160016	EXPCard_Veteran_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34053</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	EXP Card Lv 100	None	None	None	2147483647	0	FALSE	it_e_charactercard	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32460</>	SYS_item_column_yellow	0	<$>34052</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	40	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	160016	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_AddExp	10	0	None	<$>34054</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	187183514	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32547</>	0	None	0	Etc	<$>29982</>	Etc_EXPCard	<$>8782</>	160017	EXPCard_Expert_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>32549</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	EXP Card Lv Veteran10	None	None	None	2147483647	0	FALSE	it_e_charactercard	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32460</>	SYS_item_column_yellow	0	<$>34055</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	40	1	0	0	0	0	0	0	0	0	0	6	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34056</>	1	160017	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_AddExp	10	0	None	<$>34054</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	100	FALSE	1	None	0	0	1400000000	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	FALSE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160018	LuminBox_WeaponCos	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34058</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Weapon Costume Lumin Box	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>34057</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	200	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160018	TRUE	TRUE	TRUE	1	SCP_USE_ITEM_LuminBox_WeaponCos	50	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160031	RalphBox_Cash_JP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>100774</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Treasure Box of Brunie	None	None	None	2147483647	0	FALSE	it_e_zeniabox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>100773</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_UseKEY_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160026	FALSE	FALSE	FALSE	0.3	SCP_USE_RALPHBOX_JPN_JPN	10	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820001	Witch_pocket_watch_event	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34060</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Witch's pocket watch	None	None	None	2147483647	0	FALSE	it_e_torscheclock	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>34059</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820001	FALSE	FALSE	FALSE	3	SCP_USE_ITEM_TAttack_Check	0	0	None	<$>33734</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	180	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>100775</>	0	DonutEvent4	0	Etc	<$>29982</>	Etc_Etc	<$>32567</>	820002	HAL_EVENT_0908_buff	Food	0	0	NO	0	FALSE	1	0	None	0	<$>34062</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Witch's Lollipop	None	None	None	2147483647	0	FALSE	it_e_candy	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>34061</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	it_e_candy_rainbow	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34054</>	1	820002	FALSE	FALSE	FALSE	3	SCP_USE_ITEM_TeamAddBuff	0	0	None	<$>32428</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0	1800000
