AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	74439	RedSocks_XmasEvent	Etc	NO	0	FALSE	1	0	None	0	<$>36631</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Red Socks	None	None	None	2147483647	0	FALSE	it_e_redsock	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>33480</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	74439	0.5	None	100	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	74440	SnowMan_XmasEvent	Etc	NO	0	FALSE	1	0	None	0	<$>36631</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Snow Man	None	None	None	2147483647	0	FALSE	it_e_snowman	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>33432</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	74440	0.5	None	100	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	74441	Goldstar_XmasEvent	Etc	NO	0	FALSE	1	0	None	0	<$>36631</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Gold Star	None	None	None	2147483647	0	FALSE	it_e_goldstar	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36632</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	74441	0.5	None	100	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	74442	Silverstar_XmasEvent	Etc	NO	0	FALSE	1	0	None	0	<$>36631</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Silver Star	None	None	None	2147483647	0	FALSE	it_e_goldstar	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36633</>	None	0	500	0	0	No	0	0	0	1	it_e_silverstar	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	74442	0.5	None	100	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75501	Melee_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Melee Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36881</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75501	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75502	Shoot_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Shoot Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_bluejewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36883</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75502	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75503	Magic_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Magic Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_greenjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36884</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75503	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75507	Melee_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Melee Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36888</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75507	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75508	Shoot_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Shoot Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_bluejewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36889</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75508	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75509	Magic_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Magic Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_greenjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36890</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75509	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75551	Metal_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Metal Armor Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36912</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75551	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75552	Leather_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Leather Armor Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36913</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75552	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75553	Coat_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Coat Armor Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_bluejewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36914</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75553	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75554	Robe_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Robe Armor Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_greenjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36915</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75554	1	None	500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75559	Metal_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Metal Armor Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36920</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75559	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75560	Leather_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Leather Armor Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_redjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36921</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75560	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75561	Coat_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Coat Armor Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_bluejewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36922</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75561	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	75562	Robe_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Robe Armor Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_greenjewel1	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36923</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	6000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75562	1	None	1500	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	EXPBuff30	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88029	Combat_manual_50_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100957</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth medicine bottle 30%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30159</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88029	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	EXPBuff50	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88030	Combat_manual_80_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100958</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth medicine bottle 50%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30160</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88030	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	EXPBuff100	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88031	Combat_manual_100_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100959</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth medicine bottle 100%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36995</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88031	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	StnEXPBuff30	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88032	Tactics_manual_50_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100960</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth tactics bottle 30%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30163</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88032	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	StnEXPBuff50	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88033	Tactics_manual_80_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100961</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth tactics bottle 50%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30164</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88033	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	StnEXPBuff100	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88034	Tactics_manual_100_15days	Etc	NO	0	FALSE	1	0	None	0	<$>100962</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth tactics bottle 100%	None	None	None	2147483647	0	FALSE	it_e_manzanafiller	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>36999</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88034	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88128	FighterSchool	Etc	NO	0	FALSE	1	0	None	0	<$>34116</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	School look for Fighter	None	None	None	2147483647	0	FALSE	it_c_schoollook	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>28866</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88128	1	None	1	0	None	<$>100963</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88129	ScoutSchool	Etc	NO	0	FALSE	1	0	None	0	<$>34149</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	School look for Scout	None	None	None	2147483647	0	FALSE	it_c_schoollook	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>28873</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74633</>	1	88129	1	None	1	0	None	<$>100964</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
