ClassID	Group	LimitGroup	Ratio	RetryItem	RetryItemCount	TableName
1691	521	0	1000	None	0	None
1692	571	0	7000	None	0	None
1693	945	0	100	None	0	None
1694	981	0	10000	None	0	None
1695	1001	0	8900	None	0	None
1696	1011	0	9000	None	0	None
1697	1031	0	9000	None	0	None
1698	1041	0	9000	None	0	None
1699	1781	0	10000	None	0	None
1700	5000	0	10000	None	0	None
1701	0	1	0	Vis	25000	GLimit_Alq_Boss
1702	1	0	12000	None	0	None
1703	41	0	10	None	0	None
1704	71	0	12000	None	0	None
1705	931	0	12000	None	0	None
1706	951	0	12000	None	0	None
1707	981	0	12000	None	0	None
1708	1031	0	12000	None	0	None
1709	1041	0	12000	None	0	None
1710	2041	0	14000	None	0	None
1711	2851	0	1990	None	0	None
1712	0	1	0	Vis	25000	GLimit_Ttr_Boss
1713	1	0	12000	None	0	None
1714	41	0	10	None	0	None
1715	71	0	12000	None	0	None
1716	931	0	12000	None	0	None
1717	951	0	12000	None	0	None
1718	981	0	12000	None	0	None
1719	1031	0	12000	None	0	None
1720	1041	0	12000	None	0	None
1721	2041	0	14000	None	0	None
1722	2861	0	1990	None	0	None
1723	0	1	0	Vis	25000	GLimit_Ptv_Boss
1724	1	0	12000	None	0	None
1725	41	0	10	None	0	None
1726	71	0	12000	None	0	None
1727	931	0	12000	None	0	None
1728	951	0	12000	None	0	None
1729	981	0	12000	None	0	None
1730	1031	0	12000	None	0	None
1731	1041	0	12000	None	0	None
1732	2041	0	14000	None	0	None
1733	2871	0	1990	None	0	None
1734	0	1	0	Vis	25000	GLimit_Jaq_Boss
1735	1	0	12000	None	0	None
1736	41	0	10	None	0	None
1737	71	0	12000	None	0	None
1738	931	0	12000	None	0	None
1739	951	0	12000	None	0	None
1740	981	0	12000	None	0	None
1741	1031	0	12000	None	0	None
1742	1041	0	12000	None	0	None
1743	2041	0	14000	None	0	None
1744	2881	0	1990	None	0	None
1745	0	951	0	Vis	150000	GLimit_Sctw01
1746	1	0	12700	None	0	None
1747	71	0	10000	None	0	None
1748	451	0	1000	None	0	None
1749	621	0	100	None	0	None
1750	921	0	10000	None	0	None
1751	931	0	10000	None	0	None
1752	951	0	10000	None	0	None
1753	981	0	10000	None	0	None
1754	1011	0	2000	None	0	None
1755	1031	0	10000	None	0	None
1756	1041	0	12000	None	0	None
1757	1111	0	12000	None	0	None
1758	1141	0	100	None	0	None
1759	1221	0	100	None	0	None
1760	0	88	0	Vis	200000	GLimit_Sctw02
1761	1	0	12700	None	0	None
1762	71	0	10000	None	0	None
1763	271	0	1000	None	0	None
1764	451	0	100	None	0	None
1765	481	0	10000	None	0	None
1766	621	0	2000	None	0	None
1767	951	0	10000	None	0	None
1768	981	0	10000	None	0	None
1769	1011	0	2000	None	0	None
1770	1031	0	10000	None	0	None
1771	1041	0	12000	None	0	None
1772	1111	0	12000	None	0	None
1773	1141	0	100	None	0	None
1774	1221	0	100	None	0	None
1775	2051	0	8000	None	0	None
1776	0	951	0	Vis	250000	GLimit_Sctw03_1
1777	1	0	8000	None	0	None
1778	71	0	8000	None	0	None
1779	271	0	7000	None	0	None
1780	451	0	2000	None	0	None
1781	491	0	10000	None	0	None
1782	631	0	1000	None	0	None
1783	951	0	10000	None	0	None
1784	981	0	10000	None	0	None
1785	991	0	2000	None	0	None
1786	1021	0	2000	None	0	None
1787	1031	0	10000	None	0	None
1788	1041	0	12000	None	0	None
1789	1111	0	10000	None	0	None
1790	1151	0	100	None	0	None
1791	1231	0	100	None	0	None
1792	2051	0	7800	None	0	None
1793	0	88	0	Vis	350000	GLimit_Sctw03_2
1794	1	0	8000	None	0	None
1795	71	0	8000	None	0	None
1796	271	0	7000	None	0	None
1797	451	0	2000	None	0	None
1798	491	0	10000	None	0	None
1799	631	0	1000	None	0	None
1800	951	0	10000	None	0	None
1801	991	0	10000	None	0	None
1802	1021	0	2000	None	0	None
1803	1031	0	10000	None	0	None
1804	1041	0	12000	None	0	None
1805	1111	0	10000	None	0	None
1806	1151	0	100	None	0	None
1807	1231	0	100	None	0	None
1808	2051	0	9800	None	0	None
1809	0	88	0	Vis	500000	GLimit_Sctw_Boss
1810	1	0	8000	None	0	None
1811	71	0	7000	None	0	None
1812	381	0	1000	None	0	None
1813	491	0	6000	None	0	None
1814	581	0	500	None	0	None
1815	591	0	500	None	0	None
1816	701	0	500	None	0	None
1817	801	0	1500	None	0	None
1818	951	0	12000	None	0	None
1819	981	0	12000	None	0	None
1820	1021	0	2000	None	0	None
1821	1031	0	13000	None	0	None
1822	1041	0	15700	None	0	None
1823	1161	0	100	None	0	None
1824	1191	0	100	None	0	None
1825	1201	0	100	None	0	None
1826	2051	0	9000	None	0	None
1827	3471	0	1000	None	0	None
1828	3561	0	5000	None	0	None
1829	3571	0	5000	None	0	None
1830	0	561	0	Vis	400000	GLimit_mission_palace
1831	1	0	500	None	0	None
1832	561	0	500	None	0	None
1833	581	0	100	None	0	None
1834	591	0	100	None	0	None
1835	631	0	100	None	0	None
1836	701	0	100	None	0	None
1837	801	0	100	None	0	None
1838	951	0	100	None	0	None
1839	981	0	100	None	0	None
1840	531	0	500	None	0	None
1841	1031	0	500	None	0	None
1842	1041	0	500	None	0	None
1843	1041	0	500	None	0	None
1844	1111	0	8000	None	0	None
1845	1151	0	500	None	0	None
1846	3561	0	4500	None	0	None
1847	3571	0	4500	None	0	None
1848	5030	0	12000	None	0	None
1849	5031	0	16800	None	0	None
1850	5032	0	12000	None	0	None
1851	5040	0	16000	None	0	None
1852	5041	0	12000	None	0	None
1853	5042	0	10000	None	0	None
1854	0	2061	0	Vis	250000	GLimit_AutoBarton_Party5
1855	1	0	7000	None	0	None
1856	271	0	8000	None	0	None
1857	381	0	3000	None	0	None
1858	451	0	7000	None	0	None
1859	861	0	3000	None	0	None
1860	881	0	3000	None	0	None
1861	941	0	20	None	0	None
1862	981	0	9000	None	0	None
1863	1001	0	9000	None	0	None
1864	1031	0	9000	None	0	None
1865	1041	0	12900	None	0	None
1866	1812	0	100	None	0	None
1867	2061	0	10000	None	0	None
1868	5000	0	9000	None	0	None
1869	0	2901	0	Vis	250000	GLimit_Mission_Gig
1870	71	0	5000	None	0	None
1871	271	0	1900	None	0	None
1872	2891	0	5000	None	0	None
1873	2901	0	77000	None	0	None
1874	2911	0	11000	None	0	None
1875	2921	0	100	None	0	None
1876	0	411	0	Vis	250000	GLimit_AutoBarton_Party1
1877	1	0	8000	None	0	None
1878	271	0	8000	None	0	None
1879	330	0	8000	None	0	None
1880	331	0	7000	None	0	None
1881	411	0	4000	None	0	None
1882	451	0	4000	None	0	None
1883	861	0	2000	None	0	None
1884	981	0	11000	None	0	None
1885	1001	0	11000	None	0	None
1886	1031	0	11000	None	0	None
1887	1041	0	13000	None	0	None
1888	5000	0	13000	None	0	None
1889	0	253	0	Vis	250000	GLimit_AutoBarton_Party2
1890	1	0	10000	None	0	None
1891	71	0	8000	None	0	None
1892	271	0	12000	None	0	None
1893	451	0	7000	None	0	None
1894	941	0	20	None	0	None
1895	1001	0	10000	None	0	None
1896	1031	0	13000	None	0	None
1897	1041	0	14900	None	0	None
1898	1812	0	100	None	0	None
1899	2051	0	11000	None	0	None
1900	5000	0	11000	None	0	None
1901	0	5031	0	Vis	400000	GLimit_Palace02_Reward1
1902	531	0	1000	None	0	None
1903	561	0	3000	None	0	None
1904	871	0	7000	None	0	None
1905	971	0	500	None	0	None
1906	1021	0	1000	None	0	None
1907	1051	0	200	None	0	None
1908	2051	0	8000	None	0	None
1909	2771	0	13000	None	0	None
1910	3561	0	5000	None	0	None
1911	3571	0	5000	None	0	None
1912	5030	0	11800	None	0	None
1913	5031	0	12500	None	0	None
1914	5032	0	10000	None	0	None
1915	5040	0	12000	None	0	None
1916	5041	0	10000	None	0	None
1917	0	5031	0	Vis	400000	GLimit_Palace02_Reward2
1918	41	0	100	None	0	None
1919	531	0	500	None	0	None
1920	561	0	2000	None	0	None
1921	871	0	2000	None	0	None
1922	2051	0	8000	None	0	None
1923	2771	0	12400	None	0	None
1924	3561	0	6000	None	0	None
1925	3571	0	6000	None	0	None
1926	5030	0	12000	None	0	None
1927	5031	0	14000	None	0	None
1928	5032	0	11000	None	0	None
1929	5040	0	14000	None	0	None
1930	5041	0	12000	None	0	None
1931	0	5031	0	Vis	500000	GLimit_Secrete_Room
1932	1021	0	29500	None	0	None
1933	1041	0	70000	None	0	None
1934	2921	0	500	None	0	None
1935	0	3041	0	Vis	750000	GLimit_Evil_Rose
1936	61	0	1500	None	0	None
1937	3041	0	5500	None	0	None
1938	3051	0	92000	None	0	None
1939	3061	0	1000	None	0	None
1940	0	3071	0	Vis	750000	GLimit_Evil_Arbremon
1941	61	0	1500	None	0	None
1942	3071	0	5500	None	0	None
1943	3081	0	92000	None	0	None
1944	3091	0	1000	None	0	None
1945	0	3101	0	Vis	750000	GLimit_Evil_Sauterelle
1946	61	0	1500	None	0	None
1947	3101	0	5500	None	0	None
1948	3111	0	92000	None	0	None
1949	3121	0	1000	None	0	None
1950	0	3131	0	Vis	750000	GLimit_Evil_Nephthys
1951	61	0	1500	None	0	None
1952	3131	0	5500	None	0	None
1953	3141	0	92000	None	0	None
1954	3151	0	1000	None	0	None
1955	0	3161	0	Vis	750000	GLimit_Evil_Rose_normal
1956	61	0	1000	None	0	None
1957	3161	0	5500	None	0	None
1958	3171	0	92000	None	0	None
1959	3181	0	1500	None	0	None
1960	0	3191	0	Vis	750000	GLimit_Evil_Arbremon_normal
1961	61	0	1000	None	0	None
1962	3191	0	5500	None	0	None
1963	3201	0	92000	None	0	None
1964	3211	0	1500	None	0	None
1965	0	3221	0	Vis	750000	GLimit_Evil_Sauterelle_normal
1966	61	0	1000	None	0	None
1967	3221	0	5500	None	0	None
1968	3231	0	92000	None	0	None
1969	3241	0	1500	None	0	None
1970	0	3251	0	Vis	750000	GLimit_Evil_Nephthys_normal
1971	61	0	1000	None	0	None
1972	3251	0	5500	None	0	None
1973	3261	0	92000	None	0	None
1974	3271	0	1500	None	0	None
1975	0	3281	0	Vis	750000	GLimit_Evil_Cortes
1976	61	0	1500	None	0	None
1977	3281	0	5500	None	0	None
1978	3291	0	92000	None	0	None
1979	3301	0	1000	None	0	None
1980	0	3311	0	Vis	750000	GLimit_Evil_Cortes_normal
1981	61	0	1000	None	0	None
1982	3311	0	5500	None	0	None
1983	3321	0	92000	None	0	None
1984	3331	0	1500	None	0	None
1985	0	3341	0	Vis	750000	GLimit_Evil_Dw
1986	61	0	1500	None	0	None
1987	3341	0	5500	None	0	None
1988	3351	0	92000	None	0	None
1989	3361	0	1000	None	0	None
1990	0	3371	0	Vis	750000	GLimit_Evil_Dw_normal
1991	61	0	1000	None	0	None
1992	3371	0	5500	None	0	None
1993	3381	0	92000	None	0	None
1994	3391	0	1500	None	0	None
1995	0	3401	0	Vis	750000	GLimit_Evil_Masu
1996	61	0	1500	None	0	None
1997	3401	0	5500	None	0	None
1998	3411	0	92000	None	0	None
1999	3421	0	1000	None	0	None
2000	0	3431	0	Vis	750000	GLimit_Evil_Masu_normal
2001	61	0	1000	None	0	None
2002	3431	0	5500	None	0	None
2003	3441	0	92000	None	0	None
2004	3451	0	1500	None	0	None
2005	0	1	0	Vis	2500000	GLimit_Novia_Boss
2006	1	0	13000	None	0	None
2007	21	0	12000	None	0	None
2008	41	0	500	None	0	None
2009	581	0	1000	None	0	None
2010	591	0	1000	None	0	None
2011	701	0	1000	None	0	None
2012	881	0	100	None	0	None
2013	951	0	13000	None	0	None
2014	961	0	20	None	0	None
2015	981	0	13000	None	0	None
2016	1001	0	12850	None	0	None
2017	1031	0	14000	None	0	None
2018	1041	0	18000	None	0	None
2019	1071	0	530	None	0	None
2020	0	1	0	Vis	2500000	GLimit_Erc_Boss
2021	1	0	10000	None	0	None
2022	21	0	12000	None	0	None
2023	41	0	100	None	0	None
2024	581	0	1000	None	0	None
2025	591	0	1000	None	0	None
2026	601	0	100	None	0	None
2027	611	0	100	None	0	None
2028	641	0	100	None	0	None
2029	701	0	1000	None	0	None
2030	721	0	100	None	0	None
2031	881	0	1000	None	0	None
2032	941	0	20	None	0	None
2033	951	0	13000	None	0	None
2034	961	0	20	None	0	None
2035	981	0	11000	None	0	None
2036	1001	0	10000	None	0	None
2037	1011	0	16350	None	0	None
2038	1031	0	12000	None	0	None
2039	3561	0	6000	None	0	None
2040	3571	0	5000	None	0	None
2041	0	1	0	Vis	2500000	GLimit_Sed_Boss
2042	1	0	10000	None	0	None
2043	21	0	12000	None	0	None
2044	581	0	100	None	0	None
2045	591	0	1000	None	0	None
2046	651	0	10	None	0	None
2047	661	0	10	None	0	None
2048	701	0	500	None	0	None
2049	761	0	500	None	0	None
2050	881	0	100	None	0	None
2051	941	0	20	None	0	None
2052	951	0	12000	None	0	None
2053	961	0	20	None	0	None
2054	981	0	11000	None	0	None
2055	1001	0	15680	None	0	None
2056	1031	0	12000	None	0	None
2057	1041	0	15000	None	0	None
2058	3561	0	5000	None	0	None
2059	3571	0	5000	None	0	None
2060	0	1	0	Vis	25000	GLimit_Ust_Boss
2061	41	0	100	None	0	None
2062	71	0	8000	None	0	None
2063	351	0	500	None	0	None
2064	931	0	12000	None	0	None
2065	951	0	11000	None	0	None
2066	981	0	10000	None	0	None
2067	1031	0	17300	None	0	None
2068	1041	0	17000	None	0	None
2069	2041	0	14000	None	0	None
2070	2941	0	100	None	0	None
2071	3561	0	5000	None	0	None
2072	3571	0	5000	None	0	None
2073	0	1	0	Vis	500000	GLimit_Viron03_1
2074	41	0	100	None	0	None
2075	261	0	6000	None	0	None
2076	271	0	9000	None	0	None
2077	330	0	9000	None	0	None
2078	331	0	7000	None	0	None
2079	381	0	500	None	0	None
2080	451	0	500	None	0	None
2081	951	0	10000	None	0	None
2082	981	0	10000	None	0	None
2083	1031	0	12000	None	0	None
2084	1771	0	9900	None	0	None
2085	1951	0	8000	None	0	None
2086	2051	0	8000	None	0	None
2087	5000	0	10000	None	0	None
2088	0	1	0	Vis	1000000	GLimit_Viron03_2
2089	41	0	100	None	0	None
2090	261	0	6000	None	0	None
2091	271	0	9000	None	0	None
2092	330	0	10000	None	0	None
2093	331	0	6900	None	0	None
2094	381	0	500	None	0	None
2095	451	0	570	None	0	None
2096	881	0	100	None	0	None
2097	981	0	13000	None	0	None
2098	941	0	30	None	0	None
2099	1011	0	10000	None	0	None
2100	1031	0	13000	None	0	None
2101	1051	0	200	None	0	None
2102	1771	0	12600	None	0	None
2103	1951	0	8000	None	0	None
2104	5000	0	10000	None	0	None
2105	0	1	0	Vis	25000	GLimit_Swampangler
2106	1	0	10950	None	0	None
2107	41	0	50	None	0	None
2108	71	0	10000	None	0	None
2109	271	0	8000	None	0	None
2110	411	0	1000	None	0	None
2111	931	0	10000	None	0	None
2112	951	0	10000	None	0	None
2113	981	0	10000	None	0	None
2114	1031	0	11000	None	0	None
2115	1041	0	12000	None	0	None
2116	2041	0	17000	None	0	None
2117	0	1	0	Vis	25000	GLimit_Mermaneater
2118	1	0	10950	None	0	None
2119	41	0	50	None	0	None
2120	71	0	10000	None	0	None
2121	271	0	8000	None	0	None
2122	411	0	1000	None	0	None
2123	931	0	10000	None	0	None
2124	951	0	10000	None	0	None
2125	981	0	10000	None	0	None
2126	1031	0	11000	None	0	None
2127	1041	0	12000	None	0	None
2128	2041	0	17000	None	0	None
2129	0	1	0	Vis	2500000	GLimit_Mission_Sekhmet
2130	1	0	10000	None	0	None
2131	21	0	17180	None	0	None
2132	41	0	100	None	0	None
2133	581	0	500	None	0	None
2134	591	0	500	None	0	None
2135	701	0	500	None	0	None
2136	721	0	100	None	0	None
2137	881	0	100	None	0	None
2138	951	0	12000	None	0	None
2139	961	0	20	None	0	None
2140	981	0	13000	None	0	None
2141	1001	0	15000	None	0	None
2142	1031	0	12000	None	0	None
2143	1041	0	15000	None	0	None
2144	1191	0	2000	None	0	None
2145	1201	0	2000	None	0	None
2146	0	1	0	Vis	25000	GLimit_Bladeante
2147	1	0	10950	None	0	None
2148	41	0	50	None	0	None
2149	71	0	10000	None	0	None
2150	271	0	8000	None	0	None
2151	411	0	1000	None	0	None
2152	931	0	10000	None	0	None
2153	951	0	10000	None	0	None
2154	981	0	10000	None	0	None
2155	1031	0	11000	None	0	None
2156	1041	0	12000	None	0	None
2157	2041	0	17000	None	0	None
2158	0	1	0	Vis	25000	GLimit_Gullfaxi
2159	1	0	10950	None	0	None
2160	41	0	50	None	0	None
2161	71	0	10000	None	0	None
2162	271	0	8000	None	0	None
2163	411	0	1000	None	0	None
2164	931	0	10000	None	0	None
2165	951	0	10000	None	0	None
2166	981	0	10000	None	0	None
2167	1031	0	11000	None	0	None
2168	1041	0	12000	None	0	None
2169	2041	0	17000	None	0	None
2170	0	1	0	Vis	25000	GLimit_Trbox
2171	1	0	10950	None	0	None
2172	41	0	50	None	0	None
2173	71	0	10000	None	0	None
2174	271	0	8000	None	0	None
2175	411	0	1000	None	0	None
2176	931	0	10000	None	0	None
2177	951	0	10000	None	0	None
2178	981	0	10000	None	0	None
2179	1031	0	11000	None	0	None
2180	1041	0	12000	None	0	None
2181	2041	0	17000	None	0	None
2182	0	1	0	Vis	25000	GLimit_Leo
2183	1	0	10950	None	0	None
2184	41	0	50	None	0	None
2185	71	0	10000	None	0	None
2186	271	0	8000	None	0	None
2187	411	0	1000	None	0	None
2188	931	0	10000	None	0	None
2189	951	0	10000	None	0	None
2190	981	0	10000	None	0	None
2191	1031	0	11000	None	0	None
2192	1041	0	12000	None	0	None
2193	2041	0	17000	None	0	None
2194	0	1041	0	Vis	2500000	GLimit_JAQ_UNDERPASS
2195	21	0	10000	None	0	None
2196	41	0	250	None	0	None
2197	581	0	200	None	0	None
2198	591	0	200	None	0	None
2199	631	0	200	None	0	None
2200	701	0	200	None	0	None
2201	881	0	50	None	0	None
2202	901	0	50	None	0	None
2203	941	0	20	None	0	None
2204	945	0	100	None	0	None
2205	951	0	14000	None	0	None
2206	961	0	20	None	0	None
2207	981	0	14000	None	0	None
2208	1001	0	16000	None	0	None
2209	1031	0	16000	None	0	None
2210	1041	0	16230	None	0	None
2211	3471	0	2000	None	0	None
2212	3561	0	5000	None	0	None
2213	3571	0	5000	None	0	None
2214	0	1041	0	Vis	2500000	GLimit_Mission_Avernus
2215	21	0	10000	None	0	None
2216	41	0	250	None	0	None
2217	581	0	200	None	0	None
2218	591	0	200	None	0	None
2219	631	0	200	None	0	None
2220	701	0	200	None	0	None
2221	881	0	50	None	0	None
2222	901	0	50	None	0	None
2223	941	0	20	None	0	None
2224	945	0	100	None	0	None
2225	951	0	14000	None	0	None
2226	961	0	20	None	0	None
2227	981	0	14000	None	0	None
2228	1001	0	16000	None	0	None
2229	1031	0	16000	None	0	None
2230	1041	0	16230	None	0	None
2231	3471	0	2000	None	0	None
2232	3561	0	5000	None	0	None
2233	3571	0	5000	None	0	None
2234	0	1041	0	Vis	2500000	GLimit_Mission_Abyss
2235	21	0	10000	None	0	None
2236	41	0	250	None	0	None
2237	581	0	200	None	0	None
2238	591	0	200	None	0	None
2239	631	0	200	None	0	None
2240	671	0	10	None	0	None
2241	681	0	10	None	0	None
2242	701	0	200	None	0	None
2243	881	0	50	None	0	None
2244	901	0	50	None	0	None
2245	941	0	20	None	0	None
2246	945	0	100	None	0	None
2247	951	0	14000	None	0	None
2248	961	0	20	None	0	None
2249	981	0	14000	None	0	None
2250	1001	0	16000	None	0	None
2251	1031	0	16000	None	0	None
2252	1041	0	16210	None	0	None
2253	3471	0	2000	None	0	None
2254	3561	0	5000	None	0	None
2255	3561	0	5000	None	0	None
2256	0	1041	0	Vis	2500000	GLimit_Expert_Bah
2257	21	0	10000	None	0	None
2258	41	0	250	None	0	None
2259	581	0	200	None	0	None
2260	591	0	200	None	0	None
2261	631	0	200	None	0	None
2262	691	0	10	None	0	None
2263	701	0	200	None	0	None
2264	881	0	50	None	0	None
2265	901	0	50	None	0	None
2266	941	0	20	None	0	None
2267	945	0	100	None	0	None
2268	951	0	14000	None	0	None
2269	961	0	20	None	0	None
2270	981	0	14000	None	0	None
2271	1001	0	16000	None	0	None
2272	1031	0	16000	None	0	None
2273	1041	0	16220	None	0	None
2274	3471	0	2000	None	0	None
2275	3561	0	5000	None	0	None
2276	3561	0	5000	None	0	None
2277	0	1041	0	Vis	2500000	GLimit_Expert_Ptv
2278	21	0	13000	None	0	None
2279	41	0	50	None	0	None
2280	581	0	100	None	0	None
2281	591	0	100	None	0	None
2282	631	0	100	None	0	None
2283	701	0	100	None	0	None
2284	881	0	50	None	0	None
2285	901	0	50	None	0	None
2286	941	0	20	None	0	None
2287	945	0	100	None	0	None
2288	951	0	17000	None	0	None
2289	961	0	20	None	0	None
2290	981	0	16830	None	0	None
2291	1001	0	5000	None	0	None
2292	1031	0	22000	None	0	None
2293	1041	0	25000	None	0	None
2294	0	521	0	None	0	GLimit_Tree_Party2
2295	2061	0	50000	None	0	None
2296	2071	0	49990	None	0	None
2297	3011	0	9	None	0	None
2298	3021	0	1	None	0	None
2299	0	6	0	Vis	50000	GLimit_cas_kinghenry
2300	11	0	8000	None	0	None
2301	71	0	8000	None	0	None
2302	4	0	8000	None	0	None
2303	6	0	7000	None	0	None
2304	451	0	1000	None	0	None
2305	571	0	1000	None	0	None
2306	951	0	9000	None	0	None
2307	981	0	9000	None	0	None
2308	1001	0	3000	None	0	None
2309	1011	0	4000	None	0	None
2310	1031	0	9000	None	0	None
2311	1041	0	12000	None	0	None
2312	2041	0	12000	None	0	None
2313	3031	0	7000	None	0	None
2314	3461	0	2000	None	0	None
2315	0	20097	0	Vis	50000	GLimit_bst_Backstreet
2316	20097	0	12500	None	0	None
2317	20098	0	12500	None	0	None
2318	20099	0	7500	None	0	None
2319	20100	0	7500	None	0	None
2320	20101	0	5000	None	0	None
2321	20102	0	5000	None	0	None
2322	10059	0	7977	None	0	None
2323	20103	0	12000	None	0	None
2324	20104	0	1000	None	0	None
2325	20105	0	24000	None	0	None
2326	20106	0	5000	None	0	None
2327	10042	0	20	None	0	None
2328	20107	0	3	None	0	None
2329	0	20108	0	Vis	500000	GLimit_bst_Hostage_Low
2330	20108	0	17000	None	0	None
2331	20109	0	9000	None	0	None
2332	20110	0	3000	None	0	None
2333	20111	0	26000	None	0	None
2334	20112	0	8000	None	0	None
2335	20113	0	4000	None	0	None
2336	10059	0	13000	None	0	None
2337	20114	0	20000	None	0	None
2338	0	20115	0	Vis	500000	GLimit_bst_Hostage_Middle
2339	20115	0	9000	None	0	None
2340	20108	0	8000	None	0	None
2341	20116	0	7000	None	0	None
2342	20117	0	4000	None	0	None
2343	20110	0	1000	None	0	None
2344	20118	0	15000	None	0	None
2345	20119	0	11000	None	0	None
2346	20112	0	8000	None	0	None
2347	20113	0	4000	None	0	None
2348	10059	0	5000	None	0	None
2349	20114	0	20000	None	0	None
2350	20120	0	8000	None	0	None
2351	0	20115	0	Vis	500000	GLimit_bst_Hostage_High
2352	20115	0	9000	None	0	None
2353	20108	0	8000	None	0	None
2354	20116	0	7000	None	0	None
2355	20117	0	4000	None	0	None
2356	20110	0	1000	None	0	None
2357	20121	0	15000	None	0	None
2358	10011	0	11000	None	0	None
2359	10056	0	8000	None	0	None
2360	20122	0	4000	None	0	None
2361	10059	0	3979	None	0	None
2362	20114	0	20000	None	0	None
2363	20120	0	8000	None	0	None
2364	20123	0	1000	None	0	None
2365	20124	0	7	None	0	None
2366	20125	0	7	None	0	None
2367	20126	0	7	None	0	None
2368	0	3600	0	None	0	GLimit_XMAS2012
2369	3600	0	20000	None	0	None
2370	3601	0	20000	None	0	None
2371	3602	0	2000	None	0	None
2372	3603	0	200	None	0	None
2373	3604	0	400	None	0	None
2374	3605	0	600	None	0	None
2375	3606	0	200	None	0	None
2376	3607	0	10000	None	0	None
2377	3608	0	5000	None	0	None
2378	3609	0	7000	None	0	None
2379	3610	0	5000	None	0	None
2380	3611	0	5000	None	0	None
2381	3612	0	20000	None	0	None
2382	3613	0	20000	None	0	None
2383	3614	0	2000	None	0	None
2384	3615	0	2000	None	0	None
2385	3616	0	2000	None	0	None
2386	3617	0	2000	None	0	None
2387	3618	0	400	None	0	None
2388	3619	0	200	None	0	None
2389	3620	0	100	None	0	None
2390	0	5064	0	None	0	GLimit_Special_LindenBox
2391	5058	0	30000	None	0	None
2392	5059	0	75000	None	0	None
2393	5060	0	35000	None	0	None
2394	5061	0	70000	None	0	None
2395	5062	0	270000	None	0	None
2396	5063	0	270000	None	0	None
2397	5064	0	250000	None	0	None
2398	0	5074	0	None	0	GLimit_Panfilo_Box
2399	5071	0	10000	None	0	None
2400	5072	0	20000	None	0	None
2401	5073	0	30000	None	0	None
2402	5074	0	40000	None	0	None
2403	0	5076	0	None	0	GLimit_Estevan_Box
2404	1241	0	10000	None	0	None
2405	5075	0	60000	None	0	None
2406	5076	0	30000	None	0	None
2407	0	1041	0	Vis	2500000	GLimit_HellVally
2408	32	0	7000	None	0	None
2409	71	0	7000	None	0	None
2410	941	0	30	None	0	None
2411	951	0	7000	None	0	None
2412	981	0	7000	None	0	None
2413	991	0	6000	None	0	None
2414	1001	0	4000	None	0	None
2415	1031	0	7000	None	0	None
2416	1041	0	7000	None	0	None
2417	1051	0	450	None	0	None
2418	671	0	10	None	0	None
2419	681	0	10	None	0	None
2420	3561	0	8000	None	0	None
2421	3571	0	7500	None	0	None
2422	2061	0	8000	None	0	None
2423	2071	0	8000	None	0	None
2424	271	0	8000	None	0	None
2425	411	0	5000	None	0	None
2426	0	5079	0	None	0	GLimit_Event_Snake
2427	5081	0	10	None	0	None
2428	2921	0	10	None	0	None
2429	5077	0	24995	None	0	None
2430	5078	0	24995	None	0	None
2431	5079	0	24995	None	0	None
2432	5080	0	24995	None	0	None
2433	0	101	0	Vis	750000	GLimit_cas01
2434	4	0	9000	None	0	None
2435	6	0	9000	None	0	None
2436	32	0	8500	None	0	None
2437	71	0	8500	None	0	None
2438	101	0	8500	None	0	None
2439	941	0	30	None	0	None
2440	951	0	10000	None	0	None
2441	981	0	11000	None	0	None
2442	991	0	3000	None	0	None
2443	1001	0	3000	None	0	None
2444	1011	0	7000	None	0	None
2445	1021	0	2000	None	0	None
2446	1031	0	10000	None	0	None
2447	1041	0	10470	None	0	None
2448	0	101	0	Vis	1000000	GLimit_cas02
2449	4	0	9000	None	0	None
2450	6	0	9000	None	0	None
2451	32	0	8500	None	0	None
2452	71	0	8500	None	0	None
2453	101	0	8500	None	0	None
2454	941	0	30	None	0	None
2455	951	0	10000	None	0	None
2456	981	0	11000	None	0	None
2457	991	0	3000	None	0	None
2458	1001	0	3000	None	0	None
2459	1011	0	7000	None	0	None
2460	1021	0	2000	None	0	None
2461	1031	0	10000	None	0	None
2462	1041	0	10000	None	0	None
2463	1051	0	470	None	0	None
2464	0	101	0	Vis	1500000	GLimit_cas03
2465	4	0	9000	None	0	None
2466	6	0	9000	None	0	None
2467	32	0	8500	None	0	None
2468	71	0	8500	None	0	None
2469	101	0	8500	None	0	None
2470	941	0	30	None	0	None
2471	951	0	10000	None	0	None
2472	961	0	20	None	0	None
2473	981	0	11000	None	0	None
2474	991	0	3000	None	0	None
2475	1001	0	3000	None	0	None
2476	1011	0	7000	None	0	None
2477	1021	0	2000	None	0	None
2478	1031	0	10000	None	0	None
2479	1041	0	10000	None	0	None
2480	1051	0	450	None	0	None
2481	0	20088	0	Vis	3000000	GLimit_alca01
2482	20075	0	10	None	0	None
2483	20070	0	5000	None	0	None
2484	20071	0	4890	None	0	None
2485	20088	0	30000	None	0	None
2486	20089	0	25500	None	0	None
2487	20085	0	14580	None	0	None
2488	20091	0	4000	None	0	None
2489	20092	0	4000	None	0	None
2490	20087	0	12000	None	0	None
2491	10042	0	20	None	0	None
2492	0	20088	0	Vis	3000000	GLimit_alca02
