AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	dun_sek04	Sedekrem_Dun	TRUE	3	5	9017	dun_sed04_nonpk	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	813	26205	87	<$>6071</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sedecram Dungeon of the Heaven Shelter	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed04.jpg	86300	419.12	-4568.362	FALSE	TRUE	3200	FALSE	None	<$>6071</>	0	0	<$>6071</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	0.9	FALSE	thumb_dun_sek04.jpg	dun_sek04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	813	26205	87	btl_sed01_btn	None	CHECK_HEAVEN_S_BUFF	TRUE	FALSE
3000	TRUE	FALSE	mission_liberty	Fight	FALSE	1	5	9803	btl_liberty	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1563	739	-143	<$>47549</>	20000	21417	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Battel Collosseum	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_liberty.jpg	50000	0	0	FALSE	TRUE	3200	FALSE	None	<$>47549</>	0	0	<$>47549</>	FALSE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_liberty	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-1563	739	-143	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	mission_factious01	Fight	FALSE	1	5	9806	btl_factious01	TRUE	0	0	0	0	1	0	0	0	GranadoEspada	-1595.051	-2718.083	-103.68	<$>47552</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tierra de la sed	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_factious01.jpg	51965.699	0	0	FALSE	TRUE	3200	FALSE	None	<$>47552</>	1	0	<$>47552</>	FALSE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	0	1	FALSE	thumb_mission_factious01.jpg	mission_factious01	6000	FALSE	TIERRAWAR	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	-1595.051	-2718.083	-103.68	btl_factious01_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_secrettower01	Secrettower	FALSE	3	8	9901	dun_sctw01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1.83	-24374.467	1115.08	<$>47553</>	30000	21417	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Secret Tower 1F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_secrettower01.jpg	55500	13500	-7000	FALSE	TRUE	3200	FALSE	None	<$>47553</>	0	0	<$>47553</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	dun_secrettower01.jpg	dun_secrettower01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	1.83	-24374.467	1115.08	auch_basic_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_secrettower02	Secrettower	FALSE	3	8	9902	dun_sctw03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-38.999	-13714.658	-5032.466	<$>47554</>	10000	21417	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Secret Tower 3F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_secrettower02.jpg	36100	0	0	FALSE	TRUE	3200	FALSE	None	<$>47554</>	0	0	<$>47554</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	dun_secrettower02.jpg	dun_secrettower02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-38.999	-13714.658	-5032.466	auch_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	reb_basic	Reboldoeux_Field	FALSE	0	5	19900	mission_eventreb	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-4754	-14031	-257	<$>101082</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reboldoeux Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_storm_bull.jpg	46800	1520.846	502.007	TRUE	TRUE	3200	FALSE	None	<$>101082</>	0	0	<$>101082</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_storm_bull	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-4754	-14031	-257	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	coim_basic	Coimbra_Field	FALSE	0	5	19901	mission_eventcoim	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	230	8308	839	<$>101083</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Coimbra Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_terrible_fight.jpg	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>101083</>	0	0	<$>101083</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_coim_terrible	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	230	8308	839	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	auch_basic	Auch_Field	FALSE	0	5	19902	mission_eventauch	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-6652	1681	1304	<$>101084</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Auch Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	auch_basic.jpg	36600	359	867	TRUE	TRUE	3200	FALSE	None	<$>101084</>	0	0	<$>101084</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_find_keep	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-6652	1681	1304	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	coim_basic	Mission	FALSE	0	5	19903	mission_comical_event	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	230	8308	839	<$>101085</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Event Mission at the Coimbra	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_terrible_fight.jpg	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>101085</>	0	0	<$>101085</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_coim_terrible	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	230	8308	839	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Event_Mission	FALSE	0	5	19904	mission_comicalize2event_low	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101086</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Renaissance Eve Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101086</>	0	0	<$>101086</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Event_Mission	FALSE	0	5	19905	mission_comicalize2event_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101087</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Renaissance Eve Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101087</>	0	0	<$>101087</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Event_Mission	FALSE	0	5	19906	mission_comicalize2event_hi	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101088</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Renaissance Eve Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101088</>	0	0	<$>101088</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	20	19907	mission_comicalize3event_low	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>101089</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	mission_comicalize3event_low	5	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>101089</>	0	0	<$>101089</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	20	19908	mission_comicalize3event_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>101090</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	mission_comicalize3event_mid	5	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>101090</>	0	0	<$>101090</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_ttr_boss	Event_Mission	FALSE	0	20	19909	mission_comicalize3event_hi	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-7	-9537	0	<$>101091</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	mission_comicalize3event_hi	5	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	18500	0	-2995.972	TRUE	TRUE	3200	FALSE	None	<$>101091</>	0	0	<$>101091</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-7	-9537	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	mission_reb01	Mission	FALSE	0	5	19910	mission_event_asoka	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-6530	11741	-2398	<$>101092</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Shadow chasing Mifuyu	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	49000	-3400	3700	TRUE	TRUE	3200	FALSE	None	<$>101092</>	0	0	<$>101092</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	mission_reb01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-6530	11741	-2398	None	None	None	TRUE	TRUE
35000	FALSE	FALSE	mission_spotlight_a	Reboldoeux_Field	FALSE	0	30	19911	mission_eventreb01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	255	<$>101093</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reboldoeux Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_spotlight_a.jpg	30000	0	0	TRUE	TRUE	3200	FALSE	None	<$>101093</>	0	0	<$>101093</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_spotlight_a	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	255	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Coimbra_Field	FALSE	0	30	19912	mission_eventcoim01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101094</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Coimbra Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101094</>	0	0	<$>101094</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_auch	Auch_Field	FALSE	0	30	19913	mission_eventauch01	FALSE	0	0	0	0	1	-977	710	12	GranadoEspada	-406	1034	19	<$>101095</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Auch Event Mission	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_auch.jpg	46200	3750	-5150	TRUE	TRUE	3200	FALSE	None	<$>101095</>	0	0	<$>101095</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_auch	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-419	870	19	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Event_Mission	FALSE	0	5	19914	mission_comicalize2event_vhi	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101096</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Comicalize Event Mission 	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101096</>	0	0	<$>101096</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_liberty	Mission_VS	FALSE	0	5	19915	mission_liberty_party_pvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1563	739	-143	<$>47557</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Liberty Collosseum	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_liberty.jpg	50000	0	0	TRUE	TRUE	3200	FALSE	None	<$>47557</>	0	0	<$>47557</>	TRUE	FALSE	TRUE	35000	None	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	mission_liberty	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	35000	35000	0	-1563	739	-143	None	None	None	TRUE	TRUE
2500	FALSE	FALSE	dun_ttr01	Tetra_Field	FALSE	0	5	19916	mission_event_asoka_02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-32981	5	64	<$>101097</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tetra, Grand Corridor	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr01.jpg	71600	-1814.478	0	TRUE	TRUE	3200	FALSE	None	<$>101097</>	0	0	<$>101097</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	0	FALSE	thumb_dun_ttr01.jpg	dun_ttr01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-14398	-73	230	fld_ttr_btn	None	None	TRUE	TRUE
35000	FALSE	FALSE	reb_wepshop	Mission	FALSE	0	5	19917	lower_event201010_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-1100	0	<$>101098</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Special Traning Lower Level	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_shop1.jpg	4780	0	70.451	TRUE	TRUE	3200	FALSE	None	<$>101098</>	0	0	<$>101098</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	reb_wepshop	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1100	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Mission	FALSE	0	30	19918	middle_event201010_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17333	2633	845	<$>101099</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Special Traning Middle Level	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101099</>	0	0	<$>101099</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17333	2633	845	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	fld_auch	Mission	FALSE	0	5	19919	upper_event201010_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	2193	-1520	8	<$>101100</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Special Traning Uiddle Level	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	15650	0	0	TRUE	TRUE	3200	FALSE	None	<$>101100</>	0	0	<$>101100</>	TRUE	FALSE	TRUE	4000	None	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	fld_auch	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	2193	-1520	8	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Reboldoeux_Field	FALSE	3	5	19920	mission_fld_reb_JPN01	FALSE	0	0	0	0	1	-86	-4105	1457	GranadoEspada	-24	-2320	1452	<$>101101</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reboldoeux Queen's Gate	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>101101</>	0	0	<$>101101</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_fld_reb.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-86	-4105	1457	reb_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Reboldoeux_Field	FALSE	3	5	19921	mission_fld_reb_JPN02	FALSE	0	0	0	0	1	-86	-4105	1457	GranadoEspada	-24	-2320	1452	<$>101102</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reboldoeux Queen's Gate	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>101102</>	0	0	<$>101102</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_fld_reb.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-86	-4105	1457	reb_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Reboldoeux_Field	FALSE	3	5	19922	mission_fld_reb_JPN03	FALSE	0	0	0	0	1	-86	-4105	1457	GranadoEspada	-24	-2320	1452	<$>101103</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reboldoeux Queen's Gate	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>101103</>	0	0	<$>101103</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_fld_reb.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-86	-4105	1457	reb_basic_btn	None	None	TRUE	FALSE
3000	TRUE	FALSE	mission_shadowtemple2	Fight	FALSE	3	5	19923	mission_chocolate_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-6200	0	200	<$>101104</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Chocolate War	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_shadowtemple.jpg	29800	-30	-50	FALSE	TRUE	3200	FALSE	None	<$>101104</>	0	0	<$>101104</>	FALSE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_shadowtemple2	6000	FALSE	MISSION	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	-5900	20	200	auch_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_spotlight_a	Mission	FALSE	0	5	19924	mission_event1106_01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	255	<$>101105</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mercenary Test	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_spotlight_a.jpg	30000	0	0	TRUE	TRUE	3200	FALSE	None	<$>101105</>	0	0	<$>101105</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_spotlight_a	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	255	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Mission	FALSE	0	30	19925	mission_event1106_02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17321	5330	803	<$>101106</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Secret Weapon of Royalist	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101106</>	0	0	<$>101106</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17321	5330	803	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_auch	Mission	FALSE	3	5	19926	mission_event1106_03	FALSE	0	0	0	0	1	-977	710	12	GranadoEspada	-406	1034	19	<$>101107</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Anxiety of Realtad	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_auch.jpg	46200	3750	-5150	TRUE	TRUE	3200	FALSE	None	<$>101107</>	0	0	<$>101107</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1	1	FALSE	thumb_fld_auch.jpg	fld_auch	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-419	870	19	auch_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	reb_wepshop	Mission	FALSE	0	5	19927	Event1108_Lower_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-1100	0	<$>101098</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Wierd Experiment	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_shop1.jpg	4780	0	70.451	TRUE	TRUE	3200	FALSE	None	<$>101098</>	0	0	<$>101098</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	reb_wepshop	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1100	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_coim	Mission	FALSE	0	30	19928	Event1108_Middel_JP	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17333	2633	845	<$>101099</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Wierd Experiment	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_coim.jpg	29990	-23272.848	2313.301	TRUE	TRUE	3200	FALSE	None	<$>101099</>	0	0	<$>101099</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	fld_coim	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-17333	2633	845	None	None	None	TRUE	FALSE
