ApplyTime	AttachEffectIndex	BodyColor	BuffRank	BuffType	Category	ChangeDefLayer	ClassID	ClassName	CookBuffPoint	Desc	ElapsedSeconds	Emitter	EmitterLoop	Emoticon	EscHitCount	Eventbuff	ExGroupIndex	GroupIndex	HitCount	HoldAttack	HoldItem	HoldMove	HoldSkill	IgnoreMagicalSkill	IgnoreNormalHit	IgnorePhysicalSkill	IgnoreTargetting	Invisible	Name	PartReveal	Particle	Partybuffpoint	Position	Range	Save	ShowDetailInfoToOther	TargetParticle	ToolTip	Unremovable	UpdateType	WeaponTail
0	None	None	0	None	buff	0	620	ChaRSP	0	ChaRSP	0	None	NO	None	0	NO	None	1028	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98797</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98798</>	YES	INFINITY	None
0	None	None	0	None	buff	0	621	ChaDrain	0	ChaDrain	0	None	NO	None	0	NO	None	1029	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98799</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98800</>	YES	INFINITY	None
0	None	None	0	None	buff	0	622	ChaIncSTR	0	ChaIncSTR	0	None	NO	None	0	NO	None	1030	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98801</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98802</>	YES	INFINITY	None
0	None	None	0	None	buff	0	623	ChaIncAGI	0	ChaIncAGI	0	None	NO	None	0	NO	None	1031	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98803</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98804</>	YES	INFINITY	None
0	None	None	0	None	buff	0	624	ChaIncCON	0	ChaIncCON	0	None	NO	None	0	NO	None	1032	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98805</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98806</>	YES	INFINITY	None
0	None	None	0	None	buff	0	625	ChaIncDEX	0	ChaIncDEX	0	None	NO	None	0	NO	None	1033	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98807</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98808</>	YES	INFINITY	None
0	None	None	0	None	buff	0	626	ChaIncINT	0	ChaIncINT	0	None	NO	None	0	NO	None	1034	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98809</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98810</>	YES	INFINITY	None
0	None	None	0	None	buff	0	627	ChaIncCHA	0	ChaIncCHA	0	None	NO	None	0	NO	None	1035	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98811</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98812</>	YES	INFINITY	None
0	None	None	0	None	buff	0	628	ChaCast	0	ChaCast	0	None	NO	None	0	NO	None	1036	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98813</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98814</>	YES	INFINITY	None
0	None	None	0	None	buff	0	629	ChaHoldTime	0	ChaHoldTime	0	None	NO	None	0	NO	None	1037	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98815</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98816</>	YES	INFINITY	None
0	None	None	0	None	buff	0	630	ChaARDR	0	ChaARDR	0	None	NO	None	0	NO	None	1038	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98817</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98817</>	YES	INFINITY	None
0	None	None	0	None	buff	0	631	ChaREle	0	ChaREle	0	None	NO	None	0	NO	None	1039	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98818</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98818</>	YES	INFINITY	None
0	None	None	0	None	buff	0	632	ChaMSPD	0	ChaMSPD	0	None	NO	None	0	NO	None	1040	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>98819</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>98819</>	YES	INFINITY	None
0	None	None	100	None	buff	0	633	LimitBuff	0	Limit	0	None	NO	None	0	NO	None	900	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109362</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109362</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	634	Limit_BLK	0	Limit_BLK	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109363</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109363</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	635	Limit_MeleeATK	0	Limit_MeleeATK	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109364</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109364</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	636	Limit_STR	0	Limit_STR	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109365</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109365</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	637	Limit_MSPD	0	Limit_BLKLimit	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109366</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109366</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	638	Limit_ASPD	0	Limit_ASPD	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109367</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109367</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	639	Limit_AGI	0	Limit_AGI	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109368</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109368</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	640	Limit_MHP	0	Limit_MHP	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109369</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109369</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	641	Limit_RHP	0	Limit_RHP	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109370</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109370</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	642	Limit_CON	0	Limit_CON	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109371</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109371</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	643	Limit_ShootATK	0	Limit_ShootATK	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109372</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109372</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	644	Limit_CRT	0	Limit_CRTLimit	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109373</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109373</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	645	Limit_DEX	0	Limit_DEX	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109374</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109374</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	646	Limit_MagicATK	0	Limit_MagicATK	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109375</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109375</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	647	Limit_R_Magic	0	Limit_R_Magic	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109376</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109376</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	648	Limit_INT	0	Limit_INT	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>109377</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>109377</>	YES	SCRIPT	None
0	None	None	0	None	cash	0	649	BristiaBuff	0	BristiaBuff	0	None	NO	None	0	NO	None	624	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>111945</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>111946</>	YES	INFINITY	None
0	None	None	1	None	buff	0	650	Limit_Cast	0	Limit_Cast	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>112773</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>112773</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	651	Limit_SummonAtk	0	Limit_SummonAtk	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>112774</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>112774</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	652	Limit_CHA	0	Limit_CHA	0	None	NO	None	0	NO	None	901	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>112775</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>112775</>	YES	SCRIPT	None
0	None	None	0	None	cash	0	653	BlessItem	0	None	0	None	NO	None	0	NO	None	626	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>118794</>	FALSE	None	0	None	0	FALSE	FALSE	None	<$>118795</>	YES	INFINITY	None
0	None	None	0	None	debuff	0	654	Justice_Light	0	Justice_Light	0	None	NO	None	0	NO	None	651	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>128704</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>128705</>	YES	NORMAL	None
0	None	None	0	None	debuff	0	655	Justice_Dark	0	Justice_Dark	0	None	NO	None	0	NO	None	652	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>128706</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>128707</>	YES	NORMAL	None
0	None	None	0	None	cash	0	656	ChaLinden	0	ChaLinden	0	None	NO	None	0	NO	None	1041	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>134516</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>134517</>	YES	INFINITY	None
0	None	None	0	None	cash	0	657	ChaBuff9th	0	ChaBuff9th	0	None	NO	None	0	NO	None	1051	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143099</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143099</>	YES	INFINITY	None
0	None	None	0	None	buff	0	658	Pitiless	0	Pitiless	0	None	NO	None	0	NO	None	299	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156695</>	FALSE	sariel_pitiless_buff	0	Bottom	0	FALSE	TRUE	None	<$>156696</>	NO	NORMAL	None
0	None	None	0	None	buff	0	659	Faith	0	Faith	0	None	NO	None	0	NO	None	251	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156697</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156698</>	NO	NORMAL	None
0	None	None	0	None	buff	0	660	Handsign	0	Hand Sign	0	None	NO	None	0	NO	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120523</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120524</>	YES	NORMAL	None
0	None	FF0000CC	0	DotBuff	debuff	0	661	Redemption2	0	Redemption	0	None	NO	None	0	NO	None	705	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>141575</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>141576</>	YES	SCRIPT	None
0	None	FFCA67CA	0	DotBuff	debuff	0	662	Navasbreath	0	Navasbreath	0	None	NO	None	0	NO	None	542	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>141577</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>141578</>	YES	SCRIPT	None
0	None	FFCA67CA	0	DotBuff	debuff	0	663	Callofnightmare	0	Callofnightmare	0	None	NO	None	0	NO	None	610	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>141579</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>141580</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	664	SaraBless	0	SaraBless	0	None	NO	None	0	NO	None	915	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143100</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143101</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	665	MoriBless	0	MoriBless	0	None	NO	None	0	NO	None	915	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143102</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143103</>	NO	NORMAL	None
0	None	None	0	None	buff	0	666	Nowlorraine	0	LightingAura	0	None	NO	None	0	NO	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143104</>	FALSE	Buff_EnchantedArm	0	Bottom	0	FALSE	TRUE	None	<$>143105</>	NO	NORMAL	None
0	None	None	0	None	buff	0	667	Stayout	0	PsyAura	0	None	NO	None	0	NO	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143106</>	FALSE	Buff_Lplasma	0	Bottom	0	FALSE	TRUE	None	<$>143107</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	668	Dancingrabbit	0	Dancingrabbit	0	None	NO	None	0	NO	None	833	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143108</>	FALSE	rabbiit_debuff	0	Top	0	FALSE	TRUE	None	<$>167024</>	YES	NORMAL	None
0	None	None	0	None	debuff	0	669	Dancingrabbit2	0	Dancingrabbit	0	None	NO	None	0	NO	None	834	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143110</>	FALSE	rev_debuff	0	Top	0	TRUE	TRUE	None	<$>175395</>	YES	NORMAL	None
0	Buff_hare	None	0	None	buff	0	670	Harebless	0	Harebless	0	None	NO	None	0	NO	None	835	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143112</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143113</>	YES	INFINITY	None
0	Buff_rev	None	0	None	buff	0	671	Revbless	0	Revbless	0	None	NO	None	0	NO	None	835	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143114</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143115</>	YES	INFINITY	None
0	None	None	0	None	buff	0	672	Onslaught	0	Onslaught	0	None	NO	None	0	NO	None	490	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143116</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143117</>	YES	INFINITY	None
0	None	None	0	None	buff	0	673	Readines	0	Readines	0	None	NO	None	0	NO	None	490	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143118</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143119</>	YES	NORMAL	None
0	None	None	0	None	buff	0	674	BattleCookWill	0	BattleCookWill	0	None	NO	None	0	YES	None	836	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>214519</>	FALSE	Buff_sacredprotection	0	Bottom	0	FALSE	TRUE	None	<$>214520</>	NO	NORMAL	None
0	None	None	100	None	buff	0	675	CliquewarHonor1	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>147891</>	FALSE	Buff_Cliquebattle01	0	Top	0	FALSE	TRUE	None	<$>147892</>	YES	INFINITY	None
0	None	None	100	None	buff	0	676	CliquewarHonor2	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>147893</>	FALSE	Buff_Cliquebattle02	0	Top	0	FALSE	TRUE	None	<$>147894</>	YES	INFINITY	None
0	None	None	100	None	buff	0	677	CliquewarHonor3	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>147895</>	FALSE	Buff_Cliquebattle03	0	Top	0	FALSE	TRUE	None	<$>147896</>	YES	INFINITY	None
0	None	None	100	None	buff	0	678	CliquewarHonor4	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>147897</>	FALSE	Buff_Cliquebattle04	0	Top	0	FALSE	TRUE	None	<$>147898</>	YES	INFINITY	None
0	None	None	100	None	buff	0	679	CliquewarHonor5	0	CliquewarHonor	0	None	NO	None	0	NO	G 604	837	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>147899</>	FALSE	Buff_Cliquebattle05	0	Top	0	FALSE	TRUE	None	<$>147900</>	YES	INFINITY	None
0	None	None	0	None	buff	0	680	SiegeAttack	0	SiegeAttack	0	None	NO	None	0	NO	None	653	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143122</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>143123</>	YES	NORMAL	None
0	None	None	0	None	buff	0	681	Protectweapon	0	ProtectWeapon	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>150999</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>151000</>	NO	NORMAL	None
0	None	None	0	None	buff	0	682	Protectarmor	0	ProtectArmor	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>151001</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>151002</>	NO	NORMAL	None
0	None	None	100	None	buff	0	683	Consilium	0	Consilium	0	None	NO	None	0	NO	None	920	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>151003</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>151004</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	684	Suppression	0	Reverse	0	None	NO	None	0	NO	None	1	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>151005</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>151006</>	YES	NORMAL	None
0	None	None	0	None	buff	0	685	MachinaControl	0	Machina Control	0	None	NO	None	0	NO	None	921	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>154412</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>154413</>	YES	NORMAL	None
0	None	None	0	None	buff	0	686	SoltingMachina	0	Solting Machina	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>154414</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>154415</>	NO	NORMAL	None
0	None	None	0	None	buff	0	687	Pacifista	0	Pacifista	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>154416</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>154417</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	688	MagicSilince	0	MagicSilince	0	None	NO	Buff_Silence	0	NO	None	922	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>154418</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>154419</>	YES	NORMAL	None
0	None	None	0	None	debuff	0	689	ElectricBoob	0	Electric Boob	0	None	NO	Buff_Silence	0	NO	None	923	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>154420</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>154421</>	YES	NORMAL	None
0	None	None	0	None	debuff	0	690	Intervention	0	Intervention	0	None	NO	None	0	NO	None	690	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>156699</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>156700</>	YES	NORMAL	None
0	None	None	0	None	buff	0	691	Readytoshot	0	Intervention	0	None	NO	None	0	NO	None	690	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>164241</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>164242</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	692	Jokerrisky	0	Joker	0	None	NO	Buff_Silence	0	NO	None	1	0	NO	YES	NO	NO	NO	NO	NO	NO	NO	<$>28202</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>167026</>	YES	NORMAL	None
0	None	None	0	None	debuff	0	693	Diceofdeathrisky	0	Diceofdeath	0	None	NO	None	0	NO	None	63	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>28204</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>28205</>	YES	NORMAL	None
0	None	None	0	None	buff	0	694	Keycard	0	Key Card	0	None	NO	None	0	NO	None	694	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167027</>	FALSE	Buff_IHarm	0	Middle	0	FALSE	TRUE	None	<$>167028</>	NO	NORMAL	None
0	None	None	0	None	buff	0	695	Mando	0	Mando	0	None	NO	None	0	YES	None	752	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167449</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>167450</>	YES	NORMAL	None
0	None	None	0	DotBuff	debuff	0	696	PiercedWound2	0	Pierced Wound	0	None	NO	None	0	NO	None	753	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167451</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>89773</>	YES	SCRIPT	None
0	None	None	0	None	cash	0	697	HotTimeBuff	0	Hot	0	None	NO	None	0	NO	None	101	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>172715</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>172715</>	YES	INFINITY	None
0	None	None	0	None	cash	0	698	Event_ApplyTime	0	Event	0	None	NO	None	0	NO	None	115	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>175396</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>175396</>	YES	NORMAL	None
0	None	None	0	None	cash	0	699	Event_ApplyTime2	0	Event	0	None	NO	None	0	NO	None	116	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>175396</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>175396</>	YES	NORMAL	None
0	None	None	0	None	buff	0	700	WindSpirits	0	WindSpirits	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>106788</>	FALSE	Buff_Intensify	0	Bottom	0	FALSE	TRUE	None	<$>106789</>	NO	NORMAL	None
0	None	None	0	None	buff	0	701	Nature	0	Nature	0	None	NO	None	0	NO	None	828	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>108319</>	FALSE	Buff_Intensify	0	Bottom	0	FALSE	TRUE	None	<$>108320</>	YES	NORMAL	None
0	None	None	0	DotBuff	debuff	0	702	Pressure	0	Pressure	0	None	NO	None	0	NO	None	705	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>108321</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>108322</>	YES	SCRIPT	None
0	None	None	0	None	debuff	0	703	Temptation	0	Temptation	0	None	NO	None	0	NO	None	622	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>110667</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>110668</>	NO	SCRIPT	None
0	None	None	0	None	buff	0	704	Novato	0	Novato	0	None	NO	None	0	NO	None	100002	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>131656</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>131657</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	705	SnowRabbit	0	SnowRabbit Bless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>143124</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>132956</>	NO	INFINITY	None
0	None	None	0	None	buff	0	706	Superbia	0	Superbia	0	None	NO	None	0	NO	None	931	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>165106</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>165107</>	NO	NORMAL	None
0	None	None	0	None	buff	0	707	Confession	0	Confession	0	None	NO	None	0	NO	None	932	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>165108</>	FALSE	Buff_LevelUp	0	Bottom	0	FALSE	TRUE	None	<$>165109</>	NO	NORMAL	None
0	None	None	0	None	buff	0	708	Luxuria	0	Luxuria	0	None	NO	None	0	NO	None	933	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>165110</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>187826</>	NO	NORMAL	None
0	None	None	0	None	buff	0	709	Avaritia	0	Avaritia	0	None	NO	None	0	NO	None	934	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>165112</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>187827</>	NO	NORMAL	None
0	None	None	0	None	buff	0	710	SurroundingBat_ice	0	Surrounding Bat	0	None	NO	None	0	YES	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>105591</>	FALSE	icemontoropc_ssuroundbat	0	None	0	FALSE	TRUE	None	<$>105592</>	NO	NORMAL	None
0	None	None	0	None	buff	0	711	Elementalcontrol	0	Elemental Control	0	None	NO	None	0	YES	None	828	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167452</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>167453</>	NO	SCRIPT	None
0	None	None	0	None	buff	0	712	Elementalspirit	0	Elemental Spirit	0	None	NO	None	0	YES	None	829	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167454</>	FALSE	BuffofQueen	0	Bottom	0	FALSE	TRUE	None	<$>167455</>	NO	INFINITY	None
0	None	None	0	None	buff	0	713	Elementalcontrol2	0	Elemental Control	0	None	NO	None	0	YES	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>167452</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>167453</>	NO	SCRIPT	None
0	None	None	0	None	cash	0	714	EXP_10THANNIVERSARY	0	10th Anniversary	0	None	NO	None	0	NO	None	104	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>192809</>	FALSE	None	0	None	0	FALSE	FALSE	None	<$>192809</>	YES	INFINITY	None
0	None	None	0	None	cash	0	715	WHITEDAY_EXUP100	0	whiteday	0	None	NO	None	0	NO	None	960	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>177175</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>116858</>	YES	INFINITY	None
0	None	None	0	None	cash	0	716	Rapacity	0	Rapacity	0	None	NO	None	0	NO	None	400000	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>183789</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>183790</>	NO	INFINITY	None
0	None	None	0	None	buff	0	717	OperationC	0	Operation : C	0	None	NO	None	0	NO	None	935	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>171465</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>171466</>	NO	NORMAL	None
0	None	None	0	None	buff	0	718	OperationA	0	Operation : A	0	None	NO	None	0	NO	None	936	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>171467</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>171468</>	NO	NORMAL	None
0	None	None	0	None	buff	0	719	OperationP	0	Operation : P	0	None	NO	None	0	NO	None	937	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>171469</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>171470</>	NO	NORMAL	None
