AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestMission	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	FALSE	FALSE	dun_arm02	dun_arm	FALSE	0	5	16853	mission_ifarm_main14	FALSE	0	0	0	0	1	0	0	0	Orpesia	0	17480	100	<$>237267</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mirror of Abyss	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>237267</>	0	0	<$>237267</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_arm02	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_anotherarm	arm_basic	FALSE	1	5	16854	mission_ifarm_main15	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13	-917	-24	<$>237268</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Endless Holy War	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_basic.jpg	39275	0	0	TRUE	TRUE	3200	FALSE	None	<$>237268</>	0	0	<$>237268</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_basic.jpg	fld_anotherarm	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1053	-24	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_anotherarm	arm_basic	FALSE	1	5	16855	mission_ifarm_main16	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13	-917	-24	<$>237269</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The man who looked at the Abyss	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_basic.jpg	39275	0	0	TRUE	TRUE	3200	FALSE	None	<$>237269</>	0	0	<$>237269</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_basic.jpg	fld_anotherarm	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1053	-24	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_anotherarm	arm_basic	FALSE	1	5	16856	mission_ifarm_main17	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13	-917	-24	<$>237270</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Last Devil	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_basic.jpg	39275	0	0	TRUE	TRUE	3200	FALSE	None	<$>237270</>	0	0	<$>237270</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_basic.jpg	fld_anotherarm	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1053	-24	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_anotherarm	arm_basic	FALSE	1	5	16857	mission_ifarm_main18	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13	-917	-24	<$>237271</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Origin Devil	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_basic.jpg	39275	0	0	TRUE	TRUE	3200	FALSE	None	<$>237271</>	0	0	<$>237271</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_basic.jpg	fld_anotherarm	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	-1053	-24	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	ctd_basic	arm_cathedral	FALSE	1	5	16858	mission_ifarm_main19	FALSE	0	0	0	0	1	0	0	0	Orpesia	34	1912	-16	<$>237272</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Last Trust	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_cathedral.jpg	36930.398	0	-2250	TRUE	TRUE	4000	FALSE	None	<$>237272</>	0	0	<$>237272</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_cathedral.jpg	ctd_basic	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	34	1912	-16	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	ctd_basic	dun_arm	FALSE	1	5	16859	mission_ifarm_main20	FALSE	0	0	0	0	1	0	0	0	Orpesia	34	1912	-16	<$>237273</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Requiem	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_cathedral.jpg	36930.398	0	-2250	TRUE	TRUE	4000	FALSE	None	<$>237273</>	0	0	<$>237273</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_cathedral.jpg	ctd_basic	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	34	1912	-16	arm_basic_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	ctd_basic	dun_arm	FALSE	1	5	16860	mission_ifarm_main21	FALSE	0	0	0	0	1	0	0	0	Orpesia	34	1912	-16	<$>117168</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Narcissus	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	arm_cathedral.jpg	36930.398	0	-2250	TRUE	TRUE	4000	FALSE	None	<$>117168</>	0	0	<$>117168</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_arm_cathedral.jpg	ctd_basic	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	34	1912	-16	arm_basic_btn	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_drangonlair	Mission	FALSE	0	5	17001	mission_challenge_01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-2529	22904	151	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>29417</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_drangonlair	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	443	25198	149	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_trinity_b	Mission	FALSE	0	5	17002	mission_challenge_02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	9	-7215	48	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117343</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_trinity_b	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	-81	-2183	9	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_ktv_boss	Mission	FALSE	0	5	17003	mission_challenge_03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-3010	0	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>5740</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_ktv_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	366	537	-470	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_erc_boss	Mission	FALSE	0	5	17004	mission_challenge_04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	122	-1154	9	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117344</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_erc_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	10	4083	1167	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_thefortress	Mission	FALSE	0	5	17005	mission_challenge_05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	780	700	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117345</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_thefortress	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	8	2998	1163	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_ust_boss	Mission	FALSE	0	5	17006	mission_challenge_06	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-6200	0	200	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>8319</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_ust_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	859	-33	52	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_alkaboss	Mission	FALSE	0	5	17007	mission_challenge_07	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-475	-77	-954	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117346</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_alkaboss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	-12795	-86	730	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_secrettower_boss	Mission	FALSE	0	5	17008	mission_challenge_08	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-5325	0	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117347</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_secrettower_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	-2	40	93	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_secrettower02	Mission	FALSE	0	5	17009	mission_challenge_09	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	13	-5921	1271	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117348</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_secrettower02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	118	5003	1272	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_clocktower_boss	Mission	FALSE	0	5	17010	mission_challenge_10	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-12	-4644	991	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117349</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_clocktower_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	10	3349	1727	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_nephthys	Mission	FALSE	0	5	17011	mission_challenge_11	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-13845	4866	-52	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>49603</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_nephthys	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	-13985	7909	39	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_rafflesia	Mission	FALSE	0	5	17012	mission_challenge_12	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1770	-4882	-19	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>47396</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_rafflesia	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	25	4	329	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_sil_boss	Mission	FALSE	0	5	17013	mission_challenge_13	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-26	-2966	0	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>47499</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_sil_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	0	0	0	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_ttr_boss	Mission	FALSE	0	5	17014	mission_challenge_14	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	21	-6040	0	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>117350</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	4	2	-100	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_chainrush	Mission	FALSE	0	5	17015	mission_challenge_15	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5035	5	-200	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>9580</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	mission_chainrush	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	922	-40	-426	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_gig_boss	Mission	FALSE	0	5	17016	mission_challenge_16	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-74	4027	774	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>47531</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_gig_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	17	9	513	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_arm05_blue	Mission	FALSE	0	5	17017	mission_challenge_17	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	9500	0	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>136967</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_arm05_blue	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	0	0	0	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_arm05_red	Mission	FALSE	0	5	17018	mission_challenge_18	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	7300	284	<$>117909</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Infinito Challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>117909</>	0	0	<$>139634</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	0	FALSE	None	dun_arm05_red	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	0	-1400	8	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_sed01	Sedekrem_Boss	FALSE	0	5	18001	H_mission_sed_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133128</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cabeza De Gigante : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed01.jpg	43250	-233.231	-579.133	TRUE	TRUE	3200	TRUE	None	<$>133128</>	0	0	<$>133128</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_sek01.jpg	dun_sed01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_arm01	dun_arm	FALSE	0	5	18002	H_mission_darkpriest	FALSE	0	0	0	0	1	0	0	0	Orpesia	0	0	0	<$>129052</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Priest of Fear : Hard	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_arm01.jpg	57546	0	-9709.399	TRUE	TRUE	3200	TRUE	None	<$>129052</>	0	0	<$>129052</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_arm01.jpg	dun_arm01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	2500	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_arm03	dun_arm	FALSE	0	5	18003	H_mission_arm_madness	FALSE	0	0	0	0	1	0	0	0	Orpesia	0	0	0	<$>133129</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Magician of Madness : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_arm03.jpg	32700	0	1856.727	TRUE	TRUE	4000	TRUE	None	<$>133129</>	0	0	<$>133129</>	TRUE	FALSE	TRUE	4000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_arm03.jpg	dun_arm03	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_tbk02	Tbk_dun	FALSE	0	5	18004	H_mission_daily_mermaneater	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133130</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mine Underground Passage : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk02.jpg	82622.445	-8769.621	-1410.93	TRUE	TRUE	3200	TRUE	None	<$>133130</>	0	0	<$>133130</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_tbk02.jpg	dun_tbk02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	dun_tbk02	None	TRUE	FALSE
35000	FALSE	FALSE	mission_interchange_b	Mission	FALSE	0	5	18005	H_mission_bladeante	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133131</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	BalanceRoom, Nightmare Bladeantelopes : Hard	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_interchange_b.jpg	20000	0	0	TRUE	TRUE	3200	TRUE	None	<$>133131</>	0	0	<$>133131</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_interchange	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	mission_btl_bah02	Mission	FALSE	0	5	18006	H_mission_swampangler	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133132</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Hunting Swampangler : Hard	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_btl_bah02.jpg	29200	-17183.33	-16024.459	TRUE	TRUE	3200	TRUE	None	<$>133132</>	0	0	<$>133132</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_btl_bah02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_trinity_a	Mission	FALSE	0	5	18007	H_mission_daily_gullfaxi	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133133</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Weird Dungeon of Gullfaxi : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_ramiro.jpg	40000	0	0	TRUE	TRUE	3200	TRUE	None	<$>133133</>	0	0	<$>133133</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_trinity_a	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	btl_reb06	Javier_Field	FALSE	0	5	18008	H_mission_griffon	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133134</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Griffon : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_reb06.jpg	63500	-28000	-23300	TRUE	TRUE	3200	TRUE	None	<$>133134</>	0	0	<$>133134</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_btl_reb06.jpg	btl_reb06	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	btl_reb06	None	TRUE	FALSE
2500	FALSE	FALSE	dun_bah02	Bah_Dun	FALSE	0	5	18009	H_mission_daily_bahexpert	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>133135</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Greed has no limits : Hard	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah02.jpg	122400	0	0	TRUE	TRUE	3200	TRUE	None	<$>133135</>	0	0	<$>133135</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	dun_bah02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
