ClassID	Count1	Count10	Count2	Count3	Count4	Count5	Count6	Count7	Count8	Count9	itemID	itemID1	itemID10	itemID2	itemID3	itemID4	itemID5	itemID6	itemID7	itemID8	itemID9	itemName
176019	1	0	1	1	0	0	0	0	0	0	157080	22110	0	411	4204	0	0	0	0	0	0	<$>103381</>
176020	1	0	1	1	0	0	0	0	0	0	157081	22112	0	1111	4306	0	0	0	0	0	0	<$>103382</>
176021	1	0	1	1	0	0	0	0	0	0	157082	22111	0	1610	4106	0	0	0	0	0	0	<$>103383</>
176022	1	0	0	0	0	0	0	0	0	0	121427	189212	0	0	0	0	0	0	0	0	0	<$>103398</>
176023	1	0	0	0	0	0	0	0	0	0	121428	21448	0	0	0	0	0	0	0	0	0	<$>35549</>
176024	1	0	0	0	0	0	0	0	0	0	121429	21449	0	0	0	0	0	0	0	0	0	<$>35550</>
176025	1	0	0	0	0	0	0	0	0	0	157092	22105	0	0	0	0	0	0	0	0	0	<$>83829</>
176026	1	0	0	0	0	0	0	0	0	0	157093	22110	0	0	0	0	0	0	0	0	0	<$>89928</>
176027	1	0	0	0	0	0	0	0	0	0	157094	22112	0	0	0	0	0	0	0	0	0	<$>93324</>
176028	1	0	0	0	0	0	0	0	0	0	157095	22111	0	0	0	0	0	0	0	0	0	<$>92864</>
176029	1	0	0	0	0	0	0	0	0	0	157096	22077	0	0	0	0	0	0	0	0	0	<$>36303</>
176030	1	0	0	0	0	0	0	0	0	0	157097	22093	0	0	0	0	0	0	0	0	0	<$>36351</>
176031	1	0	0	0	0	0	0	0	0	0	157098	22086	0	0	0	0	0	0	0	0	0	<$>36330</>
176032	1	0	0	0	0	0	0	0	0	0	157099	22036	0	0	0	0	0	0	0	0	0	<$>36206</>
176033	1	0	0	0	0	0	0	0	0	0	157100	22038	0	0	0	0	0	0	0	0	0	<$>36212</>
176034	1	0	0	0	0	0	0	0	0	0	157101	22035	0	0	0	0	0	0	0	0	0	<$>36203</>
176035	1	0	0	0	0	0	0	0	0	0	157102	22043	0	0	0	0	0	0	0	0	0	<$>36231</>
176036	1	0	0	0	0	0	0	0	0	0	157103	22037	0	0	0	0	0	0	0	0	0	<$>36209</>
176037	1	0	0	0	0	0	0	0	0	0	157104	22107	0	0	0	0	0	0	0	0	0	<$>88474</>
176038	1	0	0	0	0	0	0	0	0	0	157105	22596	0	0	0	0	0	0	0	0	0	<$>103237</>
176039	1	0	0	0	0	0	0	0	0	0	157106	22590	0	0	0	0	0	0	0	0	0	<$>101477</>
176040	11	0	0	0	0	0	0	0	0	0	192621	189200	0	0	0	0	0	0	0	0	0	<$>226689</>
200501	1	0	0	0	0	0	0	0	0	0	200001	21822	0	0	0	0	0	0	0	0	0	H1
200502	1	0	0	0	0	0	0	0	0	0	200002	75330	0	0	0	0	0	0	0	0	0	H2
200503	200	0	0	0	0	0	0	0	0	0	200003	21375	0	0	0	0	0	0	0	0	0	H3
200504	10	0	0	0	0	0	0	0	0	0	200004	20084	0	0	0	0	0	0	0	0	0	H4
200505	20	0	0	0	0	0	0	0	0	0	200005	20084	0	0	0	0	0	0	0	0	0	H5
200506	10	0	0	0	0	0	0	0	0	0	200006	20716	0	0	0	0	0	0	0	0	0	H6
200507	20	0	0	0	0	0	0	0	0	0	200007	20716	0	0	0	0	0	0	0	0	0	H7
200508	1	0	0	0	0	0	0	0	0	0	200008	42149	0	0	0	0	0	0	0	0	0	H8
200509	1	0	0	0	0	0	0	0	0	0	200009	42148	0	0	0	0	0	0	0	0	0	H9
200510	1	0	0	0	0	0	0	0	0	0	200010	42147	0	0	0	0	0	0	0	0	0	H10
200511	1	0	0	0	0	0	0	0	0	0	200011	42146	0	0	0	0	0	0	0	0	0	H11
200512	1	0	0	0	0	0	0	0	0	0	200012	42145	0	0	0	0	0	0	0	0	0	H12
200513	1	0	0	0	0	0	0	0	0	0	200013	42144	0	0	0	0	0	0	0	0	0	H13
200514	1	0	0	0	0	0	0	0	0	0	200014	42143	0	0	0	0	0	0	0	0	0	H14
200515	1	0	0	0	0	0	0	0	0	0	200015	42142	0	0	0	0	0	0	0	0	0	H15
200516	1	0	0	0	0	0	0	0	0	0	200016	42141	0	0	0	0	0	0	0	0	0	H16
200517	1	0	0	0	0	0	0	0	0	0	200017	42140	0	0	0	0	0	0	0	0	0	H17
200518	1	0	0	0	0	0	0	0	0	0	200018	21821	0	0	0	0	0	0	0	0	0	H18
200519	1	0	0	0	0	0	0	0	0	0	200019	22045	0	0	0	0	0	0	0	0	0	H19
200520	1	0	0	0	0	0	0	0	0	0	200020	42523	0	0	0	0	0	0	0	0	0	H20
200521	1	0	0	0	0	0	0	0	0	0	200021	42524	0	0	0	0	0	0	0	0	0	H21
200522	1	0	0	0	0	0	0	0	0	0	200022	42528	0	0	0	0	0	0	0	0	0	H22
200523	1	0	0	0	0	0	0	0	0	0	200023	42529	0	0	0	0	0	0	0	0	0	H23
200524	1	0	0	0	0	0	0	0	0	0	200024	42530	0	0	0	0	0	0	0	0	0	H24
200525	1	0	0	0	0	0	0	0	0	0	200025	42534	0	0	0	0	0	0	0	0	0	H25
200526	1	0	0	0	0	0	0	0	0	0	200026	180018	0	0	0	0	0	0	0	0	0	H26
200527	1	0	0	0	0	0	0	0	0	0	200027	17690	0	0	0	0	0	0	0	0	0	H27
200528	1	0	0	0	0	0	0	0	0	0	200028	17632	0	0	0	0	0	0	0	0	0	H28
200529	1	0	0	0	0	0	0	0	0	0	200029	17627	0	0	0	0	0	0	0	0	0	H29
200530	1	0	0	0	0	0	0	0	0	0	200030	17628	0	0	0	0	0	0	0	0	0	H30
200531	1	0	0	0	0	0	0	0	0	0	200031	60003	0	0	0	0	0	0	0	0	0	H31
200532	1	0	0	0	0	0	0	0	0	0	200032	23223	0	0	0	0	0	0	0	0	0	H32
200533	1	0	0	0	0	0	0	0	0	0	200033	189024	0	0	0	0	0	0	0	0	0	H33
200534	20	0	0	0	0	0	0	0	0	0	200034	88018	0	0	0	0	0	0	0	0	0	H34
200535	40	0	0	0	0	0	0	0	0	0	200035	88018	0	0	0	0	0	0	0	0	0	H35
200536	1	0	1	1	0	0	0	0	0	0	200036	21344	0	21345	21346	0	0	0	0	0	0	H36
200537	1	0	0	0	0	0	0	0	0	0	200037	42525	0	0	0	0	0	0	0	0	0	H37
200538	1	0	0	0	0	0	0	0	0	0	200038	42526	0	0	0	0	0	0	0	0	0	H38
200539	1	0	0	0	0	0	0	0	0	0	200039	42527	0	0	0	0	0	0	0	0	0	H39
200540	1	0	0	0	0	0	0	0	0	0	200040	42531	0	0	0	0	0	0	0	0	0	H40
200541	1	0	0	0	0	0	0	0	0	0	200041	42532	0	0	0	0	0	0	0	0	0	H41
200542	1	0	0	0	0	0	0	0	0	0	200042	42533	0	0	0	0	0	0	0	0	0	H42
200543	1	0	0	0	0	0	0	0	0	0	200043	42129	0	0	0	0	0	0	0	0	0	H43
200544	1	0	0	0	0	0	0	0	0	0	200044	17680	0	0	0	0	0	0	0	0	0	H44
200545	1	0	0	0	0	0	0	0	0	0	200045	17681	0	0	0	0	0	0	0	0	0	H45
200546	1	0	0	0	0	0	0	0	0	0	200046	17630	0	0	0	0	0	0	0	0	0	H46
200547	1	0	0	0	0	0	0	0	0	0	200047	17631	0	0	0	0	0	0	0	0	0	H47
200548	1	0	0	0	0	0	0	0	0	0	200048	17635	0	0	0	0	0	0	0	0	0	H48
200549	1	0	0	0	0	0	0	0	0	0	200049	60002	0	0	0	0	0	0	0	0	0	H49
200550	1	0	0	0	0	0	0	0	0	0	200050	180001	0	0	0	0	0	0	0	0	0	H50
200551	10	0	0	0	0	0	0	0	0	0	200051	21007	0	0	0	0	0	0	0	0	0	H51
200552	1	0	1	40	0	0	0	0	0	0	200052	88056	0	88057	88018	0	0	0	0	0	0	H52
200553	1	0	1	40	0	0	0	0	0	0	200053	88061	0	88062	88018	0	0	0	0	0	0	H53
200554	1	0	0	0	0	0	0	0	0	0	200054	20623	0	0	0	0	0	0	0	0	0	H54
200555	10	0	20	0	0	0	0	0	0	0	200055	21925	0	88018	0	0	0	0	0	0	0	H55
200556	5	0	0	0	0	0	0	0	0	0	200056	88099	0	0	0	0	0	0	0	0	0	H56
200608	1	0	5	0	0	0	0	0	0	0	200111	423141	0	88018	0	0	0	0	0	0	0	<$>116895</>
200609	1	0	20	0	0	0	0	0	0	0	200112	423142	0	200068	0	0	0	0	0	0	0	<$>145595</>
500000	1	0	1	1	1	5	0	10	0	0	88996	41111	0	88105	88109	88113	20080	0	0	0	0	I1
500001	1	0	1	1	1	5	0	10	0	0	88995	41102	0	88105	88109	88113	20080	0	0	0	0	I2
500002	1	0	1	1	0	0	0	10	0	0	88175	41111	0	41111	41111	0	0	0	0	0	0	I3
500003	1	0	1	1	0	0	0	10	0	0	88162	41102	0	41102	41102	0	0	0	0	0	0	I4
500006	1	0	1	1	1	1	0	10	0	0	88757	42020	0	42047	42048	42049	42050	0	0	0	0	I5
500007	1	0	1	1	1	1	0	10	0	0	88758	42217	0	42218	42219	42220	42221	0	0	0	0	I6
500008	1	0	1	1	1	1	0	10	0	0	588996	42212	0	42213	42214	42215	42216	0	0	0	0	I7
500009	1	1	10	1	1	1	1	1	1	1	588997	88221	88025	20545	88025	88025	88025	88025	88025	88025	88025	I8
500010	1	0	1	0	0	0	0	10	0	0	588998	42202	0	17196	0	0	0	0	0	0	0	I9
500011	1	0	1	0	0	0	0	10	0	0	588999	42205	0	41104	0	0	0	0	0	0	0	I10
500012	1	0	1	0	0	0	0	0	0	0	88801	88005	0	88009	0	0	0	0	0	0	0	I11
500013	10	0	10	5	10	0	0	0	0	0	88804	20074	0	20075	20084	20062	0	0	0	0	0	I12
500014	15	0	15	10	30	0	0	0	0	0	88805	20074	0	20075	20084	20062	0	0	0	0	0	I13
500015	15	0	15	15	30	0	0	0	0	0	88806	20074	0	20075	20084	20062	0	0	0	0	0	I14
500016	1	0	1	0	0	0	0	0	0	0	88807	22043	0	41001	0	0	0	0	0	0	0	I15
500017	1	0	1	0	0	0	0	0	0	0	88808	22038	0	41001	0	0	0	0	0	0	0	I16
500018	1	0	1	0	0	0	0	0	0	0	88809	22035	0	41001	0	0	0	0	0	0	0	I17
500019	1	0	1	0	0	0	0	0	0	0	88810	22037	0	41001	0	0	0	0	0	0	0	I18
500020	1	0	0	0	0	0	0	0	0	0	88811	41001	0	0	0	0	0	0	0	0	0	I19
500021	1	0	1	5	5	3	15	0	0	0	88812	88005	0	88009	20074	20075	20084	20062	0	0	0	I20
500022	1	0	1	0	0	0	0	0	0	0	88813	17020	0	42028	0	0	0	0	0	0	0	I21
500023	1	0	0	0	0	0	0	0	0	0	88814	42020	0	0	0	0	0	0	0	0	0	I22
500024	1	0	0	0	0	0	0	0	0	0	88815	42047	0	0	0	0	0	0	0	0	0	I23
500025	1	0	0	0	0	0	0	0	0	0	88816	42048	0	0	0	0	0	0	0	0	0	I24
500026	1	0	0	0	0	0	0	0	0	0	88817	42049	0	0	0	0	0	0	0	0	0	I25
500027	1	0	0	0	0	0	0	0	0	0	88818	42050	0	0	0	0	0	0	0	0	0	I26
500028	1	0	10	1	1	1	3	0	0	0	88819	88005	0	20542	88210	88210	88210	20084	0	0	0	I27
500029	10	0	25	25	5	0	0	0	0	0	88820	20542	0	20074	20075	20084	0	0	0	0	0	I28
500030	1	0	1	1	0	0	0	0	0	0	88824	41041	0	20519	20551	0	0	0	0	0	0	I29
500031	1	0	1	1	0	0	0	0	0	0	88825	41042	0	20519	20551	0	0	0	0	0	0	I30
500032	1	0	0	0	0	0	0	0	0	0	88826	17015	0	0	0	0	0	0	0	0	0	I31
500033	1	0	0	0	0	0	0	0	0	0	88827	17016	0	0	0	0	0	0	0	0	0	I32
500034	1	0	1	1	1	1	0	0	0	0	88828	88025	0	88025	88025	88025	88025	0	0	0	0	I33
500035	1	0	1	1	1	1	1	1	0	0	88829	88005	0	88210	88025	88025	88025	88025	88025	0	0	I34
500036	10	0	10	10	10	0	0	0	0	0	88830	20542	0	20716	20084	20541	0	0	0	0	0	I35
500037	175	0	175	175	0	0	0	0	0	0	88831	20022	0	20023	20024	0	0	0	0	0	0	I36
500038	1	0	1	0	0	0	0	0	0	0	88832	42201	0	17195	0	0	0	0	0	0	0	I37
500039	1	0	1	0	0	0	0	0	0	0	88833	42204	0	41103	0	0	0	0	0	0	0	I38
500040	1	0	1	0	0	0	0	0	0	0	88834	42203	0	17197	0	0	0	0	0	0	0	I39
500041	1	0	1	0	0	0	0	0	0	0	88835	42206	0	41105	0	0	0	0	0	0	0	I40
500042	1	0	0	0	0	0	0	0	0	0	88836	42223	0	0	0	0	0	0	0	0	0	I41
500043	1	0	0	0	0	0	0	0	0	0	88837	42224	0	0	0	0	0	0	0	0	0	I42
500044	1	0	0	0	0	0	0	0	0	0	88838	42225	0	0	0	0	0	0	0	0	0	I43
500045	1	0	0	0	0	0	0	0	0	0	88839	42226	0	0	0	0	0	0	0	0	0	I44
500046	1	0	0	0	0	0	0	0	0	0	88840	42227	0	0	0	0	0	0	0	0	0	I45
500047	1	0	0	0	0	0	0	0	0	0	88841	18001	0	0	0	0	0	0	0	0	0	I46
500048	1	0	0	0	0	0	0	0	0	0	88842	18002	0	0	0	0	0	0	0	0	0	I47
500049	1	0	0	0	0	0	0	0	0	0	88843	18003	0	0	0	0	0	0	0	0	0	I48
500050	1	0	0	0	0	0	0	0	0	0	88844	18004	0	0	0	0	0	0	0	0	0	I49
500051	1	0	0	0	0	0	0	0	0	0	88845	18005	0	0	0	0	0	0	0	0	0	I50
500052	1	0	0	0	0	0	0	0	0	0	88846	18006	0	0	0	0	0	0	0	0	0	I51
500053	1	0	0	0	0	0	0	0	0	0	88847	18007	0	0	0	0	0	0	0	0	0	I52
500054	1	0	0	0	0	0	0	0	0	0	88848	18008	0	0	0	0	0	0	0	0	0	I53
500055	1	0	0	0	0	0	0	0	0	0	88849	18009	0	0	0	0	0	0	0	0	0	I54
500056	1	0	0	0	0	0	0	0	0	0	88850	18010	0	0	0	0	0	0	0	0	0	I55
500057	1	0	0	0	0	0	0	0	0	0	88851	17292	0	0	0	0	0	0	0	0	0	I56
500058	1	0	0	0	0	0	0	0	0	0	88852	17302	0	0	0	0	0	0	0	0	0	I57
500059	1	0	0	0	0	0	0	0	0	0	88853	17405	0	0	0	0	0	0	0	0	0	I58
500060	1	0	0	0	0	0	0	0	0	0	88854	17506	0	0	0	0	0	0	0	0	0	I59
500061	1	0	0	0	0	0	0	0	0	0	88855	17193	0	0	0	0	0	0	0	0	0	I60
500062	1	0	0	0	0	0	0	0	0	0	88856	17295	0	0	0	0	0	0	0	0	0	I61
500063	1	0	0	0	0	0	0	0	0	0	88857	17392	0	0	0	0	0	0	0	0	0	I62
500064	1	0	0	0	0	0	0	0	0	0	88858	17404	0	0	0	0	0	0	0	0	0	I63
500065	1	0	0	0	0	0	0	0	0	0	88859	17505	0	0	0	0	0	0	0	0	0	I64
500066	1	0	0	0	0	0	0	0	0	0	88860	17021	0	0	0	0	0	0	0	0	0	I65
500067	1	0	0	0	0	0	0	0	0	0	88861	17601	0	0	0	0	0	0	0	0	0	I66
500068	1	0	0	0	0	0	0	0	0	0	88862	17602	0	0	0	0	0	0	0	0	0	I67
500069	1	0	0	0	0	0	0	0	0	0	88863	18013	0	0	0	0	0	0	0	0	0	I68
500070	1	0	0	0	0	0	0	0	0	0	88864	18021	0	0	0	0	0	0	0	0	0	I69
500071	1	0	0	0	0	0	0	0	0	0	88865	42068	0	0	0	0	0	0	0	0	0	I70
500072	1	0	0	0	0	0	0	0	0	0	88866	42069	0	0	0	0	0	0	0	0	0	I71
500073	1	0	0	0	0	0	0	0	0	0	88867	17194	0	0	0	0	0	0	0	0	0	I72
500074	1	0	0	0	0	0	0	0	0	0	88868	17198	0	0	0	0	0	0	0	0	0	I73
500075	1	0	0	0	0	0	0	0	0	0	88869	17199	0	0	0	0	0	0	0	0	0	I74
500076	1	0	0	0	0	0	0	0	0	0	88870	17296	0	0	0	0	0	0	0	0	0	I75
500077	1	0	0	0	0	0	0	0	0	0	88871	17297	0	0	0	0	0	0	0	0	0	I76
500078	1	0	0	0	0	0	0	0	0	0	88872	17298	0	0	0	0	0	0	0	0	0	I77
500079	1	0	0	0	0	0	0	0	0	0	88873	17393	0	0	0	0	0	0	0	0	0	I78
500080	1	0	0	0	0	0	0	0	0	0	88874	17394	0	0	0	0	0	0	0	0	0	I79
500081	1	0	0	0	0	0	0	0	0	0	88875	17492	0	0	0	0	0	0	0	0	0	I80
500082	1	0	0	0	0	0	0	0	0	0	88876	17493	0	0	0	0	0	0	0	0	0	I81
500083	1	0	0	0	0	0	0	0	0	0	88877	17507	0	0	0	0	0	0	0	0	0	I82
500084	1	0	0	0	0	0	0	0	0	0	88878	17508	0	0	0	0	0	0	0	0	0	I83
500085	1	0	0	0	0	0	0	0	0	0	88879	17594	0	0	0	0	0	0	0	0	0	I84
500086	1	0	0	0	0	0	0	0	0	0	88880	17595	0	0	0	0	0	0	0	0	0	I85
500087	1	0	0	0	0	0	0	0	0	0	88881	17596	0	0	0	0	0	0	0	0	0	I86
500088	1	0	0	0	0	0	0	0	0	0	88882	17597	0	0	0	0	0	0	0	0	0	I87
500089	1	0	0	0	0	0	0	0	0	0	88883	17598	0	0	0	0	0	0	0	0	0	I88
500090	1	0	0	0	0	0	0	0	0	0	88884	17599	0	0	0	0	0	0	0	0	0	I89
500091	1	0	0	0	0	0	0	0	0	0	88885	17603	0	0	0	0	0	0	0	0	0	I90
500092	1	0	0	0	0	0	0	0	0	0	88886	17604	0	0	0	0	0	0	0	0	0	I91
500093	1	0	0	0	0	0	0	0	0	0	88887	17605	0	0	0	0	0	0	0	0	0	I92
500094	1	0	0	0	0	0	0	0	0	0	88888	17607	0	0	0	0	0	0	0	0	0	I93
500095	1	0	0	0	0	0	0	0	0	0	88889	17608	0	0	0	0	0	0	0	0	0	I94
500096	1	0	0	0	0	0	0	0	0	0	88890	17609	0	0	0	0	0	0	0	0	0	I95
500097	1	0	0	0	0	0	0	0	0	0	88891	17610	0	0	0	0	0	0	0	0	0	I96
500098	1	0	0	0	0	0	0	0	0	0	88892	17611	0	0	0	0	0	0	0	0	0	I97
500099	1	0	0	0	0	0	0	0	0	0	88893	17612	0	0	0	0	0	0	0	0	0	I98
500100	1	0	0	0	0	0	0	0	0	0	88894	42052	0	0	0	0	0	0	0	0	0	I99
500101	1	0	0	0	0	0	0	0	0	0	88895	42053	0	0	0	0	0	0	0	0	0	I100
500102	1	0	0	0	0	0	0	0	0	0	88896	42054	0	0	0	0	0	0	0	0	0	I101
500103	1	0	0	0	0	0	0	0	0	0	88897	42055	0	0	0	0	0	0	0	0	0	I102
500104	1	0	0	0	0	0	0	0	0	0	88898	42056	0	0	0	0	0	0	0	0	0	I103
500105	1	0	0	0	0	0	0	0	0	0	88346	75330	0	0	0	0	0	0	0	0	0	I104
500106	1	0	0	0	0	0	0	0	0	0	88352	75317	0	0	0	0	0	0	0	0	0	I105
500107	1	0	0	0	0	0	0	0	0	0	88353	75318	0	0	0	0	0	0	0	0	0	I106
500108	1	0	1	0	0	0	0	0	0	0	88802	88105	0	88109	0	0	0	0	0	0	0	I107
500109	1	0	1	10	10	5	30	10	0	0	88803	88105	0	88109	20074	20075	20084	20062	20541	0	0	I108
500110	1	0	100	0	0	0	0	0	0	0	521421	21421	0	21375	0	0	0	0	0	0	0	I109
500111	1	0	100	0	0	0	0	0	0	0	521422	21422	0	21375	0	0	0	0	0	0	0	I110
500112	1	0	100	0	0	0	0	0	0	0	521423	521400	0	21375	0	0	0	0	0	0	0	I111
500113	1	0	100	0	0	0	0	0	0	0	589001	21425	0	21375	0	0	0	0	0	0	0	I112
589118	1	0	0	0	0	0	0	0	0	0	189377	189372	0	0	0	0	0	0	0	0	0	<$>138798</>
589123	20	0	0	0	0	0	0	0	0	0	589123	189200	0	0	0	0	0	0	0	0	0	<$>145439</>
589124	1	0	0	0	0	0	0	0	0	0	589124	48513	0	0	0	0	0	0	0	0	0	<$>159970</>
589125	1	0	0	0	0	0	0	0	0	0	589125	189282	0	0	0	0	0	0	0	0	0	<$>175426</>
990000	20	0	0	0	0	0	0	0	0	0	700002	20084	0	0	0	0	0	0	0	0	0	<$>125117</>
990001	40	0	0	0	0	0	0	0	0	0	700003	88018	0	0	0	0	0	0	0	0	0	<$>145440</>
990002	10	0	0	0	0	0	0	0	0	0	700004	88099	0	0	0	0	0	0	0	0	0	<$>125119</>
990003	1	0	0	0	0	0	0	0	0	0	700007	189346	0	0	0	0	0	0	0	0	0	<$>145441</>
990004	1	0	0	0	0	0	0	0	0	0	700008	157119	0	0	0	0	0	0	0	0	0	<$>145442</>
990005	1	0	0	0	0	0	0	0	0	0	700009	189369	0	0	0	0	0	0	0	0	0	<$>147904</>
