AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	-10	0	484	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.ogg	0	0	61	0	250	1	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	129253	Elite_S_OsqurasTHSword	THSword	YES	0	0	FALSE	1	55	0	RH	270	<$>214328</>	250	180	75	0	None	EliteEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	504	None	Elite Osquras of Spirit	SH	None	None	2147483647	0	FALSE	it_w_armbossthsword	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	10	FALSE	<$>29640</>	SYS_item_column_red	0	<$>214327</>	CTYPE	1.4	1000	0	0	0	55	No	0	0	0	0	0	0	0	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	7	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151344</>	1	129253	1	None	200000	0	0	Weapon	0	<$>208657</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	3_3	0	0	0
0	-10	0	210	0	0	R 10701	1	R 10702	1	R 10705	1	R 10704	1	R 10706	1	atk_dagger1.ogg	0	0	26	0	250	1	block_dagger.ogg	hit_dagger1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	129254	Elite_S_Shadow_Assault	Dagger	NO	0	0	FALSE	1	60	0	RH	250	<$>214330</>	250	10	40	0	None	EliteEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	504	None	Elite ShadowAssault of spirit	SH	None	None	2147483647	0	FALSE	it_w_oliviadagger	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	5	FALSE	<$>29642</>	SYS_item_column_red	0	<$>214329</>	ATYPE	0.9	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	3	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>155003</>	1	129254	1	None	200000	0	0	Weapon	0	<$>208656</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	408	0	0	R 10551	1	R 10552	1	R 10553	1	R 10554	1	R 10555	1	atk_polearm1.ogg	0	0	52	0	250	1	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	129255	Elite_S_Trojan_GrenadaCruz	Polearm	YES	0	0	FALSE	1	55	0	RH	250	<$>214332</>	250	5	-50	0	None	EliteEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	504	None	Elite Trojan Cruz of spirit	SH	None	None	2147483647	0	FALSE	it_w_frozenmarlin	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	10	FALSE	<$>29641</>	SYS_item_column_red	0	<$>214331</>	CTYPE	1.4	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	3	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151344</>	1	129255	1	None	200000	0	0	Weapon	0	<$>208666</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	2_3	0	0	0
0	-10	0	292	0	0	R 11071	1	R 11072	1	R 11073	1	R 11074	1	R 11075	1	atk_pistol1.ogg	0	0	40	0	250	1	None	None	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	129256	Elite_S_Punisher_pistol	Pistol	NO	0	0	FALSE	1	60	0	RH	250	<$>214334</>	250	75	3	0	None	EliteEqp	None	drop_pistol.ogg	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	504	None	Elite Punisher of Spirit (pistol)	SH	None	None	2147483647	0	FALSE	it_w_indigo9pistol	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	5	0	0	0	0	0	0	FALSE	<$>29643</>	SYS_item_column_red	0	<$>214333</>	BTYPE	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_SHOOT_45	25	0	0	0	NO	3	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151348</>	1	129256	2	None	200000	0	0	Weapon	0	<$>205423</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	500	0	0	R 2013 R 49931	1	R 11781 R 49932	1	R 11782 R 49933	1	R 11784 R 49934	1	R 11785 R 49935	1	atk_rifle1.ogg	0	0	61	0	250	1	None	hit_sword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_HeavyRifle	<$>102961</>	129257	Elite_General_HeavyRifle	HeavyRifle	YES	0	0	FALSE	1	55	0	RH	250	<$>214336</>	250	0	20	0	None	EliteEqp	None	drop_rifle.ogg	N/A	Bip01 Prop1	N/A	N/A	N/A	N/A	TRUE	10	None	504	None	Elite HeavyStinger of Spirit	SH	None	None	2147483647	0	FALSE	it_w_Generalheavyrifle	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>102961</>	SYS_item_column_red	0	<$>214335</>	BTYPE	1.4	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_SHOOT_45	25	0	0	0	NO	5	None	10000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>184218</>	1	129257	1	None	100	0	0	Weapon	0	<$>213515</>	_NO	None	TRUE	250	None	TRUE	YES	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	335	0	0	R 11791 R 49920	1	R 11792 R 49921	1	R 11793 R 49922	1	R 11794 R 49923	1	R 11795 R 49924	1	atk_rod1.ogg	0	0	44	0	250	1	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	129258	Elite_Elemental_Broom	Rod	NO	0	0	FALSE	1	55	0	RH	250	<$>214338</>	250	30	50	0	None	EliteEqp	None	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	504	None	Elite Pythonis of Spirit	SH	None	None	2147483647	0	FALSE	it_w_Elementbroom	0	0	60	0	250	Weapon	0	0	0	0	250	0	0	0	0	60	0	None	0	0	0	0	0	5	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>214337</>	PSY	0	1000	0	0	0	60	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	5	None	810000	4	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>155004</>	1	129258	1	None	150000	0	0	Weapon	0	<$>205417</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	335	0	0	R 20701	1	R 20702	1	R 20704	1	R 20705	1	R 2015	1	atk_rod1.ogg	0	0	44	0	250	1	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	129259	Elite_S_Ambrosia	Rod	NO	0	0	FALSE	1	55	0	RH	250	<$>214340</>	250	-30	50	0	None	EliteEqp	None	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	0	None	504	None	Elite Ambrosia of Spirit	SH	None	None	2147483647	0	FALSE	it_w_famstaff	0	0	55	0	250	Weapon	0	0	0	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>214339</>	PSY	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	1	None	2000000	4	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>155004</>	1	129259	1	None	200000	0	0	Weapon	0	<$>214341</>	_ROD	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	293	0	0	R 49973	1	R 49974	1	R 49975	2	None	0	None	0	atk_elembrc1.ogg	0	0	40	0	250	1	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	129260	Elite_Devil_ElemBrc_Lunacy	ElemBrc	NO	-10	0	FALSE	1	55	0	RH	250	<$>214343</>	250	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	504	None	Elite Strata Devil Elemental Bracelet Lunacy	SH	None	None	2147483647	0	FALSE	it_w_devilelembrc	0	0	55	0	250	Weapon	0	0	0	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	5	FALSE	<$>44014</>	SYS_item_column_red	0	<$>214342</>	PSY	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	1	None	20000	4	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151340</>	1	129260	1.5	None	2200	0	0	Weapon	0	<$>205420</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	45	None	0	0	0
0	-10	0	338	0	0	R 1081	1	R 21422	1	R 21423	1	R 21424	1	R 21425	1	atk_elembrc1.ogg	0	0	40	0	250	1	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Book	<$>29680</>	129261	Elite_Dark_Book	Book	NO	0	0	FALSE	1	55	0	RH	250	<$>214345</>	250	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Bip01 Prop2	Bip01 Prop1	N/A	N/A	N/A	N/A	TRUE	0	None	504	None	Elite Crecion of spirit	SH	None	None	2147483647	0	FALSE	it_w_darkbook	0	0	55	0	250	Weapon	0	0	0	0	250	0	0	0	0	55	0	None	0	0	0	0	0	5	0	0	0	0	FALSE	<$>29680</>	SYS_item_column_red	0	<$>214344</>	PSY	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	1	None	2000000	4	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129261	1.5	None	200000	0	0	Weapon	0	<$>208332</>	_NO	None	TRUE	250	None	TRUE	YES	Both	TRUE	FALSE	100	FALSE	45	None	0	0	0
0	-10	0	338	0	0	R 20646	1	R 20647	1	R 20648	1	R 20649	1	R 20650	1	atk_elembrc1.ogg	0	0	40	0	250	1	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Book	<$>29680</>	129262	Elite_S_Storytelling	Book	NO	10	0	FALSE	1	55	0	RH	250	<$>214347</>	250	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Bip01 Prop2	Bip01 Prop1	N/A	N/A	N/A	N/A	TRUE	0	None	504	None	Elite Mythos of Storytelling	SH	None	None	2147483647	0	FALSE	it_w_bristiabigbook	0	0	55	0	250	Weapon	0	0	0	0	250	0	0	0	0	55	0	None	0	0	0	0	0	5	0	0	0	0	FALSE	<$>29680</>	SYS_item_column_red	0	<$>214346</>	PSY	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	1	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129262	1.5	None	200000	0	0	Weapon	0	<$>208332</>	_NO	None	TRUE	250	None	TRUE	YES	Both	TRUE	FALSE	100	FALSE	45	None	0	0	0
0	-10	0	338	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.ogg	0	0	40	0	250	1	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Book	<$>29680</>	129263	Elite_S_NavasBook	Book	NO	0	0	FALSE	1	55	0	RH	270	<$>214349</>	250	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Bip01 Prop2	Bip01 Prop1	N/A	N/A	N/A	N/A	TRUE	0	None	504	None	Elite Navas of Spirit	SH	None	None	2147483647	0	FALSE	it_w_armbossbook	0	0	55	0	250	Weapon	0	0	0	0	250	0	0	0	0	55	0	None	0	0	0	0	0	10	0	0	0	0	FALSE	<$>29680</>	SYS_item_column_red	0	<$>214348</>	PSY	0	1000	0	0	0	55	No	0	0	0	0	0	0	0	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MAGIC_45	25	0	0	0	NO	1	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129263	1.5	None	200000	0	0	Weapon	0	<$>208332</>	_NO	None	TRUE	250	None	TRUE	YES	Both	TRUE	FALSE	100	FALSE	45	None	0	0	0
0	-10	0	408	0	0	R 20721	1	R 20722	1	R 20723	1	R 20724	1	R 20725	1	atk_polearm1.ogg	0	0	52	0	250	1	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	129264	Elite_S_RapidCruz	Polearm	YES	0	0	FALSE	1	60	0	RH	250	<$>214724</>	250	5	-50	0	None	EliteEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	504	None	Elite Rapid Cruz of Spirit	SH	None	None	2147483647	0	FALSE	it_w_morokama	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	5	FALSE	<$>29641</>	SYS_item_column_red	0	<$>214723</>	CTYPE	1.4	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	3	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129264	1	None	200000	0	0	Weapon	0	<$>208666</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	2_3	0	0	0
0	-10	0	420	0	0	R 21391	1	R 21392	1	R 21393	1	R 21394	1	R 21395	1	atk_rifle1.ogg	0	0	56	0	250	1	block_knuckle.ogg	hit_sword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	129265	Elite_S_ExtremePunisher	Rifle	NO	0	0	FALSE	1	65	0	RH	250	<$>214726</>	250	90	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	504	None	Elite Extreme Punisher of Spirit	SH	None	None	2147483647	0	FALSE	it_w_indigo9rifle	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29643</>	SYS_item_column_red	0	<$>214725</>	BTYPE	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_SHOOT_45	25	0	0	0	NO	5	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129265	1	None	200000	0	0	Weapon	0	<$>208672</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	420	0	0	R 49981	1	R 49982	1	R 49983	1	R 49984	1	R 49985	1	atk_rifle1.ogg	0	0	56	0	250	1	None	None	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	129266	IsicleGunner_EmeraldDragon	Rifle	NO	0	0	FALSE	1	55	0	RH	250	<$>215024</>	250	90	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	504	None	Isicle Gunner Emerald Dragon	SH	None	None	2147483647	0	FALSE	it_w_emeralddragon	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	60	0	None	0	0	0	5	0	5	0	0	0	0	FALSE	<$>29644</>	SYS_item_column_red	0	<$>215023</>	BTYPE	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_SHOOT_45	25	0	0	0	NO	5	Item_Leviathan	2210000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129266	1.2	None	220000	0	0	Weapon	0	<$>208672</>	_NO	HIT_Blood_ICE	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	290	0	0	R 30911	1	R 30912	1	R 30913	1	R 30914	1	R 30915	1	atk_sword1.ogg	0	0	35	0	250	1	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	129267	Elite_Tilling_Spirit	Sword	NO	0	0	FALSE	1	60	0	RH	250	<$>215958</>	250	160	90	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	504	None	Elite Tilling of Spirit	SH	None	None	2147483647	0	FALSE	it_w_siriussword	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	15000	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>215957</>	BTYPE	1	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	5	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151344</>	1	129267	1.8	None	200000	0	0	Weapon	0	<$>208326</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	FALSE	100	FALSE	45	2_3	0	0	0
0	-10	0	390	0	0	R 30921	1	R 30922	1	R 30923	1	R 30924	1	R 30925	1	atk_rifle1.ogg	0	0	56	0	250	1	block_knuckle.ogg	hit_sword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Crossbow	<$>29651</>	129268	Elite_Tenebra_Spirit	CrossBow	NO	0	0	FALSE	1	60	0	RH	250	<$>216287</>	250	90	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	504	None	Elite Tenebra of Spirit	SH	None	None	2147483647	0	FALSE	it_w_calcrossbow	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	5	0	0	0	0	0	0	FALSE	<$>29651</>	SYS_item_column_red	0	<$>216286</>	BTYPE	0	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_SHOOT_45	25	0	0	0	NO	5	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129268	1	None	200000	0	0	Weapon	0	<$>208670</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	None	0	0	0
0	-10	0	510	0	0	R 10471	1	R 10472	1	R 10473	1	R 10474	1	R 10475	1	atk_thsword1.ogg	0	0	63	0	250	1	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Crescent	<$>29678</>	129269	Elite_Semirunawar_Crescent	Crescent	YES	0	0	FALSE	1	60	0	RH	250	<$>216752</>	250	180	75	0	None	EliteEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_Crescent	TRUE	0	None	504	None	Elite Semiruna War Crescent	SH	None	None	2147483647	0	FALSE	it_w_warcrescent	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	5	0	0	0	0	0	0	0	FALSE	<$>29678</>	SYS_item_column_red	0	<$>216751</>	CTYPE	1.5	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	7	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129269	1	None	200000	0	0	Weapon	0	<$>216753</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	TRUE	100	FALSE	45	3_2	0	0	0
0	-10	0	280	0	0	R 10771	1	R 10772	1	R 10773	1	R 10774	1	R 10775 R 10776 R 10777	1	atk_sword1.ogg	0	0	37	0	250	1	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	-20	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	129400	Elite_Piracy_MaceMags	Blunt	NO	0	0	FALSE	1	60	0	RH	250	<$>216755</>	250	0	0	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_PELVIS	Dummy_R_PELVIS	TRUE	0	None	504	None	Elite Piracy Mace of Mags	SH	None	None	2147483647	0	FALSE	it_w_fammace	0	0	55	0	250	Weapon	0	0	-20	0	250	0	0	0	0	55	0	None	0	0	0	0	0	0	0	0	0	5	FALSE	<$>29659</>	SYS_item_column_red	0	<$>216754</>	CTYPE	1.5	1000	0	0	0	55	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JPN_MELEE_45	25	0	0	0	NO	5	None	2000000	4	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>151333</>	1	129400	0.8	None	200000	0	0	Weapon	0	<$>208671</>	_NO	None	TRUE	250	None	TRUE	NO	Both	TRUE	FALSE	100	FALSE	45	None	0	0	0
