AI	ARUN	ASPD	ASTD	ATK	ATKDN	ATKS	AniType	AtkLayer	AtkType	BLK	BaseOffset	BlkHand	ClassID	ClassName	ClassType	DebuffDef	DefLayer	DefType	Desc	Dummy_A_LH	Dummy_A_RH	EngName	EnterScp	Far	FileName	Heal25	Heal50	Heal75	HeightOffset1	HeightOffset2	HoldMove	IncASPD	IncBLK	IncCRT	IncHR	IncIMP	IncIP	IncPR	IncRSP	Initial	LHits	LeaveScp	MagicDef	Manual	MaxR	MeleeDef	MinR	MixMainMotion	Name	Near	RHits	RSPD	RSPType	ReqLv	ReqPromotionLv	ReqStn2ID	ReqStn2Lv	ReqStn3ID	ReqStn3Lv	ReqStnID	ReqStnLv	ShootDef	Skill1Req	Skill2Req	Skill3Req	Skill4Req	Skill5Req	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5	SkillName1	SkillName2	SkillName3	SkillName4	SkillName5	SklPts	SpendItemCount	SpendItemID	SplDam	SplLimit	SplRange	SplType	StnATK	StnBLK	StnEXP	StnHR	StnIMP	StnIP	StnIgnoreDEFPer	StnLv	StnMSPD	StnPR	StnRFIRE	StnRICE	StnRLGHT	StnRSTAT	Strong	TRANSFORM	ToolTip	TransformID	UseWeaponAnim	WSPD	Weak	XPType
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	PC_BLK	0	None	30110	FirstAid	ETC	100	1	Parry	<$>140235</>	None	None	First-aid	None	NO	stn_firstaid	YES	YES	YES	0	200	NO	0	0	0	0	0	0	0.2	0	_AID	0	None	100	YES	100	100	1	NO	<$>63589</>	NO	1	469	regenerate	24	0	0	0	0	0	0	0	100	0	4	8	12	16	0	30112	30113	30114	30115	none	<$>62112</>	<$>62121</>	<$>62140</>	<$>62143</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	5	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10031
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	PC_BLK	0	None	30120	Fortitudo	ETC	100	1	Parry	<$>140236</>	None	None	Fortitudo	None	NO	stn_fortitudo	YES	YES	YES	0	200	NO	0	0	0	0	0	0	0.2	0	_FOR	0	None	100	YES	100	100	1	NO	<$>63592</>	NO	1	469	regenerate	1	0	0	0	0	0	0	0	100	1	0	8	12	16	30121	0	30123	30124	30125	<$>62145</>	none	<$>62163</>	<$>62181</>	<$>62199</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	5	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10031
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	None	0	None	30130	BattleMedicine	ETC	100	1	None	<$>177498</>	None	None	Battle Medicine	None	NO	stn_battlemedicine	YES	YES	YES	0	200	NO	0	0	0	0	0.6	0	0	1.2	_BMD	0	None	100	YES	100	100	1	NO	<$>101362</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	30131	30132	30133	30134	30135	<$>89502</>	<$>101364</>	<$>125674</>	<$>101332</>	<$>101338</>	0	0	0	0	0	0	None	1	0	0	100	5	0	0	1	1	0	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10012
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	PC_BLK	0	None	30140	TacticalAssistance	ETC	100	1	Parry	<$>140238</>	None	None	Tactical assistance	None	NO	stn_rescue	YES	YES	YES	0	200	NO	0	0	0	0	0	0	0.2	0	_TAC	0	None	100	YES	100	100	1	NO	<$>63596</>	NO	1	469	regenerate	100	1	0	0	0	0	0	0	100	1	0	10	15	20	30141	0	30143	30144	30145	<$>62217</>	none	<$>62235</>	<$>62253</>	<$>62271</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	10	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10001
PUPPET	PC_ARUN_MIN	2033	PC_ASTD_MIN	None	None	0	Uni	2	Single	None	0	None	30150	Serenade	ETC	100	1	None	<$>140239</>	None	None	Serenade	None	NO	stn_serenade	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0.4	_SER	0	None	100	YES	1500	100	1	NO	<$>63598</>	NO	1	469	regenerate	100	1	0	0	0	0	0	0	100	1	0	8	12	16	30151	0	30153	30154	30155	<$>62279</>	none	<$>62297</>	<$>62315</>	<$>62333</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	15	NO	None	<$>63591</>	0	NO	115	NO	10001
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	PC_BLK	0	None	30160	EnhancedTactics	ETC	70	1	Parry	<$>160882</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	YES	YES	YES	0	200	NO	0	0	0	0	0.4	0	0.8	1	_ETA	0	None	90	YES	100	120	1	NO	<$>63600</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30161	30162	30163	30164	30165	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0	0	0	None	1	0	0	100	5	0	0	1	1.1	5	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10024
HEALER	PC_ARUN_INO	1500	PC_ASTD_INO	None	None	0	Uni	2	Single	None	0	None	30170	Innocentio	ETC	80	1	None	<$>67550</>	None	None	Innocentio	None	NO	stn_innocentio	YES	YES	YES	0	200	NO	0	0	0	0	0.4	0	0	2	_INO	0	None	100	YES	100	100	1	NO	<$>63602</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30171	30172	30173	30174	30175	<$>62442</>	<$>62461</>	<$>62470</>	<$>62475</>	<$>62493</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	-10	-10	-10	0	NO	None	<$>63591</>	0	NO	115	NO	10024
HEALER	PC_ARUN_AID2	1500	PC_ASTD_AID2	None	None	0	Uni	2	Single	None	0	None	30180	FirstAid2	ETC	100	1	None	<$>140235</>	None	None	First-aid	None	NO	stn_firstaid	YES	YES	YES	0	200	NO	0	0	0	0	0	0	0	0	_AID2	0	None	100	YES	100	100	1	NO	<$>63589</>	NO	1	469	regenerate	1	0	0	0	0	0	0	0	100	0	4	8	12	16	0	30182	30183	30184	30185	none	<$>62112</>	<$>62121</>	<$>62140</>	<$>62143</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10001
HEALER	PC_ARUN_AID2	1500	PC_ASTD_AID2	None	None	0	Uni	2	Single	None	0	None	30190	EnhancedTactics2	ETC	70	1	None	<$>160882</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	YES	YES	YES	0	200	NO	0	0	0	0	0.4	0	0	1	_ETA2	0	None	90	YES	100	120	1	NO	<$>63600</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30191	30192	30193	30194	30195	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0	0	0	None	1	0	0	100	5	0	0	1	1.1	0	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10024
HEALER	PC_ARUN_BEP	1500	PC_ASTD_BEP	None	None	0	Uni	2	Single	PC_BLK_BEP	0	RH	30200	EnhancedTactics3	ETC	70	1	Block	<$>94904</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	YES	YES	YES	0	200	NO	0	1	0	0	0.4	0	0	1	_ETA3	0	None	90	YES	100	120	1	NO	<$>63600</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30166	30167	30168	30169	30170	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0	0	0	None	1	10	0	100	5	0	0	1	1.1	0	0	0	0	20	NO	None	<$>63591</>	0	YES	115	NO	10024
PUPPET	PC_ARUN_SCT	1500	PC_ASTD_CON	None	None	0	Each	2	Single	PC_BLK	0	None	30210	InstallTrap	ETC	100	1	None	<$>140241</>	None	None	Install trap	None	NO	stn_installtrap	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_TRP	0	None	100	YES	100	100	1	NO	<$>63606</>	NO	1	469	regenerate	36	0	0	0	0	0	0	0	100	1	0	8	12	16	30211	0	30213	30214	30215	<$>62502</>	none	<$>50239</>	<$>62513</>	<$>50241</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10031
ATTACKER	PC_ARUN_SCT	1500	PC_ASTD_CON	PC_ASTD_CON	None	0	Each	2	Single	PC_BLK	0	None	30220	Construction	ETC	100	1	None	<$>140242</>	None	None	Construction	None	NO	stn_construction	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_CON	0	None	100	YES	1500	100	1	NO	<$>63608</>	NO	1	469	regenerate	72	0	0	0	0	0	0	0	100	1	4	8	12	16	30221	30222	30223	30224	30225	<$>62520</>	<$>62524</>	<$>62528</>	<$>62532</>	<$>62535</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10031
ATTACKER	PC_ARUN_SCT	1500	PC_ASTD_CON	PC_ASTD_CON	None	0	Each	2	Single	PC_BLK	0	None	30230	ConstructionYega	ETC	100	1	None	<$>140243</>	None	None	Structure builds	None	NO	stn_construction	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_CON	0	None	100	YES	1500	100	1	NO	<$>63610</>	NO	1	469	regenerate	16	0	0	0	0	0	0	0	100	1	4	8	12	16	30221	30232	30233	30234	30235	<$>62520</>	<$>50247</>	<$>62542</>	<$>62546</>	<$>62549</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10031
ATTACKER	PC_ARUN_VEN	1500	PC_ASTD_VEN	PC_ATK_VEN	None	1	Uni	1	Single	PC_BLK_VEN	0	None	30240	EnhancedTactics4	MELEE	70	1	Parry	<$>160883</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0	1	1	_ETA4	0	None	90	YES	100	120	1	NO	<$>63600</>	NO	3	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30201	30202	30203	30204	30205	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0	0	0	None	1	0	0	50	5	0	0	1	1.1	10	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_CTM	1933	PC_ASTD_CTM	PC_ATK_CTM	None	0	Uni	2	Splash	None	0	None	30250	CountryMusic	MAGIC	70	1	None	<$>104250</>	None	None	Folclore	None	NO	stn_folclore	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0	0	1	_CTM	0	None	90	YES	900	100	1	NO	<$>104249</>	NO	3	439	regenerate	100	0	0	0	0	0	0	0	90	5	10	15	20	25	30251	30252	30253	30254	30255	<$>104172</>	<$>104190</>	<$>104208</>	<$>104226</>	<$>104244</>	0	0	0	0.75	2	200	Circle	1	0	0	100	5	0	0	1	1.1	0	0	0	0	20	NO	None	<$>63538</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_CTM	1933	PC_ASTD_CTM	PC_ATK_CTM	None	0	Uni	2	Splash	None	0	None	30260	EnhancedTactics5	MAGIC	70	1	None	<$>160884</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0	0	1	_ETA5	0	None	90	YES	900	100	1	NO	<$>63600</>	NO	3	439	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30261	30262	30263	30264	30265	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0.75	2	200	Circle	1	0	0	100	5	0	0	1	1.1	0	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_MAR	1500	PC_ASTD_MAR	PC_ASTD_MAR	None	0	Uni	2	Single	None	0	None	30310	Marionette	ETC	100	1	None	<$>140246</>	None	None	Marionette	None	NO	stn_marionette	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_MAR	0	None	100	YES	1500	100	1	NO	<$>63612</>	NO	1	469	regenerate	72	0	0	0	0	0	0	0	100	1	5	10	15	20	30311	30312	30313	30314	30315	<$>62552</>	<$>62555</>	<$>62558</>	<$>62562</>	<$>62565</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10061
ATTACKER	PC_ARUN_SUM	1500	PC_ASTD_SUM	PC_ASTD_SUM	None	0	Uni	2	Single	None	0	None	30320	Amicus	ETC	100	1	None	<$>140247</>	None	None	Amicus	None	NO	stn_amicus	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_AMI	0	None	100	YES	1500	100	1	NO	<$>63614</>	NO	1	469	regenerate	16	0	0	0	0	0	0	0	100	1	0	10	0	20	30321	0	30323	0	30325	<$>62568</>	none	<$>62572</>	none	<$>62575</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10031
ATTACKER	PC_ARUN_SUM	1500	PC_ASTD_SUM	PC_ASTD_SUM	None	0	Uni	2	Single	None	0	None	30330	Testis	ETC	100	1	None	<$>140248</>	None	None	Testis	None	NO	stn_testis	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_TES	0	None	100	YES	1500	100	1	NO	<$>63616</>	NO	1	469	regenerate	16	0	0	0	0	0	0	0	100	1	0	10	15	20	30321	0	30333	30334	30335	<$>62568</>	none	<$>62578</>	<$>62581</>	<$>62584</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10031
ATTACKER	PC_ARUN_PEN	2133	PC_ASTD_PEN	PC_ATK_PWP	PC_ATKDN_PWP	1	Uni	1	Splash	PC_BLK_BLA	0	None	30340	PuppetLancer	MELEE	70	1	None	<$>107087</>	None	None	Brandish Arm	None	YES	stn_brandisharm	NO	NO	NO	0	200	NO	0.8	0	0.8	0	0.4	0.8	0	1	_PWP	0	None	100	YES	150	80	1	NO	<$>63618</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	110	1	5	10	15	20	30341	30372	30343	30344	30345	<$>62587</>	<$>63620</>	<$>62591</>	<$>62596</>	<$>45577</>	0	0	0	0	0	0	None	1.9	0	0	60	10	10	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_CRP	1667	PC_ASTD_CRP	PC_ATK_CRP	PC_ATKDN_CRP	1	Uni	2	Single	None	0	None	30350	PuppetShooter	SHOOT	70	1	None	<$>107088</>	None	None	Split shooter	None	YES	stn_splitshooter	NO	NO	NO	0	200	NO	0.8	0	0.8	0	0.4	0.4	0	1	_CRP	0	None	80	YES	1200	100	1	NO	<$>63621</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	30351	30352	30373	30354	30355	<$>62602</>	<$>62605</>	<$>63623</>	<$>62608</>	<$>62612</>	0	2	21419	0	0	0	None	1.6	0	0	30	0	10	9	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	No	115	YES	10012
ATTACKER	PC_ARUN_BSP	2667	PC_ASTD_BSP	PC_ATK_BSP	None	1	Uni	2	Double	None	0	None	30360	PuppetMagician	MAGIC	70	1	None	<$>107089</>	None	None	Activator	None	YES	stn_activator	NO	NO	NO	0	200	NO	0.4	0	0	0	0	0.4	0	1.4	_BSP	1	None	85	YES	1000	85	1	NO	<$>63624</>	YES	1	469	regenerate	100	2	0	0	0	0	0	0	110	1	5	10	15	20	30361	30362	30374	30364	30365	<$>50220</>	<$>62619</>	<$>63626</>	<$>62623</>	<$>62628</>	0	2	21429	0	0	0	None	1.8	0	0	100	5	5	0	1	1	0	20	20	20	20	YES	None	<$>63538</>	0	No	115	YES	10012
ATTACKER	PC_ARUN_MAR	2667	PC_ASTD_MAR	PC_ASTD_MAR	None	0	Uni	2	Single	None	0	None	30370	PuppetMaster	ETC	70	1	None	<$>112250</>	None	None	Puppet Master	SCR_ENTER_EXPERTTURRET	NO	stn_puppetmaster	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.4	0	1	_PM	0	SCR_LEAVE_EXPERTTURRET	100	YES	1500	100	1	NO	<$>63628</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	30371	30372	30373	30374	30375	<$>62632</>	<$>62638</>	<$>62642</>	<$>62646</>	<$>45865</>	0	0	0	0	0	0	None	1	0	0	100	5	5	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	No	115	NO	10012
HEALER	PC_ARUN_SCT	1500	PC_ASTD_SCT	None	None	0	Each	2	Single	PC_BLK	0	None	30380	Therapy	ETC	70	1	Parry	<$>67562</>	None	None	Therapy	None	NO	stn_therapy	YES	YES	YES	0	200	NO	0	0	0	0	0.4	0	0.8	1	_TRY	0	None	90	YES	100	120	1	NO	<$>63630</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30381	30382	30383	30384	30385	<$>62652</>	<$>62671</>	<$>62689</>	<$>62707</>	<$>62725</>	0	0	0	0	0	0	None	1	0	0	100	5	0	0	1	1.1	5	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_SCT	1500	PC_ASTD_CON	PC_ASTD_CON	None	0	Each	2	Single	None	0	None	30390	Destroyer	ETC	100	1	None	<$>160885</>	None	None	Destroyer	SCR_ENTER_EXPERTTURRET	NO	stn_destroyer	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.4	0	0.8	_DSR	0	SCR_LEAVE_EXPERTTURRET	100	YES	1500	100	1	NO	<$>44583</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30391	30392	30393	30394	30395	<$>63633</>	<$>62746</>	<$>62749</>	<$>62752</>	<$>62756</>	0	0	0	0	0	0	None	1	0	0	100	5	5	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_SCT	1500	PC_ASTD_CON	PC_ASTD_CON	None	0	Each	2	Single	None	0	None	30400	GuardianStructure	ETC	100	1	None	<$>160886</>	None	None	Guardian Structure	SCR_ENTER_EXPERTTURRET	NO	stn_guardianstructure	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.5	0	0.8	_GST	0	SCR_LEAVE_EXPERTTURRET	100	YES	1500	100	1	NO	<$>63634</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30391	30402	30403	30404	30405	<$>63633</>	<$>62760</>	<$>62763</>	<$>62767</>	<$>62771</>	0	0	0	0	0	0	None	1	0	0	100	5	5	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_SCT	1500	PC_ASTD_CON	PC_ASTD_CON	None	0	Each	2	Single	None	0	None	30410	Architecture	ETC	100	1	None	<$>160887</>	None	None	Architecture	SCR_ENTER_EXPERTTURRET	NO	stn_architecture	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.6	0	1	_ARC	0	SCR_LEAVE_EXPERTTURRET	100	YES	1500	100	1	NO	<$>63636</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30391	30402	30413	30394	30415	<$>63633</>	<$>62760</>	<$>62775</>	<$>62752</>	<$>62779</>	0	0	0	0	0	0	None	1	0	0	100	5	5	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_SUM	1500	PC_ASTD_SUM	PC_ASTD_SUM	None	0	Uni	2	Single	None	0	None	30420	TranceRobo	ETC	100	1	None	<$>112254</>	None	None	Trance Robo	SCR_ENTER_EXPERTTURRET	NO	stn_trancerobo	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.4	0	1.4	_TRB	0	SCR_LEAVE_EXPERTTURRET	100	YES	1500	100	1	NO	<$>81423</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	100	5	10	15	20	25	30421	30422	30423	30424	30425	<$>62909</>	<$>81367</>	<$>81371</>	<$>81375</>	<$>81379</>	0	0	0	0	0	0	None	1	0	0	100	5	5	0	1	1	0	0	0	0	0	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_FMF	1533	PC_ASTD_FMF	PC_ATK_FMF	PC_ATKDN_FMF	1	Uni	2	Double	PC_BLK_FMF	0	None	30430	FemmeFatale	SHOOT	100	1	Parry	<$>140252</>	None	None	Femme Fatale	None	YES	stn_femmefatale	NO	NO	NO	0	200	NO	0.7	0	1.3	0.8	0.4	1	0.7	0.8	_FMF	1	None	80	YES	1000	100	0	NO	<$>89871</>	YES	1	457	regenerate	1	0	0	0	0	0	0	0	100	1	10	15	20	25	20681	20682	20683	20684	20685	<$>89818</>	<$>89822</>	<$>89827</>	<$>89845</>	<$>89850</>	0	0	0	0	0	0	None	2.1	0	0	70	5	5	8	1	1	20	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_CBR	2133	PC_ASTD_CBR	PC_ATK_CBR	PC_ATKDN_CBR	2	Uni	2	Double	None	0	None	30440	Cobra	SHOOT	100	1	None	<$>176336</>	None	None	Cobra	None	YES	stn_cobra	NO	NO	NO	0	200	NO	0.5	0	0.4	0.5	0.2	0.6	0	1	_CBR	2	None	80	YES	900	100	1	NO	<$>89509</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	20661	20662	20663	20664	20665	<$>89465</>	<$>89469</>	<$>89474</>	<$>89493</>	<$>89496</>	0	4	21458	0	0	0	None	1.2	0	0	0	0	10	7	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_TRG	3033	PC_ASTD_TRG	PC_ATK_TRG	None	1	Uni	2	Single	None	0	None	30450	Inferno	MAGIC	100	1	None	<$>140253</>	None	None	Inferno	SCR_ENTER_EXPERTTURRET	YES	stn_inferno	NO	NO	NO	0	200	NO	0.4	0	0	0	0.4	0.8	0	2	_TRG	0	SCR_LEAVE_EXPERTTURRET	100	YES	1000	100	50	YES	<$>95687</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30451	30452	30453	30454	30455	<$>95657</>	<$>95662</>	<$>95666</>	<$>95670</>	<$>95675</>	0	2	21427	0	0	0	None	1.8	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	YES	115	YES	10012
ATTACKER	PC_ARUN_VIG	2000	PC_ASTD_VIG	PC_ATK_VIG	PC_ATKDN_VIG	2	Uni	1	Single	PC_BLK_VIG	0	RH	30460	Vigilar	MELEE	80	1	Block	<$>111068</>	None	None	Vigilar	None	YES	stn_vigilar	NO	NO	NO	0	200	NO	0.8	0.2	0.64	1	0.4	0.4	0	1	_VIG	0	None	100	YES	150	100	0	NO	<$>108847</>	YES	2	400	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	30461	30462	30463	30464	30465	<$>108849</>	<$>108850</>	<$>108851</>	<$>88380</>	<$>108852</>	0	0	0	0	0	0	None	1.92	5	0	40	5	15	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	93	YES	10012
ATTACKER	PC_ARUN_MAS	1783	PC_ASTD_MAS	PC_ATK_MAS	PC_ATKDN_MAS	2	Each	1	Splash	PC_BLK_MAS	0	None	30470	MartialArtsSN	MELEE	100	1	Parry	<$>108846</>	None	None	Chapter of Lightning	None	YES	stn_martialartssn	NO	NO	NO	0	200	NO	1	0	0.6	0.6	0.4	0.6	0.6	0.8	_MASN	0	None	100	YES	100	80	0	NO	<$>108845</>	YES	3	471	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30471	10072	30472	30473	30474	<$>108804</>	<$>58830</>	<$>108822</>	<$>108825</>	<$>108828</>	0	0	0	0.75	2	200	Circle	1.8	0	0	63	0	0	0	1	1	20	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_ILG	1700	PC_ASTD_ILG	PC_ATK_ILG	PC_ATKDN_ILG	1	Uni	1	Single	PC_BLK_ILG	0	None	30480	IllGarde	MELEE	100	1	Parry	<$>111070</>	None	None	Illusion Garde	None	YES	stn_illusiongarde	NO	NO	NO	0	200	NO	0	0	1	1	0.4	0.6	0.8	1	_ILG	0	None	90	YES	175	100	0	NO	<$>111069</>	YES	2	469	regenerate	1	0	0	0	0	0	0	0	90	1	10	15	20	25	10901	10902	10903	10904	10905	<$>53435</>	<$>111016</>	<$>111071</>	<$>111026</>	<$>111072</>	0	0	0	0	0	0	None	2.5	0	0	60	5	15	0	1	1	30	10	10	10	10	YES	None	<$>63332</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_TRG	3033	PC_ASTD_TRG	PC_ATK_TRG2	None	1	Uni	2	Single	None	0	None	30490	Sneedronningen	MAGIC	100	1	None	<$>140254</>	None	None	Sneedronningen	SCR_ENTER_EXPERTTURRET	YES	stn_sneedronningen	NO	NO	NO	0	200	NO	0.4	0	0	0	0.4	0.8	0	2	_TRG2	0	SCR_LEAVE_EXPERTTURRET	100	YES	1000	100	50	YES	<$>109051</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	100	1	10	15	20	25	30491	30492	30493	30494	30495	<$>109028</>	<$>109032</>	<$>109036</>	<$>109040</>	<$>109044</>	0	2	21427	0	0	0	None	1.8	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	YES	115	YES	10012
ATTACKER	PC_ARUN_BLG	1580	PC_ASTD_BLG	PC_ATK_BLG	PC_ATKDN_BLG	2	Uni	1	Splash	PC_BLK_BLG	0	LH	30500	Desire	MELEE	90	1	Block	<$>112256</>	None	None	Desire	None	YES	stn_desire	NO	NO	NO	0	200	NO	0.5	0.4	1	0.6	0.6	0.6	0	0.8	_BLG	0	None	90	YES	100	100	0	NO	<$>112255</>	YES	2	507	regenerate	100	0	0	0	0	0	0	0	80	1	10	15	20	25	30501	30502	30503	30504	30505	<$>112211</>	<$>112257</>	<$>112258</>	<$>112239</>	<$>112243</>	0	0	0	0.75	2	100	Circle	2.6	10	0	40	5	10	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	84	YES	10024
ATTACKER	PC_ARUN_HS	2100	PC_ASTD_HS	PC_ATK_HS	PC_ATKDN_HS	2	Uni	1	Single	PC_BLK_HS	0	LH	30510	HollyShielder	MELEE	100	1	Block	<$>160888</>	None	None	Holy Shielder	SCR_ENTER_EXPERTTURRET	YES	stn_holyshielder	NO	NO	NO	0	200	NO	0	0.8	1.2	0.6	0.6	0.2	0	0.6	_HS	0	SCR_LEAVE_EXPERTTURRET	100	YES	100	100	0	NO	<$>117809</>	YES	2	457	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	30511	30512	30513	30514	30515	<$>117720</>	<$>190734</>	<$>113957</>	<$>117749</>	<$>190735</>	0	0	0	0	0	0	None	1.5	15	0	50	15	10	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	117	YES	10012
