AR	ASPD	ASPD_Opt	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP2	MHP2_Opt	MHP_Opt	MKP	MSP	MSP2	MSP2_Opt	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19158	Experimental_Devil_Gloves	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>188977</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Experimental Strata Devil Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>188976</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19158	1.6	None	0	1	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19159	Experimental_Bahamar_Gloves	Glove	NO	13	FALSE	1	5	GLOVE	0	<$>188979</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Experimental Bahamar Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_demoniac	0	5	0	Glove	0	0	0	0	0	0	0	5	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>188978</>	None	0	1000	0	5	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	0	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>116943</>	1	19159	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19160	Experimental_Tyrant_Gloves	Glove	NO	15	FALSE	1	10	GLOVE	0	<$>188981</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Experimental Tyrant Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_pioneergloves	0	10	0	Glove	0	0	0	0	0	0	0	10	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>188980</>	None	0	1000	0	10	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	0	4	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>116943</>	1	19160	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19161	Valeron_Gloves	Glove	NO	12	FALSE	1	2	GLOVE	0	<$>203001</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Valeron Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	2	0	Glove	0	0	0	0	0	0	0	2	it_a_ileGloves	0	0	0	0	0	500	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>203000</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	90000	4	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19161	1.6	None	27500	8	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	5	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19162	Experimental_Ogre_Gloves	Glove	NO	20	FALSE	1	15	GLOVE	0	<$>164612</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	None	Experimental Ogre Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_blackdevilglove	0	15	0	Glove	0	0	0	0	0	0	0	15	it_m_blackdevilglove	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>197228</>	None	0	1000	0	15	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	0	4	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19162	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19163	Platinum_Chevalier_Gloves	Glove	NO	20	FALSE	1	30	GLOVE	0	<$>197611</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	500	None	Platinum Chevalier Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_defendergloves	0	30	0	Glove	0	10	0	0	10	0	0	30	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>197610</>	None	0	1000	0	30	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	30	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19163	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19164	Divine_Gloves	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>216483</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Divine Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_metalgauntlets	0	0	0	Glove	0	0	0	0	0	0	0	0	it_m_divinegloves	0	0	0	0	0	300	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>210478</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GLOVEM2	0	0	0	0	NO	1	None	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19164	1.6	None	0	9	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	-5	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19165	Gerelo_Gloves	Glove	NO	12	FALSE	1	3	GLOVE	0	<$>231570</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Gerelo's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	3	0	Glove	0	0	0	0	0	0	0	3	it_a_gereloglove	0	0	0	0	0	3000	0	0	0	10	TRUE	<$>38144</>	SYS_item_column_red	0	<$>231569</>	None	0	1000	0	3	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	0	4	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19165	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19166	Ogjeff_Gloves	Glove	NO	12	FALSE	1	5	GLOVE	0	<$>231572</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Ogjeff's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	5	0	Glove	0	0	0	0	0	0	0	5	it_a_ogjeffglove	10	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>231571</>	None	0	1000	0	5	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	0	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19166	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	20	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19167	ChloeGlove	Glove	NO	24	FALSE	1	5	GLOVE	0	<$>237043</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Judgment of Star's Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	5	0	Glove	0	0	0	0	0	0	0	5	it_m_chloeGlove	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>237042</>	None	0	1000	0	5	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19167	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19169	AbyssArma_Gloves	Glove	NO	12	FALSE	1	2	GLOVE	0	<$>237044</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Abyss Arma Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	2	0	Glove	0	0	0	0	0	0	0	2	it_a_absarmaGlove	0	0	0	0	0	1000	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>234193</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	90000	4	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19169	1.6	None	27500	11	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19170	EV_AbyssArma_Gloves	Glove	NO	12	FALSE	1	2	GLOVE	0	<$>237044</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Abyss Arma Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	2	0	Glove	0	0	0	0	0	0	0	2	it_a_absarmaGlove	0	0	0	0	0	1000	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>234194</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	90000	4	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19170	1.6	None	27500	11	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19900	Croix_Chevalier_Gloves	Glove	NO	20	FALSE	1	35	GLOVE	0	<$>197227</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	500	None	Croix Chevalier Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_e_talt	0	35	0	Glove	0	5	0	0	0	0	0	35	it_m_undeadprotector	0	0	5	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>197226</>	None	0	1000	0	35	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	35	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19900	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19901	Star_messenger_Gloves_2JPN	Glove	NO	20	FALSE	1	50	GLOVE	0	<$>214163</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	None	Starmessenger Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_e_talt	0	50	0	Glove	0	0	0	0	20	0	0	50	it_a_eliteordengreed	0	0	5	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>214162</>	None	0	1000	0	50	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	50	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19901	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19902	Puppetmasters_leatherglovesjpn	Glove	NO	20	FALSE	1	70	GLOVE	0	<$>219337</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	508	None	Puppet master's leather gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_masterhunter	0	70	0	Glove	0	0	0	0	25	0	0	70	it_m_masterhunter	3	3	8	3	3	0	0	0	0	3	FALSE	<$>38144</>	SYS_item_column_red	0	<$>219336</>	None	0	1000	0	70	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	70	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19902	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19903	Experimental_Croix_Chevalier_Gloves	Glove	NO	20	FALSE	1	35	GLOVE	0	<$>197227</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	116	None	Experimental Croix Chevalier Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_undeadprotector	0	35	0	Glove	0	5	0	0	0	0	0	35	None	0	0	5	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>219981</>	None	0	1000	0	35	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	35	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19903	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19904	Experimental_Valeron_Gloves	Glove	NO	20	FALSE	1	45	GLOVE	0	<$>203001</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	500	None	Experimental Valeron Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	45	0	Glove	0	5	0	0	0	0	0	45	it_a_ileGloves	0	0	5	0	0	500	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>219982</>	None	0	1000	0	45	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	45	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19904	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19905	LunicVifilar_Glove	Glove	NO	20	FALSE	1	90	GLOVE	0	<$>225267</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	None	Lunic Vifilar Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	90	0	Glove	0	0	0	0	30	0	0	90	it_a_Vigilarglove	5	5	10	5	5	0	0	0	0	5	FALSE	<$>38144</>	SYS_item_column_red	0	<$>225266</>	None	0	1000	0	90	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	90	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19905	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	20	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19906	ExecutorB_Glove_JPN	Glove	NO	25	FALSE	1	110	GLOVE	0	<$>230409</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	None	Executor Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	110	20	Glove	0	0	0	0	35	0	0	110	it_m_expertgloves	8	8	8	8	8	0	0	0	0	8	FALSE	<$>38144</>	SYS_item_column_red	0	<$>230408</>	None	0	1000	0	110	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	110	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19906	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	26	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19907	ExecutorA_Glove_JPN	Glove	NO	25	FALSE	1	110	GLOVE	0	<$>230442</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	None	Executor Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	110	0	Glove	0	0	0	20	35	0	0	110	it_m_expertgloves	8	8	8	8	8	0	0	0	0	8	FALSE	<$>38144</>	SYS_item_column_red	0	<$>230441</>	None	0	1000	0	110	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	110	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19907	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	20	None	TRUE	Both	TRUE	TRUE	100	TRUE	26	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	20	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	19908	ExecutorC_Glove_JPN	Glove	NO	25	FALSE	1	110	GLOVE	20	<$>230698</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	None	Executor Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	110	0	Glove	0	0	0	0	35	0	0	110	it_m_expertgloves	8	8	8	8	8	0	0	0	0	8	FALSE	<$>38144</>	SYS_item_column_red	0	<$>230697</>	None	0	1000	0	110	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	4	0	110	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	19908	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	26	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	450001	Devil_Gloves_Custom	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>148073</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Strata Devil Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>38186</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	450001	1.6	None	27500	1	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
