Add_A_Like	Add_B_Like	Add_C_Like	ChoiceReward1	ChoiceReward2	ChoiceReward3	ChoiceReward4	ChoiceReward5	ChoiceRewardCount1	ChoiceRewardCount2	ChoiceRewardCount3	ChoiceRewardCount4	ChoiceRewardCount5	ClassID	ClassName	MapID	MapName	Rank	Reward1	Reward2	Reward3	Reward4	Reward5	RewardCount1	RewardCount2	RewardCount3	RewardCount4	RewardCount5	RewardPoint	Title
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000304	B_Pquest_00304	3602	<$>47441</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52904</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000305	B_Pquest_00305	3602	<$>47441</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52905</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000401	B_Pquest_00401	504	<$>28802</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52906</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000402	B_Pquest_00402	504	<$>28802</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52907</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000403	B_Pquest_00403	504	<$>28802</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52908</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000404	B_Pquest_00404	504	<$>28802</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52909</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000501	B_Pquest_00501	502	<$>28801</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52910</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000502	B_Pquest_00502	502	<$>28801</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52911</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000503	B_Pquest_00503	502	<$>28801</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52912</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000504	B_Pquest_00504	502	<$>28801</>	0	EXPCard_20_b	None	None	None	None	1	0	0	0	0	0	<$>52913</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000601	B_Pquest_00601	203	<$>47344</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52913</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000602	B_Pquest_00602	203	<$>47344</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52914</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000701	B_Pquest_00701	3701	<$>47450</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52915</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000702	B_Pquest_00702	3701	<$>47450</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52916</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000703	B_Pquest_00703	3701	<$>47450</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52917</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000704	B_Pquest_00704	3701	<$>47450</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52918</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000705	B_Pquest_00705	3701	<$>47450</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52919</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000801	B_Pquest_00801	3702	<$>47452</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52920</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000802	B_Pquest_00802	3702	<$>47452</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52921</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000803	B_Pquest_00803	3702	<$>47452</>	0	EXPCard_4	None	None	None	None	1	0	0	0	0	0	<$>52922</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001001	B_Pquest_01001	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52923</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001002	B_Pquest_01002	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52924</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001003	B_Pquest_01003	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52925</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001004	B_Pquest_01004	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52926</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001005	B_Pquest_01005	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52927</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001006	B_Pquest_01006	3703	<$>47454</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52928</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001101	B_Pquest_01101	505	<$>28787</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52929</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001102	B_Pquest_01102	505	<$>28787</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52930</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001103	B_Pquest_01103	505	<$>28787</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52931</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001104	B_Pquest_01104	505	<$>28787</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52932</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001105	B_Pquest_01105	505	<$>28787</>	0	EXPCard_40_a	None	None	None	None	1	0	0	0	0	0	<$>52933</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001201	B_Pquest_01201	204	<$>52611</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52933</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001202	B_Pquest_01202	204	<$>52611</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52934</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001203	B_Pquest_01203	204	<$>52611</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52935</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001301	B_Pquest_01301	3801	<$>47460</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52936</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001302	B_Pquest_01302	3801	<$>47460</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52937</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001303	B_Pquest_01303	3801	<$>47460</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52938</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001304	B_Pquest_01304	3801	<$>47460</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52939</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001401	B_Pquest_01401	3802	<$>47462</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52940</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001402	B_Pquest_01402	3802	<$>47462</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52941</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001403	B_Pquest_01403	3802	<$>47462</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52942</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001404	B_Pquest_01404	3802	<$>47462</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52943</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001405	B_Pquest_01405	3802	<$>47462</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52944</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001501	B_Pquest_01501	3803	<$>47464</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52945</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001502	B_Pquest_01502	3803	<$>47464</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52946</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001503	B_Pquest_01503	3803	<$>47464</>	0	EXPCard_50_a	None	None	None	None	1	0	0	0	0	1	<$>52947</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001701	B_Pquest_01701	509	<$>52612</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52948</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001702	B_Pquest_01702	509	<$>52612</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52949</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001703	B_Pquest_01703	509	<$>52612</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52950</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001704	B_Pquest_01704	509	<$>52612</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52951</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001801	B_Pquest_01801	3862	<$>52613</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52952</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001802	B_Pquest_01802	3862	<$>52613</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52953</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001803	B_Pquest_01803	3862	<$>52613</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52954</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001804	B_Pquest_01804	3862	<$>52613</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52955</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001901	B_Pquest_01901	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52956</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001902	B_Pquest_01902	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52957</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001903	B_Pquest_01903	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52958</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001904	B_Pquest_01904	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52959</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001905	B_Pquest_01905	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52960</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2001906	B_Pquest_01906	1361	<$>47380</>	0	EXPCard_50_e	None	None	None	None	1	0	0	0	0	1	<$>52961</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002001	B_Pquest_02001	1371	<$>28784</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52962</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002002	B_Pquest_02002	1371	<$>28784</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52963</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002003	B_Pquest_02003	1371	<$>28784</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52964</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002004	B_Pquest_02004	1371	<$>28784</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52965</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002101	B_Pquest_02101	3531	<$>47433</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52966</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002102	B_Pquest_02102	3531	<$>47433</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52967</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002103	B_Pquest_02103	3531	<$>47433</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52968</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002201	B_Pquest_02201	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52969</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002202	B_Pquest_02202	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52970</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002203	B_Pquest_02203	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52971</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002204	B_Pquest_02204	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52972</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002205	B_Pquest_02205	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52973</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002206	B_Pquest_02206	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52974</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002207	B_Pquest_02207	3510	<$>52614</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52975</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002301	B_Pquest_02301	1363	<$>28785</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52976</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002302	B_Pquest_02302	1363	<$>28785</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52977</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002303	B_Pquest_02303	1363	<$>28785</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52978</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002304	B_Pquest_02304	1363	<$>28785</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52979</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002501	B_Pquest_02501	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52980</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002502	B_Pquest_02502	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52981</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002503	B_Pquest_02503	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52982</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002504	B_Pquest_02504	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52983</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002505	B_Pquest_02505	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52984</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002506	B_Pquest_02506	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52985</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002507	B_Pquest_02507	3511	<$>52615</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	1	<$>52986</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002601	B_Pquest_02601	507	<$>28796</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52987</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002602	B_Pquest_02602	507	<$>28796</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52988</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002603	B_Pquest_02603	507	<$>28796</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52989</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002604	B_Pquest_02604	507	<$>28796</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52990</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002701	B_Pquest_02701	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52991</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002702	B_Pquest_02702	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52992</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002703	B_Pquest_02703	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52993</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002704	B_Pquest_02704	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52994</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002705	B_Pquest_02705	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52995</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002706	B_Pquest_02706	3371	<$>28789</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52996</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002801	B_Pquest_02801	1166	<$>47375</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52997</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002802	B_Pquest_02802	1166	<$>47375</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52998</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002803	B_Pquest_02803	1166	<$>47375</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>52999</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002901	B_Pquest_02901	506	<$>28795</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53000</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2002902	B_Pquest_02902	506	<$>28795</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53001</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2003001	B_Pquest_03001	3361	<$>47411</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53002</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2003002	B_Pquest_03002	3361	<$>47411</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53003</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2003101	B_Pquest_03101	3331	<$>47409</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53004</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2003102	B_Pquest_03102	3331	<$>47409</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53005</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2003103	B_Pquest_03103	3331	<$>47409</>	0	EXPCard_70_d	None	None	None	None	1	0	0	0	0	1	<$>53006</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003201	B_Pquest_03201	3320	<$>47398</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53007</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003202	B_Pquest_03202	3320	<$>47398</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53008</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003203	B_Pquest_03203	3320	<$>47398</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53009</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003204	B_Pquest_03204	3320	<$>47398</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53010</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003205	B_Pquest_03205	3320	<$>47398</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53011</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003301	B_Pquest_03301	3321	<$>47400</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53012</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003302	B_Pquest_03302	3321	<$>47400</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53013</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003303	B_Pquest_03303	3321	<$>47400</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53014</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003304	B_Pquest_03304	3321	<$>47400</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53015</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003401	B_Pquest_03401	3323	<$>47402</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53016</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003402	B_Pquest_03402	3323	<$>47402</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53017</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003403	B_Pquest_03403	3323	<$>47402</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53018</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003601	B_Pquest_03601	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53019</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003602	B_Pquest_03602	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53020</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003603	B_Pquest_03603	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53021</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003604	B_Pquest_03604	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53022</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003605	B_Pquest_03605	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53023</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003606	B_Pquest_03606	3363	<$>28790</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53024</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003701	B_Pquest_03701	3324	<$>47404</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53025</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003702	B_Pquest_03702	3324	<$>47404</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53026</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003703	B_Pquest_03703	3324	<$>47404</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53027</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003704	B_Pquest_03704	3324	<$>47404</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>53028</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003901	B_Pquest_03901	1461	<$>52616</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53029</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003902	B_Pquest_03902	1461	<$>52616</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53030</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2003903	B_Pquest_03903	1461	<$>52616</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53031</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004001	B_Pquest_04001	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53032</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004002	B_Pquest_04002	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53033</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004003	B_Pquest_04003	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53034</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004004	B_Pquest_04004	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53035</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004101	B_Pquest_04101	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53036</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004102	B_Pquest_04102	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53037</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004103	B_Pquest_04103	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53038</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004104	B_Pquest_04104	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>53039</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004201	B_Pquest_04201	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53040</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004202	B_Pquest_04202	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53041</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004203	B_Pquest_04203	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53042</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004204	B_Pquest_04204	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53043</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004205	B_Pquest_04205	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53044</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004301	B_Pquest_04301	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53045</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004302	B_Pquest_04302	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53046</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004303	B_Pquest_04303	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53047</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004304	B_Pquest_04304	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53048</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004401	B_Pquest_04401	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53049</>
-3	2	-3	None	None	None	None	None	0	0	0	0	0	2004402	B_Pquest_04402	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>53050</>
