ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
144618	Quest_144618	None	<$>194028</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225955</>	None	None	<$>194026</>	2	Scout	fld_coim -17326 -1802 847	None	None	None	None	None	None	None
144619	Quest_144619	None	<$>194031</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225956</>	None	None	<$>194029</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144620	Quest_144620	None	<$>194034</>	None	None	None	None	None	None	<$>47336</>	<$>47532</>	None	None	None	None	None	None	guild_bounty	gig_basic	None	None	None	None	None	None	MASUNG_BAH	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225957</>	None	None	<$>194032</>	2	Scout	mission_masung_bah - -	None	None	None	None	None	None	None
144621	Quest_144621	None	<$>194037</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225958</>	None	None	<$>194035</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144622	Quest_144622	None	<$>194040</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225959</>	None	None	<$>194038</>	2	Scout	fld_coim -17517 5428 801	None	None	None	None	None	None	None
800301	Quest_800301	<$>218677</>	<$>220232</>	<$>218677</>	None	None	None	None	None	<$>3976</>	<$>29384</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_JOSHUA	None	EVENT_TEACHER_JOSHUA	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218676</>	reb_basic	EVENT_TEACHER_JOSHUA	<$>218675</>	3	Event	None	mission_thefortress_o_c - -	None	None	None	None	None	None
800302	Quest_800302	<$>218681</>	<$>220233</>	<$>218681</>	None	None	None	None	None	<$>3976</>	<$>8314</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_KAEL	None	EVENT_TEACHER_KAEL	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218680</>	reb_basic	EVENT_TEACHER_KAEL	<$>218679</>	3	Event	None	mission_deadman - -	None	None	None	None	None	None
800303	Quest_800303	<$>218684</>	<$>220234</>	<$>218684</>	None	None	None	None	None	<$>3976</>	<$>110859</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_RUBYANA	None	EVENT_TEACHER_RUBYANA	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218683</>	reb_basic	EVENT_TEACHER_RUBYANA	<$>218682</>	3	Event	None	mission_btl_bah06 - -	None	None	None	None	None	None
800304	Quest_800304	<$>218687</>	<$>220134</>	<$>218687</>	None	None	None	None	None	<$>3976</>	<$>140942</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_LUDIN	None	EVENT_LUDIN	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218686</>	reb_basic	EVENT_LUDIN	<$>218685</>	3	Event	None	mission_arm_fury - -	None	None	None	None	None	None
800305	Quest_800305	<$>218690</>	<$>220134</>	<$>218690</>	None	None	None	None	None	<$>3976</>	<$>151372</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_RACHEL	None	EVENT_RACHEL	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218689</>	reb_basic	EVENT_RACHEL	<$>218688</>	3	Event	None	mission_lucifer2_defence - -	None	None	None	None	None	None
800306	Quest_800306	<$>218693</>	<$>220235</>	<$>218693</>	None	None	None	None	None	<$>3976</>	<$>155721</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_DOLORES	None	EVENT_DOLORES	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218692</>	reb_basic	EVENT_DOLORES	<$>218691</>	3	Event	None	mission_clocktower_b10 - -	None	None	None	None	None	None
800307	Quest_800307	<$>218696</>	<$>220134</>	<$>218696</>	None	None	None	None	None	<$>3976</>	<$>168827</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_LORRAINE	None	EVENT_LORRAINE	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218695</>	reb_basic	EVENT_LORRAINE	<$>218694</>	3	Event	None	mission_xmas2015_02_hard - -	None	None	None	None	None	None
800308	Quest_800308	<$>218699</>	<$>220236</>	<$>218699</>	None	None	None	None	None	<$>3976</>	<$>185717</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_KANO	None	EVENT_KANO	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218698</>	reb_basic	EVENT_KANO	<$>218697</>	3	Event	None	mission_talosjpn_H - -	None	None	None	None	None	None
800309	Quest_800309	<$>218702</>	<$>220237</>	<$>218702</>	None	None	None	None	None	<$>3976</>	<$>184252</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_EVIL	None	EVENT_EVIL	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218701</>	reb_basic	EVENT_EVIL	<$>218700</>	3	Event	None	mission_killermachine - -	None	None	None	None	None	None
800310	Quest_800310	<$>218677</>	<$>220238</>	<$>218677</>	None	None	None	None	None	<$>3976</>	<$>180320</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_JOSHUA	None	EVENT_TEACHER_JOSHUA	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218676</>	reb_basic	EVENT_TEACHER_JOSHUA	<$>218703</>	3	Event	None	mission_dktvjpn00 - -	None	None	None	None	None	None
800311	Quest_800311	<$>218684</>	<$>220239</>	<$>218684</>	None	None	None	None	None	<$>3976</>	<$>189001</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_RUBYANA	None	EVENT_TEACHER_RUBYANA	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218683</>	reb_basic	EVENT_TEACHER_RUBYANA	<$>218704</>	3	Event	None	mission_windshogun_altar - -	None	None	None	None	None	None
800312	Quest_800312	<$>218693</>	<$>220240</>	<$>218693</>	None	None	None	None	None	<$>3976</>	<$>192061</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_DOLORES	None	EVENT_DOLORES	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218692</>	reb_basic	EVENT_DOLORES	<$>218705</>	3	Event	None	mission_signalfire_onslaught - -	None	None	None	None	None	None
800313	Quest_800313	<$>218699</>	<$>220241</>	<$>218699</>	None	None	None	None	None	<$>3976</>	<$>206728</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_KANO	None	EVENT_KANO	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218698</>	reb_basic	EVENT_KANO	<$>218706</>	3	Event	None	Mission_dun_casile01_JPN - -	None	None	None	None	None	None
800314	Quest_800314	<$>218684</>	<$>220242</>	<$>218684</>	None	None	None	None	None	<$>3976</>	<$>220135</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	None	None	reb_basic	None	reb_basic	None	None	None	None	None	EVENT_TEACHER_RUBYANA	None	EVENT_TEACHER_RUBYANA	None	None	None	None	None	100	100	100	100	100	100	1	1	None	None	None	None	None	None	None	None	<$>218683</>	reb_basic	EVENT_TEACHER_RUBYANA	<$>218707</>	3	Event	None	mission_ImperiumLex_H_JPN - -	None	None	None	None	None	None
185006	Quest_185006	<$>203484</>	<$>203461</>	<$>209743</>	<$>203461</>	<$>203463</>	<$>209745</>	<$>203463</>	<$>209746</>	<$>203291</>	<$>203287</>	<$>209742</>	<$>203287</>	<$>203287</>	<$>209744</>	<$>203287</>	<$>203287</>	dun_casile01_normal	ile_basic	None	ile_basic	ile_basic	None	ile_basic	ile_basic	C1_ILE_JOSHUA	C1_ILE_LINDEL	None	C1_ILE_LINDEL	C1_ILE_VIOLET	None	C1_ILE_VIOLET	ile_basic_shop	135	135	135	135	135	135	135	1	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>209741</>	dun_casile01_normal	C1_ILE_JOSHUA	<$>209740</>	8	Scout	None	None	dun_ile01 - - dun_ile02 - -	None	None	fld_auch - -	None	None
180026	Quest_180026	<$>171838</>	<$>171838</>	<$>160466</>	<$>176045</>	None	None	<$>160466</>	None	<$>171710</>	<$>171710</>	<$>171710</>	<$>171710</>	<$>110861</>	<$>47858</>	<$>171710</>	None	bedel_basic	bedel_basic	bedel_basic	bedel_basic	None	None	bedel_basic	None	C1_BEDEL_SHAWZEN	C1_BEDEL_SHAWZEN	C1_BEDEL_LEONA	C1_BEDEL_LEONA	None	None	C1_BEDEL_LEONA	None	135	135	135	135	135	135	135	1	<$>13438</>	None	None	None	None	None	<$>176046</>	None	<$>55185</>	None	None	<$>175425</>	7	Msg	None	None	None	None	mission_btl_bah06 - -	btl_cas01 - -	None	None
180028	Quest_180028	<$>160466</>	<$>179759</>	<$>160500</>	<$>179760</>	<$>179761</>	<$>179762</>	<$>179763</>	None	<$>171710</>	<$>179648</>	<$>47435</>	<$>171710</>	<$>47435</>	<$>47435</>	<$>179648</>	None	bedel_basic	None	dun_tor_dr	bedel_basic	dun_tor_dr	dun_tor_dr	None	None	C1_BEDEL_LEONA	None	C1_TOR_TORSCHE	NPC_MISSION_TALOS	C1_TOR_TORSCHE	C1_TOR_TORSCHE	None	None	135	135	135	135	135	135	135	1	<$>171818</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	<$>13438</>	None	<$>179758</>	None	None	<$>179757</>	7	Msg	None	dun_ile02 16 4401 0	None	mission_talos_normal - - mission_talos_hard - - mission_talos_hell - -	None	None	dun_ile02 16 4401 0	None
183007	Quest_183007	<$>176092</>	<$>176090</>	<$>176119</>	None	None	None	None	None	<$>171710</>	<$>171710</>	<$>176118</>	None	None	None	None	None	bedel_basic	bedel_basic	bedel_basic	None	None	None	None	None	C1_BEDEL_LYNN	C1_BEDEL_DIERTRICH	C1_BEDEL_DIERTRICH	None	None	None	None	None	135	135	135	1	1	1	1	1	<$>13438</>	<$>13438</>	<$>33065</>	None	None	None	None	None	<$>210562</>	bedel_basic	C1_BEDEL_LYNN	<$>176116</>	3	Scout	None	None	mission_talos_normal - - mission_talos_hard - - mission_talos_hell - -	None	None	None	None	None
144701	Quest_144701	<$>216017</>	None	<$>216017</>	None	None	None	None	None	<$>47487</>	<$>216203</>	<$>47487</>	None	None	None	None	None	btl_ktv05	None	btl_ktv05	None	None	None	None	None	EVENT_ICE_DOOR	None	EVENT_ICE_DOOR	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>216016</>	None	None	<$>216015</>	3	Scout	None	fld_auch - -	None	None	None	None	None	None
144703	Quest_144703	<$>216022</>	None	<$>216022</>	<$>216024</>	None	None	None	None	<$>81060</>	<$>216204</>	<$>81060</>	<$>81060</>	None	None	None	None	bst_basic	None	bst_basic	bst_basic	None	None	None	None	C1_BST_CHERINA	None	C1_BST_CHERINA	C1_BST_CHERINA	None	None	None	None	130	130	130	130	1	1	1	1	None	None	None	None	None	None	None	None	<$>216021</>	None	None	<$>215431</>	4	Scout	None	fld_auch - -	None	None	None	None	None	None
144705	Quest_144705	<$>191803</>	None	<$>216032</>	<$>216033</>	<$>216020</>	None	None	None	<$>3976</>	<$>216205</>	<$>3976</>	<$>47480</>	<$>47480</>	None	None	None	reb_basic	None	reb_basic	dun_ktv01	dun_ktv01	None	None	None	chr_andre	None	chr_andre	C1_KTV_SELANE	C1_KTV_SELANE	None	None	None	130	130	130	130	130	1	1	1	None	None	None	None	None	None	None	None	<$>216029</>	None	None	<$>215438</>	5	Scout	None	fld_auch - -	None	None	None	None	None	None
144706	Quest_144706	<$>216035</>	None	<$>216038</>	<$>216039</>	<$>216020</>	None	None	None	<$>3976</>	<$>216206</>	<$>3976</>	<$>47480</>	<$>47480</>	None	None	None	reb_basic	None	reb_basic	dun_ktv01	dun_ktv01	None	None	None	C1_REB_CLAUDE	None	C1_REB_CLAUDE	C1_KTV_SELANE	C1_KTV_SELANE	None	None	None	130	130	130	130	130	1	1	1	None	None	None	None	None	None	None	None	<$>216034</>	None	None	<$>215439</>	5	Scout	None	fld_auch - -	None	None	None	None	None	None
40001	Quest_40001	<$>223776</>	<$>223777</>	<$>199893</>	None	<$>223778</>	<$>223779</>	None	<$>223781</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>224400</>	<$>3976</>	<$>3976</>	<$>223780</>	<$>3976</>	reb_basic	reb_basic	reb_basic	None	reb_basic	reb_basic	None	reb_basic	C1_REB_LINDEN	chr_service	C1_REB_IDGE	None	C1_REB_IDGE	C1_REB_SHARIF	None	C1_REB_SHARIF	130	130	130	130	130	130	130	130	<$>223498</>	<$>223498</>	<$>27187</>	<$>27187</>	<$>171818</>	<$>27187</>	<$>27187</>	<$>171818</>	<$>223775</>	reb_basic	C1_REB_LINDEN	<$>221604</>	8	Msg	None	None	None	fld_auch - -	None	None	fld_coim -17517 5428 801	None
40002	Quest_40002	<$>223784</>	None	None	None	<$>223785</>	None	None	<$>223786</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	None	None	None	None	None	None	None	fld_alt01	None	None	None	None	None	None	None	C1_ALT_BSASOLDOLDIER01	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>223783</>	None	None	<$>223782</>	8	Msg	fld_alt01 35521 19565 3304	fld_alt01 - -	fld_alt01 - -	fld_alt01 - -	fld_alt01 35521 19565 3304	fld_alt01 - -	fld_alt01 - -	None
40003	Quest_40003	<$>223788</>	<$>223789</>	<$>223790</>	<$>223791</>	<$>223792</>	None	None	None	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	None	None	None	alt_basic	alt_basic	alt_basic	alt_basic	alt_basic	None	None	None	C1_ALT_JD	C1_ALT_OLGA	C1_ALT_LUCIA	C1_ALT_NINA	C1_ALT_AMY	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>223787</>	None	None	<$>221381</>	5	Msg	None	None	None	None	None	None	None	None
40004	Quest_40004	<$>223795</>	None	None	None	None	<$>223797</>	None	None	<$>220229</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>220229</>	None	None	alt_basic	None	None	None	None	alt_basic	None	None	C1_ALT_LACEL	None	None	None	None	C1_ALT_LACEL	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>223796</>	None	None	<$>223794</>	None	None	<$>223793</>	6	Msg	None	fld_alt01 - -	fld_alt01 - -	fld_alt01 - -	fld_alt01 - -	None	None	None
40005	Quest_40005	<$>160466</>	None	None	<$>160466</>	<$>223799</>	<$>223800</>	<$>160466</>	None	<$>220229</>	<$>223663</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	None	alt_basic	None	None	alt_basic	alt_basic	alt_basic	alt_basic	None	C1_ALT_LEONA	None	None	C1_ALT_LEONA	C1_ALT_NOA	C1_ALT_NOA	C1_ALT_LEONA	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>223796</>	None	<$>223798</>	alt_basic	C1_ALT_LEONA	<$>221534</>	7	Msg	None	fld_alt01 - -	fld_alt01 - -	None	None	None	None	None
40006	Quest_40006	<$>223803</>	<$>223804</>	<$>223805</>	<$>223806</>	<$>223807</>	None	None	None	<$>223663</>	<$>220229</>	<$>47860</>	<$>223663</>	<$>220229</>	None	None	None	None	alt_basic	viron_basic	None	alt_basic	None	None	None	None	C1_ALT_LEONA	C1_VIRON_VEATRICE	None	C1_ALT_LEONA	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>223802</>	None	None	<$>223801</>	5	Msg	fld_alt01 5675 -7656 755	None	None	fld_alt01 1300 2890 521	None	None	None	None
40007	Quest_40007	<$>223810</>	<$>223811</>	None	None	None	None	None	None	<$>220229</>	<$>220229</>	None	None	None	None	None	None	alt_basic	alt_basic	None	None	None	None	None	None	C1_ALT_LEONA	C1_ALT_LEONA	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>223809</>	None	None	<$>223808</>	2	Msg	None	None	None	None	None	None	None	None
40008	Quest_40008	<$>223814</>	None	None	None	None	None	None	None	<$>223663</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>223813</>	None	None	<$>223812</>	1	Msg	fld_alt01 -5576 23280 543	None	None	None	None	None	None	None
40009	Quest_40009	<$>223817</>	None	None	None	None	None	None	None	<$>223664</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>223816</>	None	None	<$>223815</>	1	Msg	fld_alt02 15039 -18487 8522	None	None	None	None	None	None	None
40010	Quest_40010	<$>223820</>	None	None	None	None	None	None	None	<$>223664</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>223819</>	None	None	<$>223818</>	1	Msg	fld_alt02 8621 -17692 8424	None	None	None	None	None	None	None
40011	Quest_40011	<$>223823</>	<$>223824</>	<$>223825</>	None	None	None	None	None	<$>223664</>	<$>220229</>	<$>220229</>	None	None	None	None	None	None	alt_basic	alt_basic	None	None	None	None	None	None	C1_ALT_LEONA	C1_ALT_NOA	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	None	<$>27187</>	None	None	None	None	None	<$>223822</>	None	None	<$>223821</>	3	Msg	fld_alt02 -364 -1481 6508	None	None	None	None	None	None	None
40012	Quest_40012	<$>223828</>	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>223827</>	None	None	<$>223826</>	2	Msg	alt_basic -128 1454 400	None	None	None	None	None	None	None
40013	Quest_40013	<$>223832</>	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	alt_basic	None	None	None	None	None	None	None	C1_ALT_LEONA	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>223831</>	None	None	None	None	None	None	None	<$>223830</>	None	None	<$>223829</>	1	Msg	None	None	None	None	None	None	None	None
40014	Quest_40014	<$>160466</>	<$>228469</>	<$>228470</>	None	None	None	None	None	<$>220229</>	<$>220229</>	<$>220229</>	None	None	None	None	None	alt_basic	alt_basic	None	None	None	None	None	None	C1_ALT_LEONA	C1_ALT_LUCIA	None	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>228468</>	None	None	<$>228467</>	3	Msg	None	None	alt_basic 2536 -6120 399	None	None	None	None	None
40015	Quest_40015	<$>224051</>	<$>139747</>	<$>228472</>	<$>228473</>	<$>228474</>	None	<$>228475</>	<$>224051</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	alt_basic	alt_basic	alt_basic	alt_basic	alt_basic	None	alt_basic	alt_basic	C1_ALT_KANO	C1_ALT_WILLAM	C1_ALT_HILDEGARD	C1_ALT_HILDEGARD	C1_ALT_HILDEGARD	None	C1_ALT_HILDEGARD	C1_ALT_KANO	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>171818</>	<$>228471</>	None	None	<$>227691</>	8	Msg	None	None	None	None	None	fld_alt01 - -	None	None
40016	Quest_40016	<$>228478</>	<$>228479</>	<$>228480</>	<$>228481</>	None	<$>228482</>	<$>228478</>	None	<$>220229</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	None	alt_basic	alt_basic	alt_basic	alt_basic	None	alt_basic	alt_basic	None	C1_ALT_JOSHUA	C1_ALT_LUCIA	C1_ALT_LUCIA	C1_ALT_LUCIA	fld_alt01 - -	C1_ALT_LUCIA	C1_ALT_JOSHUA	None	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>171818</>	None	<$>228477</>	None	None	<$>228476</>	7	Msg	None	None	None	None	None	None	None	None
40017	Quest_40017	<$>228484</>	<$>228483</>	<$>228483</>	<$>228483</>	<$>228485</>	None	None	None	<$>220229</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	None	None	None	None	None	None	None	fld_alt03	None	None	None	None	None	None	None	NPC_POR_SAIDO	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>228483</>	None	None	<$>227670</>	8	Msg	alt_basic 2921 -7529 400	fld_alt03 9047 24316 1003	fld_alt03 7470 13467 1626	fld_alt03 3117 5116 212	None	None	None	None
40018	Quest_40018	None	<$>228488</>	None	<$>228488</>	<$>228489</>	<$>228490</>	None	None	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	None	None	None	fld_alt03	None	fld_alt03	fld_alt03	None	None	None	None	NPC_POR_SAIDO	None	NPC_POR_SAIDO	C1_ALT_CALS	None	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>228487</>	None	None	<$>228486</>	8	Msg	fld_alt03 - -	None	fld_alt03 - -	None	None	fld_alt03 3117 5116 212	None	None
40019	Quest_40019	<$>228493</>	<$>160466</>	<$>228494</>	None	<$>228495</>	<$>228496</>	None	None	<$>220229</>	<$>220229</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	None	None	alt_basic	alt_basic	None	None	None	fld_alt03	None	None	C1_ALT_LUCIA	C1_ALT_LEONA	None	None	None	NPC_POR_ADRIANA	None	None	130	130	130	130	130	130	1	1	<$>171818</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>228492</>	None	None	<$>228491</>	8	Msg	None	None	fld_alt03 8094 30604 1447	fld_alt03 - -	fld_alt03 -129 21824 1153	None	None	None
40020	Quest_40020	<$>160466</>	<$>228499</>	<$>228500</>	<$>228500</>	<$>228500</>	<$>228500</>	<$>228501</>	<$>228502</>	<$>220229</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>228418</>	<$>220229</>	alt_basic	fld_alt03	None	None	None	None	fld_alt03	None	C1_ALT_LEONA	NPC_POR_SAIDO	None	None	None	None	NPC_POR_SAIDO	None	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>228498</>	None	None	<$>228497</>	8	Msg	None	None	fld_alt03 - -	fld_alt03 - -	fld_alt03 - -	fld_alt03 - -	None	fld_auch - -
40021	Quest_40021	<$>228470</>	<$>228504</>	<$>223864</>	<$>223865</>	None	<$>223866</>	None	None	<$>228418</>	<$>228418</>	<$>220229</>	<$>220229</>	<$>47924</>	<$>220229</>	None	None	None	fld_alt03	alt_basic	alt_basic	None	alt_basic	None	None	None	NPC_POR_SAIDO	C1_ALT_EILEENRARE	C1_ALT_EILEENRARE	None	C1_ALT_EILEENRARE	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>228503</>	None	None	<$>228497</>	8	Msg	fld_alt03 8996 28875 1296	None	None	None	fld_lucifer 4735 -103 1080	None	None	None
40022	Quest_40022	<$>160466</>	<$>224036</>	<$>228507</>	<$>228508</>	None	None	None	None	<$>220229</>	<$>223664</>	<$>220229</>	<$>223664</>	None	None	None	None	alt_basic	fld_alt02	alt_basic	fld_alt02	None	None	None	None	C1_ALT_LEONA	C1_ALT_COA	C1_ALT_LEONA	C1_ALT_CHARLOT	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	<$>228506</>	None	None	<$>228505</>	8	Msg	None	None	None	None	None	None	None	None
40023	Quest_40023	<$>160466</>	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	alt_basic	None	None	None	None	None	None	None	C1_ALT_LEONA	None	None	None	None	None	None	None	130	1	1	1	1	1	1	1	<$>228511</>	None	None	None	None	None	None	None	<$>228510</>	None	None	<$>228509</>	1	Msg	None	None	None	None	None	None	None	None
