ClassID	ClassName	Cumulative	Desc	DescFont	Grade	MaxValue	MinValue	Rarity	ReqGroupName	Script	Sound	SoundGrade	UseCashItem	Value
31009	Opt_shoot3_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	10	5	1	SHOOT3	Option_IncHR	None	2	FALSE	0
31010	Opt_shoot3_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	50	20	1	SHOOT3	Option_IncPsyATK	None	2	FALSE	0
32001	Opt_Psy2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	PSY2	Option_IncATK	None	2	FALSE	0
32002	Opt_Psy2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	PSY2	Option_IncASPD	None	2	FALSE	0
32003	Opt_Psy2_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	15	1	PSY2	Option_IncMSP	None	2	FALSE	0
32004	Opt_Psy2_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	80	30	1	PSY2	Option_IncPsyATK	None	2	FALSE	0
32005	Opt_Psy3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	PSY3	Option_IncATK	None	2	FALSE	0
32006	Opt_Psy3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	PSY3	Option_IncASPD	None	2	FALSE	0
32007	Opt_Psy3_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	30	15	1	PSY3	Option_IncMSP	None	2	FALSE	0
32008	Opt_Psy3_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	80	30	1	PSY3	Option_IncPsyATK	None	2	FALSE	0
33001	Opt_Fire2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	FIRE2	Option_IncATK	None	2	FALSE	0
33002	Opt_Fire2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	FIRE2	Option_IncASPD	None	2	FALSE	0
33003	Opt_Fire2_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	15	1	FIRE2	Option_IncMSP	None	2	FALSE	0
33005	Opt_Fire2_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	80	30	1	FIRE2	Option_IncFireATK	None	2	FALSE	0
33006	Opt_Fire3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	FIRE3	Option_IncATK	None	2	FALSE	0
33007	Opt_Fire3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	FIRE3	Option_IncASPD	None	2	FALSE	0
33008	Opt_Fire3_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	30	15	1	FIRE3	Option_IncMSP	None	2	FALSE	0
33009	Opt_Fire3_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	80	30	1	FIRE3	Option_IncFireATK	None	2	FALSE	0
34001	Opt_Ice2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	ICE2	Option_IncATK	None	2	FALSE	0
34002	Opt_Ice2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	ICE2	Option_IncASPD	None	2	FALSE	0
34003	Opt_Ice2_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	15	1	ICE2	Option_IncMSP	None	2	FALSE	0
34004	Opt_Ice2_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	80	30	1	ICE2	Option_IncIceATK	None	2	FALSE	0
34005	Opt_Ice3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	ICE3	Option_IncATK	None	2	FALSE	0
34006	Opt_Ice3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	ICE3	Option_IncASPD	None	2	FALSE	0
34007	Opt_Ice3_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	30	15	1	ICE3	Option_IncMSP	None	2	FALSE	0
34008	Opt_Ice3_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	80	30	1	ICE3	Option_IncIceATK	None	2	FALSE	0
35001	Opt_Lght2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	LGHT2	Option_IncATK	None	2	FALSE	0
35002	Opt_Lght2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	LGHT2	Option_IncASPD	None	2	FALSE	0
35003	Opt_Lght2_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	15	1	LGHT2	Option_IncMSP	None	2	FALSE	0
35004	Opt_Lght2_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	80	30	1	LGHT2	Option_IncLghtATK	None	2	FALSE	0
35005	Opt_Lght3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	LGHT3	Option_IncATK	None	2	FALSE	0
35006	Opt_Lght3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	LGHT3	Option_IncASPD	None	2	FALSE	0
35007	Opt_Lght3_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	30	15	1	LGHT3	Option_IncMSP	None	2	FALSE	0
35008	Opt_Lght3_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	80	30	1	LGHT3	Option_IncLghtATK	None	2	FALSE	0
36001	Opt_Armor2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	20	10	1	ARMOR2	Option_IncDEF	None	2	FALSE	0
36002	Opt_Armor2_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	15	8	1	ARMOR2	Option_IncPR	None	2	FALSE	0
36003	Opt_Armor2_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	20	10	1	ARMOR2	Option_IncMSPD	None	2	FALSE	0
36004	Opt_Armor2_IncMHP	TRUE	<$>31120</>	bright_yellow_14_ol	1	25	15	1	ARMOR2	Option_IncMHP	sys_enchant_good.ogg	2	FALSE	0
37001	Opt_Shield2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	3	1	SHIELD2	Option_IncDEF	None	2	FALSE	0
37002	Opt_Shield2_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	10	5	1	SHIELD2	Option_IncBLK	None	2	FALSE	0
37003	Opt_Shield2_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	1	1	1	SHIELD2	Option_IncShldDR	sys_enchant_good.ogg	2	FALSE	0
38001	Opt_Clothe2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	15	10	1	CLOTHE2	Option_IncDEF	None	2	FALSE	0
38002	Opt_Clothe2_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	10	5	1	CLOTHE2	Option_IncPR	None	2	FALSE	0
38003	Opt_Clothe2_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	20	10	1	CLOTHE2	Option_IncMSPD	None	2	FALSE	0
38004	Opt_Clothe2_IncMHP	TRUE	<$>31120</>	bright_yellow_14_ol	1	25	15	1	CLOTHE2	Option_IncMHP	sys_enchant_good.ogg	2	FALSE	0
40001	Opt_melee_DefIP	TRUE	<$>31167</>	emerald_green_14_ol	0	15	5	0	MELEE	Option_DefIP	None	1	TRUE	0
40002	Opt_shoot_DefIP	TRUE	<$>31167</>	emerald_green_14_ol	0	15	5	0	CROSSBOW	Option_DefIP	None	1	TRUE	0
40003	Opt_Psy_PsyIP	TRUE	<$>31168</>	emerald_green_14_ol	0	15	5	0	PSY	Option_PsyIP	None	1	TRUE	0
40004	Opt_Fire_FireIP	TRUE	<$>31169</>	emerald_green_14_ol	0	15	5	0	FIRE	Option_FireIP	None	1	TRUE	0
40005	Opt_Ice_IceIP	TRUE	<$>31170</>	emerald_green_14_ol	0	15	5	0	ICE	Option_IceIP	None	1	TRUE	0
40006	Opt_Lght_LgtIP	TRUE	<$>31171</>	emerald_green_14_ol	0	15	5	0	LGHT	Option_LgtIP	None	1	TRUE	0
40007	Opt_Armor_IMP	TRUE	<$>31172</>	emerald_green_14_ol	0	15	5	0	ARMOR	Option_IMP	None	1	TRUE	0
40008	Opt_Clothe_IMP	TRUE	<$>31172</>	emerald_green_14_ol	0	15	5	0	CLOTHE	Option_IMP	None	1	TRUE	0
40009	Opt_Shield_IMP	TRUE	<$>31172</>	emerald_green_14_ol	0	5	3	0	SHIELD	Option_IMP	None	1	TRUE	0
40010	Opt_Glove_IMP	TRUE	<$>31172</>	emerald_green_14_ol	0	5	1	0	GLOVE	Option_IMP	None	1	TRUE	0
40011	Opt_Boots_IMP	TRUE	<$>31172</>	emerald_green_14_ol	0	5	1	0	BOOTS	Option_IMP	None	1	TRUE	0
40012	Opt_Belt_IMP	TRUE	<$>31172</>	water_blue_14_ol	0	5	5	0	BELT	Option_IMP	None	1	FALSE	0
41001	Opt_Neck_RedMEL	TRUE	<$>31173</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Melee	None	1	FALSE	0
41002	Opt_Neck_RedSHT	TRUE	<$>31130</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Shoot	None	1	FALSE	0
41003	Opt_Neck_RedFIRE	TRUE	<$>31174</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Fire	None	1	FALSE	0
41004	Opt_Neck_RedICE	TRUE	<$>31175</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Ice	None	1	FALSE	0
41005	Opt_Neck_RedLGHT	TRUE	<$>31176</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Lght	None	1	FALSE	0
41006	Opt_Neck_RedPSY	TRUE	<$>31177</>	water_blue_14_ol	0	10	5	0	NECK	Option_RedDam_Psy	None	1	FALSE	0
41101	Opt_Neck1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	500	1	NECK1	Option_IncMHP2	None	2	FALSE	0
41102	Opt_Neck1_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	50	1	NECK1	Option_IncMSP2	None	2	FALSE	0
41103	Opt_Neck1_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	1	1	200	NECK1	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
41104	Opt_Neck1_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	1	1	150	NECK1	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
41105	Opt_Neck1_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	1	1	100	NECK1	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
41106	Opt_Neck1_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	1	1	200	NECK1	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
41107	Opt_Neck1_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	1	1	200	NECK1	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
41108	Opt_Neck1_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	1	1	100	NECK1	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
41201	Opt_Neck2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1500	1	NECK2	Option_IncMHP2	None	2	FALSE	0
41202	Opt_Neck2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	200	150	1	NECK2	Option_IncMSP2	None	2	FALSE	0
41203	Opt_Neck2_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	200	NECK2	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
41204	Opt_Neck2_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	2	1	150	NECK2	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
41205	Opt_Neck2_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	2	1	100	NECK2	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
41206	Opt_Neck2_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	200	NECK2	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
41207	Opt_Neck2_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	200	NECK2	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
41208	Opt_Neck2_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	100	NECK2	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
41301	Opt_Neck3_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	2500	1	NECK3	Option_IncMHP2	None	2	FALSE	0
41302	Opt_Neck3_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	300	250	1	NECK3	Option_IncMSP2	None	2	FALSE	0
41303	Opt_Neck3_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	3	1	200	NECK3	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
41304	Opt_Neck3_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	3	1	150	NECK3	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
41305	Opt_Neck3_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	3	1	100	NECK3	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
41306	Opt_Neck3_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	3	1	200	NECK3	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
41307	Opt_Neck3_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	3	1	200	NECK3	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
41308	Opt_Neck3_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	3	1	100	NECK3	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
42001	Opt_Belt1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	500	1	BELT1	Option_IncMHP2	None	2	FALSE	0
42002	Opt_Belt1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	1	BELT1	Option_IncDEF	None	2	FALSE	0
42003	Opt_Belt1_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	1	1	200	BELT1	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
42004	Opt_Belt1_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	1	1	150	BELT1	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
42005	Opt_Belt1_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	1	1	100	BELT1	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
42006	Opt_Belt1_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	1	1	200	BELT1	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
42007	Opt_Belt1_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	1	1	200	BELT1	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
42008	Opt_Belt1_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	1	1	100	BELT1	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
42009	Opt_Belt2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1500	1	BELT2	Option_IncMHP2	None	2	FALSE	0
42010	Opt_Belt2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	6	1	BELT2	Option_IncDEF	None	2	FALSE	0
42011	Opt_Belt2_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	200	BELT2	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
42012	Opt_Belt2_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	2	1	150	BELT2	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
42013	Opt_Belt2_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	2	1	100	BELT2	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
42014	Opt_Belt2_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	200	BELT2	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
42015	Opt_Belt2_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	200	BELT2	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
42016	Opt_Belt2_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	100	BELT2	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
42017	Opt_Belt3_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	2500	1	BELT3	Option_IncMHP2	None	2	FALSE	0
42018	Opt_Belt3_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	15	11	1	BELT3	Option_IncDEF	None	2	FALSE	0
42019	Opt_Belt3_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	3	1	200	BELT3	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
42020	Opt_Belt3_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	3	1	150	BELT3	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
42021	Opt_Belt3_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	3	1	100	BELT3	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
42022	Opt_Belt3_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	3	1	200	BELT3	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
42023	Opt_Belt3_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	3	1	200	BELT3	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
42024	Opt_Belt3_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	3	1	100	BELT3	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
42025	Opt_Belt4_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	2500	1	BELT4	Option_IncMHP2	None	2	FALSE	0
42026	Opt_Belt4_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	6	1	BELT4	Option_IncDEF	None	2	FALSE	0
43001	Opt_Rosario_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	ROSARIO	Option_IncDEF	None	2	FALSE	0
43002	Opt_Rosario_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	8	1	6	ROSARIO	Option_IncRFIRE	None	2	FALSE	0
43003	Opt_Rosario_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	8	1	6	ROSARIO	Option_IncRICE	None	2	FALSE	0
43004	Opt_Rosario_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	8	1	6	ROSARIO	Option_IncRLGHT	None	2	FALSE	0
43005	Opt_Rosario_IncMHP	TRUE	<$>31120</>	water_blue_14_ol	0	15	5	20	ROSARIO	Option_IncMHP	None	2	FALSE	0
43006	Opt_Rosario_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	20	10	10	ROSARIO	Option_IncMSP	None	2	FALSE	0
43007	Opt_Rosario_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	2	1	200	ROSARIO	Option_IncShldDR	sys_enchant_good.ogg	5	FALSE	0
43008	Opt_Rosario3_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	3	1	ROSARIO3	Option_IncDEF	None	2	FALSE	0
43009	Opt_Rosario3_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	10	5	1	ROSARIO3	Option_IncMSP	None	2	FALSE	0
43010	Opt_Rosario2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	3	1	ROSARIO2	Option_IncDEF	None	2	FALSE	0
43011	Opt_Rosario2_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	10	5	1	ROSARIO2	Option_IncMSP	None	2	FALSE	0
44001	Opt_Ear1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	EAR1	Option_IncMHP2	None	2	FALSE	0
44002	Opt_Ear1_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	50	1	1	EAR1	Option_IncMSP2	None	2	FALSE	0
44003	Opt_Ear1_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	1	1	200	EAR1	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
44004	Opt_Ear1_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	1	1	150	EAR1	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
44005	Opt_Ear1_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	1	1	100	EAR1	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
44006	Opt_Ear1_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	1	1	200	EAR1	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
44007	Opt_Ear1_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	1	1	200	EAR1	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
44008	Opt_Ear1_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	1	1	100	EAR1	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
44101	Opt_Ear2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	EAR2	Option_IncMHP2	None	2	FALSE	0
44102	Opt_Ear2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	1	1	EAR2	Option_IncMSP2	None	2	FALSE	0
44103	Opt_Ear2_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	200	EAR2	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
44104	Opt_Ear2_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	2	1	150	EAR2	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
44105	Opt_Ear2_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	2	1	100	EAR2	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
44106	Opt_Ear2_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	200	EAR2	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
44107	Opt_Ear2_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	200	EAR2	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
44108	Opt_Ear2_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	100	EAR2	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
44201	Opt_Ear3_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	1000	1	EAR3	Option_IncMHP2	None	2	FALSE	0
44202	Opt_Ear3_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	150	50	1	EAR3	Option_IncMSP2	None	2	FALSE	0
44203	Opt_Ear3_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	3	1	200	EAR3	Option_IncSTR	sys_enchant_good.ogg	5	FALSE	0
44204	Opt_Ear3_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	3	1	150	EAR3	Option_IncAGI	sys_enchant_good.ogg	4	FALSE	0
44205	Opt_Ear3_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	3	1	100	EAR3	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
44206	Opt_Ear3_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	3	1	200	EAR3	Option_IncDEX	sys_enchant_good.ogg	5	FALSE	0
44207	Opt_Ear3_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	3	1	200	EAR3	Option_IncINT	sys_enchant_good.ogg	5	FALSE	0
44208	Opt_Ear3_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	3	1	100	EAR3	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
44301	Opt_Ear4_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	EAR4	Option_IncMHP2	None	2	FALSE	0
44302	Opt_Ear4_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	1	1	EAR4	Option_IncMSP2	None	2	FALSE	0
44401	Opt_Ear5_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	EAR5	Option_IncMHP2	None	2	FALSE	0
44402	Opt_Ear5_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	50	1	1	EAR5	Option_IncMSP2	None	2	FALSE	0
45001	Opt_GloveM1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	GLOVEM1	Option_IncMHP2	None	2	FALSE	0
45002	Opt_GloveM1_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	50	1	1	GLOVEM1	Option_IncMSP2	None	2	FALSE	0
45003	Opt_GloveM1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVEM1	Option_IncDEF	None	2	FALSE	0
45004	Opt_GloveM1_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVEM1	Option_IncASPD	None	2	FALSE	0
45005	Opt_GloveM1_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	5	1	1	GLOVEM1	Option_IncHR	None	2	FALSE	0
45006	Opt_GloveL1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	GLOVEL1	Option_IncMHP2	None	2	FALSE	0
45007	Opt_GloveL1_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	50	1	1	GLOVEL1	Option_IncMSP2	None	2	FALSE	0
45008	Opt_GloveL1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVEL1	Option_IncDEF	None	2	FALSE	0
45009	Opt_GloveL1_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVEL1	Option_IncASPD	None	2	FALSE	0
45010	Opt_GloveL1_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	10	5	1	GLOVEL1	Option_IncHR	None	2	FALSE	0
45011	Opt_GloveS1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	GLOVES1	Option_IncMHP2	None	2	FALSE	0
45012	Opt_GloveS1_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	50	1	1	GLOVES1	Option_IncMSP2	None	2	FALSE	0
45013	Opt_GloveS1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVES1	Option_IncDEF	None	2	FALSE	0
45014	Opt_GloveS1_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVES1	Option_IncASPD	None	2	FALSE	0
45015	Opt_GloveS1_IncMSP2	TRUE	<$>31110</>	bright_yellow_14_ol	1	10	5	1	GLOVES1	Option_IncMSP	sys_enchant_good.ogg	2	FALSE	0
45016	Opt_GloveM2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	GLOVEM2	Option_IncMHP2	None	2	FALSE	0
45017	Opt_GloveM2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	1	1	GLOVEM2	Option_IncMSP2	None	2	FALSE	0
45018	Opt_GloveM2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVEM2	Option_IncDEF	None	2	FALSE	0
45019	Opt_GloveM2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVEM2	Option_IncASPD	None	2	FALSE	0
45020	Opt_GloveM2_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	5	1	1	GLOVEM2	Option_IncHR	None	2	FALSE	0
45021	Opt_GloveL2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	GLOVEL2	Option_IncMHP2	None	2	FALSE	0
45022	Opt_GloveL2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	1	1	GLOVEL2	Option_IncMSP2	None	2	FALSE	0
45023	Opt_GloveL2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVEL2	Option_IncDEF	None	2	FALSE	0
