AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64814	LeBlancSCT3_Dreamy	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>32056</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella 	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179157</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32060</>	1	64814	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64815	LeBlancMUS3_Dreamy	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>32056</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179158</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32061</>	1	64815	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64816	LeBlancWAR3_Dreamy	Robe	NO	168	FALSE	1	0	0	BODY	0	<$>32056</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179159</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32062</>	1	64816	1.1	None	200000	0	0	Armor	<$>31950</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64817	LeBlancWIZ3_Dreamy5min	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>32064</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella 	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179160</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32059</>	1	64817	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64818	LeBlancSCT3_Dreamy5min	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>32064</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>32063</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32060</>	1	64818	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64819	LeBlancMUS3_Dreamy5min	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>32064</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>32063</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32061</>	1	64819	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64820	LeBlancWAR3_Dreamy5min	Robe	NO	168	FALSE	1	0	0	BODY	0	<$>32064</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>32063</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32062</>	1	64820	1.1	None	200000	0	0	Armor	<$>31950</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	20	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64821	LeBlancPlateFGT3	Metal	NO	140	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Leather Armor Plate	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>32065</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	40	0	0	0	40	0	40	0	6	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64821	1.1	None	200000	0	0	Armor	<$>31901</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64822	Dignite_FGT_Elite	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>79849</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Dignite Leather Armor	BODY	equip_leather.wav	None	700000	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179161</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	10000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64822	1.1	None	1000000	0	0	Armor	<$>76163</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64823	Dignite_MUS_Elite	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>79849</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Dignite Coat	BODY	equip_coat.wav	None	700000	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179162</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	10000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31947</>	1	64823	1.1	None	1000000	0	0	Armor	<$>79851</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64824	Dignite_SCT_Elite	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>79849</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Dignite Leather Armor	BODY	equip_leather.wav	None	700000	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179163</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	10000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31945</>	1	64824	1.1	None	1000000	0	0	Armor	<$>76163</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64825	Dignite_WIZ_Elite	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>79849</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Dignite Coat	BODY	equip_coat.wav	None	700000	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179164</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	10000000	0	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	64825	1.1	None	1000000	0	0	Armor	<$>79851</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64826	Dignite_WAR_Elite	Robe	NO	168	FALSE	1	0	0	BODY	0	<$>79849</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Dignite Robe	BODY	equip_coat.wav	None	700000	0	FALSE	it_m_dignite	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_c_dignite	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179165</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	10000000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31949</>	1	64826	1.1	None	1000000	0	0	Armor	<$>79855</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	-5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64204	SchivarlierArmor	Metal	NO	204	FALSE	1	0	0	BODY	0	<$>31620</>	0	70	-10	0	None	OldEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Schivarlier armor	BODY	equip_platemail.ogg	None	2147483647	0	FALSE	it_m_fieldplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>31897</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1000000	0	0	0	0	0	24	0	0	0	24	0	24	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31849</>	1	64204	1.1	None	200000	0	0	Armor	<$>31898</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	27	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Leather	<$>31454</>	64831	Valeron_Leather	Leather	NO	241	FALSE	1	0	0	BODY	0	<$>210221</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Valeron Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	50	0	0	0	0	0	it_c_ileleather	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>202611</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	15	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>179150</>	1	64831	1.1	None	220000	0	0	Armor	<$>224601</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	44	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Coat	<$>29667</>	64832	Valeron_Coat	Coat	NO	213	FALSE	1	0	0	BODY	0	<$>210223</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Valeron Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	50	0	0	0	0	0	it_c_ilecoat	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>202613</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	25	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>179150</>	1	64832	1.1	None	220000	0	0	Armor	<$>224602</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	44	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Robe	<$>29668</>	64833	Valeron_Robe	Robe	NO	210	FALSE	1	0	0	BODY	0	<$>210225</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Valeron Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	50	0	0	0	0	0	it_c_ilerobe	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>202615</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	10	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>179150</>	1	64833	1.1	None	220000	0	0	Armor	<$>224603</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	44	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Valeron_Metal	<$>29669</>	64834	Valeron_Metal	Metal	NO	270	FALSE	1	0	0	BODY	0	<$>210227</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Valeron Metal Armor	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmormetal	0	0	0	0	0	Armor	0	0	0	0	0	60	0	0	0	0	0	it_c_ilemetal	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>202617</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	JPN_1609AR	35	0	0	NO	1	None	4000000	4	0	0	0	0	29	0	0	0	29	0	29	0	0	0	0	20	0	6	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	<$>179150</>	1	64834	1.1	None	220000	0	0	Armor	<$>224604</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	44	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	190001	BlueSerpent_FGT_JPN	Leather	NO	203	FALSE	1	0	0	BODY	0	<$>76161</>	0	70	-10	0	None	EliteEqp	None	drop_leather.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Blue Serpent Leather Armor	BODY	equip_leather.wav	None	2147483647	0	FALSE	it_c_blueserpent2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179190</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2320000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76162</>	1	64711	1.1	None	200000	0	0	Armor	<$>76163</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	190002	BlueSerpent_SCT_JPN	Leather	NO	203	FALSE	1	0	0	BODY	0	<$>76161</>	0	70	-10	0	None	EliteEqp	None	drop_leather.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Blue Serpent Leather Armor	BODY	equip_leather.wav	None	2147483647	0	FALSE	it_c_blueserpent2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179191</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1600000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76164</>	1	64712	1.1	None	200000	0	0	Armor	<$>76163</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	190003	BlueSerpent_MUS_JPN	Coat	NO	173	FALSE	1	0	0	BODY	0	<$>76161</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Blue Serpent Coat	BODY	equip_coat.wav	None	2147483647	0	FALSE	it_c_blueserpent4	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179192</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	2320000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76165</>	1	64714	1.1	None	200000	0	0	Armor	<$>76166</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	31	None	0	0	0
