Arbitrary	ClassID	ClassName	GroupName	ItemID	ItemName
1	60013	SHOP_FESO_ITEMSHOPTEST_60013	FESO_ITEMSHOP_PAGE	23223	Manual_Pose13
1	60050	SHOP_FESO_ITEMSHOPTEST_60050	FESO_ITEMSHOP_PAGE	40588	Sanquines2_Page
1	60051	SHOP_FESO_ITEMSHOPTEST_60051	FESO_ITEMSHOP_PAGE	40589	Sanquines1_Page
1	60052	SHOP_FESO_ITEMSHOPTEST_60052	FESO_ITEMSHOP_PAGE	40590	LaPucelle_Page
1	60100	SHOP_FESO_ITEMSHOPTEST_60100	FESO_ITEMSHOP_ETC	15321	protector_pendant_15
1	60101	<$>185453</>	FESO_ITEMSHOP_ETC	15322	Fight_pendant_15
1	60102	SHOP_FESO_ITEMSHOPTEST_60102	FESO_ITEMSHOP_ETC	23345	Manual_Rocking
1	60103	SHOP_FESO_ITEMSHOPTEST_60103	FESO_ITEMSHOP_ETC	23337	Manual_TranceRobo
1	60104	SHOP_FESO_ITEMSHOPTEST_60104	FESO_ITEMSHOP_ETC	23136	TrainingCard_G
1	60105	SHOP_FESO_ITEMSHOPTEST_60105	FESO_ITEMSHOP_ETC	23141	HonorCard_G
1	60106	SHOP_FESO_ITEMSHOPTEST_60106	FESO_ITEMSHOP_ETC	20670	EXPCard_Master_Event
1	60107	SHOP_FESO_ITEMSHOPTEST_60107	FESO_ITEMSHOP_ETC	20043	EXPCard_Master
1	60108	SHOP_FESO_ITEMSHOPTEST_60108	FESO_ITEMSHOP_ETC	24105	TearsofSaraevent
1	60109	SHOP_FESO_ITEMSHOPTEST_60109	FESO_ITEMSHOP_ETC	20505	ValkyrieCrasher_5
1	60110	SHOP_FESO_ITEMSHOPTEST_60110	FESO_ITEMSHOP_ETC	21375	Pet_Food
1	60111	SHOP_FESO_ITEMSHOPTEST_60111	FESO_ITEMSHOP_ETC	20729	TeleportScroll_Ev
1	60112	SHOP_FESO_ITEMSHOPTEST_60112	FESO_ITEMSHOP_ETC	21046	RecallFrScroll
1	60113	SHOP_FESO_ITEMSHOPTEST_60113	FESO_ITEMSHOP_ETC	189024	Shiny_Key
1	60114	SHOP_FESO_ITEMSHOPTEST_60114	FESO_ITEMSHOP_ETC	88024	OtitePerfume
1	60115	SHOP_FESO_ITEMSHOPTEST_60115	FESO_ITEMSHOP_ETC	23233	Shiny_Crystal_Box
1	60116	SHOP_FESO_ITEMSHOPTEST_60116	FESO_ITEMSHOP_ETC	157073	ReinProtect_0_All
1	60117	SHOP_FESO_ITEMSHOPTEST_60117	FESO_ITEMSHOP_ETC	157074	ReinProtect_1_All
1	60118	SHOP_FESO_ITEMSHOPTEST_60118	FESO_ITEMSHOP_ETC	157075	ReinProtect_2_All
1	60119	SHOP_FESO_ITEMSHOPTEST_60119	FESO_ITEMSHOP_ETC	88054	ReinProtect_0_8
1	60120	SHOP_FESO_ITEMSHOPTEST_60120	FESO_ITEMSHOP_ETC	88059	ReinProtect_1_8
1	60121	SHOP_FESO_ITEMSHOPTEST_60121	FESO_ITEMSHOP_ETC	88064	ReinProtect_2_8
1	60122	SHOP_FESO_ITEMSHOPTEST_60122	FESO_ITEMSHOP_ETC	120166	Manual_Swordultimate_Ev
1	60123	SHOP_FESO_ITEMSHOPTEST_60123	FESO_ITEMSHOP_ETC	120162	Manual_RultimateJ_Ev
1	60124	SHOP_FESO_ITEMSHOPTEST_60124	FESO_ITEMSHOP_ETC	120164	Manual_Rodultimate_Ev
1	60125	SHOP_FESO_ITEMSHOPTEST_60125	FESO_ITEMSHOP_ETC	120170	Manual_Braceletultimate_Ev
1	60126	SHOP_FESO_ITEMSHOPTEST_60126	FESO_ITEMSHOP_ETC	120176	Manual_RosarioultimateJ2_Ev
1	60127	SHOP_FESO_ITEMSHOPTEST_60127	FESO_ITEMSHOP_ETC	120168	Manual_Rosarioultimate_Ev
1	60128	SHOP_FESO_ITEMSHOPTEST_60128	FESO_ITEMSHOP_ETC	120172	Manual_Flameofmoonlight_Ev
1	60129	SHOP_FESO_ITEMSHOPTEST_60129	FESO_ITEMSHOP_ETC	120174	Manual_FlyingShadowYasha_Ev
1	60130	SHOP_FESO_ITEMSHOPTEST_60130	FESO_ITEMSHOP_ETC	120178	Manual_SoulSecreta_Ev
1	60131	SHOP_FESO_ITEMSHOPTEST_60131	FESO_ITEMSHOP_ETC	120180	Manual_DeathErosion_Ev
1	60132	SHOP_FESO_ITEMSHOPTEST_60132	FESO_ITEMSHOP_ETC	120182	Manual_CallofDark_Ev
1	60133	SHOP_FESO_ITEMSHOPTEST_60133	FESO_ITEMSHOP_ETC	120184	Manual_MythologyOblivion_Ev
1	60134	SHOP_FESO_ITEMSHOPTEST_60134	FESO_ITEMSHOP_ETC	120186	Manual_MythologyForce_Ev
1	60135	SHOP_FESO_ITEMSHOPTEST_60135	FESO_ITEMSHOP_ETC	120188	Manual_MythologyTempest_Ev
1	60136	SHOP_FESO_ITEMSHOPTEST_60136	FESO_ITEMSHOP_ETC	23346	Manual_Punisher_Event
1	60137	SHOP_FESO_ITEMSHOPTEST_60137	FESO_ITEMSHOP_ETC	23347	Manual_Innocentio_Event
1	60138	SHOP_FESO_ITEMSHOPTEST_60138	FESO_ITEMSHOP_ETC	23348	Manual_Soulbringer_Event
1	60139	SHOP_FESO_ITEMSHOPTEST_60139	FESO_ITEMSHOP_ETC	23350	Manual_HeavyStinger_Event
1	60140	SHOP_FESO_ITEMSHOPTEST_60140	FESO_ITEMSHOP_ETC	39048	Manual_Creacion_Ev
1	60141	SHOP_FESO_ITEMSHOPTEST_60141	FESO_ITEMSHOP_ETC	39046	Manual_Placidez_Ev
1	60142	SHOP_FESO_ITEMSHOPTEST_60142	FESO_ITEMSHOP_ETC	39050	Manual_RosaSecreta_Ev
1	60143	SHOP_FESO_ITEMSHOPTEST_60143	FESO_ITEMSHOP_ETC	39052	Manual_Quasar_Ev
1	60144	SHOP_FESO_ITEMSHOPTEST_60144	FESO_ITEMSHOP_ETC	157039	CusWepCos_Sword
1	60145	SHOP_FESO_ITEMSHOPTEST_60145	FESO_ITEMSHOP_ETC	157040	CusWepCos_Sabre
1	60146	SHOP_FESO_ITEMSHOPTEST_60146	FESO_ITEMSHOP_ETC	157041	CusWepCos_THSword
1	60147	SHOP_FESO_ITEMSHOPTEST_60147	FESO_ITEMSHOP_ETC	157042	CusWepCos_Rapier
1	60148	SHOP_FESO_ITEMSHOPTEST_60148	FESO_ITEMSHOP_ETC	157043	CusWepCos_Polearm
1	60149	SHOP_FESO_ITEMSHOPTEST_60149	FESO_ITEMSHOP_ETC	157044	CusWepCos_Javelin
1	60150	SHOP_FESO_ITEMSHOPTEST_60150	FESO_ITEMSHOP_ETC	157045	CusWepCos_Dagger
1	60151	SHOP_FESO_ITEMSHOPTEST_60151	FESO_ITEMSHOP_ETC	157046	CusWepCos_MainG
1	60152	SHOP_FESO_ITEMSHOPTEST_60152	FESO_ITEMSHOP_ETC	157047	CusWepCos_Blunt
1	60153	SHOP_FESO_ITEMSHOPTEST_60153	FESO_ITEMSHOP_ETC	157048	CusWepCos_Knuckle
1	60154	SHOP_FESO_ITEMSHOPTEST_60154	FESO_ITEMSHOP_ETC	157049	CusWepCos_Legguard
1	60155	SHOP_FESO_ITEMSHOPTEST_60155	FESO_ITEMSHOP_ETC	157050	CusWepCos_Tonfa
1	60156	SHOP_FESO_ITEMSHOPTEST_60156	FESO_ITEMSHOP_ETC	157051	CusWepCos_Crecent
1	60157	SHOP_FESO_ITEMSHOPTEST_60157	FESO_ITEMSHOP_ETC	157052	CusWepCos_Riple
1	60158	SHOP_FESO_ITEMSHOPTEST_60158	FESO_ITEMSHOP_ETC	157054	CusWepCos_Pistol
1	60159	SHOP_FESO_ITEMSHOPTEST_60159	FESO_ITEMSHOP_ETC	157055	CusWepCos_Shotgun
1	60160	SHOP_FESO_ITEMSHOPTEST_60160	FESO_ITEMSHOP_ETC	157056	CusWepCos_Crossbow
1	60161	SHOP_FESO_ITEMSHOPTEST_60161	FESO_ITEMSHOP_ETC	157057	CusWepCos_Cannon
1	60162	SHOP_FESO_ITEMSHOPTEST_60162	FESO_ITEMSHOP_ETC	157058	CusWepCos_Rod
1	60163	SHOP_FESO_ITEMSHOPTEST_60163	FESO_ITEMSHOP_ETC	157059	CusWepCos_Staff
1	60164	SHOP_FESO_ITEMSHOPTEST_60164	FESO_ITEMSHOP_ETC	157061	CusWepCos_Lute
1	60165	SHOP_FESO_ITEMSHOPTEST_60165	FESO_ITEMSHOP_ETC	157062	CusWepCos_Firebrc
1	60166	SHOP_FESO_ITEMSHOPTEST_60166	FESO_ITEMSHOP_ETC	157063	CusWepCos_Icebrc
1	60167	SHOP_FESO_ITEMSHOPTEST_60167	FESO_ITEMSHOP_ETC	157064	CusWepCos_Lghtbrc
1	60168	SHOP_FESO_ITEMSHOPTEST_60168	FESO_ITEMSHOP_ETC	157065	CusWepCos_Elebrc
1	60169	SHOP_FESO_ITEMSHOPTEST_60169	FESO_ITEMSHOP_ETC	157066	CusWepCos_Pendent
1	60170	SHOP_FESO_ITEMSHOPTEST_60170	FESO_ITEMSHOP_ETC	157067	CusWepCos_Rosario
1	60171	SHOP_FESO_ITEMSHOPTEST_60171	FESO_ITEMSHOP_ETC	157068	CusWepCos_Shield
1	60172	SHOP_FESO_ITEMSHOPTEST_60172	FESO_ITEMSHOP_ETC	157069	CusWepCos_Controller
1	60173	SHOP_FESO_ITEMSHOPTEST_60173	FESO_ITEMSHOP_ETC	157070	CusWepCos_Book
1	60174	SHOP_FESO_ITEMSHOPTEST_60174	FESO_ITEMSHOP_ETC	157071	CusWepCos_Tool
1	60175	SHOP_FESO_ITEMSHOPTEST_60175	FESO_ITEMSHOP_ETC	157072	CusWepCos_Cube
1	60176	SHOP_FESO_ITEMSHOPTEST_60176	FESO_ITEMSHOP_ETC	169014	Pionnerring
1	60177	SHOP_FESO_ITEMSHOPTEST_60177	FESO_ITEMSHOP_ETC	140013	Pioneer_necklace
1	60178	SHOP_FESO_ITEMSHOPTEST_60178	FESO_ITEMSHOP_ETC	500106	Pioneer_earrings
1	60179	SHOP_FESO_ITEMSHOPTEST_60179	FESO_ITEMSHOP_ETC	465008	Pioneer_belt
1	60180	SHOP_FESO_ITEMSHOPTEST_60180	FESO_ITEMSHOP_ETC	19153	Pioneer_glove
1	60181	SHOP_FESO_ITEMSHOPTEST_60181	FESO_ITEMSHOP_ETC	19545	Pioneer_boots
1	60182	SHOP_FESO_ITEMSHOPTEST_60182	FESO_ITEMSHOP_ETC	48049	PioneersPiercing
1	60183	SHOP_FESO_ITEMSHOPTEST_60183	FESO_ITEMSHOP_ETC	48064	E_ArucardPiercing
1	60184	SHOP_FESO_ITEMSHOPTEST_60184	FESO_ITEMSHOP_ETC	48066	E_EagleEye
1	60185	SHOP_FESO_ITEMSHOPTEST_60185	FESO_ITEMSHOP_ETC	48500	SkyblueEaring
1	60186	SHOP_FESO_ITEMSHOPTEST_60186	FESO_ITEMSHOP_ETC	48505	Skybluesilk
1	60187	SHOP_FESO_ITEMSHOPTEST_60187	FESO_ITEMSHOP_ETC	189239	Renolde_STR
1	60188	SHOP_FESO_ITEMSHOPTEST_60188	FESO_ITEMSHOP_ETC	189240	Renolde_CON
1	60189	SHOP_FESO_ITEMSHOPTEST_60189	FESO_ITEMSHOP_ETC	189241	Renolde_AGI
1	60190	SHOP_FESO_ITEMSHOPTEST_60190	FESO_ITEMSHOP_ETC	189242	Renolde_INT
1	60191	SHOP_FESO_ITEMSHOPTEST_60191	FESO_ITEMSHOP_ETC	189243	Renolde_DEX
1	60192	SHOP_FESO_ITEMSHOPTEST_60192	FESO_ITEMSHOP_ETC	189244	Renolde_SEN
1	60193	SHOP_FESO_ITEMSHOPTEST_60193	FESO_ITEMSHOP_ETC	157034	BarrackSlot_Event
1	60194	SHOP_FESO_ITEMSHOPTEST_60194	FESO_ITEMSHOP_ETC	189259	allWarp_Thirty_30days
1	60195	SHOP_FESO_ITEMSHOPTEST_60195	FESO_ITEMSHOP_ETC	89065	WareSlot_1000_30day
1	60196	SHOP_FESO_ITEMSHOPTEST_60196	FESO_ITEMSHOP_ETC	88055	ReinProtect_0_9
1	60197	SHOP_FESO_ITEMSHOPTEST_60197	FESO_ITEMSHOP_ETC	88060	ReinProtect_1_9
1	60198	SHOP_FESO_ITEMSHOPTEST_60198	FESO_ITEMSHOP_ETC	88065	ReinProtect_2_9
1	60199	SHOP_FESO_ITEMSHOPTEST_60199	FESO_ITEMSHOP_ETC	157077	ReinProtect_3_All
1	60200	SHOP_FESO_ITEMSHOPTEST_60200	FESO_ITEMSHOP_ETC	88069	ReinProtect_3_8
1	60201	SHOP_FESO_ITEMSHOPTEST_60201	FESO_ITEMSHOP_ETC	88070	ReinProtect_3_9
1	60202	SHOP_FESO_ITEMSHOPTEST_60202	FESO_ITEMSHOP_ETC	88398	BSTGuild
1	60204	SHOP_FESO_ITEMSHOPTEST_60204	FESO_ITEMSHOP_ETC	75347	EnhancedRing_Crystal
1	60205	SHOP_FESO_ITEMSHOPTEST_60205	FESO_ITEMSHOP_ETC	21232	SilverSplinter
1	60206	SHOP_FESO_ITEMSHOPTEST_60206	FESO_ITEMSHOP_ETC	21548	Iron_Ore
1	60207	SHOP_FESO_ITEMSHOPTEST_60207	FESO_ITEMSHOP_ETC	21041	QualifiedSuede
1	60208	SHOP_FESO_ITEMSHOPTEST_60208	FESO_ITEMSHOP_ETC	189102	GreatGoldenApple
1	60209	SHOP_FESO_ITEMSHOPTEST_60209	FESO_ITEMSHOP_ETC	11917	Selvaarm
1	60210	SHOP_FESO_ITEMSHOPTEST_60210	FESO_ITEMSHOP_ETC	189402	Crystal_BristiaNeckless
1	60211	SHOP_FESO_ITEMSHOPTEST_60211	FESO_ITEMSHOP_ETC	189403	Crystal_BristiaEarring
1	60212	SHOP_FESO_ITEMSHOPTEST_60212	FESO_ITEMSHOP_ETC	189404	Crystal_BristiaBelt
1	60213	SHOP_FESO_ITEMSHOPTEST_60213	FESO_ITEMSHOP_ETC	189606	Crystal_Masterglove
1	60214	SHOP_FESO_ITEMSHOPTEST_60214	FESO_ITEMSHOP_ETC	189607	Crystal_Masterboots
1	60215	SHOP_FESO_ITEMSHOPTEST_60215	FESO_ITEMSHOP_ETC	157110	Crystal_Thehopeofargus
1	60216	SHOP_FESO_ITEMSHOPTEST_60216	FESO_ITEMSHOP_ETC	157111	Crystal_Thewillofargus
1	60217	SHOP_FESO_ITEMSHOPTEST_60217	FESO_ITEMSHOP_ETC	157112	Crystal_Theshadowofargus
1	60218	SHOP_FESO_ITEMSHOPTEST_60218	FESO_ITEMSHOP_ETC	157113	Crystal_Valkyriebelt
1	60219	SHOP_FESO_ITEMSHOPTEST_60219	FESO_ITEMSHOP_ETC	157114	Crystal_Gunnersbelt
1	60220	SHOP_FESO_ITEMSHOPTEST_60220	FESO_ITEMSHOP_ETC	157115	Crystal_Elementalbelt
1	60221	SHOP_FESO_ITEMSHOPTEST_60221	FESO_ITEMSHOP_ETC	189120	Master_Earring_Piece
1	60222	SHOP_FESO_ITEMSHOPTEST_60222	FESO_ITEMSHOP_ETC	189119	Master_Belts_Piece
1	60223	SHOP_FESO_ITEMSHOPTEST_60223	FESO_ITEMSHOP_ETC	189121	Master_Boots_Piece
1	60224	SHOP_FESO_ITEMSHOPTEST_60224	FESO_ITEMSHOP_ETC	189122	Master_Gloves_Piece
1	60225	SHOP_FESO_ITEMSHOPTEST_60225	FESO_ITEMSHOP_ETC	189123	NeckMaster_Piece
1	60226	SHOP_FESO_ITEMSHOPTEST_60226	FESO_ITEMSHOP_ETC	189295	ArgusEarring_INT_Piece
1	60227	SHOP_FESO_ITEMSHOPTEST_60227	FESO_ITEMSHOP_ETC	189296	ArgusEarring_STR_Piece
1	60228	SHOP_FESO_ITEMSHOPTEST_60228	FESO_ITEMSHOP_ETC	189297	AbyssShadow_DEX_Piece
1	60229	SHOP_FESO_ITEMSHOPTEST_60229	FESO_ITEMSHOP_ETC	189298	AbyssRevelation_AGI_Piece
1	60230	SHOP_FESO_ITEMSHOPTEST_60230	FESO_ITEMSHOP_ETC	189299	RichKing_CHA_Piece
1	60231	SHOP_FESO_ITEMSHOPTEST_60231	FESO_ITEMSHOP_ETC	189300	Jormongand_belt_Piece
1	60232	SHOP_FESO_ITEMSHOPTEST_60232	FESO_ITEMSHOP_ETC	189611	AbyssPetFood
1	60233	SHOP_FESO_ITEMSHOPTEST_60233	FESO_ITEMSHOP_ETC	157116	ReinProtect_4_All
1	60234	SHOP_FESO_ITEMSHOPTEST_60234	FESO_ITEMSHOP_ETC	88074	ReinProtect_4_8
1	60235	SHOP_FESO_ITEMSHOPTEST_60235	FESO_ITEMSHOP_ETC	88075	ReinProtect_4_9
1	60236	SHOP_FESO_ITEMSHOPTEST_60236	FESO_ITEMSHOP_ETC	189328	armoniumore2
1	44001	AUCH_ITEMSHOP_JPN_44001	AUCH_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	44002	AUCH_ITEMSHOP_JPN_44002	AUCH_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	44003	AUCH_ITEMSHOP_JPN_44003	AUCH_ITEMSHOP_JPN	20000	HealingAmpul
1	44004	AUCH_ITEMSHOP_JPN_44004	AUCH_ITEMSHOP_JPN	20001	HealingPotion
1	44005	AUCH_ITEMSHOP_JPN_44005	AUCH_ITEMSHOP_JPN	20007	HealingLiquor
1	44006	AUCH_ITEMSHOP_JPN_44006	AUCH_ITEMSHOP_JPN	20008	HealthFiller
1	44007	AUCH_ITEMSHOP_JPN_44007	AUCH_ITEMSHOP_JPN	23120	IntensifiedHF
1	44008	AUCH_ITEMSHOP_JPN_44008	AUCH_ITEMSHOP_JPN	23210	IntensifiedHF3
1	44009	AUCH_ITEMSHOP_JPN_44009	AUCH_ITEMSHOP_JPN	20061	SoulPotion
1	44010	AUCH_ITEMSHOP_JPN_44010	AUCH_ITEMSHOP_JPN	20060	SoulLiquor
1	44011	AUCH_ITEMSHOP_JPN_44011	AUCH_ITEMSHOP_JPN	20009	SoulFiller
1	44012	AUCH_ITEMSHOP_JPN_44012	AUCH_ITEMSHOP_JPN	23121	IntensifiedSF
1	44013	AUCH_ITEMSHOP_JPN_44013	AUCH_ITEMSHOP_JPN	20003	Mitridart
1	44014	AUCH_ITEMSHOP_JPN_44014	AUCH_ITEMSHOP_JPN	21100	RessurrectivePotion
1	44015	AUCH_ITEMSHOP_JPN_44015	AUCH_ITEMSHOP_JPN	21444	MetalshellBOX
1	44016	AUCH_ITEMSHOP_JPN_44016	AUCH_ITEMSHOP_JPN	21457	SteelBoltBOX
1	44017	AUCH_ITEMSHOP_JPN_44017	AUCH_ITEMSHOP_JPN	21420	SteelBulletBox
1	44018	AUCH_ITEMSHOP_JPN_44018	AUCH_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	44019	AUCH_ITEMSHOP_JPN_44019	AUCH_ITEMSHOP_JPN	21441	AntiCastleShell
1	44020	AUCH_ITEMSHOP_JPN_44020	AUCH_ITEMSHOP_JPN	21428	ElementalSphereBox
1	44021	AUCH_ITEMSHOP_JPN_44021	AUCH_ITEMSHOP_JPN	21430	PsychicSphereBox
1	44022	AUCH_ITEMSHOP_JPN_44022	AUCH_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	44023	AUCH_ITEMSHOP_JPN_44023	AUCH_ITEMSHOP_JPN	21113	ToolsetBox
1	44024	AUCH_ITEMSHOP_JPN_44024	AUCH_ITEMSHOP_JPN	23444	Summon_Breaker
1	44025	AUCH_ITEMSHOP_JPN_44025	AUCH_ITEMSHOP_JPN	21114	MagicalOrb
1	44026	AUCH_ITEMSHOP_JPN_44026	AUCH_ITEMSHOP_JPN	21115	ElementalOrb
1	44027	AUCH_ITEMSHOP_JPN_44027	AUCH_ITEMSHOP_JPN	21001	MegaPhone
1	44028	AUCH_ITEMSHOP_JPN_44028	AUCH_ITEMSHOP_JPN	21002	MicroPhone
1	44029	AUCH_ITEMSHOP_JPN_44029	AUCH_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	44030	AUCH_ITEMSHOP_JPN_44030	AUCH_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	44031	AUCH_ITEMSHOP_JPN_44031	AUCH_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	44032	AUCH_ITEMSHOP_JPN_44032	AUCH_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	44033	AUCH_ITEMSHOP_JPN_44033	AUCH_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	44034	AUCH_ITEMSHOP_JPN_44034	AUCH_ITEMSHOP_JPN	20067	FireCracker
1	44035	AUCH_ITEMSHOP_JPN_44035	AUCH_ITEMSHOP_JPN	21604	ManaStone
1	44036	AUCH_ITEMSHOP_JPN_44036	AUCH_ITEMSHOP_JPN	21805	LumpOfSliver
1	44037	AUCH_ITEMSHOP_JPN_44037	AUCH_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	44038	AUCH_ITEMSHOP_JPN_44038	AUCH_ITEMSHOP_JPN	21804	EleCrystal
1	44039	AUCH_ITEMSHOP_JPN_44039	AUCH_ITEMSHOP_JPN	21830	Solvent
1	44040	AUCH_ITEMSHOP_JPN_44040	AUCH_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	44041	AUCH_ITEMSHOP_JPN_44041	AUCH_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	44042	AUCH_ITEMSHOP_JPN_44042	AUCH_ITEMSHOP_JPN	21175	AncientStarOrb
1	44043	AUCH_ITEMSHOP_JPN_44043	AUCH_ITEMSHOP_JPN	40110	Peptic
1	44044	AUCH_ITEMSHOP_JPN_44044	AUCH_ITEMSHOP_JPN	40132	Peptic2
1	44045	AUCH_ITEMSHOP_JPN_44045	AUCH_ITEMSHOP_JPN	89206	EleCrown
1	166001	SHOP_V_STANCE_166001	V_STANCESHOP	120160	Manual_LowGuardMI
1	115001	SHOP_JPN_EVENT_N01_115001	JPN_EVENT_N01	20052	AbokadoSand
1	115002	SHOP_JPN_EVENT_N01_115002	JPN_EVENT_N01	20053	Chocolate
1	115003	SHOP_JPN_EVENT_N01_115003	JPN_EVENT_N01	20055	Tiramisu
1	115004	SHOP_JPN_EVENT_N01_115004	JPN_EVENT_N01	20056	LayerCheesecake
1	115005	SHOP_JPN_EVENT_N01_115005	JPN_EVENT_N01	20057	Sachertorte
1	115006	SHOP_JPN_EVENT_N01_115006	JPN_EVENT_N01	20786	SweetCandy
1	115007	SHOP_JPN_EVENT_N01_115007	JPN_EVENT_N01	20096	Buchedenoel_Fire
1	115008	SHOP_JPN_EVENT_N01_115008	JPN_EVENT_N01	20097	Buchedenoel_Ice
1	115009	SHOP_JPN_EVENT_N01_115009	JPN_EVENT_N01	20098	Buchedenoel_Light
1	115010	SHOP_JPN_EVENT_N01_115010	JPN_EVENT_N01	20712	HeartChoco
1	115101	SHOP_JPN_EVENT_N01_115101	JPN_EVENT_N02	155093	5TH_Lottery_JPN
1	61500	SHOP_BATTLE_SHOP_61500	BATTLE_SHOP	23262	Battleflag
1	61501	SHOP_BATTLE_SHOP_61501	BATTLE_SHOP	23261	Scaninvisible
1	61503	SHOP_BATTLE_SHOP_61503	BATTLE_SHOP	189054	Clique_HealingPotion
1	61504	SHOP_BATTLE_SHOP_61504	BATTLE_SHOP	189051	ShinyIorn
1	61505	SHOP_BATTLE_SHOP_61505	BATTLE_SHOP	189057	CliquePoison
1	61506	SHOP_BATTLE_SHOP_61506	BATTLE_SHOP	189058	Clique_Gunpowder2
1	61507	SHOP_BATTLE_SHOP_61507	BATTLE_SHOP	189059	Clique_Supply
1	61508	SHOP_BATTLE_SHOP_61508	BATTLE_SHOP	23210	IntensifiedHF3
1	61509	SHOP_BATTLE_SHOP_61509	BATTLE_SHOP	23121	IntensifiedSF
1	61510	SHOP_BATTLE_SHOP_61510	BATTLE_SHOP	23218	Potion_HPUP5000
1	61511	SHOP_BATTLE_SHOP_61511	BATTLE_SHOP	23222	Potion_SPUP500
1	61512	SHOP_BATTLE_SHOP_61512	BATTLE_SHOP	20003	Mitridart
1	61517	SHOP_BATTLE_SHOP_61517	BATTLE_SHOP	21100	RessurrectivePotion
1	61518	SHOP_BATTLE_SHOP_61518	BATTLE_SHOP	21113	ToolsetBox
1	61519	SHOP_BATTLE_SHOP_61519	BATTLE_SHOP	21114	MagicalOrb
1	61520	SHOP_BATTLE_SHOP_61520	BATTLE_SHOP	21115	ElementalOrb
1	61521	SHOP_BATTLE_SHOP_61521	BATTLE_SHOP	21613	FireStone
1	61522	SHOP_BATTLE_SHOP_61522	BATTLE_SHOP	21614	IceStone
1	61523	SHOP_BATTLE_SHOP_61523	BATTLE_SHOP	21615	WindStone
1	68001	UST_SPINELSHOP_68001	UST_SPINELSHOP	20671	Spinel_Medusa
1	68002	UST_SPINELSHOP_68002	UST_SPINELSHOP	20672	Spinel_Sphinx
1	68003	UST_SPINELSHOP_68003	UST_SPINELSHOP	20673	Spinel_Minotauros
1	68004	UST_SPINELSHOP_68004	UST_SPINELSHOP	20693	Spinel_DiseaseTcapy
1	68005	UST_SPINELSHOP_68005	UST_SPINELSHOP	20677	Spinel_Capri
1	68006	UST_SPINELSHOP_68006	UST_SPINELSHOP	160000	Spinel_Swampangler_JPN
1	68007	UST_SPINELSHOP_68007	UST_SPINELSHOP	20590	Spinel_CockatriesShock_Elite
1	68008	UST_SPINELSHOP_68008	UST_SPINELSHOP	23476	Spinel_Elmorc
1	68009	UST_SPINELSHOP_68009	UST_SPINELSHOP	23470	Spinel_QueenBee
1	68010	UST_SPINELSHOP_68010	UST_SPINELSHOP	23469	Spinel_Imoogi
1	68011	UST_SPINELSHOP_68011	UST_SPINELSHOP	23471	Spinel_DisplacedValkyrie
1	68012	UST_SPINELSHOP_68012	UST_SPINELSHOP	23472	Spinel_CaptainTcapywarrior
1	68013	UST_SPINELSHOP_68013	UST_SPINELSHOP	20674	Spinel_Graychief_Cas
1	68014	UST_SPINELSHOP_68014	UST_SPINELSHOP	20592	Spinel_Carpenterwasp_Elite
1	68015	UST_SPINELSHOP_68015	UST_SPINELSHOP	23473	Spinel_AngryAcorchado
1	68018	UST_SPINELSHOP_68018	UST_SPINELSHOP	160160	Spinel_Talos
1	85001	SHOP_LOS_SHOP_85001	LOS_SHOP	20003	Mitridart
1	85002	SHOP_LOS_SHOP_85002	LOS_SHOP	20007	HealingLiquor
1	85003	SHOP_LOS_SHOP_85003	LOS_SHOP	20060	SoulLiquor
1	85004	SHOP_LOS_SHOP_85004	LOS_SHOP	20008	HealthFiller
1	85005	SHOP_LOS_SHOP_85005	LOS_SHOP	20009	SoulFiller
1	85006	SHOP_LOS_SHOP_85006	LOS_SHOP	21114	MagicalOrb
1	85007	SHOP_LOS_SHOP_85007	LOS_SHOP	21115	ElementalOrb
1	85008	SHOP_LOS_SHOP_85008	LOS_SHOP	21006	WarpScroll
1	85009	SHOP_LOS_SHOP_85009	LOS_SHOP	21100	RessurrectivePotion
1	85010	SHOP_LOS_SHOP_85010	LOS_SHOP	21002	MicroPhone
1	15000	REB_ITEMSHOP_JPN_15000	REB_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	15009	REB_ITEMSHOP_JPN_15001	REB_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	15010	REB_ITEMSHOP_JPN_15002	REB_ITEMSHOP_JPN	20000	HealingAmpul
1	15011	REB_ITEMSHOP_JPN_15003	REB_ITEMSHOP_JPN	20001	HealingPotion
1	15012	REB_ITEMSHOP_JPN_15004	REB_ITEMSHOP_JPN	20007	HealingLiquor
