AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	btl_jaq04	Battle_Field_9	TRUE	3	5	3364	btl_jaq04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1220	-4987	326	<$>47414</>	10	75317	15	21919	30	20069	250	21805	400	20040	200	160111	250000	160261	TRUE	El Ruina de Memoria	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq04.jpg	60050	970	4300	FALSE	TRUE	3200	FALSE	btl_auch03,btl_jaq02,btl_jaq03,btl_tbk02	<$>47414</>	0	0	<$>47413</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	0.9	1	TRUE	thumb_btl_jaq04.jpg	btl_jaq04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1220	-4987	326	btl_jaq04_btn	btl_jaq04	None	TRUE	FALSE
2500	TRUE	FALSE	btl_jaq02	Battle_Field_4	TRUE	3	5	3371	btl_jaq02	FALSE	0	0	0	0	0	-8505	-7850	1434	GranadoEspada	28603	-9231	3386	<$>28789</>	10	75317	15	21919	30	20069	3000	21817	2000	21617	2000	21618	250000	160261	TRUE	Pradera de Ceniza	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq02.jpg	101800	-3570.374	-5623.971	FALSE	TRUE	3200	FALSE	btl_auch01,fld_jaq,btl_jaq04	<$>28789</>	0	0	<$>47416</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1	TRUE	thumb_btl_jaq02.jpg	btl_jaq02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-2078	-7788	722	btl_jaq02_btn	btl_jaq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_jaq_boss	Jaquin_Boss	FALSE	3	5	3399	dun_jaq_boss	FALSE	0	0	0	0	1	6778	38	10	GranadoEspada	6778	38	10	<$>8318</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Prision de Jaquin, Corridor of Assize	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_jaq_boss.jpg	31400	160	0	FALSE	TRUE	3200	FALSE	None	<$>8318</>	0	0	<$>47417</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_jaq_boss.jpg	dun_jaq_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6778	38	10	fld_jaq_btn	dun_jaq_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor01	Torsche	TRUE	3	5	3510	dun_tor01	FALSE	0	0	0	0	1	2976	-1209	-10	GranadoEspada	2976	-1209	-10	<$>47427</>	10	75317	1800	21812	30	20069	250	21805	400	20040	600	21609	250000	160261	TRUE	Dr. Torsche's Mansion, Reception Hall	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor01.jpg	57700	-1690	2920	FALSE	TRUE	3200	FALSE	fld_tor,dun_tor02,dun_tor04	<$>47427</>	0	0	<$>47426</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_tor01.jpg	dun_tor01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	2976	-1209	-10	fld_tor_btn	dun_tor01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor02	Torsche	TRUE	3	5	3511	dun_tor02	FALSE	0	0	0	0	1	4014	-27748	-2000	GranadoEspada	-27030	7200	200	<$>47429</>	10	75317	15	21919	30	20069	250	21805	400	20040	600	21609	250000	160261	TRUE	Dr. Torsche's Mansion, Grand Library	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor02.jpg	105100	2300	8000	FALSE	TRUE	3200	FALSE	dun_tor01,dun_tor_dr	<$>47429</>	0	0	<$>47428</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1	1	TRUE	thumb_dun_tor02.jpg	dun_tor02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	4014	-27748	-2000	fld_tor_btn	dun_tor02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor04	Torsche_2	TRUE	3	5	3513	dun_tor04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	336	-3314	1	<$>6029</>	10	75317	50	21925	300	21098	150	21805	150	20040	15	21170	250000	160261	TRUE	Annex to Torsche's Mansion	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor04.jpg	80900	3500	3200	FALSE	TRUE	3200	FALSE	dun_tor01	<$>6029</>	0	0	<$>47430</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1	1	TRUE	thumb_dun_tor04.jpg	dun_tor04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	336	-3314	1	fld_tor_btn	dun_tor04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor04	Torsche_2	TRUE	3	5	3514	dun_tor04_tw	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	336	-3314	1	<$>6029</>	10	75317	15	21919	30	20069	250	21805	400	20040	600	21609	250000	160261	FALSE	Dr. Torsche's Mansion, Annex	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor04.jpg	80900	3500	3200	FALSE	TRUE	3200	FALSE	None	<$>6029</>	0	0	<$>47430</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_tor04.jpg	dun_tor04	6000	FALSE	TRUCEWORLD	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	336	-3314	1	fld_tor_btn	dun_tor04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor02	Torsche	TRUE	3	5	3515	dun_tor_db	FALSE	0	0	0	0	1	4014	-27748	-2000	GranadoEspada	-27030	7200	200	<$>47429</>	10	75317	15	21919	30	20069	250	21805	400	20040	600	21609	250000	160261	TRUE	Dr. Torsche's Mansion, Grand Library	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor02.jpg	105100	2300	8000	FALSE	TRUE	3200	FALSE	None	<$>47431</>	0	0	<$>47428</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	0.9	0.9	TRUE	thumb_dun_tor02.jpg	dun_tor02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	4014	-27748	-2000	fld_tor_btn	dun_tor02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor01	Torsche	FALSE	3	5	3520	dun_tor01_lavid	FALSE	0	0	0	0	1	2976	-1209	-10	GranadoEspada	2976	-1209	-10	<$>184231</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Distorted Time : Dr. Torsche's Mansion	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor01.jpg	57700	-1690	2920	FALSE	TRUE	3200	FALSE	None	<$>184231</>	0	0	<$>184231</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_tor01.jpg	dun_tor01	6000	FALSE	PARTYWAR	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	2976	-1209	-10	fld_tor_btn	dun_tor01	None	TRUE	FALSE
2500	TRUE	FALSE	fld_tor	Torsche	TRUE	3	5	3531	fld_tor	FALSE	0	0	0	0	1	5207	-29684	-8204	GranadoEspada	5207	-29684	-8204	<$>47433</>	10	75317	15	21919	30	20069	250	21805	400	20040	200	160110	250000	160261	TRUE	Dr. Torsche's Mansion, Savage Garden	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_tor.jpg	69300	-1365	-33000	FALSE	TRUE	3200	FALSE	btl_auch02,dun_tor01,btl_ktv03,gig_basic,btl_reb03,btl_tbk01,fld_jaq,fld_ptv,fld_ttr,fld_alq,auch_basic,coim_basic,reb_basic	<$>47433</>	0	0	<$>47432</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1	TRUE	thumb_fld_tor.jpg	fld_tor	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5292	-29012	-8205	fld_tor_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq01	Al_Quelt_Moreza	TRUE	3	5	3601	dun_alq01	FALSE	0	0	0	0	1	-25291	18404	-399	GranadoEspada	1165	-855	0	<$>47439</>	10	75317	10	21907	950	23233	0	0	0	0	0	0	0	0	TRUE	Al Quelt Moreza, Nartex	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq01.jpg	68100	-5040.225	863.669	FALSE	TRUE	3200	FALSE	fld_alq,dun_alq03	<$>47439</>	0	0	<$>47438</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_alq01.jpg	dun_alq01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-25291	18404	-399	fld_alq_btn	dun_alq01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq02	Al_Quelt_Moreza	TRUE	3	5	3602	dun_alq02	FALSE	0	0	0	0	1	6155	38258	29	GranadoEspada	6014	39327	48	<$>47441</>	10	75317	10	21907	950	23233	0	0	0	0	0	0	0	0	TRUE	Al Quelt Moreza, Arcade	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq02.jpg	86500	0	2600.504	FALSE	TRUE	3200	FALSE	dun_alq03	<$>47441</>	0	0	<$>47440</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_alq02.jpg	dun_alq02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6155	38258	29	fld_alq_btn	dun_alq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq03	Al_Quelt_Moreza	TRUE	3	5	3603	dun_alq03	FALSE	0	0	0	0	1	43409	14026	0	GranadoEspada	43409	14026	0	<$>47443</>	10	75317	10	21907	950	23233	0	0	0	0	0	0	0	0	TRUE	Al Quelt Moreza, Parsonage	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq03.jpg	112550	-4008.478	4312.278	FALSE	TRUE	3200	FALSE	dun_alq01,dun_alq02	<$>47443</>	0	0	<$>47442</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_alq03.jpg	dun_alq03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	43409	14026	0	fld_alq_btn	dun_alq03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq03_sec	Al_Quelt_Moreza	FALSE	3	5	3604	dun_alq03_sec	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-542	-200	40	<$>47443</>	10	75317	10	21907	950	23233	0	0	0	0	0	0	0	0	TRUE	Al Quelt Moreza, Parsonage	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq03_sec.jpg	4850	0	0	FALSE	TRUE	3200	FALSE	None	<$>47443</>	0	0	<$>47444</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	TRUE	1	1	FALSE	thumb_dun_alq03.jpg	dun_alq03_sec	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-542	-200	40	fld_alq_btn	dun_alq03_sec	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq04	Silence	TRUE	3	5	3605	dun_alq04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	30087	-2033	0	<$>47445</>	375	75317	350	21917	600	20069	9500	23233	2000	160110	4000	20040	250000	160261	TRUE	Rion Dungeon, Corridor	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq04.jpg	80910.547	3450.278	348.531	FALSE	TRUE	3200	FALSE	btl_reb03,dun_alq05	<$>47445</>	0	0	<$>47442</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_alq04.jpg	dun_alq04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	30087	-2033	0	btl_reb03_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq05	Silence	TRUE	3	5	3606	dun_alq05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	20106	-12745	0	<$>47446</>	375	75317	350	21917	600	20069	9500	23233	2700	21817	4000	20040	250000	160261	TRUE	Rion Dungeon, Hollow	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq05.jpg	64242.145	0	0	FALSE	TRUE	3200	FALSE	dun_alq04	<$>47446</>	0	0	<$>47444</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_alq05.jpg	dun_alq05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	20106	-12745	0	btl_reb03_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_alq02	Battle_Field_8	TRUE	3	5	3662	btl_alq02	FALSE	202	-15247	-11408	-4002	0	-15068	-11680	-4022	GranadoEspada	-11923	-3415	-3848	<$>28783</>	10	75317	15	21919	30	20069	250	21805	400	20040	200	160111	250000	160261	TRUE	Rio Albi	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_alq02.jpg	90000	-4300	-600	FALSE	TRUE	3200	FALSE	btl_alq01,btl_reb05,dun_sil01	<$>28783</>	0	0	<$>47447</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_btl_alq02.jpg	btl_alq02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-11923	-3415	-3848	btl_alq02_btn	btl_alq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq_boss	Al_Quelt_Moreza_Boss	TRUE	3	5	3699	dun_alq_boss	FALSE	0	0	0	0	1	-19	6141	0	GranadoEspada	-19	6141	0	<$>29425</>	0	0	0	0	0	0	0	0	0	0	0	0	250000	160261	TRUE	Al Quelt Moreza, Hollow	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq_boss.jpg	15000	0	403.913	FALSE	TRUE	3200	FALSE	None	<$>29425</>	0	0	<$>47448</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	TRUE	1	1	FALSE	thumb_dun_alq_boss.jpg	dun_alq_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-19	6141	0	fld_alq_btn	dun_alq_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr01	Tetra_Field	TRUE	3	5	3701	dun_ttr01	FALSE	0	0	0	0	1	-14398	-73	230	GranadoEspada	-32981	5	64	<$>47450</>	10	75317	15	21909	30	20069	950	23233	0	0	0	0	250000	160261	TRUE	Tetra, Grand Corridor	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr01.jpg	71600	-1814.478	0	FALSE	TRUE	3200	FALSE	fld_ttr,dun_ttr02	<$>47450</>	0	0	<$>47449</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr01.jpg	dun_ttr01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-14398	-73	230	fld_ttr_btn	dun_ttr01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr02	Tetra	TRUE	3	5	3702	dun_ttr02	FALSE	0	0	0	0	1	-55707	-31199	0	GranadoEspada	-58438	-30405	429	<$>47452</>	10	75317	15	21910	30	20069	950	23233	0	0	0	0	250000	160261	TRUE	Tetra, Catacomb	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr02.jpg	120250	-11304.531	-7515.861	FALSE	TRUE	3200	FALSE	dun_ttr01,dun_ttr03	<$>47452</>	0	0	<$>47451</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr02.jpg	dun_ttr02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-55707	-31199	0	fld_ttr_btn	dun_ttr02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr03	Tetra	TRUE	3	5	3703	dun_ttr03	FALSE	0	0	0	0	1	23701	-4	-200	GranadoEspada	23701	-4	-200	<$>47454</>	10	75317	15	21911	30	20069	950	23233	0	0	0	0	250000	160261	TRUE	Tetra, Golden Road	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr03.jpg	57800	1413.076	0	FALSE	TRUE	3200	FALSE	dun_ttr02	<$>47454</>	0	0	<$>47453</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr03.jpg	dun_ttr03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	23701	-4	-200	fld_ttr_btn	dun_ttr03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr_boss	Tetra_Boss	TRUE	3	5	3799	dun_ttr_boss	FALSE	0	0	0	0	1	7	3965	0	GranadoEspada	7	3965	0	<$>47457</>	0	0	0	0	0	0	0	0	0	0	0	0	250000	160261	TRUE	Tetra, Antiquities Room	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	18500	0	-2995.972	FALSE	TRUE	3200	FALSE	None	<$>47457</>	0	0	<$>47456</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	TRUE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	7	3965	0	fld_ttr_btn	dun_ttr_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv01	Porto_Bello	TRUE	3	5	3801	dun_ptv01	FALSE	0	0	0	0	1	-38525	-1937	-399	GranadoEspada	-10981	-1465	-200	<$>47460</>	10	75317	15	21914	30	20069	950	23233	200	160110	800	21609	250000	160261	TRUE	Porto Bello, The Deck	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv01.jpg	97000	1993.381	0	FALSE	TRUE	3200	FALSE	fld_ptv,dun_ptv02	<$>47460</>	0	0	<$>47459</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv01.jpg	dun_ptv01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-38525	-1937	-399	fld_ptv_btn	dun_ptv01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv02	Porto_Bello	TRUE	3	5	3802	dun_ptv02	FALSE	0	0	0	0	1	-28499	-8858	-399	GranadoEspada	4273	-4622	-200	<$>47462</>	10	75317	15	21915	30	20069	950	23233	200	160110	800	21609	250000	160261	TRUE	Porto Bello, The Cabin	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv02.jpg	69400	-251.566	-2237.733	FALSE	TRUE	3200	FALSE	dun_ptv01,dun_ptv03	<$>47462</>	0	0	<$>47461</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv02.jpg	dun_ptv02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-28499	-8858	-399	fld_ptv_btn	dun_ptv02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv03	Porto_Bello	TRUE	3	5	3803	dun_ptv03	FALSE	0	0	0	0	1	11976	10591	0	GranadoEspada	11976	10591	0	<$>47464</>	10	75317	15	21915	30	20069	950	23233	200	160110	800	21609	250000	160261	TRUE	Porto Bello, The Hold	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv03.jpg	59500	0	703.169	FALSE	TRUE	3200	FALSE	dun_ptv02	<$>47464</>	0	0	<$>47463</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv03.jpg	dun_ptv03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	11976	10591	0	fld_ptv_btn	dun_ptv03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv02_sec	Porto_Bello	FALSE	3	5	3804	dun_ptv02_sec	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	400	100	0	<$>47462</>	0	0	0	0	0	0	0	0	0	0	0	0	250000	160261	TRUE	Porto Bello, The Cabin	4	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv02_sec.jpg	4960	0	0	FALSE	TRUE	3200	FALSE	None	<$>47462</>	0	0	<$>47461</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	TRUE	0.9	0.9	FALSE	thumb_dun_ptv02.jpg	dun_ptv02_sec	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	400	100	0	fld_ptv_btn	dun_ptv02_sec	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ptv02	Battle_Field_3	TRUE	3	5	3862	btl_ptv02	FALSE	0	0	0	0	0	-23646	7382	-2939	GranadoEspada	6480	15073	-2913	<$>28794</>	10	75317	15	21916	30	20069	950	23233	200	160110	800	21609	250000	160261	TRUE	Porto Bello, A ruided cliff	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ptv02.jpg	74400	5000	1500	FALSE	TRUE	3200	FALSE	btl_ptv01,btl_coim02,btl_tbk03	<$>28794</>	0	0	<$>47467</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1	TRUE	thumb_btl_ptv02.jpg	btl_ptv02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6480	15073	-2913	btl_ptv02_btn	btl_ptv02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_coim02	Battle_Field_3	TRUE	3	5	3865	btl_coim02	FALSE	214	-14981	2485	2020	0	-15102	3178	2028	GranadoEspada	-24265	5703	1207	<$>28788</>	10	75317	15	21917	30	20069	950	23233	200	160110	800	21609	250000	160261	TRUE	Old Port In Coimbra	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_coim02.jpg	65419.82	-10408.449	-9568.512	FALSE	TRUE	3200	FALSE	btl_coim01,btl_ptv02	<$>28788</>	0	0	<$>47468</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1	TRUE	thumb_btl_coim02.jpg	btl_coim02	6000	FALSE	COLONYWAR_7	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-24265	5703	1207	btl_coim02_btn	btl_coim02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv_boss	Porto_Bello_Boss	TRUE	3	5	3899	dun_ptv_boss	FALSE	0	0	0	0	1	666	1811	0	GranadoEspada	666	1811	0	<$>47469</>	0	0	0	0	0	0	0	0	0	0	0	0	250000	160261	TRUE	Porto Bello, St. Cathrina Saloon	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv_boss.jpg	30050	2225.712	0	FALSE	TRUE	3200	FALSE	None	<$>47469</>	0	0	<$>47465</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	TRUE	1	1	FALSE	thumb_dun_ptv_boss.jpg	dun_ptv_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	666	1811	0	fld_ptv_btn	dun_ptv_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ust01	Skeleton	TRUE	3	5	3901	dun_ust01	FALSE	0	0	0	0	1	6267	-420	-666	GranadoEspada	6267	-420	-666	<$>47471</>	150	75317	800	21925	800	20070	1500	160112	300	20040	500	21609	250000	160261	TRUE	Nest of Skeleton 1F	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust01.jpg	63400	0	600	FALSE	TRUE	3200	FALSE	btl_ust03,dun_ust02	<$>47471</>	0	0	<$>47470</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	0.9	0.9	TRUE	thumb_dun_ust01.jpg	dun_ust01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6267	-420	-666	btl_ust03_btn	dun_ust01	None	TRUE	FALSE
