AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	TxScpType	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	Insteroid2	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	23161	InSteroidPo_Evn	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>33805</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Intensified Steroid Potion - Event	None	None	None	2147483647	0	FALSE	it_e_intenssteroid	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>111223</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33804</>	1	23161	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	3	0	None	<$>33283</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	6	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	Insteroid2	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	23162	InSteroidLq_Evn	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>33806</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Intensified Steroid Liquor - Event	None	None	None	2147483647	0	FALSE	it_e_insteroidc	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>111224</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33804</>	1	23162	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	3	0	None	<$>33283</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	60	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	23294	FarmerBox	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33998</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Farmer Box	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>33997</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	23294	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_FARMBOX	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33337</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	23298	RingBox_S	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33288</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Stance Ring Box	None	None	None	140000	0	FALSE	it_e_ringbox2	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>30467</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	23298	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_RingBellem2	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	MeleeEn3	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	23435	Meele_Ampul_Event	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>79711</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	MeleeEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul1	0	0	0	0	0	0	TRUE	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>79668</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23435	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	ShootingEn3	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	23437	Shooting_Ampul_Ev	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>79712</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	ShootingEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul2	0	0	0	0	0	0	TRUE	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>79670</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23437	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	MagicEn3	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	23439	Magic_Ampul_Event	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>79713</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	MagicEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul3	0	0	0	0	0	0	TRUE	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>79672</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23439	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33675</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	23233	Shiny_Crystal_Box	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33409</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Shiny Crystal Box	None	None	None	100000	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>33881</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_UseCITY	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33882</>	1	23233	FALSE	FALSE	FALSE	0.3	None	1	0	None	None	_NO	None	TRUE	TRUE	SCP_USE_ITEM_Shiny_CrystalBox	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>107413</>	0	None	0	Consume	<$>65865</>	Consume_Drug	<$>32425</>	40110	Peptic	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>154703</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Peptic	None	None	None	2147483647	0	FALSE	it_e_bottle	0	0	0	Consume	0	0	0	0	0	0	it_e_bottle	0	0	0	0	0	0	TRUE	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>107410</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Peptic	15000	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154704</>	1	40110	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Peptic	50	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40206	Bless_Weapon_AR	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Attack Rate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118987</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118989</>	1	40206	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40207	Bless_Weapon_ATK	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Weapon Attack	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118991</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>117013</>	1	40207	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	2	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40208	Bless_Weapon_FireATK	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Fire Attack	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118992</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118993</>	1	40208	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	3	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40209	Bless_Weapon_IceATK	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Ice Attack	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118994</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118995</>	1	40209	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	4	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40210	Bless_Weapon_LghtATK	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Lightning Attack	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118996</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118997</>	1	40210	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	5	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40211	Bless_Weapon_PsyATK	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Psychic Attack	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>118998</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118999</>	1	40211	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	6	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40212	Bless_Weapon_IP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119000</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119001</>	1	40212	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	7	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40213	Bless_Weapon_DefIP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless -  Physical Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119002</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119003</>	1	40213	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	8	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40214	Bless_Weapon_FireIP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Fire Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119004</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119005</>	1	40214	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	9	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40215	Bless_Weapon_IceIP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Ice Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119006</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119007</>	1	40215	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	10	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40216	Bless_Weapon_LgtIP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Lightning Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119008</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119009</>	1	40216	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	11	604800
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>117015</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>172797</>	40217	Bless_Weapon_PsyIP	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>118988</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Armonia Bless - Psychic Penetrate	None	None	None	2147483647	0	FALSE	it_e_weaponbless4	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	UI_BLESS_CONFIRM_MSG	<$>27429</>	SYS_item_column_yellow	0	<$>119010</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>119011</>	1	40217	FALSE	FALSE	FALSE	1	None	1	0	None	<$>118990</>	_NO	None	TRUE	TRUE	SCP_USE_ITEM_ArmoniaBless	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	12	604800
