AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820884	BOX_RAIDEN15	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Revolver, Pieces of Naraka, Archangel heart, Dragon Hammer and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel V	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel V	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820884	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN15	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820885	BOX_QUINZEL16	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Pigeonne Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie VI	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820885	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL16	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820886	BOX_RAIDEN16	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Rapier, Pieces of Naraka, Archangel heart, Dragon Staff and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel VI	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820886	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN16	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820887	BOX_SANTA_POPPET	Etc	0	0	NO	0	FALSE	1	0	None	0	This Christmas Special package includes Santa Poppet Pet box, Feso, Secret Area Pass, 15 day Drop manuals, Lvl 100 Enchant Chips and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Santa Poppet Box	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Santa Poppet Box	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820887	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_SANTA_POPPET	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820888	BOX_QUINZEL17	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Le Sagittaire Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie VII	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820888	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL17	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820889	BOX_RAIDEN17	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Bracelet, Pieces of Naraka, Archangel heart, Dragon Sword and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel VII	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820889	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN17	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820890	USA_CHR_PACK1	Etc	0	0	NO	0	FALSE	1	0	None	0	Open this box to receive surprise gifts from GamersFirst and IMC. Merry Christmas, Swordlings!	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Christmas Gift	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Christmas Gift	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820890	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_USA_CHR_PACK1	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820891	BOX_QUINZEL18	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Trifolium Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie VIII	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820891	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL18	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820892	BOX_RAIDEN18	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Blade, Pieces of Naraka, Archangel heart, Dragon Revolver and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel VI	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel VIII	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820892	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN18	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820893	BOX_QUINZEL19	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Blue Serpent (Sct M) and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie IX	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie IX	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820893	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL19	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820894	BOX_RAIDEN19	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Rifle, Pieces of Naraka, Archangel heart, Dragon Rifle and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel IX	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel IX	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820894	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN19	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820895	BOX_QUINZEL20	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Lion Noble Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie IX	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie X	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820895	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL20	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820896	BOX_RAIDEN20	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Rod, Pieces of Naraka, Archangel heart, Dragon Blade and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel X	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel X	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820896	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN20	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820897	BOX_QUINZEL21	Etc	0	0	NO	0	FALSE	1	0	None	0	Quinzel's Legacy continues to inspire by bringing with it DH, Expert Chips, Elite Armors, Symbol of Naraka, Rose Wing, Delange Souriant Costume, Weapon Costumes and other exclusive items	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel_s Legacy	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Legacy	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820897	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL21	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820898	BOX_RAIDEN21	Etc	0	0	NO	0	FALSE	1	0	None	0	Raiden's Dominion - The powerful combination of Angel Sabre, Jewel Shotgun, Dragon Rod, Expert Chips, Pieces of Naraka and more can only be handled by the soverigns of the world	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Dominion	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Dominion	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820898	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN21	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820899	BOX_QUINZEL22	Etc	0	0	NO	0	FALSE	1	0	None	0	Quinzel's Legacy continues to inspire, bringing with it DH, Expert Chips, Elite Armors, Symbol of Naraka, Rose Wing, Gaura Costume, Weapon Costumes and other exclusive items	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel_s Legacy II	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Legacy II	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820899	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL22	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820900	BOX_RAIDEN22	Etc	0	0	NO	0	FALSE	1	0	None	0	Raiden's Dominion - The powerful combination of Angel Cannon, Jewel Rod, Dragon Shield, Expert Chips, Pieces of Naraka and more can only be handled by the soverigns of the world	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Dominion II	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Dominion II	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820900	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN22	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820901	BOX_QUINZEL23	Etc	0	0	NO	0	FALSE	1	0	None	0	Quinzel's Legacy continues to inspire, bringing with it DH, Expert Chips, Elite Armors, Symbol of Naraka, Rose Wing, Blue Serpent Costume for fighter F, Weapon Costumes and other exclusive items	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel_s Legacy III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Legacy III	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820901	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL23	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820902	BOX_RAIDEN23	Etc	0	0	NO	0	FALSE	1	0	None	0	Raiden's Dominion - The powerful combination of Angel Mace, Jewel Fire Bracelet, Dragon Spear, Expert Chips, Pieces of Naraka and more can only be handled by the soverigns of the world	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Dominion III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Dominion III	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820902	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN23	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820903	BOX_QUINZEL24	Etc	0	0	NO	0	FALSE	1	0	None	0	Quinzel's Legacy continues to inspire, bringing with it DH, Expert Chips, Elite Armors, Symbol of Naraka, Rose Wing, Gloriosa Costume, Weapon Costumes and other exclusive items	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel_s Legacy IV	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Legacy IV	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820903	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL24	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
