AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88193	CoimCenturionCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34243</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Coimbra Centurion Costume	None	None	2147483647	0	FALSE	it_c_coimcenturion	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28909</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88193	1	None	1	0	None	<$>34244</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88194	OutrageousCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34245</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Outrageous Costume	None	None	2147483647	0	FALSE	it_c_outrageous	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28910</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88194	1	None	1	0	None	<$>34246</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88197	SantaCostumeFGT_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34355</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Santa Costume for Fighter	None	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29002</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88197	1	None	1	0	None	<$>34110</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88198	SantaCostumeMUS_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34356</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Santa Costume for Musketeer	None	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29003</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88198	1	None	1	0	None	<$>34086</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88199	SantaCostumeSCT_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34357</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Santa Costume for Scout	None	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29004</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88199	1	None	1	0	None	<$>34150</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88200	SantaCostumeWIZ_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34358</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Santa Costume for Wizard	None	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29005</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88200	1	None	1	0	None	<$>34130</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88201	SantaCostumeWAR_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34359</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Santa Costume for Warlock	None	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29006</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88201	1	None	1	0	None	<$>34136</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88235	KalidCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34253</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Kalid Armor Costume	None	None	2147483647	0	FALSE	it_c_kalid	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28914</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88235	1	None	1	0	None	<$>34254</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88236	LuxuryDiscipleCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34255</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Luxury Disciple Costume	None	None	2147483647	0	FALSE	it_c_luxurydisciple	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28915</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88236	1	None	1	0	None	<$>34256</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88237	ImmortalChiefCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34257</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Immortal Chief Costume	None	None	2147483647	0	FALSE	it_c_immortalchief	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28916</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88237	1	None	1	0	None	<$>34258</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88238	NarcisoCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34259</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Narciso Costume	None	None	2147483647	0	FALSE	it_c_narciso	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28917</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88238	1	None	1	0	None	<$>34260</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88241	KoreanCostume_FGT_M_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34365</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Korean Traditionnal Costume	None	None	2147483647	0	FALSE	it_c_koreanclothes	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29007</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88241	1	None	1	0	None	<$>34090</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88242	KoreanCostume_MUS_M_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34366</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Korean Traditionnal Costume	None	None	2147483647	0	FALSE	it_c_koreanclothes	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29008</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88242	1	None	1	0	None	<$>34367</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88243	KoreanCostume_SCT_M_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34368</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Korean Traditionnal Costume	None	None	2147483647	0	FALSE	it_c_koreanclothes	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>29009</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88243	1	None	1	0	None	<$>34369</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88249	ByzantkohlCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34263</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	byzantkohl Costume	None	None	2147483647	0	FALSE	it_c_byzantkohl	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28919</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88249	1	None	1	0	None	<$>34264</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88250	allWarp_Ten_15days	Etc	NO	0	FALSE	1	0	None	0	<$>92721</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Advanced Warp license (15days)	None	None	200000	0	FALSE	it_e_pendulum	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30174</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88250	1	None	1	0	None	<$>36974</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88253	LiquidofHeaven	Etc	NO	0	FALSE	1	0	None	0	<$>37159</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	liquid of Heaven	None	None	20000	0	FALSE	it_e_dandelionoil	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30529</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	100000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34028</>	1	88253	1	None	1	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88295	WareSlot_300_30day	Etc	NO	0	FALSE	1	0	None	0	<$>92743</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Storage Permission - 800 slots (30day)	None	None	710000	0	FALSE	it_e_goldmedal	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>30153</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88295	1	None	1	0	None	<$>94598</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88326	CockatriesSuitCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>95288</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Cockatries Suit Costume	None	None	2147483647	0	FALSE	it_c_cocksuit	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28922</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88326	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88341	WhiteVentCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>34271</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	White Vent Costume	None	None	2147483647	0	FALSE	it_c_whitevent	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28923</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88341	1	None	1	0	None	<$>34166</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88342	CinerariaCostume_sale	Etc	NO	0	FALSE	1	0	None	0	<$>95289</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Cineraria Costume	None	None	2147483647	0	FALSE	it_c_cinerariasage	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_blue	0	<$>28924</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88342	1	None	1	0	None	<$>34273</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88227	Redmercury_10EA	Etc	NO	0	FALSE	1	0	None	0	<$>36979</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Normal Inchant sedative	None	None	2147483647	0	FALSE	it_e_redmercury	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37141</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	88017	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88228	sthhma_10EA	Etc	NO	0	FALSE	1	0	None	0	<$>36980</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Strengthening accelerate	None	None	2147483647	0	FALSE	it_e_valerongold	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37142</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	88018	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88229	MysticPowder_10EA	Etc	NO	0	FALSE	1	0	None	0	<$>36985</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Mystic powder	None	None	2147483647	0	FALSE	it_e_mysticpowder	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37143</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	88023	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88230	Redmercury_20EA	Etc	NO	0	FALSE	1	0	None	0	<$>36979</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Normal Inchant sedative	None	None	2147483647	0	FALSE	it_e_redmercury	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37144</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	20	88017	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88231	sthhma_20EA	Etc	NO	0	FALSE	1	0	None	0	<$>36980</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Strengthening accelerate	None	None	2147483647	0	FALSE	it_e_valerongold	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37145</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	20	88018	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88232	MysticPowder_20EA	Etc	NO	0	FALSE	1	0	None	0	<$>36985</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Mystic powder	None	None	2147483647	0	FALSE	it_e_mysticpowder	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37146</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	20	88023	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
